P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,TC1,TC2,TC3,TC4,TC5,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
4,3.969282,20,19.677048,4.53,5.32237,90.241127,NaN,5.61631,NaN,39.1064,400,399.888458,25,31.60235,10.358568,62.554848,50.008053,401.477783,398.539948,400.118164,3451.695801,8.725225,8.815944,67.78714,50.803528,0.941982805728912,83.132912,45.788193,29.856216,25.062471,9.326743,2.927187,25.127998,33.641193,88.101982,0.366423487663269,147.078445,587.245874730479,2.44767264113439,0.121153112992372,1.70904466738733,-5.71213571434998,707.850790967684,2.56298090526503,0.0281096969559045,2.32362378542191,56.4842645387532,666.963231080439,72.8874920885008,0.0252770684207809,2.40700536858977
4,3.969789,20,19.680141,4.53,5.312482,90.282486,NaN,5.616993,NaN,39.104889,400,399.989349,25,31.582895,10.352162,62.720253,50.014034,401.438232,398.521393,400.158997,3450.322998,8.700185,8.788041,67.799377,50.783974,1.036788,83.121063,45.790104,29.87698,25.118649,9.31195,2.920186,25.126188,33.639721,88.105957,0.382297337055206,147.131409,587.226987991265,2.44758276122857,0.121130391190016,1.70904532829541,-5.7081380067296,707.938379724468,2.56319799872629,0.0281103475285004,2.32364196434837,56.4917611679049,666.939946686629,72.8823891748698,0.0252705796137436,2.4072449973244
4,3.969789,20,19.680141,4.53,5.304606,90.364349,NaN,5.616993,NaN,39.107689,400,399.951782,25,31.565231,10.341429,62.928154,50.014034,401.308197,398.394775,400.047424,3450.057129,8.699711,8.792831,67.774681,50.780361,1.05839,83.177429,45.809711,29.878357,25.109333,9.285079,2.924859,25.132751,33.635571,88.115509,0.378631472587586,147.297531,587.213527616896,2.44753442234776,0.121125856152852,1.70902840761107,-5.7081380067296,708.128592931591,2.56372131954986,0.0281228755481671,2.32346886542796,56.4917611679049,666.92322003636,72.8754407997862,0.0252693578443829,2.40730519240239
4,3.969868,20,19.685368,4.53,5.301344,90.42318,NaN,5.618426,NaN,39.1073,400,399.916321,25,31.551126,10.344392,63.000534,50.014034,401.308197,398.394775,400.047424,3450.057129,8.699711,8.792831,67.788269,50.784561,1.052172,83.199348,45.776127,29.878357,25.109333,9.285079,2.924859,25.132751,33.635571,88.115509,0.378631472587586,147.297531,587.207642996583,2.44750985268144,0.121121325086874,1.70902481618177,-5.70751512417405,708.250919536592,2.56401736900925,0.0281222751217329,2.323523929568,56.5044280820778,666.927924457101,72.8851195921423,0.0252616137211044,2.40755187608385
4,3.97154,20,19.689291,4.53,5.311449,90.410858,NaN,5.62068,NaN,39.104141,400,399.878693,25,31.540234,10.353254,62.931061,50.014034,401.178589,398.22113,399.927887,3451.276855,8.707095,8.776782,67.831985,50.792767,0.940262734889984,83.209457,45.755989,29.893951,25.112669,9.301536,2.890023,25.166521,33.669582,88.09874,0.38851135969162,147.160278,587.218356818634,2.44747561587567,0.121071021599837,1.70911880664772,-5.69433426637227,708.211506902216,2.56387862369421,0.0281131890600715,2.32368392796007,56.5139333006622,666.92598614767,72.8901121264142,0.0252554049478745,2.40775676270687
4,3.971949,20,19.691603,4.53,5.331368,90.398079,NaN,5.620445,NaN,39.082932,400,399.80661,25,31.532925,10.367466,62.795025,50.014034,401.178589,398.22113,399.927887,3451.276855,8.707095,8.776782,67.915321,50.770611,0.919699966907501,83.203995,45.716244,29.893951,25.112669,9.301536,2.890023,25.166521,33.669582,88.09874,0.38851135969162,147.160278,587.250797730612,2.44757433033079,0.121068764553114,1.70917926258121,-5.69111063377198,708.175456440169,2.56376158616989,0.0281069918267078,2.32378993952682,56.5195344977558,666.965985270896,72.9101412636051,0.0252547507227855,2.40772921469104
4,3.972699,20,19.696196,4.53,5.347958,90.429588,NaN,5.620997,NaN,39.060303,400,399.810486,25,31.527617,10.371296,62.827412,50.014034,401.231964,398.329956,400.057068,3451.696533,8.722444,8.790457,67.949295,50.769264,0.938632965087891,83.191284,45.724571,29.90937,25.156013,9.279243,2.89015,25.164532,33.672836,88.100792,0.388823509216309,147.092865,587.276213434072,2.44763299007176,0.121053155272457,1.70924731182244,-5.68519997248927,708.236052680428,2.56389275303297,0.0281033836959189,2.32388061600167,56.5306603490115,666.997884067707,72.9301751313192,0.02524997985901,2.40784589318028
4,3.972699,20,19.696196,4.53,5.35138,90.464417,NaN,5.620997,NaN,39.056297,400,399.851837,25,31.518517,10.395769,63.001114,50.014034,401.69397,399.006042,400.97406,3456.660645,8.733092,8.764653,67.973755,50.786716,0.993176817893982,83.18177,45.758526,29.896864,25.180681,9.266742,2.878573,25.219551,33.645267,88.11911,0.388229012489319,147.154266,587.282062490952,2.44765399209628,0.121055124339124,1.70925466332001,-5.68519997248927,708.31698984171,2.56411535432178,0.0281087082038665,2.32380734722772,56.5306603490115,667.005152483642,72.9331937860746,0.0252505103510634,2.40781970967853
4,3.973876,20,19.699762,4.53,5.34934,90.485237,NaN,5.622197,NaN,39.053322,400,400.303131,25,31.514587,10.411122,63.157978,50.014034,401.9888,399.083618,401.139954,3457.200684,8.778452,8.772341,67.967361,50.788429,1.032928,83.166862,45.75119,29.876045,25.16614,9.270076,2.862152,25.18911,33.61747,88.137527,0.417323768138885,147.327606,587.273961781604,2.4475737533997,0.121014489474477,1.70930114591886,-5.67592585824741,708.355576139541,2.5641939059748,0.028105350241366,2.3238854527036,56.5392971263256,666.9863864262,72.9306684273264,0.0252436309928984,2.40806716850341
4,3.973237,20,19.701582,4.53,5.33727,90.514786,NaN,5.620899,NaN,39.067432,400,400.640198,25,31.509827,10.399228,63.251732,50.014034,401.9888,399.083618,401.139954,3457.200684,8.778452,8.772341,67.891243,50.749794,1.065681,83.153076,45.738434,29.876045,25.16614,9.270076,2.862152,25.18911,33.61747,88.137527,0.417323768138885,147.327606,587.255835922701,2.44753643627089,0.121028965577479,1.70924761000258,-5.68096057253069,708.419246057578,2.56435492518347,0.0281065285115601,2.32388563990774,56.5437046832686,666.978065733501,72.9299020887725,0.025240212552164,2.40818899173347
