P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,TC1,TC2,TC3,TC4,TC5,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
4,4.07036,22,22.051739,4.53,4.07568,91.26857,NaN,5.76333,NaN,33.613529,400,400.171875,25,28.687553,10.41814,67.542969,49.981693,401.403107,398.83194,400.232117,3795.602539,8.941732,9.156015,62.830017,52.690567,2.728481,82.063171,47.976261,26.156391,26.303272,10.945393,1.238865,26.32008,40.164497,87.315369,NaN,111.175194,584.713892004868,2.43422610406776,0.117135979534862,1.7109297230046,-4.9225781946281,703.538732559939,2.53406217330153,0.0243415600534282,2.40999742353805,61.9998333841701,667.89079738069,76.7741491722295,0.0220607537913877,2.52941697060298
4,4.069337,22,22.049232,4.53,4.07568,91.26857,NaN,5.763204,NaN,33.613529,400,400.171875,25,28.687553,10.425364,67.356964,49.984116,401.519806,398.851654,400.26178,3794.002441,8.964976,9.176887,62.804169,52.703514,2.758872,82.047821,47.979534,26.156246,26.297783,10.922062,1.271899,26.288734,40.232014,87.281418,NaN,111.650703,584.717982859319,2.43428409123116,0.117168546229992,1.71088362289617,-4.93049535253857,703.546078130891,2.5340990772037,0.0243452873401122,2.40989303981502,61.9942484200366,667.90555740826,76.7762775853016,0.0220648368997167,2.52919799436555
4,4.070168,22,22.048149,4.53,4.102542,91.21286,NaN,5.76226,NaN,33.633366,400,400.20874,25,28.704205,10.426414,67.253296,49.984116,401.519806,398.851654,400.26178,3794.002441,8.964976,9.176887,62.80711,52.712891,2.757263,82.014145,47.957066,26.156246,26.297783,10.922062,1.271899,26.288734,40.232014,87.281418,NaN,111.650703,584.760619285451,2.43440276202941,0.117157315334184,1.7109742777849,-4.92406399937136,703.414991323321,2.533746569401,0.0243386950783811,2.41010669608218,61.9918356228877,667.94469442515,76.790151279391,0.0220688020658846,2.52893053350362
4,4.069837,22,22.047041,4.53,4.134687,91.102776,NaN,5.763072,NaN,33.64632,400,400.226898,25,28.715219,10.438409,67.380547,49.984116,401.538513,398.858734,400.282837,3795.719238,8.947912,9.161057,62.782612,52.746536,2.760972,81.973518,47.956562,26.150446,26.354387,10.903518,1.300889,26.319111,40.199429,87.295349,NaN,112.074448,584.81694233982,2.43461988518837,0.117186071398736,1.71102311361705,-4.92662558793205,703.152902677735,2.53303455413347,0.0243241234949287,2.41057478558759,61.9893670374261,668.018231941951,76.8175947542312,0.0220751088758799,2.52848081395301
4,4.068425,22,22.046158,4.53,4.165982,90.999641,NaN,5.76152,NaN,33.66843,400,400.207153,25,28.718208,10.458973,67.494064,49.984116,401.462952,398.784302,400.214996,3793.918457,8.960592,9.176467,62.752777,52.726944,2.751126,81.989075,47.9561,26.176208,26.302101,10.8829,1.324147,26.277609,40.254517,87.268623,NaN,112.537918,584.876130214405,2.43489301495304,0.117248786265819,1.71102173405333,-4.93755471919184,702.906859834115,2.53236488134309,0.024310228380322,2.41102339690077,61.9873996780585,668.111873829659,76.8533291494013,0.0220824875491596,2.5279390815584
4,4.06515,22,22.046656,4.53,4.184609,90.961472,NaN,5.757005,NaN,33.694748,400,400.153534,25,28.715525,10.46264,67.4618,49.984116,401.462952,398.784302,400.214996,3793.918457,8.960592,9.176467,62.723175,52.702679,2.768346,82.066605,47.967793,26.176208,26.302101,10.8829,1.324147,26.277609,40.254517,87.268623,NaN,112.537918,584.921079623301,2.43519362660129,0.117363795762729,1.7109115906703,-4.9629147274922,702.813364686291,2.53210479430285,0.0243038564767951,2.41122499634607,61.9885092492121,668.218195209052,76.8961273135798,0.0220890115714273,2.52740968170171
4,4.061966,22,22.045647,4.53,4.180112,90.972519,NaN,5.753235,NaN,33.70298,400,400.179657,25,28.716715,10.43606,67.369553,49.984116,401.458984,398.742096,400.196045,3793.325684,8.942378,9.154644,62.70612,52.682854,2.778599,82.061317,47.962086,26.164356,26.230066,10.895613,1.31447,26.250816,40.219612,87.304291,NaN,112.783485,584.926098321149,2.43534652297453,0.117462952442352,1.71075961229666,-4.9875847305579,702.842969656679,2.53219283575061,0.0243069867890211,2.41113023297436,61.9862611228143,668.269488411766,76.9149344215003,0.0220937001818628,2.52708498975132
4,4.060769,22,22.044374,4.53,4.147787,91.071228,NaN,5.748884,NaN,33.706291,400,400.175201,25,28.714912,10.40699,67.523895,49.984116,401.551971,398.850891,400.290009,3793.53418,8.965363,9.181356,62.739994,52.713448,2.790589,82.082016,47.998661,26.185131,26.212885,10.860203,1.348118,26.250719,40.210732,87.307129,NaN,112.646255,584.875579386494,2.43521505671849,0.117482879769006,1.71064139268492,-4.9968629670384,703.084686620401,2.5328650795755,0.0243234388436271,2.41061122231657,61.9834246757474,668.220655660207,76.8937328475774,0.0220919935767186,2.52726912496412
4,4.059256,22,22.04249,4.53,4.121162,91.165703,NaN,5.745156,NaN,33.699535,400,400.203033,25,28.714331,10.393541,67.638611,49.984116,401.551971,398.850891,400.290009,3793.53418,8.965363,9.181356,62.762985,52.734337,2.783962,82.123817,47.995773,26.185131,26.212885,10.860203,1.348118,26.250719,40.210732,87.307129,NaN,112.646255,584.836077885559,2.43513671182297,0.117516168744233,1.71052033482629,-5.00859352345987,703.317935127268,2.53351798435192,0.0243401653458955,2.41009023970364,61.9792265996031,668.189069968416,76.8784542227273,0.0220921988338041,2.52732899615762
4,4.059256,22,22.04249,4.53,4.105867,91.214256,NaN,5.745156,NaN,33.687279,400,400.19809,25,28.712341,10.387337,67.625298,49.984116,401.458313,398.709595,400.15152,3788.829102,8.937833,9.165152,62.781162,52.753559,2.766542,82.127106,48.009811,26.181358,26.214384,10.867701,1.353872,26.269403,40.189701,87.324303,NaN,112.984512,584.809915710128,2.43504235330096,0.117507482708005,1.71048985800868,-5.00859352345987,703.434946749486,2.5338391448863,0.0243473174090742,2.40986426574287,61.9792265996031,668.156042417688,76.8653865054658,0.022089981071536,2.52750196674048
