REPORT START/STOP
Start Time,27/05/2021,14:35:52
End Time,27/05/2021,15:38:52

Program,R454C_pi_6.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
27/05/2021;14:36:21,?,19.609814,?,41.524181,400,389.860199,25,27.021557
27/05/2021;14:36:22,?,19.607403,?,41.549965,400,390.840118,25,27.046329
27/05/2021;14:36:23,?,19.603598,?,41.606705,400,391.466034,25,27.081964
27/05/2021;14:36:24,?,19.598534,?,41.651512,400,392.279419,25,27.114948
27/05/2021;14:36:25,?,19.591808,?,41.651512,400,392.279419,25,27.114948
27/05/2021;14:36:26,?,19.584011,?,41.674873,400,393.038391,25,27.145233
27/05/2021;14:36:27,?,19.584011,?,41.669739,400,394.112671,25,27.172722
27/05/2021;14:36:28,?,19.572006,?,41.681328,400,394.887939,25,27.199699
27/05/2021;14:36:29,?,19.561455,?,41.702679,400,395.160217,25,27.227921
27/05/2021;14:36:30,?,19.551811,?,41.738873,400,395.254547,25,27.255783
27/05/2021;14:36:31,?,19.540239,?,41.75914,400,395.453033,25,27.280899
27/05/2021;14:36:32,?,19.528704,?,41.781696,400,396.127075,25,27.301273
27/05/2021;14:36:33,?,19.517517,?,41.811527,400,396.870209,25,27.320621
27/05/2021;14:36:34,?,19.53619,?,41.838367,400,397.453949,25,27.344494
27/05/2021;14:36:35,?,21.771564,?,41.856285,400,389.473755,25,27.370466
27/05/2021;14:36:36,?,21.292572,?,41.930199,400,393.600281,25,27.394987
27/05/2021;14:36:37,?,19.203358,?,41.930199,400,393.600281,25,27.394987
27/05/2021;14:36:38,?,17.656868,?,42.018471,400,400.980621,25,27.414351
27/05/2021;14:36:39,?,17.656868,?,42.04895,400,402.601563,25,27.447916
27/05/2021;14:36:40,?,16.069937,?,41.990417,400,399.937805,25,27.47739
27/05/2021;14:36:41,?,14.447531,?,41.794071,400,398.303467,25,27.508377
27/05/2021;14:36:42,?,13.393098,?,41.526588,400,398.120178,25,27.532379
27/05/2021;14:36:43,?,12.603891,?,41.171154,400,398.706116,25,27.554426
27/05/2021;14:36:44,?,11.965319,?,40.715187,400,399.22113,25,27.582005
27/05/2021;14:36:45,?,11.42227,?,40.240898,400,399.523651,25,27.603827
27/05/2021;14:36:46,?,11.007329,?,39.686733,400,399.738678,25,27.629934
27/05/2021;14:36:47,?,10.714852,?,39.064617,400,399.851288,25,27.656395
27/05/2021;14:36:48,?,10.53096,?,39.064617,400,399.851288,25,27.656395
27/05/2021;14:36:49,?,10.364309,?,38.401234,400,399.886169,25,27.669495
27/05/2021;14:36:50,?,10.364309,?,37.763203,400,399.896149,25,27.675444
27/05/2021;14:36:51,?,10.149304,?,37.081497,400,399.901978,25,27.68899
27/05/2021;14:36:52,?,10.149304,?,36.381573,400,399.899658,25,27.71681
27/05/2021;14:36:53,?,10.034636,?,35.724056,400,399.895264,25,27.750393
27/05/2021;14:36:54,?,9.912156,?,35.1133,400,399.858643,25,27.794613
27/05/2021;14:36:55,?,10.059956,?,34.453934,400,399.806,25,27.849369
27/05/2021;14:36:56,?,9.865384,?,33.852501,400,399.760559,25,27.891731
27/05/2021;14:36:57,?,9.656169,?,33.226391,400,399.712463,25,27.935801
27/05/2021;14:36:58,?,9.586617,?,32.599194,400,399.781982,25,27.981792
27/05/2021;14:36:59,?,9.582022,?,32.599194,400,399.781982,25,27.981792
27/05/2021;14:37:00,?,9.601692,?,32.040661,400,399.76889,25,28.03075
27/05/2021;14:37:01,?,9.705635,?,31.490191,400,399.738312,25,28.076992
27/05/2021;14:37:02,?,9.705635,?,30.927628,400,399.686096,25,28.123104
27/05/2021;14:37:03,?,9.922928,?,30.404165,400,399.617065,25,28.185631
27/05/2021;14:37:04,?,10.111356,?,29.845732,400,399.585632,25,28.259726
27/05/2021;14:37:05,?,10.272118,?,29.366999,400,399.552277,25,28.311852
27/05/2021;14:37:06,?,10.057853,?,28.933403,400,399.484558,25,28.349781
27/05/2021;14:37:07,?,9.734318,?,28.472046,400,399.447693,25,28.379892
27/05/2021;14:37:08,?,9.370239,?,28.098108,400,399.4422,25,28.399368
27/05/2021;14:37:09,?,8.983034,?,27.705635,400,399.447845,25,28.421938
27/05/2021;14:37:10,?,8.824215,?,27.341846,400,399.496643,25,28.437984
27/05/2021;14:37:11,?,8.875856,?,27.00959,400,399.522339,25,28.451462
27/05/2021;14:37:12,?,9.0071,?,27.00959,400,399.522339,25,28.451462
27/05/2021;14:37:13,?,8.689971,?,26.682724,400,399.581116,25,28.480413
27/05/2021;14:37:14,?,8.32169,?,26.36565,400,399.533325,25,28.512421
27/05/2021;14:37:15,?,8.32169,?,26.123638,400,399.559784,25,28.546329
27/05/2021;14:37:16,?,8.05344,?,25.923321,400,399.602539,25,28.580128
27/05/2021;14:37:17,?,7.839552,?,25.69821,400,399.667572,25,28.624483
27/05/2021;14:37:18,?,7.675465,?,25.458447,400,399.761627,25,28.668205
27/05/2021;14:37:19,?,7.542219,?,25.277948,400,399.78714,25,28.702898
27/05/2021;14:37:20,?,7.429385,?,25.109043,400,399.814301,25,28.734489
27/05/2021;14:37:21,?,7.340018,?,24.952971,400,399.823181,25,28.761438
27/05/2021;14:37:22,?,7.340018,?,24.81842,400,399.827209,25,28.782722
27/05/2021;14:37:23,?,7.258979,?,24.702841,400,399.817322,25,28.806345
27/05/2021;14:37:24,?,7.185261,?,24.702841,400,399.817322,25,28.806345
27/05/2021;14:37:25,?,7.13167,?,24.614477,400,399.88147,25,28.828825
27/05/2021;14:37:26,?,7.090333,?,24.533972,400,399.915527,25,28.854822
27/05/2021;14:37:27,?,7.057798,?,24.453835,400,399.901337,25,28.879784
27/05/2021;14:37:28,?,7.03657,?,24.388514,400,399.915649,25,28.905899
27/05/2021;14:37:29,?,7.018622,?,24.365808,400,399.889374,25,28.930893
27/05/2021;14:37:30,?,6.996902,?,24.351831,400,399.882294,25,28.962811
27/05/2021;14:37:31,?,6.979429,?,24.336824,400,399.885254,25,28.993645
27/05/2021;14:37:32,?,6.979429,?,24.321045,400,399.903717,25,29.011168
27/05/2021;14:37:33,?,6.971519,?,24.331083,400,399.970734,25,29.032457
27/05/2021;14:37:34,?,6.965294,?,24.354235,400,399.971222,25,29.060846
27/05/2021;14:37:35,?,6.956387,?,24.387415,400,399.931763,25,29.105059
27/05/2021;14:37:36,?,6.949707,?,24.387415,400,399.931763,25,29.105059
27/05/2021;14:37:37,?,6.945766,?,24.448837,400,399.877197,25,29.141003
27/05/2021;14:37:38,?,6.940831,?,24.509445,400,399.852051,25,29.174879
27/05/2021;14:37:39,?,6.939269,?,24.580818,400,399.913422,25,29.196774
27/05/2021;14:37:40,?,6.936769,?,24.666979,400,400.028687,25,29.215656
27/05/2021;14:37:41,?,6.931058,?,24.720573,400,400.028503,25,29.242796
27/05/2021;14:37:42,?,6.923523,?,24.799749,400,399.99646,25,29.272932
27/05/2021;14:37:43,?,6.914581,?,24.889421,400,400.051086,25,29.298462
27/05/2021;14:37:44,?,6.914581,?,24.982697,400,400.054779,25,29.329962
27/05/2021;14:37:45,?,6.905895,?,25.077112,400,400.043823,25,29.359058
27/05/2021;14:37:46,?,6.897857,?,25.077112,400,400.043823,25,29.359058
27/05/2021;14:37:47,?,6.892247,?,25.169903,400,400.054871,25,29.388624
27/05/2021;14:37:48,?,6.88443,?,25.295885,400,400.125702,25,29.415737
27/05/2021;14:37:49,?,6.877952,?,25.422014,400,400.15448,25,29.43214
27/05/2021;14:37:50,?,6.87356,?,25.538759,400,400.159546,25,29.444805
27/05/2021;14:37:51,?,6.864982,?,25.655478,400,400.125763,25,29.453228
27/05/2021;14:37:52,?,6.857611,?,25.786051,400,400.088715,25,29.4718
27/05/2021;14:37:53,?,6.848683,?,25.903559,400,400.090393,25,29.496731
27/05/2021;14:37:54,?,6.839867,?,26.047131,400,400.155121,25,29.510439
27/05/2021;14:37:55,?,6.830154,?,26.047131,400,400.155121,25,29.510439
27/05/2021;14:37:56,?,6.830154,?,26.307997,400,400.196106,25,29.548569
27/05/2021;14:37:57,?,6.818257,?,26.307997,400,400.196106,25,29.548569
27/05/2021;14:37:58,?,6.805984,?,26.431774,400,400.189514,25,29.563665
27/05/2021;14:37:59,?,6.7961,?,26.546558,400,400.18103,25,29.579779
27/05/2021;14:38:00,?,6.7808,?,26.676069,400,400.164703,25,29.594446
27/05/2021;14:38:01,?,6.736488,?,26.806005,400,400.14093,25,29.610567
27/05/2021;14:38:02,?,6.649193,?,26.93149,400,400.188019,25,29.618618
27/05/2021;14:38:03,?,6.536349,?,27.029696,400,400.268188,25,29.617584
27/05/2021;14:38:04,?,6.433977,?,27.168934,400,400.216736,25,29.620022
27/05/2021;14:38:05,?,6.37178,?,27.283949,400,400.262817,25,29.63949
27/05/2021;14:38:06,?,6.342583,?,27.283949,400,400.262817,25,29.63949
27/05/2021;14:38:07,?,6.342583,?,27.444435,400,400.312683,25,29.664297
27/05/2021;14:38:08,?,6.322189,?,27.560385,400,400.262512,25,29.67881
27/05/2021;14:38:09,?,6.30799,?,27.67152,400,400.275757,25,29.69619
27/05/2021;14:38:10,?,6.300229,?,27.797792,400,400.269531,25,29.702965
27/05/2021;14:38:11,?,6.294652,?,27.918564,400,400.243225,25,29.714481
27/05/2021;14:38:12,?,6.286535,?,28.040386,400,400.312897,25,29.729488
27/05/2021;14:38:13,?,6.278685,?,28.153877,400,400.376129,25,29.73988
27/05/2021;14:38:14,?,6.277143,?,28.282448,400,400.406036,25,29.74995
27/05/2021;14:38:15,?,6.279124,?,28.403194,400,400.369995,25,29.76524
27/05/2021;14:38:16,?,6.283642,?,28.522955,400,400.311035,25,29.781492
27/05/2021;14:38:17,?,6.284845,?,28.522955,400,400.311035,25,29.781492
27/05/2021;14:38:18,?,6.283981,?,28.634295,400,400.286896,25,29.792667
27/05/2021;14:38:19,?,6.289032,?,28.745987,400,400.359528,25,29.795916
27/05/2021;14:38:20,?,6.296865,?,28.877987,400,400.401031,25,29.805674
27/05/2021;14:38:21,?,6.296865,?,29.009104,400,400.384216,25,29.819672
27/05/2021;14:38:22,?,6.306302,?,29.127378,400,400.135437,25,29.835812
27/05/2021;14:38:23,?,6.312113,?,29.26614,400,399.992218,25,29.851828
27/05/2021;14:38:24,?,6.320407,?,29.389843,400,399.947388,25,29.881405
27/05/2021;14:38:25,?,6.328739,?,29.504454,400,400.024261,25,29.90863
27/05/2021;14:38:26,?,6.339165,?,29.637798,400,400.08847,25,29.940237
27/05/2021;14:38:27,?,6.350473,?,29.761976,400,400.112122,25,29.960056
27/05/2021;14:38:28,?,6.350473,?,29.905556,400,400.11731,25,29.965378
27/05/2021;14:38:29,?,6.356555,?,30.017313,400,400.070862,25,29.977814
27/05/2021;14:38:30,?,6.35906,?,30.017313,400,400.070862,25,29.977814
27/05/2021;14:38:31,?,6.35937,?,30.122013,400,400.057495,25,29.998487
27/05/2021;14:38:32,?,6.36303,?,30.256479,400,400.053864,25,30.014969
27/05/2021;14:38:33,?,6.367642,?,30.369144,400,400.006805,25,30.020826
27/05/2021;14:38:34,?,6.383398,?,30.494038,400,399.984558,25,30.033104
27/05/2021;14:38:35,?,6.400844,?,30.594362,400,400.002655,25,30.042652
27/05/2021;14:38:36,?,6.415257,?,30.700565,400,399.952057,25,30.042007
27/05/2021;14:38:37,?,6.429907,?,30.812454,400,399.961517,25,30.045111
27/05/2021;14:38:38,?,6.451005,?,30.929789,400,400.025848,25,30.065685
27/05/2021;14:38:39,?,6.481329,?,31.055399,400,399.953796,25,30.072594
27/05/2021;14:38:40,?,6.481329,?,31.193872,400,399.930908,25,30.0695
27/05/2021;14:38:41,?,6.500612,?,31.193872,400,399.930908,25,30.0695
27/05/2021;14:38:42,?,6.52101,?,31.323612,400,399.969482,25,30.077259
27/05/2021;14:38:43,?,6.543362,?,31.438353,400,399.994415,25,30.091091
27/05/2021;14:38:44,?,6.568558,?,31.559917,400,400.015717,25,30.091631
27/05/2021;14:38:45,?,6.591886,?,31.669891,400,399.993713,25,30.093218
27/05/2021;14:38:46,?,6.614472,?,31.782782,400,399.907318,25,30.102249
27/05/2021;14:38:47,?,6.627992,?,31.893518,400,399.913208,25,30.117363
27/05/2021;14:38:48,?,6.644556,?,32.009815,400,399.935211,25,30.131268
27/05/2021;14:38:49,?,6.662464,?,32.13932,400,399.960022,25,30.148977
27/05/2021;14:38:50,?,6.681238,?,32.276009,400,400.001709,25,30.161757
27/05/2021;14:38:51,?,6.702993,?,32.394508,400,400.046539,25,30.166409
27/05/2021;14:38:52,?,6.721056,?,32.523655,400,399.952362,25,30.180122
27/05/2021;14:38:53,?,6.745817,?,32.523655,400,399.952362,25,30.180122
27/05/2021;14:38:54,?,6.765508,?,32.652851,400,399.816132,25,30.203539
27/05/2021;14:38:55,?,6.786082,?,32.746849,400,399.790863,25,30.222771
27/05/2021;14:38:56,?,6.786082,?,32.826866,400,399.837494,25,30.233528
27/05/2021;14:38:57,?,6.801523,?,32.896225,400,399.906921,25,30.24431
27/05/2021;14:38:58,?,6.816902,?,32.988243,400,399.92099,25,30.262411
27/05/2021;14:38:59,?,6.833807,?,33.088322,400,399.934052,25,30.278057
27/05/2021;14:39:00,?,6.855648,?,33.207134,400,399.993683,25,30.291283
27/05/2021;14:39:01,?,6.880211,?,33.327381,400,399.985657,25,30.299585
27/05/2021;14:39:02,?,6.901567,?,33.424904,400,399.947968,25,30.305424
27/05/2021;14:39:03,?,6.926904,?,33.52203,400,399.941956,25,30.306141
27/05/2021;14:39:04,?,6.942743,?,33.627403,400,399.938019,25,30.310068
27/05/2021;14:39:05,?,6.959671,?,33.747791,400,399.950714,25,30.320759
27/05/2021;14:39:06,?,6.978831,?,33.870548,400,399.934357,25,30.320606
27/05/2021;14:39:07,?,6.998628,?,33.870548,400,399.934357,25,30.320606
27/05/2021;14:39:08,?,7.019669,?,33.990326,400,399.911957,25,30.32572
27/05/2021;14:39:09,?,7.019669,?,34.099487,400,399.842102,25,30.339033
27/05/2021;14:39:10,?,7.03685,?,34.205269,400,399.852692,25,30.353786
27/05/2021;14:39:11,?,7.054103,?,34.290428,400,399.852478,25,30.366287
27/05/2021;14:39:12,?,7.071476,?,34.37294,400,399.851654,25,30.381912
27/05/2021;14:39:13,?,7.085303,?,34.462563,400,399.883057,25,30.393518
27/05/2021;14:39:14,?,7.103479,?,34.571922,400,399.899414,25,30.402418
27/05/2021;14:39:15,?,7.120042,?,34.65213,400,399.916534,25,30.408106
27/05/2021;14:39:16,?,7.138117,?,34.741695,400,399.868835,25,30.420273
27/05/2021;14:39:17,?,7.154696,?,34.836937,400,399.846649,25,30.434853
27/05/2021;14:39:18,?,7.164731,?,34.939312,400,399.874451,25,30.44595
27/05/2021;14:39:19,?,7.175241,?,35.025047,400,399.914185,25,30.461264
27/05/2021;14:39:20,?,7.185445,?,35.111927,400,399.944916,25,30.486404
27/05/2021;14:39:21,?,7.194479,?,35.111927,400,399.944916,25,30.486404
27/05/2021;14:39:22,?,7.206986,?,35.190342,400,399.964813,25,30.503868
27/05/2021;14:39:23,?,7.206986,?,35.277794,400,399.958649,25,30.511374
27/05/2021;14:39:24,?,7.2169,?,35.374752,400,399.907196,25,30.518299
27/05/2021;14:39:25,?,7.226133,?,35.459171,400,399.853027,25,30.528212
27/05/2021;14:39:26,?,7.234084,?,35.530479,400,399.887817,25,30.534086
27/05/2021;14:39:27,?,7.241846,?,35.615295,400,399.927429,25,30.541496
27/05/2021;14:39:28,?,7.248566,?,35.684181,400,399.897827,25,30.555079
27/05/2021;14:39:29,?,7.248566,?,35.771214,400,399.917175,25,30.567242
27/05/2021;14:39:30,?,7.256442,?,35.86512,400,399.95752,25,30.576122
27/05/2021;14:39:31,?,7.264884,?,35.95229,400,400.020294,25,30.587349
27/05/2021;14:39:32,?,7.272839,?,36.051083,400,400.021942,25,30.60218
27/05/2021;14:39:33,?,7.279747,?,36.051083,400,400.021942,25,30.60218
27/05/2021;14:39:34,?,7.284764,?,36.149036,400,399.933563,25,30.621429
27/05/2021;14:39:35,?,7.290284,?,36.219204,400,399.904846,25,30.63747
27/05/2021;14:39:36,?,7.29293,?,36.290356,400,399.841187,25,30.650978
27/05/2021;14:39:37,?,7.29293,?,36.381737,400,399.820831,25,30.647129
27/05/2021;14:39:38,?,7.295216,?,36.468517,400,399.885864,25,30.649788
27/05/2021;14:39:39,?,7.296161,?,36.52729,400,399.91861,25,30.665264
27/05/2021;14:39:40,?,7.29621,?,36.578018,400,399.890869,25,30.685329
27/05/2021;14:39:41,?,7.300092,?,36.635483,400,399.896545,25,30.708115
27/05/2021;14:39:42,?,7.302699,?,36.709057,400,399.933563,25,30.722891
27/05/2021;14:39:43,?,7.305477,?,36.764103,400,399.91037,25,30.71393
27/05/2021;14:39:44,?,7.304458,?,36.829746,400,399.932037,25,30.710442
27/05/2021;14:39:45,?,7.303249,?,36.892143,400,399.875488,25,30.717413
27/05/2021;14:39:46,?,7.303227,?,36.892143,400,399.875488,25,30.717413
27/05/2021;14:39:47,?,7.300379,?,36.934101,400,399.841095,25,30.734888
27/05/2021;14:39:48,?,7.301309,?,36.978733,400,399.917908,25,30.750643
27/05/2021;14:39:49,?,7.301309,?,37.026188,400,399.992432,25,30.759792
27/05/2021;14:39:50,?,7.303595,?,37.092163,400,400.01889,25,30.761087
27/05/2021;14:39:51,?,7.303616,?,37.166565,400,399.985077,25,30.772118
27/05/2021;14:39:52,?,7.305049,?,37.220345,400,399.944733,25,30.783195
27/05/2021;14:39:53,?,7.306412,?,37.275024,400,399.916687,25,30.791134
27/05/2021;14:39:54,?,7.306906,?,37.328953,400,399.943146,25,30.807364
27/05/2021;14:39:55,?,7.305407,?,37.403461,400,400.002563,25,30.821022
27/05/2021;14:39:56,?,7.303771,?,37.445484,400,399.991333,25,30.834488
27/05/2021;14:39:57,?,7.301602,?,37.498348,400,399.9552,25,30.849001
27/05/2021;14:39:58,?,7.300306,?,37.548012,400,399.931946,25,30.864113
27/05/2021;14:39:59,?,7.300023,?,37.591759,400,399.9086,25,30.873434
27/05/2021;14:40:00,?,7.298077,?,37.591759,400,399.9086,25,30.873434
27/05/2021;14:40:01,?,7.295889,?,37.664341,400,399.939789,25,30.877909
27/05/2021;14:40:02,?,7.294419,?,37.713173,400,400.033417,25,30.877625
27/05/2021;14:40:03,?,7.294419,?,37.771343,400,400.058594,25,30.883223
27/05/2021;14:40:04,?,7.295878,?,37.829021,400,400.022858,25,30.885118
27/05/2021;14:40:05,?,7.29385,?,37.888874,400,400.003052,25,30.888969
27/05/2021;14:40:06,?,7.291768,?,37.964939,400,400.047363,25,30.893547
27/05/2021;14:40:07,?,7.291429,?,38.016052,400,400.016388,25,30.89646
27/05/2021;14:40:08,?,7.291906,?,38.059662,400,400.005676,25,30.906693
27/05/2021;14:40:09,?,7.288211,?,38.068501,400,400.047363,25,30.921087
27/05/2021;14:40:10,?,7.287099,?,38.076096,400,400.092346,25,30.933268
27/05/2021;14:40:11,?,7.288425,?,38.086372,400,400.076996,25,30.938406
27/05/2021;14:40:12,?,7.290399,?,38.105865,400,399.958557,25,30.933016
27/05/2021;14:40:13,?,7.294733,?,38.105865,400,399.958557,25,30.933016
27/05/2021;14:40:14,?,7.296013,?,38.119976,400,399.917206,25,30.937546
27/05/2021;14:40:15,?,7.297871,?,38.132343,400,399.937469,25,30.939968
27/05/2021;14:40:16,?,7.30053,?,38.153122,400,399.988495,25,30.941942
27/05/2021;14:40:17,?,7.298986,?,38.168228,400,400.037964,25,30.942099
27/05/2021;14:40:18,?,7.295557,?,38.183224,400,400.055786,25,30.943871
27/05/2021;14:40:19,?,7.295557,?,38.209049,400,400.0289,25,30.958204
27/05/2021;14:40:20,?,7.296281,?,38.225712,400,399.928406,25,30.980225
27/05/2021;14:40:21,?,7.294323,?,38.244343,400,399.853973,25,30.994473
27/05/2021;14:40:22,?,7.29177,?,38.289051,400,399.880493,25,31.008028
27/05/2021;14:40:23,?,7.287356,?,38.302505,400,399.90921,25,31.018545
27/05/2021;14:40:24,?,7.280042,?,38.328224,400,399.955322,25,31.018858
27/05/2021;14:40:25,?,7.275441,?,38.354443,400,399.913147,25,31.014465
27/05/2021;14:40:26,?,7.270698,?,38.349949,400,399.872528,25,31.01239
27/05/2021;14:40:27,?,7.265075,?,38.350006,400,399.914764,25,31.023018
27/05/2021;14:40:28,?,7.260601,?,38.358845,400,399.945435,25,31.038908
27/05/2021;14:40:29,?,7.253035,?,38.404236,400,399.990448,25,31.044939
27/05/2021;14:40:30,?,7.247751,?,38.431168,400,400.007507,25,31.043743
27/05/2021;14:40:31,?,7.243246,?,38.431168,400,400.007507,25,31.043743
27/05/2021;14:40:32,?,7.236743,?,38.44558,400,399.936646,25,31.045547
27/05/2021;14:40:33,?,7.232961,?,38.475224,400,399.827057,25,31.055559
27/05/2021;14:40:34,?,7.231335,?,38.490219,400,399.826385,25,31.069332
27/05/2021;14:40:35,?,7.227452,?,38.47385,400,399.88916,25,31.084669
27/05/2021;14:40:36,?,7.22221,?,38.475117,400,400.033325,25,31.101143
27/05/2021;14:40:37,?,7.22221,?,38.515434,400,400.030609,25,31.106937
27/05/2021;14:40:38,?,7.219462,?,38.52039,400,399.913361,25,31.096458
27/05/2021;14:40:39,?,7.21733,?,38.514744,400,399.890411,25,31.091579
27/05/2021;14:40:40,?,7.213719,?,38.514744,400,399.890411,25,31.091579
27/05/2021;14:40:41,?,7.210122,?,38.530933,400,399.935608,25,31.095802
27/05/2021;14:40:42,?,7.203997,?,38.553951,400,400.015961,25,31.094666
27/05/2021;14:40:43,?,7.196848,?,38.559845,400,400.089294,25,31.089954
27/05/2021;14:40:44,?,7.192298,?,38.554531,400,400.10083,25,31.085697
27/05/2021;14:40:45,?,7.186277,?,38.553535,400,400.039795,25,31.083796
27/05/2021;14:40:46,?,7.177457,?,38.540943,400,400.036865,25,31.080221
27/05/2021;14:40:47,?,7.170761,?,38.535706,400,400.016907,25,31.077192
27/05/2021;14:40:48,?,7.165424,?,38.549896,400,400.014893,25,31.083052
27/05/2021;14:40:49,?,7.155349,?,38.561642,400,400.10318,25,31.097481
27/05/2021;14:40:50,?,7.155349,?,38.572147,400,400.108826,25,31.107153
27/05/2021;14:40:51,?,7.147499,?,38.563503,400,400.055237,25,31.111622
27/05/2021;14:40:52,?,7.142054,?,38.544846,400,399.948608,25,31.115332
27/05/2021;14:40:53,?,7.135407,?,38.538956,400,399.831757,25,31.110607
27/05/2021;14:40:54,?,7.12874,?,38.521832,400,399.87439,25,31.107491
27/05/2021;14:40:55,?,7.122798,?,38.516823,400,399.88504,25,31.116131
27/05/2021;14:40:56,?,7.117665,?,38.513313,400,399.914246,25,31.125011
27/05/2021;14:40:57,?,7.114839,?,38.513313,400,399.914246,25,31.125011
27/05/2021;14:40:58,?,7.108201,?,38.491207,400,399.893463,25,31.117863
27/05/2021;14:40:59,?,7.103172,?,38.495949,400,399.841431,25,31.115677
27/05/2021;14:41:00,?,7.099215,?,38.497383,400,399.843323,25,31.124796
27/05/2021;14:41:01,?,7.092806,?,38.494888,400,399.828766,25,31.131071
27/05/2021;14:41:02,?,7.089224,?,38.513203,400,399.859253,25,31.132618
27/05/2021;14:41:03,?,7.085789,?,38.496807,400,399.903931,25,31.143063
27/05/2021;14:41:04,?,7.085789,?,38.501507,400,399.85321,25,31.148046
27/05/2021;14:41:05,?,7.080746,?,38.490288,400,400.027649,25,31.150827
27/05/2021;14:41:06,?,7.075404,?,38.460209,400,400.117767,25,31.14798
27/05/2021;14:41:07,?,7.065744,?,38.461872,400,400.121887,25,31.146235
27/05/2021;14:41:08,?,7.05918,?,38.476318,400,400.08371,25,31.147835
27/05/2021;14:41:09,?,7.05499,?,38.468597,400,400.120697,25,31.142962
27/05/2021;14:41:10,?,7.047528,?,38.464092,400,400.173584,25,31.137953
27/05/2021;14:41:11,?,7.038889,?,38.462242,400,400.122681,25,31.133146
27/05/2021;14:41:12,?,7.025469,?,38.457306,400,400.109375,25,31.131205
27/05/2021;14:41:13,?,7.013188,?,38.457371,400,400.125916,25,31.13456
27/05/2021;14:41:14,?,7.000545,?,38.439507,400,400.189575,25,31.140305
27/05/2021;14:41:15,?,6.990078,?,38.434277,400,400.210541,25,31.144093
27/05/2021;14:41:16,?,6.982097,?,38.431385,400,400.216187,25,31.141317
27/05/2021;14:41:17,?,6.973536,?,38.431385,400,400.216187,25,31.141317
27/05/2021;14:41:18,?,6.973536,?,38.421879,400,400.199371,25,31.147219
27/05/2021;14:41:19,?,6.966762,?,38.400009,400,400.2052,25,31.169508
27/05/2021;14:41:20,?,6.960217,?,38.400581,400,400.199371,25,31.178284
