REPORT START/STOP
Start Time,27/05/2021,08:52:47
End Time,27/05/2021,11:07:53

Program,R454C_pi_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
27/05/2021;08:55:23,?,2.496871,?,12.18999,400,400.081299,25,20.544228
27/05/2021;08:55:24,?,2.49839,?,12.184758,400,399.934296,25,20.550129
27/05/2021;08:55:25,?,2.501824,?,12.194549,400,399.857727,25,20.560116
27/05/2021;08:55:26,?,2.505245,?,12.194549,400,399.857727,25,20.560116
27/05/2021;08:55:27,?,2.507298,?,12.215433,400,399.86618,25,20.569073
27/05/2021;08:55:28,?,2.5125,?,12.228542,400,399.88855,25,20.578682
27/05/2021;08:55:29,?,2.517032,?,12.23712,400,399.954376,25,20.590199
27/05/2021;08:55:30,?,2.519818,?,12.253749,400,400.019775,25,20.59742
27/05/2021;08:55:31,?,2.523875,?,12.280957,400,400.023621,25,20.609428
27/05/2021;08:55:32,?,2.527681,?,12.293013,400,399.999146,25,20.628519
27/05/2021;08:55:33,?,2.527681,?,12.312,400,399.971558,25,20.641472
27/05/2021;08:55:34,?,2.532307,?,12.328016,400,400.011932,25,20.654741
27/05/2021;08:55:35,?,2.537363,?,12.354259,400,400.051483,25,20.668295
27/05/2021;08:55:36,?,2.54336,?,12.375552,400,399.968231,25,20.681889
27/05/2021;08:55:37,?,2.55057,?,12.40309,400,399.926727,25,20.693979
27/05/2021;08:55:38,?,2.556295,?,12.431326,400,399.947571,25,20.710276
27/05/2021;08:55:39,?,2.562453,?,12.444759,400,399.873566,25,20.726944
27/05/2021;08:55:40,?,2.568387,?,12.444759,400,399.873566,25,20.726944
27/05/2021;08:55:41,?,2.573875,?,12.480312,400,399.952759,25,20.729296
27/05/2021;08:55:42,?,2.579973,?,12.498146,400,400.045532,25,20.73835
27/05/2021;08:55:43,?,2.58799,?,12.513474,400,400.023865,25,20.757574
27/05/2021;08:55:44,?,2.58799,?,12.54988,400,399.951599,25,20.779547
27/05/2021;08:55:45,?,2.594131,?,12.592163,400,399.799774,25,20.798351
27/05/2021;08:55:46,?,2.602816,?,12.635324,400,399.605865,25,20.818027
27/05/2021;08:55:47,?,2.609052,?,12.664122,400,399.752625,25,20.835184
27/05/2021;08:55:48,?,2.615527,?,12.678021,400,399.895477,25,20.846745
27/05/2021;08:55:49,?,2.620711,?,12.690685,400,399.931366,25,20.863567
27/05/2021;08:55:50,?,2.624528,?,12.69896,400,399.925232,25,20.877069
27/05/2021;08:55:51,?,2.631626,?,12.711661,400,399.828705,25,20.888733
27/05/2021;08:55:52,?,2.631626,?,12.731091,400,399.756836,25,20.915165
27/05/2021;08:55:53,?,2.639542,?,12.731091,400,399.756836,25,20.915165
27/05/2021;08:55:54,?,2.64555,?,12.756068,400,399.712769,25,20.937197
27/05/2021;08:55:55,?,2.655282,?,12.785631,400,399.789551,25,20.947422
27/05/2021;08:55:56,?,2.660354,?,12.806669,400,399.811768,25,20.953836
27/05/2021;08:55:57,?,2.665673,?,12.839908,400,399.81839,25,20.962652
27/05/2021;08:55:58,?,2.671962,?,12.875383,400,399.779327,25,20.973995
