REPORT START/STOP
Start Time,25/05/2021,12:37:33
End Time,25/05/2021,14:55:51

Program,R454C_pi_4.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
25/05/2021;12:38:11,?,19.81638,?,44.474464,400,395.999634,25,30.255503
25/05/2021;12:38:12,?,19.811333,?,44.496872,400,396.374451,25,30.261181
25/05/2021;12:38:13,?,20.100424,?,44.517799,400,390.141754,25,30.265202
25/05/2021;12:38:14,?,22.298067,?,44.54467,400,389.575897,25,30.268356
25/05/2021;12:38:15,?,21.611481,?,44.614815,400,397.660065,25,30.271503
25/05/2021;12:38:16,?,19.346371,?,44.614815,400,397.660065,25,30.271503
25/05/2021;12:38:17,?,17.006662,?,44.661835,400,401.812958,25,30.279194
25/05/2021;12:38:18,?,15.437487,?,44.627949,400,400.896088,25,30.286659
25/05/2021;12:38:19,?,14.848186,?,44.490242,400,399.268036,25,30.293503
25/05/2021;12:38:20,?,14.395622,?,44.26273,400,398.740204,25,30.31039
25/05/2021;12:38:21,?,13.692852,?,43.972916,400,398.642151,25,30.328377
25/05/2021;12:38:22,?,13.415103,?,43.627308,400,398.632568,25,30.331373
25/05/2021;12:38:23,?,12.976816,?,43.221115,400,398.910461,25,30.313068
25/05/2021;12:38:24,?,12.976816,?,42.807575,400,399.00647,25,30.29957
25/05/2021;12:38:25,?,12.55292,?,42.354889,400,399.20816,25,30.293022
25/05/2021;12:38:26,?,12.413028,?,41.889549,400,399.226257,25,30.295338
25/05/2021;12:38:27,?,12.290927,?,41.393139,400,399.172272,25,30.307409
25/05/2021;12:38:28,?,11.940413,?,40.868542,400,399.234863,25,30.312254
25/05/2021;12:38:29,?,11.580639,?,40.868542,400,399.234863,25,30.312254
25/05/2021;12:38:30,?,11.253619,?,40.306259,400,399.290344,25,30.317734
25/05/2021;12:38:31,?,11.059068,?,39.837337,400,399.320129,25,30.331705
25/05/2021;12:38:32,?,10.895232,?,39.257179,400,399.312531,25,30.343737
25/05/2021;12:38:33,?,10.732777,?,38.701061,400,399.307037,25,30.346983
25/05/2021;12:38:34,?,10.531504,?,38.138012,400,399.22406,25,30.35162
25/05/2021;12:38:35,?,10.32256,?,37.597324,400,399.129181,25,30.359177
25/05/2021;12:38:36,?,10.130211,?,36.983826,400,399.209991,25,30.364193
25/05/2021;12:38:37,?,9.880913,?,36.408806,400,399.34314,25,30.366104
25/05/2021;12:38:38,?,9.880913,?,35.845543,400,399.460571,25,30.372347
25/05/2021;12:38:39,?,9.570003,?,35.312202,400,399.463074,25,30.383303
25/05/2021;12:38:40,?,9.305683,?,34.765816,400,399.51709,25,30.392866
25/05/2021;12:38:41,?,9.203577,?,34.217892,400,399.680237,25,30.403141
25/05/2021;12:38:42,?,9.218382,?,33.692142,400,399.775085,25,30.417032
25/05/2021;12:38:43,?,9.110464,?,33.692142,400,399.775085,25,30.417032
25/05/2021;12:38:44,?,9.098912,?,33.16375,400,399.839233,25,30.427757
25/05/2021;12:38:45,?,9.151276,?,32.612274,400,399.877747,25,30.439238
25/05/2021;12:38:46,?,9.335784,?,32.1106,400,399.924835,25,30.441938
25/05/2021;12:38:47,?,9.585702,?,31.562307,400,399.94931,25,30.445061
25/05/2021;12:38:48,?,9.870603,?,31.084316,400,399.917114,25,30.447924
25/05/2021;12:38:49,?,9.174309,?,30.575146,400,399.915924,25,30.450649
25/05/2021;12:38:50,?,8.385943,?,30.107906,400,399.968933,25,30.457722
25/05/2021;12:38:51,?,7.73771,?,29.626308,400,400.040833,25,30.465328
25/05/2021;12:38:52,?,7.73771,?,29.18716,400,400.106903,25,30.473541
25/05/2021;12:38:53,?,7.3256,?,28.789034,400,400.226349,25,30.480238
25/05/2021;12:38:54,?,7.133939,?,28.376595,400,400.310211,25,30.486134
25/05/2021;12:38:55,?,7.033816,?,28.015903,400,400.428314,25,30.496248
25/05/2021;12:38:56,?,6.973027,?,27.654152,400,400.307068,25,30.510105
25/05/2021;12:38:57,?,6.930373,?,27.654152,400,400.307068,25,30.510105
25/05/2021;12:38:58,?,6.896452,?,27.346563,400,400.362762,25,30.525805
25/05/2021;12:38:59,?,6.870474,?,27.076748,400,400.458099,25,30.556234
25/05/2021;12:39:00,?,6.849624,?,26.829489,400,400.400421,25,30.588573
25/05/2021;12:39:01,?,6.831977,?,26.617846,400,400.400299,25,30.611389
25/05/2021;12:39:02,?,6.821397,?,26.412674,400,400.381317,25,30.623722
25/05/2021;12:39:03,?,6.816104,?,26.238371,400,400.37204,25,30.630651
25/05/2021;12:39:04,?,6.816104,?,26.105042,400,400.358734,25,30.629414
25/05/2021;12:39:05,?,6.804165,?,25.975258,400,400.406799,25,30.639351
25/05/2021;12:39:06,?,6.787142,?,25.881413,400,400.374146,25,30.651814
25/05/2021;12:39:07,?,6.775285,?,25.830788,400,400.347809,25,30.658371
25/05/2021;12:39:08,?,6.769429,?,25.785984,400,400.330811,25,30.665934
25/05/2021;12:39:09,?,6.76537,?,25.785984,400,400.330811,25,30.665934
25/05/2021;12:39:10,?,6.761466,?,25.754929,400,400.356384,25,30.679556
25/05/2021;12:39:11,?,6.754572,?,25.753862,400,400.412872,25,30.686388
25/05/2021;12:39:12,?,6.75044,?,25.765715,400,400.405304,25,30.694685
25/05/2021;12:39:13,?,6.747282,?,25.785353,400,400.182098,25,30.714479
25/05/2021;12:39:14,?,6.741001,?,25.844112,400,400.129791,25,30.72669
25/05/2021;12:39:15,?,6.738404,?,25.874454,400,400.085754,25,30.735683
25/05/2021;12:39:16,?,6.735517,?,25.951025,400,400.003662,25,30.75309
25/05/2021;12:39:17,?,6.735517,?,26.033197,400,399.884399,25,30.770359
25/05/2021;12:39:18,?,6.729177,?,26.119213,400,399.822327,25,30.779474
25/05/2021;12:39:19,?,6.72155,?,26.214977,400,399.894958,25,30.791925
25/05/2021;12:39:20,?,6.71737,?,26.340601,400,399.91922,25,30.813044
25/05/2021;12:39:21,?,6.714791,?,26.460285,400,399.945648,25,30.822659
25/05/2021;12:39:22,?,6.712102,?,26.460285,400,399.945648,25,30.822659
25/05/2021;12:39:23,?,6.708133,?,26.582903,400,400.035492,25,30.829533
25/05/2021;12:39:24,?,6.702103,?,26.712812,400,400.020355,25,30.836769
25/05/2021;12:39:25,?,6.705436,?,26.849792,400,400.007538,25,30.845184
25/05/2021;12:39:26,?,6.704037,?,27.006519,400,400.056458,25,30.854343
25/05/2021;12:39:27,?,6.706971,?,27.158028,400,400.110199,25,30.864124
25/05/2021;12:39:28,?,6.711295,?,27.309265,400,400.102661,25,30.874979
25/05/2021;12:39:29,?,6.711295,?,27.481121,400,400.124176,25,30.870468
25/05/2021;12:39:30,?,6.71413,?,27.640182,400,400.13501,25,30.866995
25/05/2021;12:39:31,?,6.713729,?,27.808407,400,400.161774,25,30.869911
25/05/2021;12:39:32,?,6.707731,?,27.996975,400,400.189392,25,30.887173
25/05/2021;12:39:33,?,6.705016,?,27.996975,400,400.189392,25,30.887173
25/05/2021;12:39:34,?,6.705668,?,28.206478,400,400.193481,25,30.907732
25/05/2021;12:39:35,?,6.710206,?,28.379805,400,400.144775,25,30.922552
25/05/2021;12:39:36,?,6.713522,?,28.550581,400,400.136932,25,30.94145
25/05/2021;12:39:37,?,6.721563,?,28.730749,400,400.275299,25,30.958645
25/05/2021;12:39:38,?,6.727738,?,28.890566,400,400.375458,25,30.972178
25/05/2021;12:39:39,?,6.734442,?,29.071968,400,400.412262,25,30.982283
25/05/2021;12:39:40,?,6.744308,?,29.27704,400,400.401611,25,31.000282
25/05/2021;12:39:41,?,6.744308,?,29.474571,400,400.395844,25,31.031626
25/05/2021;12:39:42,?,6.752291,?,29.664452,400,400.369781,25,31.05579
25/05/2021;12:39:43,?,6.756776,?,29.842897,400,400.374512,25,31.066931
25/05/2021;12:39:44,?,6.759393,?,30.033848,400,400.236633,25,31.074436
25/05/2021;12:39:45,?,6.76402,?,30.232216,400,400.072052,25,31.085844
25/05/2021;12:39:46,?,6.772285,?,30.400848,400,399.896912,25,31.100174
25/05/2021;12:39:47,?,6.776739,?,30.400848,400,399.896912,25,31.100174
25/05/2021;12:39:48,?,6.7817,?,30.591572,400,399.787354,25,31.120533
25/05/2021;12:39:49,?,6.790311,?,30.790524,400,399.858917,25,31.134274
25/05/2021;12:39:50,?,6.800913,?,30.987633,400,399.92923,25,31.131075
25/05/2021;12:39:51,?,6.816094,?,31.177782,400,399.964233,25,31.138044
25/05/2021;12:39:52,?,6.826211,?,31.3552,400,399.961365,25,31.147285
25/05/2021;12:39:53,?,6.833864,?,31.52042,400,399.913452,25,31.152754
25/05/2021;12:39:54,?,6.833864,?,31.711437,400,399.867737,25,31.159004
25/05/2021;12:39:55,?,6.839788,?,31.898602,400,399.834473,25,31.172192
25/05/2021;12:39:56,?,6.849913,?,32.083046,400,399.774231,25,31.17979
25/05/2021;12:39:57,?,6.863047,?,32.083046,400,399.774231,25,31.17979
25/05/2021;12:39:58,?,6.872843,?,32.281067,400,399.712341,25,31.186331
25/05/2021;12:39:59,?,6.876737,?,32.476749,400,399.750092,25,31.190651
25/05/2021;12:40:00,?,6.877774,?,32.664536,400,399.787018,25,31.202484
25/05/2021;12:40:01,?,6.875614,?,32.823074,400,399.779053,25,31.220413
25/05/2021;12:40:02,?,6.875143,?,33.006092,400,399.786774,25,31.240391
25/05/2021;12:40:03,?,6.878383,?,33.191933,400,399.749084,25,31.254147
25/05/2021;12:40:04,?,6.878383,?,33.362587,400,399.715393,25,31.270443
25/05/2021;12:40:05,?,6.884489,?,33.539043,400,399.71106,25,31.281786
25/05/2021;12:40:06,?,6.892896,?,33.685757,400,399.720184,25,31.294361
25/05/2021;12:40:07,?,6.904019,?,33.843151,400,399.705322,25,31.311802
25/05/2021;12:40:08,?,6.923349,?,33.843151,400,399.705322,25,31.311802
25/05/2021;12:40:09,?,6.944184,?,34.014553,400,399.694519,25,31.330275
25/05/2021;12:40:10,?,6.961809,?,34.198532,400,399.646851,25,31.349039
25/05/2021;12:40:11,?,6.976318,?,34.364441,400,399.639099,25,31.369411
25/05/2021;12:40:12,?,6.993177,?,34.538189,400,399.634064,25,31.387712
25/05/2021;12:40:13,?,6.993177,?,34.710205,400,399.656219,25,31.395725
25/05/2021;12:40:14,?,7.012055,?,34.861641,400,399.682922,25,31.402702
25/05/2021;12:40:15,?,7.031469,?,35.010509,400,399.623383,25,31.408833
25/05/2021;12:40:16,?,7.052348,?,35.15834,400,399.616791,25,31.422852
25/05/2021;12:40:17,?,7.073662,?,35.15834,400,399.616791,25,31.422852
25/05/2021;12:40:18,?,7.099295,?,35.29921,400,399.540131,25,31.431694
25/05/2021;12:40:19,?,7.118033,?,35.445862,400,399.8284,25,31.443691
25/05/2021;12:40:20,?,7.133636,?,35.574345,400,400.069153,25,31.459024
25/05/2021;12:40:21,?,7.15098,?,35.726974,400,400.140778,25,31.476936
25/05/2021;12:40:22,?,7.170886,?,35.866322,400,400.08255,25,31.489769
25/05/2021;12:40:23,?,7.192155,?,35.999256,400,400.021851,25,31.498444
25/05/2021;12:40:24,?,7.218297,?,36.121552,400,399.990692,25,31.506725
25/05/2021;12:40:25,?,7.218297,?,36.272011,400,399.963074,25,31.520401
25/05/2021;12:40:26,?,7.240573,?,36.407063,400,399.91922,25,31.548958
25/05/2021;12:40:27,?,7.262424,?,36.546326,400,399.935608,25,31.578373
25/05/2021;12:40:28,?,7.28162,?,36.546326,400,399.935608,25,31.578373
25/05/2021;12:40:29,?,7.30302,?,36.687057,400,399.90509,25,31.592264
25/05/2021;12:40:30,?,7.321994,?,36.814598,400,399.843353,25,31.605112
25/05/2021;12:40:31,?,7.343486,?,36.97596,400,399.802368,25,31.624889
25/05/2021;12:40:32,?,7.362693,?,37.112503,400,399.834229,25,31.630072
25/05/2021;12:40:33,?,7.384124,?,37.253647,400,399.939087,25,31.625046
25/05/2021;12:40:34,?,7.409014,?,37.403507,400,399.964661,25,31.621113
25/05/2021;12:40:35,?,7.409014,?,37.540131,400,399.954376,25,31.619125
25/05/2021;12:40:36,?,7.433425,?,37.665424,400,399.838165,25,31.627386
25/05/2021;12:40:37,?,7.462796,?,37.814835,400,399.81012,25,31.644634
25/05/2021;12:40:38,?,7.487442,?,37.814835,400,399.81012,25,31.644634
25/05/2021;12:40:39,?,7.510877,?,37.946377,400,399.850677,25,31.657869
25/05/2021;12:40:40,?,7.530272,?,38.101212,400,399.87439,25,31.664986
25/05/2021;12:40:41,?,7.54914,?,38.260735,400,399.88092,25,31.675947
25/05/2021;12:40:42,?,7.570233,?,38.378922,400,399.886108,25,31.685108
25/05/2021;12:40:43,?,7.586493,?,38.513882,400,399.89682,25,31.693302
25/05/2021;12:40:44,?,7.605123,?,38.635994,400,399.945374,25,31.701075
25/05/2021;12:40:45,?,7.605123,?,38.756382,400,400.008118,25,31.717577
25/05/2021;12:40:46,?,7.618987,?,38.756382,400,400.008118,25,31.717577
25/05/2021;12:40:47,?,7.639949,?,38.902248,400,400.040405,25,31.740635
25/05/2021;12:40:48,?,7.661236,?,39.055836,400,399.90802,25,31.768873
25/05/2021;12:40:49,?,7.679579,?,39.17622,400,400.030945,25,31.796642
25/05/2021;12:40:50,?,7.699593,?,39.299603,400,400.139038,25,31.824793
25/05/2021;12:40:51,?,7.720408,?,39.436695,400,400.16626,25,31.846779
25/05/2021;12:40:52,?,7.733152,?,39.544151,400,400.126312,25,31.858835
25/05/2021;12:40:53,?,7.733152,?,39.651291,400,400.15451,25,31.868042
25/05/2021;12:40:54,?,7.748138,?,39.651291,400,400.15451,25,31.868042
25/05/2021;12:40:55,?,7.76103,?,39.762711,400,400.152008,25,31.876081
25/05/2021;12:40:56,?,7.773645,?,39.902058,400,400.15918,25,31.887997
25/05/2021;12:40:57,?,7.786912,?,40.007935,400,400.183502,25,31.906683
25/05/2021;12:40:58,?,7.800088,?,40.115765,400,400.210144,25,31.913692
25/05/2021;12:40:59,?,7.813091,?,40.209557,400,400.282532,25,31.923824
25/05/2021;12:41:00,?,7.82391,?,40.291073,400,400.303925,25,31.935791
25/05/2021;12:41:01,?,7.833367,?,40.389828,400,400.260986,25,31.95303
25/05/2021;12:41:02,?,7.833367,?,40.489166,400,400.237427,25,31.964426
25/05/2021;12:41:03,?,7.844669,?,40.563789,400,400.333344,25,31.971634
25/05/2021;12:41:04,?,7.85265,?,40.563789,400,400.333344,25,31.971634
25/05/2021;12:41:05,?,7.859817,?,40.647831,400,400.377563,25,31.990278
25/05/2021;12:41:06,?,7.863365,?,40.730049,400,400.423462,25,31.999207
25/05/2021;12:41:07,?,7.865723,?,40.817299,400,400.475159,25,32.000454
25/05/2021;12:41:08,?,7.867224,?,40.866138,400,400.358154,25,32.006035
25/05/2021;12:41:09,?,7.865824,?,40.939968,400,400.183105,25,32.008907
25/05/2021;12:41:10,?,7.866531,?,41.034073,400,400.120575,25,32.006489
25/05/2021;12:41:11,?,7.865882,?,41.131752,400,400.128265,25,32.008495
25/05/2021;12:41:12,?,7.868912,?,41.217064,400,400.11734,25,32.014458
25/05/2021;12:41:13,?,7.870491,?,41.298771,400,400.109619,25,32.026947
25/05/2021;12:41:14,?,7.870491,?,41.36507,400,400.170349,25,32.038956
25/05/2021;12:41:15,?,7.877093,?,41.423664,400,400.143005,25,32.041946
25/05/2021;12:41:16,?,7.883685,?,41.423664,400,400.143005,25,32.041946
25/05/2021;12:41:17,?,7.886441,?,41.473923,400,400.140442,25,32.045963
25/05/2021;12:41:18,?,7.883918,?,41.548233,400,400.159302,25,32.062237
25/05/2021;12:41:19,?,7.876615,?,41.619675,400,400.199768,25,32.073177
25/05/2021;12:41:20,?,7.866004,?,41.694092,400,400.231903,25,32.066219
25/05/2021;12:41:21,?,7.85871,?,41.752468,400,400.20575,25,32.058369
25/05/2021;12:41:22,?,7.85549,?,41.806107,400,400.093323,25,32.061707
25/05/2021;12:41:23,?,7.850182,?,41.861122,400,400.077454,25,32.066139
25/05/2021;12:41:24,?,7.843075,?,41.919186,400,400.109131,25,32.063793
25/05/2021;12:41:25,?,7.838106,?,41.975601,400,400.118134,25,32.063099
25/05/2021;12:41:26,?,7.832767,?,42.029404,400,400.169647,25,32.077347
25/05/2021;12:41:27,?,7.832767,?,42.082439,400,400.250366,25,32.095219
25/05/2021;12:41:28,?,7.827502,?,42.143589,400,400.228729,25,32.121906
25/05/2021;12:41:29,?,7.821889,?,42.143589,400,400.228729,25,32.121906
25/05/2021;12:41:30,?,7.818916,?,42.206367,400,400.187653,25,32.139595
25/05/2021;12:41:31,?,7.816906,?,42.270775,400,400.169067,25,32.140968
25/05/2021;12:41:32,?,7.81703,?,42.353394,400,400.15152,25,32.136471
25/05/2021;12:41:33,?,7.811325,?,42.410961,400,400.137512,25,32.134796
25/05/2021;12:41:34,?,7.809039,?,42.444527,400,400.11499,25,32.143547
25/05/2021;12:41:35,?,7.807342,?,42.499123,400,399.899445,25,32.159248
25/05/2021;12:41:36,?,7.807342,?,42.560764,400,399.783447,25,32.177078
25/05/2021;12:41:37,?,7.807817,?,42.599781,400,399.745575,25,32.195881
25/05/2021;12:41:38,?,7.80742,?,42.640812,400,399.715027,25,32.205673
25/05/2021;12:41:39,?,7.808005,?,42.686737,400,399.780945,25,32.204102
25/05/2021;12:41:40,?,7.810567,?,42.717842,400,399.831848,25,32.205833
25/05/2021;12:41:41,?,7.813907,?,42.776222,400,399.929016,25,32.21447
25/05/2021;12:41:42,?,7.817734,?,42.776222,400,399.929016,25,32.21447
25/05/2021;12:41:43,?,7.817734,?,42.821976,400,400.030334,25,32.222549
25/05/2021;12:41:44,?,7.820581,?,42.858234,400,400.148376,25,32.225346
25/05/2021;12:41:45,?,7.826089,?,42.916443,400,400.247955,25,32.219753
25/05/2021;12:41:46,?,7.828709,?,42.956093,400,400.251526,25,32.214558
25/05/2021;12:41:47,?,7.834948,?,42.998901,400,400.285797,25,32.212006
25/05/2021;12:41:48,?,7.838068,?,43.04388,400,400.241852,25,32.210896
25/05/2021;12:41:49,?,7.838068,?,43.063198,400,400.225769,25,32.222832
25/05/2021;12:41:50,?,7.841101,?,43.090458,400,400.225464,25,32.231991
25/05/2021;12:41:51,?,7.846494,?,43.120396,400,400.22876,25,32.242039
25/05/2021;12:41:52,?,7.852054,?,43.139999,400,400.261414,25,32.240791
25/05/2021;12:41:53,?,7.854911,?,43.159897,400,400.276184,25,32.238888
25/05/2021;12:41:54,?,7.858645,?,43.174629,400,400.271362,25,32.240795
25/05/2021;12:41:55,?,7.86368,?,43.196045,400,400.299377,25,32.23719
25/05/2021;12:41:56,?,7.865026,?,43.224857,400,400.221069,25,32.23999
25/05/2021;12:41:57,?,7.868564,?,43.232059,400,400.168701,25,32.236668
25/05/2021;12:41:58,?,7.870212,?,43.24538,400,400.137512,25,32.242435
25/05/2021;12:41:59,?,7.871415,?,43.24538,400,400.137512,25,32.242435
25/05/2021;12:42:00,?,7.871718,?,43.252731,400,400.141449,25,32.254322
25/05/2021;12:42:01,?,7.871718,?,43.300407,400,400.101654,25,32.264702
25/05/2021;12:42:02,?,7.871236,?,43.335686,400,400.115234,25,32.270313
25/05/2021;12:42:03,?,7.872209,?,43.381714,400,400.16745,25,32.28289
25/05/2021;12:42:04,?,7.872292,?,43.393459,400,400.09491,25,32.277046
25/05/2021;12:42:05,?,7.874419,?,43.40601,400,400.004486,25,32.275272
25/05/2021;12:42:06,?,7.874685,?,43.410549,400,399.952576,25,32.283726
25/05/2021;12:42:07,?,7.873376,?,43.406769,400,399.937256,25,32.284801
25/05/2021;12:42:08,?,7.874619,?,43.399418,400,399.889252,25,32.2817
25/05/2021;12:42:09,?,7.87663,?,43.399418,400,399.889252,25,32.2817
25/05/2021;12:42:10,?,7.877881,?,43.422165,400,399.914093,25,32.286526
25/05/2021;12:42:11,?,7.877881,?,43.436008,400,399.946442,25,32.302921
25/05/2021;12:42:12,?,7.876118,?,43.437466,400,399.902039,25,32.313087
25/05/2021;12:42:13,?,7.877676,?,43.44294,400,399.903839,25,32.311035
25/05/2021;12:42:14,?,7.877731,?,43.460205,400,399.924561,25,32.30912
25/05/2021;12:42:15,?,7.877636,?,43.465126,400,399.910858,25,32.308903
25/05/2021;12:42:16,?,7.878517,?,43.471493,400,399.890411,25,32.306549
25/05/2021;12:42:17,?,7.878036,?,43.470882,400,399.920044,25,32.309124
25/05/2021;12:42:18,?,7.874954,?,43.479168,400,399.977997,25,32.321461
25/05/2021;12:42:19,?,7.872798,?,43.466442,400,399.989685,25,32.32864
25/05/2021;12:42:20,?,7.874785,?,43.446053,400,399.89328,25,32.318901
25/05/2021;12:42:21,?,7.87507,?,43.444042,400,399.831512,25,32.30777
25/05/2021;12:42:22,?,7.873524,?,43.444042,400,399.831512,25,32.30777
25/05/2021;12:42:23,?,7.872783,?,43.451481,400,399.900543,25,32.311161
25/05/2021;12:42:24,?,7.872783,?,43.465855,400,399.963837,25,32.325726
25/05/2021;12:42:25,?,7.870535,?,43.46965,400,400.013428,25,32.332882
25/05/2021;12:42:26,?,7.870012,?,43.458057,400,400.044006,25,32.326992
25/05/2021;12:42:27,?,7.870301,?,43.452927,400,399.998657,25,32.328835
25/05/2021;12:42:28,?,7.868609,?,43.464878,400,400.032898,25,32.336319
25/05/2021;12:42:29,?,7.864759,?,43.456581,400,400.114258,25,32.335888
25/05/2021;12:42:30,?,7.86201,?,43.43885,400,400.161591,25,32.326496
25/05/2021;12:42:31,?,7.860017,?,43.44133,400,400.165833,25,32.315975
25/05/2021;12:42:32,?,7.856692,?,43.424866,400,400.112122,25,32.317097
25/05/2021;12:42:33,?,7.856692,?,43.393162,400,400.042694,25,32.320789
25/05/2021;12:42:34,?,7.852865,?,43.404781,400,400.057983,25,32.329498
25/05/2021;12:42:35,?,7.847932,?,43.404781,400,400.057983,25,32.329498
25/05/2021;12:42:36,?,7.84478,?,43.406593,400,400.075317,25,32.333263
25/05/2021;12:42:37,?,7.843111,?,43.410316,400,400.16391,25,32.328743
25/05/2021;12:42:38,?,7.840219,?,43.413395,400,400.200165,25,32.31942
25/05/2021;12:42:39,?,7.838192,?,43.423187,400,400.16745,25,32.32333
25/05/2021;12:42:40,?,7.837032,?,43.452354,400,400.091125,25,32.333115
25/05/2021;12:42:41,?,7.83381,?,43.474823,400,400.061188,25,32.342308
25/05/2021;12:42:42,?,7.83381,?,43.472519,400,400.057648,25,32.357304
25/05/2021;12:42:43,?,7.826437,?,43.477753,400,400.036224,25,32.357613
25/05/2021;12:42:44,?,7.823717,?,43.492004,400,400.022217,25,32.348904
25/05/2021;12:42:45,?,7.820722,?,43.500439,400,400.01062,25,32.3452
25/05/2021;12:42:46,?,7.818168,?,43.506653,400,400.035217,25,32.349785
25/05/2021;12:42:47,?,7.815979,?,43.523823,400,400.042053,25,32.354771
25/05/2021;12:42:48,?,7.81667,?,43.523823,400,400.042053,25,32.354771
25/05/2021;12:42:49,?,7.81667,?,43.527645,400,400.038727,25,32.356728
25/05/2021;12:42:50,?,7.817318,?,43.502731,400,399.985596,25,32.365944
25/05/2021;12:42:51,?,7.818613,?,43.50423,400,399.881592,25,32.370201
25/05/2021;12:42:52,?,7.820063,?,43.49873,400,399.828979,25,32.362907
25/05/2021;12:42:53,?,7.818193,?,43.478661,400,399.778748,25,32.362617
25/05/2021;12:42:54,?,7.810711,?,43.473274,400,399.751221,25,32.375111
25/05/2021;12:42:55,?,7.802894,?,43.469025,400,399.701721,25,32.392235
25/05/2021;12:42:56,?,7.799766,?,43.432964,400,399.679962,25,32.405968
25/05/2021;12:42:57,?,7.798878,?,43.398014,400,399.746307,25,32.424
25/05/2021;12:42:58,?,7.799733,?,43.389305,400,399.671326,25,32.436771
25/05/2021;12:42:59,?,7.800478,?,43.360119,400,399.605499,25,32.444599
25/05/2021;12:43:00,?,7.800863,?,43.329147,400,399.63092,25,32.443378
25/05/2021;12:43:01,?,7.800863,?,43.319431,400,399.617523,25,32.441704
