REPORT START/STOP
Start Time,25/05/2021,15:14:05
End Time,25/05/2021,16:59:35

Program,R454C_pi_6
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
25/05/2021;15:14:49,?,23.507236,?,51.104809,400,394.660828,25,32.168514
25/05/2021;15:14:50,?,21.550068,?,51.142979,400,396.254395,25,32.167458
25/05/2021;15:14:51,?,19.891832,?,51.175198,400,398.53775,25,32.168549
25/05/2021;15:14:52,?,17.744373,?,51.136131,400,399.284241,25,32.178764
25/05/2021;15:14:53,?,15.919248,?,50.921124,400,399.272095,25,32.200954
25/05/2021;15:14:54,?,14.839374,?,50.630779,400,399.10025,25,32.211403
25/05/2021;15:14:55,?,14.839374,?,50.241531,400,398.813782,25,32.21022
25/05/2021;15:14:56,?,14.15276,?,49.819355,400,398.868286,25,32.199951
25/05/2021;15:14:57,?,13.620468,?,49.299564,400,399.04126,25,32.199322
25/05/2021;15:14:58,?,13.264977,?,48.721111,400,399.156647,25,32.209511
25/05/2021;15:14:59,?,13.059521,?,48.119495,400,399.229645,25,32.221012
25/05/2021;15:15:00,?,12.932638,?,47.505535,400,399.253082,25,32.223129
25/05/2021;15:15:01,?,12.83737,?,47.505535,400,399.253082,25,32.223129
25/05/2021;15:15:02,?,12.754836,?,46.865719,400,399.223389,25,32.225647
25/05/2021;15:15:03,?,12.635304,?,46.25708,400,399.168213,25,32.234337
25/05/2021;15:15:04,?,12.510703,?,45.694973,400,399.101135,25,32.234936
25/05/2021;15:15:05,?,12.349779,?,45.058792,400,399.063721,25,32.23634
25/05/2021;15:15:06,?,12.219292,?,44.421299,400,399.035797,25,32.24482
25/05/2021;15:15:07,?,12.07024,?,43.844841,400,399.033173,25,32.247097
25/05/2021;15:15:08,?,11.869551,?,43.258739,400,399.095184,25,32.254715
25/05/2021;15:15:09,?,11.634663,?,42.707027,400,399.097992,25,32.271263
25/05/2021;15:15:10,?,11.41957,?,42.041672,400,399.217133,25,32.292854
25/05/2021;15:15:11,?,11.41957,?,41.475807,400,399.340759,25,32.306606
25/05/2021;15:15:12,?,11.263988,?,41.475807,400,399.340759,25,32.306606
25/05/2021;15:15:13,?,11.303111,?,40.965588,400,399.425171,25,32.316967
25/05/2021;15:15:14,?,11.31854,?,40.414604,400,399.464386,25,32.320877
25/05/2021;15:15:15,?,11.261833,?,39.877029,400,399.492065,25,32.327747
25/05/2021;15:15:16,?,11.192203,?,39.34021,400,399.417572,25,32.337757
25/05/2021;15:15:17,?,11.034506,?,38.822372,400,399.394012,25,32.346809
25/05/2021;15:15:18,?,10.416298,?,38.295319,400,399.392456,25,32.357269
25/05/2021;15:15:19,?,9.91255,?,37.798935,400,399.439423,25,32.369625
25/05/2021;15:15:20,?,9.602196,?,37.297306,400,399.537933,25,32.388458
25/05/2021;15:15:21,?,9.430902,?,36.868546,400,399.603058,25,32.409683
25/05/2021;15:15:22,?,9.451803,?,36.416531,400,399.628204,25,32.414959
25/05/2021;15:15:23,?,9.392946,?,35.979889,400,399.693817,25,32.415184
25/05/2021;15:15:24,?,9.64202,?,35.593002,400,399.74231,25,32.423756
25/05/2021;15:15:25,?,9.64202,?,35.208973,400,399.787476,25,32.42551
25/05/2021;15:15:26,?,9.935454,?,35.208973,400,399.787476,25,32.42551
25/05/2021;15:15:27,?,10.116988,?,34.716755,400,399.785919,25,32.429951
25/05/2021;15:15:28,?,9.854935,?,34.278713,400,399.717712,25,32.452423
25/05/2021;15:15:29,?,9.31129,?,33.815456,400,399.676575,25,32.479713
25/05/2021;15:15:30,?,8.825623,?,33.347038,400,399.730988,25,32.496479
25/05/2021;15:15:31,?,8.526208,?,32.836639,400,399.838745,25,32.511387
25/05/2021;15:15:32,?,8.364892,?,32.4072,400,399.973206,25,32.523884
25/05/2021;15:15:33,?,8.270804,?,32.010185,400,400.017059,25,32.536224
25/05/2021;15:15:34,?,8.236326,?,31.546356,400,400.018433,25,32.549572
25/05/2021;15:15:35,?,8.222715,?,31.15609,400,400.015411,25,32.553005
25/05/2021;15:15:36,?,8.154578,?,30.83363,400,399.969177,25,32.557636
25/05/2021;15:15:37,?,8.048114,?,30.535063,400,400.05307,25,32.559807
25/05/2021;15:15:38,?,7.976416,?,30.235527,400,400.152802,25,32.572292
25/05/2021;15:15:39,?,7.954674,?,30.235527,400,400.152802,25,32.572292
25/05/2021;15:15:40,?,7.955099,?,29.981356,400,400.200714,25,32.593288
25/05/2021;15:15:41,?,7.95519,?,29.778698,400,400.199127,25,32.609104
25/05/2021;15:15:42,?,7.947953,?,29.584209,400,400.163849,25,32.619125
25/05/2021;15:15:43,?,7.935662,?,29.409391,400,400.191589,25,32.633072
25/05/2021;15:15:44,?,7.922507,?,29.266401,400,400.25116,25,32.646023
25/05/2021;15:15:45,?,7.922507,?,29.176338,400,400.346039,25,32.657463
25/05/2021;15:15:46,?,7.905059,?,29.094368,400,400.303894,25,32.675194
25/05/2021;15:15:47,?,7.888892,?,29.046638,400,400.251862,25,32.697567
25/05/2021;15:15:48,?,7.878518,?,29.040394,400,400.31012,25,32.708172
25/05/2021;15:15:49,?,7.870429,?,29.032349,400,400.370239,25,32.713741
25/05/2021;15:15:50,?,7.858563,?,29.059284,400,400.372955,25,32.722408
25/05/2021;15:15:51,?,7.843072,?,29.059284,400,400.372955,25,32.722408
25/05/2021;15:15:52,?,7.825458,?,29.097235,400,400.302551,25,32.730701
25/05/2021;15:15:53,?,7.809476,?,29.138042,400,400.353699,25,32.741646
25/05/2021;15:15:54,?,7.793874,?,29.228588,400,400.424927,25,32.762356
25/05/2021;15:15:55,?,7.789807,?,29.327599,400,400.437164,25,32.783302
25/05/2021;15:15:56,?,7.791184,?,29.440107,400,400.450928,25,32.8074
25/05/2021;15:15:57,?,7.791184,?,29.553501,400,400.423462,25,32.827957
25/05/2021;15:15:58,?,7.79176,?,29.676941,400,400.411835,25,32.847382
25/05/2021;15:15:59,?,7.789374,?,29.833782,400,400.503387,25,32.876568
25/05/2021;15:16:00,?,7.788088,?,29.967651,400,400.509033,25,32.904671
25/05/2021;15:16:01,?,7.789827,?,30.111843,400,400.497986,25,32.92849
25/05/2021;15:16:02,?,7.788293,?,30.277027,400,400.302551,25,32.935955
25/05/2021;15:16:03,?,7.785151,?,30.432951,400,400.264008,25,32.947643
25/05/2021;15:16:04,?,7.783417,?,30.609533,400,400.336304,25,32.957886
25/05/2021;15:16:05,?,7.78193,?,30.609533,400,400.336304,25,32.957886
25/05/2021;15:16:06,?,7.783991,?,30.807358,400,400.387207,25,32.964573
25/05/2021;15:16:07,?,7.790539,?,30.986628,400,400.408264,25,32.975941
25/05/2021;15:16:08,?,7.795819,?,31.218132,400,400.38974,25,32.983582
25/05/2021;15:16:09,?,7.79874,?,31.395267,400,400.339722,25,32.982483
25/05/2021;15:16:10,?,7.804299,?,31.60684,400,400.376953,25,32.981678
25/05/2021;15:16:11,?,7.804299,?,31.808229,400,400.339386,25,32.993019
25/05/2021;15:16:12,?,7.811568,?,32.029114,400,400.249451,25,33.000156
25/05/2021;15:16:13,?,7.827822,?,32.207687,400,400.228394,25,33.002872
25/05/2021;15:16:14,?,7.894282,?,32.419453,400,400.294128,25,33.015934
25/05/2021;15:16:15,?,7.891072,?,32.607929,400,400.29718,25,33.031368
25/05/2021;15:16:16,?,7.667819,?,32.847328,400,400.308868,25,33.053516
25/05/2021;15:16:17,?,7.453772,?,33.056629,400,400.431061,25,33.07069
25/05/2021;15:16:18,?,7.360275,?,33.253891,400,400.336639,25,33.080967
25/05/2021;15:16:19,?,7.465956,?,33.441166,400,400.240692,25,33.087868
25/05/2021;15:16:20,?,7.622667,?,33.441166,400,400.240692,25,33.087868
25/05/2021;15:16:21,?,7.726246,?,33.623974,400,400.241638,25,33.099812
25/05/2021;15:16:22,?,7.79193,?,33.820286,400,400.295227,25,33.101818
25/05/2021;15:16:23,?,7.823625,?,34.035511,400,400.294434,25,33.098667
25/05/2021;15:16:24,?,7.866139,?,34.265594,400,400.273468,25,33.116661
25/05/2021;15:16:25,?,7.92492,?,34.472359,400,400.172424,25,33.139378
25/05/2021;15:16:26,?,7.92492,?,34.653542,400,400.161957,25,33.157452
25/05/2021;15:16:27,?,7.962863,?,34.835735,400,400.156219,25,33.177231
25/05/2021;15:16:28,?,7.956495,?,35.050243,400,400.13681,25,33.201115
25/05/2021;15:16:29,?,7.919687,?,35.273109,400,400.157471,25,33.225986
25/05/2021;15:16:30,?,7.883328,?,35.483383,400,400.049957,25,33.242821
25/05/2021;15:16:31,?,7.859923,?,35.677834,400,400.014526,25,33.252033
25/05/2021;15:16:32,?,7.854431,?,35.883907,400,400.078613,25,33.258915
25/05/2021;15:16:33,?,7.860609,?,36.060696,400,400.092529,25,33.269615
25/05/2021;15:16:34,?,7.883614,?,36.060696,400,400.092529,25,33.269615
25/05/2021;15:16:35,?,7.915272,?,36.267242,400,400.043335,25,33.279655
25/05/2021;15:16:36,?,7.953477,?,36.459831,400,399.996399,25,33.279377
25/05/2021;15:16:37,?,7.990803,?,36.656914,400,399.965271,25,33.280121
25/05/2021;15:16:38,?,8.032883,?,36.845318,400,399.921021,25,33.293163
25/05/2021;15:16:39,?,8.069626,?,37.017586,400,399.965637,25,33.307457
25/05/2021;15:16:40,?,8.106614,?,37.198776,400,399.897491,25,33.324245
25/05/2021;15:16:41,?,8.145087,?,37.373074,400,399.600403,25,33.329716
25/05/2021;15:16:42,?,8.145087,?,37.544704,400,399.396912,25,33.332039
25/05/2021;15:16:43,?,8.177104,?,37.698418,400,399.584137,25,33.346706
25/05/2021;15:16:44,?,8.210694,?,37.850967,400,399.64328,25,33.360306
25/05/2021;15:16:45,?,8.248391,?,38.031166,400,399.653961,25,33.368511
25/05/2021;15:16:46,?,8.277571,?,38.224232,400,399.657166,25,33.365395
25/05/2021;15:16:47,?,8.307688,?,38.39753,400,399.645172,25,33.358654
25/05/2021;15:16:48,?,8.33523,?,38.39753,400,399.645172,25,33.358654
25/05/2021;15:16:49,?,8.370544,?,38.590191,400,399.605927,25,33.367104
25/05/2021;15:16:50,?,8.397369,?,38.762207,400,399.596344,25,33.372181
25/05/2021;15:16:51,?,8.421169,?,38.954613,400,399.605316,25,33.383865
25/05/2021;15:16:52,?,8.448788,?,39.125969,400,399.58197,25,33.398582
25/05/2021;15:16:53,?,8.448788,?,39.282536,400,399.586639,25,33.404358
25/05/2021;15:16:54,?,8.477468,?,39.44379,400,399.626495,25,33.407085
25/05/2021;15:16:55,?,8.502379,?,39.616447,400,399.706055,25,33.427227
25/05/2021;15:16:56,?,8.52584,?,39.781399,400,399.691986,25,33.455215
25/05/2021;15:16:57,?,8.554434,?,39.921707,400,399.642731,25,33.465427
25/05/2021;15:16:58,?,8.57721,?,39.921707,400,399.642731,25,33.465427
25/05/2021;15:16:59,?,8.597181,?,40.046993,400,399.65097,25,33.471397
25/05/2021;15:17:00,?,8.620068,?,40.221069,400,399.638214,25,33.477283
25/05/2021;15:17:01,?,8.642977,?,40.36076,400,399.490326,25,33.488132
25/05/2021;15:17:02,?,8.666533,?,40.49659,400,399.442596,25,33.494972
25/05/2021;15:17:03,?,8.68722,?,40.6535,400,399.78302,25,33.503433
25/05/2021;15:17:04,?,8.706188,?,40.793465,400,399.849335,25,33.511948
25/05/2021;15:17:05,?,8.706188,?,40.907219,400,399.862122,25,33.515179
25/05/2021;15:17:06,?,8.723754,?,41.035934,400,399.905151,25,33.516624
25/05/2021;15:17:07,?,8.744255,?,41.168205,400,399.943787,25,33.52055
25/05/2021;15:17:08,?,8.763603,?,41.31987,400,399.892517,25,33.526424
25/05/2021;15:17:09,?,8.778076,?,41.31987,400,399.892517,25,33.526424
25/05/2021;15:17:10,?,8.791123,?,41.443542,400,399.870728,25,33.541794
25/05/2021;15:17:11,?,8.805536,?,41.554302,400,399.884033,25,33.557529
25/05/2021;15:17:12,?,8.816649,?,41.65049,400,399.958893,25,33.571758
25/05/2021;15:17:13,?,8.831728,?,41.757206,400,399.892303,25,33.587292
25/05/2021;15:17:14,?,8.847091,?,41.862022,400,399.830688,25,33.599129
25/05/2021;15:17:15,?,8.86264,?,41.943047,400,399.671722,25,33.611973
25/05/2021;15:17:16,?,8.86264,?,42.019394,400,399.550262,25,33.620708
25/05/2021;15:17:17,?,8.873348,?,42.12233,400,399.588745,25,33.624008
25/05/2021;15:17:18,?,8.883745,?,42.249592,400,399.80661,25,33.631947
25/05/2021;15:17:19,?,8.892383,?,42.35849,400,399.875854,25,33.641899
25/05/2021;15:17:20,?,8.903643,?,42.474384,400,399.929779,25,33.654064
25/05/2021;15:17:21,?,8.911218,?,42.573849,400,399.941315,25,33.674614
25/05/2021;15:17:22,?,8.915306,?,42.657928,400,400.01297,25,33.688316
25/05/2021;15:17:23,?,8.915827,?,42.751583,400,400.10202,25,33.686054
25/05/2021;15:17:24,?,8.913908,?,42.850639,400,400.12738,25,33.688934
25/05/2021;15:17:25,?,8.915134,?,42.919472,400,400.070374,25,33.704655
25/05/2021;15:17:26,?,8.91369,?,42.919472,400,400.070374,25,33.704655
25/05/2021;15:17:27,?,8.91369,?,42.982845,400,400.024414,25,33.71788
25/05/2021;15:17:28,?,8.907417,?,43.081352,400,400.044647,25,33.728794
25/05/2021;15:17:29,?,8.90464,?,43.20417,400,400.177979,25,33.745064
25/05/2021;15:17:30,?,8.90449,?,43.298672,400,400.166565,25,33.7607
25/05/2021;15:17:31,?,8.905917,?,43.377907,400,400.174591,25,33.764599
25/05/2021;15:17:32,?,8.904613,?,43.432152,400,400.228485,25,33.754414
25/05/2021;15:17:33,?,8.896379,?,43.501122,400,400.171143,25,33.747192
25/05/2021;15:17:34,?,8.890892,?,43.587925,400,400.017792,25,33.746346
25/05/2021;15:17:35,?,8.892545,?,43.64526,400,399.923187,25,33.756241
25/05/2021;15:17:36,?,8.89771,?,43.714546,400,399.856842,25,33.766151
25/05/2021;15:17:37,?,8.904958,?,43.780079,400,399.943298,25,33.774815
25/05/2021;15:17:38,?,8.912056,?,43.780079,400,399.943298,25,33.774815
25/05/2021;15:17:39,?,8.912056,?,43.861412,400,400.145813,25,33.785507
25/05/2021;15:17:40,?,8.913081,?,43.936192,400,400.215546,25,33.797138
25/05/2021;15:17:41,?,8.909743,?,43.989826,400,400.317261,25,33.801979
25/05/2021;15:17:42,?,8.907334,?,44.025402,400,400.292419,25,33.801495
25/05/2021;15:17:43,?,8.901107,?,44.060062,400,400.20163,25,33.799084
25/05/2021;15:17:44,?,8.895897,?,44.109715,400,400.130676,25,33.807995
25/05/2021;15:17:45,?,8.883915,?,44.16444,400,400.190186,25,33.821548
25/05/2021;15:17:46,?,8.873569,?,44.213013,400,400.177643,25,33.825508
25/05/2021;15:17:47,?,8.865541,?,44.244492,400,400.142273,25,33.834332
25/05/2021;15:17:48,?,8.858725,?,44.269199,400,400.199646,25,33.836681
25/05/2021;15:17:49,?,8.854052,?,44.295704,400,400.22168,25,33.835659
25/05/2021;15:17:50,?,8.848268,?,44.295704,400,400.22168,25,33.835659
25/05/2021;15:17:51,?,8.848268,?,44.330009,400,400.157562,25,33.837288
25/05/2021;15:17:52,?,8.842221,?,44.358139,400,400.042114,25,33.838913
25/05/2021;15:17:53,?,8.841655,?,44.40789,400,399.958984,25,33.843925
25/05/2021;15:17:54,?,8.838943,?,44.446178,400,399.946106,25,33.853302
25/05/2021;15:17:55,?,8.837392,?,44.471039,400,399.93869,25,33.857658
25/05/2021;15:17:56,?,8.827269,?,44.481476,400,400.001373,25,33.852695
25/05/2021;15:17:57,?,8.816135,?,44.478771,400,400.117859,25,33.84697
25/05/2021;15:17:58,?,8.802228,?,44.499489,400,400.159882,25,33.854328
25/05/2021;15:17:59,?,8.788388,?,44.550972,400,400.178223,25,33.867867
25/05/2021;15:18:00,?,8.771074,?,44.557053,400,400.12149,25,33.876507
25/05/2021;15:18:01,?,8.751097,?,44.557053,400,400.12149,25,33.876507
25/05/2021;15:18:02,?,8.733585,?,44.550396,400,400.061066,25,33.868572
25/05/2021;15:18:03,?,8.733585,?,44.569645,400,400.049011,25,33.862896
25/05/2021;15:18:04,?,8.70921,?,44.587303,400,400.050812,25,33.876987
25/05/2021;15:18:05,?,8.688246,?,44.581734,400,400.153717,25,33.889145
25/05/2021;15:18:06,?,8.672256,?,44.591839,400,400.188782,25,33.894493
25/05/2021;15:18:07,?,8.653137,?,44.596363,400,400.020233,25,33.904549
25/05/2021;15:18:08,?,8.638177,?,44.603821,400,399.90744,25,33.900349
25/05/2021;15:18:09,?,8.625581,?,44.607433,400,399.86026,25,33.894413
25/05/2021;15:18:10,?,8.613301,?,44.620235,400,399.719757,25,33.903126
25/05/2021;15:18:11,?,8.60449,?,44.644943,400,399.710175,25,33.917213
25/05/2021;15:18:12,?,8.596561,?,44.641617,400,399.805359,25,33.915676
25/05/2021;15:18:13,?,8.596561,?,44.64468,400,399.921539,25,33.906467
25/05/2021;15:18:14,?,8.585877,?,44.64468,400,399.921539,25,33.906467
25/05/2021;15:18:15,?,8.571525,?,44.651581,400,399.944153,25,33.900925
25/05/2021;15:18:16,?,8.561108,?,44.646221,400,400.100067,25,33.904152
25/05/2021;15:18:17,?,8.552526,?,44.63942,400,400.24585,25,33.907825
25/05/2021;15:18:18,?,8.543411,?,44.641323,400,400.245178,25,33.906776
25/05/2021;15:18:19,?,8.532921,?,44.640167,400,400.260681,25,33.916592
25/05/2021;15:18:20,?,8.521488,?,44.622944,400,400.203278,25,33.928474
25/05/2021;15:18:21,?,8.508252,?,44.617165,400,400.112885,25,33.932789
25/05/2021;15:18:22,?,8.493128,?,44.605316,400,400.129333,25,33.920708
25/05/2021;15:18:23,?,8.484515,?,44.595417,400,400.156586,25,33.909237
25/05/2021;15:18:24,?,8.47023,?,44.590351,400,400.141754,25,33.907143
25/05/2021;15:18:25,?,8.47023,?,44.572212,400,400.080322,25,33.910336
25/05/2021;15:18:26,?,8.456287,?,44.556732,400,400.081299,25,33.918282
25/05/2021;15:18:27,?,8.441927,?,44.556732,400,400.081299,25,33.918282
25/05/2021;15:18:28,?,8.429932,?,44.53899,400,400.009308,25,33.926266
25/05/2021;15:18:29,?,8.418035,?,44.542236,400,399.843018,25,33.933697
25/05/2021;15:18:30,?,8.410927,?,44.556641,400,399.81189,25,33.934669
25/05/2021;15:18:31,?,8.398523,?,44.554436,400,399.835724,25,33.939545
25/05/2021;15:18:32,?,8.38686,?,44.538246,400,399.830627,25,33.939281
25/05/2021;15:18:33,?,8.376016,?,44.544167,400,399.830841,25,33.934032
25/05/2021;15:18:34,?,8.368192,?,44.52882,400,399.825348,25,33.936409
25/05/2021;15:18:35,?,8.359076,?,44.498287,400,399.841949,25,33.936378
25/05/2021;15:18:36,?,8.352118,?,44.503017,400,399.921143,25,33.939846
25/05/2021;15:18:37,?,8.34343,?,44.503017,400,399.921143,25,33.939846
25/05/2021;15:18:38,?,8.34343,?,44.494217,400,400.039337,25,33.941936
25/05/2021;15:18:39,?,8.32973,?,44.476704,400,400.084747,25,33.939217
25/05/2021;15:18:40,?,8.317726,?,44.481384,400,400.065613,25,33.943924
25/05/2021;15:18:41,?,8.30975,?,44.477264,400,400.011261,25,33.950031
25/05/2021;15:18:42,?,8.301213,?,44.464077,400,399.964783,25,33.95475
25/05/2021;15:18:43,?,8.292286,?,44.460949,400,399.959381,25,33.963318
25/05/2021;15:18:44,?,8.282391,?,44.441021,400,399.952698,25,33.965271
25/05/2021;15:18:45,?,8.274858,?,44.427097,400,399.93631,25,33.96883
25/05/2021;15:18:46,?,8.266617,?,44.431606,400,399.952881,25,33.966366
25/05/2021;15:18:47,?,8.266617,?,44.439476,400,400.000671,25,33.970413
25/05/2021;15:18:48,?,8.255807,?,44.445641,400,399.971039,25,33.968582
25/05/2021;15:18:49,?,8.244261,?,44.425293,400,399.967438,25,33.969902
25/05/2021;15:18:50,?,8.232792,?,44.425293,400,399.967438,25,33.969902
25/05/2021;15:18:51,?,8.219524,?,44.422436,400,399.992554,25,33.983189
25/05/2021;15:18:52,?,8.212084,?,44.41074,400,400.005371,25,33.995724
25/05/2021;15:18:53,?,8.198384,?,44.383694,400,399.91153,25,34.00782
25/05/2021;15:18:54,?,8.187988,?,44.366825,400,399.801819,25,34.016296
25/05/2021;15:18:55,?,8.181783,?,44.342113,400,399.78186,25,34.025223
25/05/2021;15:18:56,?,8.170675,?,44.330559,400,399.80127,25,34.044647
25/05/2021;15:18:57,?,8.15579,?,44.315285,400,399.801727,25,34.051125
25/05/2021;15:18:58,?,8.143679,?,44.270084,400,399.829895,25,34.03363
25/05/2021;15:18:59,?,8.143679,?,44.24947,400,399.924438,25,34.031693
25/05/2021;15:19:00,?,8.133391,?,44.234306,400,399.921112,25,34.036949
25/05/2021;15:19:01,?,8.118484,?,44.234306,400,399.921112,25,34.036949
25/05/2021;15:19:02,?,8.110747,?,44.229126,400,399.944305,25,34.036167
25/05/2021;15:19:03,?,8.103211,?,44.213921,400,399.994476,25,34.03278
25/05/2021;15:19:04,?,8.093349,?,44.168152,400,400.012909,25,34.027538
25/05/2021;15:19:05,?,8.081355,?,44.137764,400,399.956146,25,34.033783
25/05/2021;15:19:06,?,8.071211,?,44.118771,400,399.934967,25,34.049469
25/05/2021;15:19:07,?,8.059838,?,44.113731,400,399.912598,25,34.060417
25/05/2021;15:19:08,?,8.051276,?,44.09375,400,399.926025,25,34.065117
25/05/2021;15:19:09,?,8.042937,?,44.092113,400,399.932526,25,34.070778
25/05/2021;15:19:10,?,8.042937,?,44.078777,400,400.070953,25,34.065475
25/05/2021;15:19:11,?,8.03656,?,44.046947,400,400.129761,25,34.052929
25/05/2021;15:19:12,?,8.026416,?,44.046947,400,400.129761,25,34.052929
25/05/2021;15:19:13,?,8.017702,?,44.011158,400,400.162659,25,34.046047
25/05/2021;15:19:14,?,8.010309,?,43.984882,400,400.098175,25,34.053646
25/05/2021;15:19:15,?,8.002455,?,43.958729,400,400.126892,25,34.073978
25/05/2021;15:19:16,?,7.99931,?,43.947174,400,400.207245,25,34.079121
25/05/2021;15:19:17,?,7.988286,?,43.911659,400,400.214172,25,34.06963
25/05/2021;15:19:18,?,7.976116,?,43.879425,400,400.283112,25,34.067833
25/05/2021;15:19:19,?,7.96806,?,43.85891,400,400.189087,25,34.078365
25/05/2021;15:19:20,?,7.961163,?,43.843094,400,400.020996,25,34.089184
25/05/2021;15:19:21,?,7.950569,?,43.809349,400,400.13797,25,34.097244
25/05/2021;15:19:22,?,7.950569,?,43.782074,400,400.220978,25,34.099258
25/05/2021;15:19:23,?,7.942331,?,43.748154,400,400.243439,25,34.095791
25/05/2021;15:19:24,?,7.931892,?,43.748154,400,400.243439,25,34.095791
25/05/2021;15:19:25,?,7.919516,?,43.729668,400,400.157379,25,34.093513
25/05/2021;15:19:26,?,7.904448,?,43.696747,400,400.108887,25,34.093117
25/05/2021;15:19:27,?,7.885346,?,43.660881,400,400.194031,25,34.094604
25/05/2021;15:19:28,?,7.868374,?,43.633801,400,400.227814,25,34.107445
25/05/2021;15:19:29,?,7.853885,?,43.603642,400,400.237854,25,34.121384
25/05/2021;15:19:30,?,7.837865,?,43.598694,400,400.261841,25,34.133686
25/05/2021;15:19:31,?,7.820485,?,43.586483,400,400.296844,25,34.139801
25/05/2021;15:19:32,?,7.793958,?,43.56855,400,400.295654,25,34.135956
25/05/2021;15:19:33,?,7.768774,?,43.543873,400,400.308716,25,34.133675
