REPORT START/STOP
Start Time,18/01/2021,09:59:56
End Time,18/01/2021,11:51:52

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
18/01/2021;10:02:09,10.372507,4.227077,17.119894,21.210173,7.90098,-12.392052,77.926849
18/01/2021;10:02:10,10.339042,4.226719,17.137833,21.191568,7.814691,-12.410632,78.217506
18/01/2021;10:02:11,10.301373,4.226142,17.158028,21.168606,7.72877,-12.429966,78.436981
18/01/2021;10:02:12,10.267424,4.222639,17.176228,21.1495,7.651294,-12.469003,78.668243
18/01/2021;10:02:13,10.233797,4.219982,17.194254,21.127899,7.565741,-12.488179,78.878426
18/01/2021;10:02:14,10.196129,4.218163,17.214447,21.108313,7.489733,-12.494938,79.063942
18/01/2021;10:02:15,10.162178,4.216458,17.232647,21.088993,7.412625,-12.515132,79.220802
18/01/2021;10:02:16,10.128714,4.215411,17.250587,21.070032,7.326704,-12.533553,79.385132
18/01/2021;10:02:17,10.095087,4.215637,17.268614,21.052727,7.250698,-12.534863,79.534363
18/01/2021;10:02:18,10.095087,4.215637,17.268614,21.052727,7.173589,-12.527877,79.670982
18/01/2021;10:02:19,10.057095,4.215576,17.28898,21.035933,7.173589,-12.527877,79.670982
18/01/2021;10:02:20,10.023468,4.214496,17.307007,21.01878,7.088035,-12.511196,79.829575
18/01/2021;10:02:21,9.989841,4.213588,17.325033,21.001148,7.002114,-12.49332,79.979996
18/01/2021;10:02:22,9.947647,4.214386,17.347652,20.985039,6.925373,-12.481132,80.156349
18/01/2021;10:02:23,9.91402,4.218607,17.365681,20.970898,6.849,-12.460015,80.284866
18/01/2021;10:02:24,9.880394,4.219311,17.383707,20.955395,6.753531,-12.429067,80.491127
18/01/2021;10:02:25,9.842402,4.222512,17.404074,20.942015,6.686336,-12.394964,80.684021
