REPORT START/STOP
Start Time,14/01/2021,13:56:18
End Time,14/01/2021,15:09:47

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
14/01/2021;13:57:34,12.48498,6.841023,17.142321,38.083004,13.416934,-3.800611,72.703629
14/01/2021;13:57:35,12.452354,6.819727,17.176821,38.105572,13.354027,-3.917813,72.782318
14/01/2021;13:57:36,12.421761,6.794298,17.209173,38.101585,13.295612,-4.037447,72.885902
14/01/2021;13:57:37,12.39189,6.786343,17.240761,38.105537,13.236917,-4.147438,73.037346
14/01/2021;13:57:38,12.36173,6.758286,17.272654,38.11039,13.178222,-4.257929,73.259758
14/01/2021;13:57:39,12.32751,6.731098,17.30884,38.109386,13.120089,-4.362432,73.556595
14/01/2021;13:57:40,12.29735,6.712234,17.340733,38.110165,13.061393,-4.453944,73.868889
14/01/2021;13:57:40,12.267335,6.695461,17.372473,38.100075,13.002978,-4.545543,74.20256
14/01/2021;13:57:41,12.267335,6.695461,17.372473,38.100075,12.93642,-4.637378,74.61367
14/01/2021;13:57:42,12.23674,6.673612,17.404827,38.090408,12.878568,-4.716636,75.057228
14/01/2021;13:57:43,12.206724,6.662986,17.436567,38.069397,12.878568,-4.716636,75.057228
14/01/2021;13:57:44,12.172939,6.647939,17.472294,38.05051,12.820152,-4.807137,75.607498
14/01/2021;13:57:45,12.146259,6.629303,17.500507,38.043915,12.760896,-4.889821,76.180351
14/01/2021;13:57:46,12.112329,6.610162,17.536386,38.033962,12.703044,-4.98044,76.774994
14/01/2021;13:57:47,12.082315,6.589092,17.568127,38.014763,12.637327,-5.066257,77.333328
14/01/2021;13:57:48,12.051865,6.573942,17.600327,37.998352,12.578351,-5.146251,77.936371
14/01/2021;13:57:49,12.01808,6.559099,17.636053,37.976658,12.519937,-5.214259,78.508522
14/01/2021;13:57:50,11.98415,6.542137,17.671932,37.947399,12.461803,-5.276728,79.138496
14/01/2021;13:57:51,11.953844,6.530593,17.703979,37.936047,12.395525,-5.349108,79.745087
14/01/2021;13:57:52,11.923685,6.5193,17.735874,37.907871,12.337111,-5.409622,80.252838
14/01/2021;13:57:53,11.923685,6.5193,17.735874,37.907871,12.278977,-5.489674,80.753181
14/01/2021;13:57:54,11.889755,6.512937,17.771753,37.877537,12.212699,-5.580412,81.278328
14/01/2021;13:57:55,11.859449,6.503071,17.803801,37.862835,12.154285,-5.651138,81.740219
14/01/2021;13:57:56,11.829289,6.487892,17.835693,37.846268,12.08885,-5.710101,82.242889
14/01/2021;13:57:57,11.79536,6.468548,17.871574,37.8176,12.044477,-5.754069,82.751137
14/01/2021;13:57:58,11.768826,6.455358,17.899633,37.793503,12.044477,-5.754069,82.751137
14/01/2021;13:57:59,11.734895,6.442012,17.935513,37.773613,11.986063,-5.805003,83.275787
14/01/2021;13:58:00,11.708505,6.431726,17.963421,37.752701,11.92793,-5.863896,83.767395
14/01/2021;13:58:01,11.67443,6.426531,17.999454,37.724838,11.868954,-5.918466,84.198013
14/01/2021;13:58:02,11.6405,6.421597,18.035334,37.689697,11.803518,-5.976133,84.648727
14/01/2021;13:58:03,11.61034,6.41119,18.067226,37.67329,11.737803,-6.03349,85.085663
14/01/2021;13:58:04,11.576265,6.402306,18.10326,37.648956,11.686128,-6.093146,85.524284
14/01/2021;13:58:05,11.576265,6.402306,18.10326,37.648956,11.606089,-6.15172,85.996666
14/01/2021;13:58:06,11.542336,6.386356,18.139141,37.613075,11.540373,-6.204121,86.340935
14/01/2021;13:58:07,11.511885,6.377659,18.171341,37.588322,11.488979,-6.261991,86.739288
14/01/2021;13:58:08,11.481725,6.378324,18.203234,37.571423,11.430565,-6.307462,87.151184
14/01/2021;13:58:09,11.45171,6.364727,18.234974,37.549747,11.364568,-6.355491,87.57785
14/01/2021;13:58:10,11.42126,6.356028,18.267174,37.52964,11.364568,-6.355491,87.57785
14/01/2021;13:58:11,11.38733,6.349283,18.303053,37.513382,11.313456,-6.397266,87.921181
14/01/2021;13:58:12,11.353544,6.34943,18.338779,37.491886,11.25476,-6.436052,88.179153
14/01/2021;13:58:13,11.323095,6.347008,18.370979,37.465771,11.189325,-6.487211,88.39312
14/01/2021;13:58:14,11.293079,6.34006,18.402719,37.450302,11.13063,-6.526548,88.587822
14/01/2021;13:58:15,11.26292,6.339134,18.434614,37.422504,11.072215,-6.552133,88.762383
14/01/2021;13:58:16,11.23247,6.333375,18.466814,37.405937,11.013802,-6.580585,88.967224
14/01/2021;13:58:17,11.20231,6.331418,18.498707,37.397224,10.955105,-6.608788,89.178352
14/01/2021;13:58:18,11.172295,6.322213,18.530447,37.37957,10.896691,-6.627769,89.343773
14/01/2021;13:58:19,11.13822,6.317589,18.566481,37.357941,10.838277,-6.641844,89.470413
14/01/2021;13:58:20,11.10806,6.314269,18.598373,37.339432,10.77228,-6.661593,89.577438
14/01/2021;13:58:21,11.10806,6.314269,18.598373,37.339432,10.713585,-6.68764,89.654091
14/01/2021;13:58:22,11.0779,6.318066,18.630266,37.333435,10.654609,-6.722939,89.699234
14/01/2021;13:58:23,11.047594,6.318494,18.662313,37.327076,10.596756,-6.755777,89.64756
14/01/2021;13:58:24,11.017435,6.308517,18.694206,37.322453,10.538342,-6.778163,89.511559
14/01/2021;13:58:25,10.987275,6.306191,18.726101,37.313126,10.479085,-6.791084,89.38018
14/01/2021;13:58:26,10.953199,6.302971,18.762133,37.303246,10.413649,-6.812463,89.284027
14/01/2021;13:58:27,10.92304,6.308198,18.794027,37.295631,10.355516,-6.837728,89.235657
14/01/2021;13:58:28,10.892879,6.315752,18.82592,37.280708,10.355516,-6.837728,89.235657
14/01/2021;13:58:29,10.855035,6.321439,18.86594,37.270931,10.289238,-6.853258,89.227089
14/01/2021;13:58:30,10.821104,6.325013,18.901821,37.264503,10.230824,-6.854087,89.205475
14/01/2021;13:58:31,10.794715,6.32794,18.929726,37.253654,10.17269,-6.855736,89.176003
14/01/2021;13:58:32,10.76064,6.329838,18.965759,37.254433,10.113714,-6.863132,89.169197
14/01/2021;13:58:33,10.76064,6.329838,18.965759,37.254433,10.047997,-6.860953,89.176674
14/01/2021;13:58:34,10.727724,6.329144,19.000566,37.255383,9.984528,-6.857281,89.145912
14/01/2021;13:58:35,10.697565,6.329572,19.032459,37.249763,9.926114,-6.844815,89.101921
14/01/2021;13:58:36,10.667114,6.329793,19.064659,37.246468,9.874721,-6.833062,89.018288
14/01/2021;13:58:37,10.636955,6.3322,19.096554,37.238758,9.809004,-6.819712,88.935066
14/01/2021;13:58:38,10.606939,6.335001,19.128294,37.240829,9.75059,-6.809169,88.893486
14/01/2021;13:58:39,10.57272,6.338459,19.16448,37.24202,9.691895,-6.807958,88.807266
14/01/2021;13:58:40,10.542706,6.340995,19.19622,37.244194,9.63348,-6.800655,88.712166
14/01/2021;13:58:41,10.516315,6.346079,19.224127,37.246586,9.567764,-6.7959,88.611565
14/01/2021;13:58:42,10.482095,6.353988,19.260313,37.250584,9.516371,-6.793402,88.497749
14/01/2021;13:58:43,10.45208,6.359317,19.292053,37.25354,9.457956,-6.780679,88.348457
14/01/2021;13:58:44,10.42192,6.362689,19.323948,37.255733,9.457956,-6.780679,88.348457
14/01/2021;13:58:45,10.39147,6.364586,19.356148,37.25404,9.392241,-6.76047,88.184212
14/01/2021;13:58:46,10.357685,6.368299,19.391872,37.248501,9.333545,-6.738039,87.996513
14/01/2021;13:58:47,10.331295,6.371942,19.419781,37.254196,9.282433,-6.712858,87.844154
14/01/2021;13:58:48,10.29722,6.373058,19.455814,37.253502,9.216716,-6.672803,87.700729
14/01/2021;13:58:49,10.267059,6.375497,19.487707,37.261684,9.150719,-6.641569,87.487679
14/01/2021;13:58:50,10.267059,6.375497,19.487707,37.261684,9.092305,-6.640208,87.291168
14/01/2021;13:58:51,10.23313,6.379057,19.523586,37.261703,9.033891,-6.624581,87.141037
14/01/2021;13:58:52,10.206594,6.380398,19.551647,37.25951,8.975195,-6.609111,87.06041
14/01/2021;13:58:53,10.172665,6.387965,19.587526,37.255589,8.916781,-6.605293,86.996872
14/01/2021;13:58:54,10.142505,6.391147,19.619419,37.253853,8.858367,-6.596144,86.936241
14/01/2021;13:58:55,10.1122,6.395403,19.651466,37.257454,8.799671,-6.580085,86.80748
14/01/2021;13:58:56,10.08204,6.404369,19.683361,37.259697,8.733955,-6.547067,86.640572
14/01/2021;13:58:57,10.04811,6.408458,19.71924,37.261269,8.674698,-6.520337,86.533188
14/01/2021;13:58:58,10.017805,6.405291,19.751287,37.251076,8.616846,-6.493065,86.422943
14/01/2021;13:58:59,9.987645,6.409009,19.78318,37.246098,8.616846,-6.493065,86.422943
14/01/2021;13:59:00,9.957485,6.411859,19.815073,37.247356,8.558151,-6.467143,86.306709
14/01/2021;13:59:01,9.923409,6.411854,19.851107,37.244854,8.499174,-6.446109,86.252548
14/01/2021;13:59:02,9.89325,6.412665,19.882999,37.235416,8.433739,-6.423722,86.15744
14/01/2021;13:59:03,9.863091,6.419159,19.914894,37.234146,8.375607,-6.413485,86.085175
14/01/2021;13:59:04,9.832785,6.41892,19.946941,37.238083,8.316349,-6.415105,86.016068
14/01/2021;13:59:05,9.832785,6.41892,19.946941,37.238083,8.258215,-6.416441,85.889297
