REPORT START/STOP
Start Time,11/01/2021,14:32:59
End Time,11/01/2021,15:43:11

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
11/01/2021;14:34:31,12.00271,4.925274,17.652306,31.238665,12.519656,-12.162197,84.988419
11/01/2021;14:34:32,11.972115,4.938468,17.68466,31.202391,12.446638,-12.203789,85.395676
11/01/2021;14:34:33,11.972115,4.938468,17.68466,31.202391,12.395244,-12.242189,85.778816
11/01/2021;14:34:34,11.93833,4.954312,17.720387,31.165571,12.322227,-12.284474,86.262703
11/01/2021;14:34:35,11.908315,4.965104,17.752127,31.128475,12.256511,-12.308811,86.667793
11/01/2021;14:34:36,11.874094,4.974224,17.788315,31.090605,12.197815,-12.305911,87.012314
11/01/2021;14:34:37,11.843935,4.979642,17.820206,31.052292,12.1394,-12.295767,87.348106
11/01/2021;14:34:38,11.813919,4.990232,17.851948,31.011028,12.1394,-12.295767,87.348106
11/01/2021;14:34:39,11.779844,4.999324,17.887981,30.967545,12.072843,-12.286359,87.664772
11/01/2021;14:34:40,11.749685,5.005688,17.919872,30.92074,12.01499,-12.27035,87.979965
11/01/2021;14:34:41,11.719524,5.010833,17.951767,30.866095,11.956574,-12.262636,88.225693
11/01/2021;14:34:42,11.68545,5.018972,17.987801,30.800091,11.890297,-12.272873,88.479591
11/01/2021;14:34:43,11.65529,5.027522,18.019693,30.731218,11.824581,-12.296055,88.732307
11/01/2021;14:34:44,11.62513,5.032986,18.051586,30.658453,11.766448,-12.324382,88.929359
11/01/2021;14:34:45,11.62513,5.032986,18.051586,30.658453,11.707471,-12.351639,89.126007
11/01/2021;14:34:46,11.591055,5.037098,18.08762,30.585381,11.649057,-12.384898,89.335625
11/01/2021;14:34:47,11.56075,5.036409,18.119667,30.517113,11.576321,-12.417727,89.577736
11/01/2021;14:34:48,11.530735,5.030405,18.151407,30.454308,11.517624,-12.425106,89.816002
11/01/2021;14:34:49,11.49666,5.023444,18.187441,30.381704,11.466231,-12.431354,89.996254
11/01/2021;14:34:50,11.466499,5.017629,18.219334,30.312681,11.466231,-12.431354,89.996254
11/01/2021;14:34:51,11.432135,5.010236,18.255672,30.245277,11.393495,-12.443038,90.123566
11/01/2021;14:34:52,11.402266,5.00344,18.28726,30.182545,11.3421,-12.449876,90.20282
11/01/2021;14:34:53,11.372105,4.997079,18.319153,30.133755,11.276104,-12.456638,90.315712
11/01/2021;14:34:54,11.34151,4.9875,18.351507,30.081234,11.210669,-12.488835,90.466331
11/01/2021;14:34:55,11.31164,4.976382,18.383093,30.032135,11.159275,-12.515418,90.670319
11/01/2021;14:34:56,11.27771,4.967912,18.418974,29.9862,11.100861,-12.531065,90.876419
11/01/2021;14:34:57,11.24726,4.965634,18.451174,29.944401,11.027843,-12.553552,91.111206
11/01/2021;14:34:58,11.24726,4.965634,18.451174,29.944401,10.976449,-12.581986,91.316528
11/01/2021;14:34:59,11.213329,4.964078,18.487053,29.894455,10.910733,-12.608871,91.507591
11/01/2021;14:35:00,11.183315,4.966498,18.518793,29.846701,10.852319,-12.643911,91.635818
11/01/2021;14:35:01,11.149095,4.973073,18.554981,29.814156,10.793623,-12.69316,91.752235
11/01/2021;14:35:02,11.11908,4.978626,18.58672,29.78495,10.793623,-12.69316,91.752235
11/01/2021;14:35:03,11.08892,4.9753,18.618614,29.758692,10.735209,-12.737246,91.830933
11/01/2021;14:35:04,11.05847,4.96669,18.650814,29.716246,10.668932,-12.764166,91.837776
11/01/2021;14:35:05,11.024685,4.968163,18.686541,29.672096,10.603215,-12.789176,91.813049
11/01/2021;14:35:06,10.992205,4.978177,18.720886,29.645681,10.552383,-12.809505,91.828751
11/01/2021;14:35:07,10.962045,4.990431,18.752781,29.618353,10.482174,-12.822826,91.880692
11/01/2021;14:35:08,10.927969,4.988174,18.788815,29.588375,10.422917,-12.840143,91.985115
11/01/2021;14:35:09,10.927969,4.988174,18.788815,29.588375,10.379667,-12.851753,92.108032
11/01/2021;14:35:10,10.89781,4.978953,18.820707,29.559566,10.321254,-12.856647,92.247704
11/01/2021;14:35:11,10.86765,4.97895,18.8526,29.528791,10.255538,-12.856749,92.354713
11/01/2021;14:35:12,10.837345,4.979735,18.884647,29.494411,10.196841,-12.862883,92.428482
11/01/2021;14:35:13,10.803415,4.987959,18.920527,29.457443,10.138428,-12.871588,92.501846
11/01/2021;14:35:14,10.773254,4.996521,18.952419,29.436108,10.071869,-12.880588,92.586998
11/01/2021;14:35:15,10.73918,5.005302,18.988453,29.416401,10.014016,-12.891481,92.669083
11/01/2021;14:35:16,10.709021,5.006276,19.020348,29.38686,9.955602,-12.90862,92.741585
11/01/2021;14:35:17,10.67886,4.999751,19.05224,29.353321,9.955602,-12.90862,92.741585
11/01/2021;14:35:18,10.648555,5.005298,19.084286,29.323053,9.889324,-12.903265,92.878357
11/01/2021;14:35:19,10.614625,5.011965,19.120167,29.297737,9.83091,-12.89107,93.083321
11/01/2021;14:35:20,10.580405,5.014743,19.156353,29.267984,9.765474,-12.892913,93.280937
11/01/2021;14:35:21,10.554159,5.018345,19.184107,29.244814,9.706217,-12.89981,93.413116
11/01/2021;14:35:22,10.520229,5.024338,19.219986,29.219557,9.648085,-12.89632,93.532333
11/01/2021;14:35:23,10.520229,5.024338,19.219986,29.219557,9.589951,-12.87958,93.677795
11/01/2021;14:35:24,10.48978,5.032188,19.252186,29.199467,9.523672,-12.852053,93.858742
11/01/2021;14:35:25,10.459764,5.034239,19.283926,29.176811,9.465539,-12.835214,94.009369
11/01/2021;14:35:26,10.429605,5.033574,19.315821,29.157269,9.399823,-12.826549,94.11586
11/01/2021;14:35:27,10.39524,5.039649,19.35216,29.138519,9.348148,-12.816548,94.168999
11/01/2021;14:35:28,10.365225,5.043949,19.3839,29.112707,9.282713,-12.798577,94.188477
11/01/2021;14:35:29,10.33521,5.045633,19.41564,29.085365,9.216997,-12.789201,94.210732
11/01/2021;14:35:30,10.300989,5.055353,19.451828,29.057446,9.216997,-12.789201,94.210732
11/01/2021;14:35:31,10.27083,5.065364,19.483719,29.034891,9.158302,-12.783232,94.231026
11/01/2021;14:35:32,10.237045,5.068929,19.519447,29.011475,9.099887,-12.767828,94.175949
11/01/2021;14:35:33,10.206594,5.067144,19.551647,28.983109,9.033891,-12.752199,94.056503
11/01/2021;14:35:34,10.17658,5.067837,19.583385,28.957588,8.982779,-12.731376,93.914749
11/01/2021;14:35:35,10.14642,5.071507,19.61528,28.940105,8.917062,-12.704465,93.841354
11/01/2021;14:35:36,10.14642,5.071507,19.61528,28.940105,8.851346,-12.675533,93.802254
11/01/2021;14:35:37,10.11597,5.07542,19.64748,28.917929,8.799952,-12.655457,93.825333
11/01/2021;14:35:38,10.08581,5.074558,19.679373,28.895681,8.741538,-12.63595,93.881203
11/01/2021;14:35:39,10.048255,5.082057,19.719086,28.87709,8.675822,-12.617223,93.89769
11/01/2021;14:35:40,10.01795,5.086225,19.751133,28.854691,8.617126,-12.602177,93.88517
11/01/2021;14:35:41,9.98402,5.085786,19.787014,28.834702,8.551411,-12.580683,93.862877
11/01/2021;14:35:42,9.949945,5.093049,19.823048,28.800526,8.551411,-12.580683,93.862877
11/01/2021;14:35:43,9.919785,5.097542,19.85494,28.775101,8.485132,-12.553501,93.835846
11/01/2021;14:35:44,9.889625,5.10284,19.886833,28.756418,8.426718,-12.530509,93.888435
11/01/2021;14:35:45,9.859465,5.113348,19.918726,28.742798,8.361282,-12.507696,93.921593
11/01/2021;14:35:46,9.82916,5.112036,19.950773,28.72823,8.302025,-12.479061,93.938492
11/01/2021;14:35:47,9.82916,5.112036,19.950773,28.72823,8.243893,-12.446915,93.978058
11/01/2021;14:35:48,9.79146,5.108084,19.990639,28.706577,8.171156,-12.429108,94.064835
11/01/2021;14:35:49,9.76101,5.112233,20.02284,28.691608,8.11948,-12.409997,94.063179
11/01/2021;14:35:50,9.73085,5.120777,20.054733,28.673258,8.061348,-12.388412,93.949226
11/01/2021;14:35:51,9.697065,5.129034,20.09046,28.657003,7.988329,-12.365597,93.840363
11/01/2021;14:35:52,9.666615,5.141567,20.12266,28.642132,7.936936,-12.336115,93.770737
