REPORT START/STOP
Start Time,14/01/2021,12:01:10
End Time,14/01/2021,13:07:49

Program,R32_pi_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
14/01/2021;12:03:27,9.833283,6.25835,17.165134,31.465429,4.905323,-6.538225,87.399689
14/01/2021;12:03:28,9.796368,6.243706,17.183073,31.442505,4.795819,-6.582208,87.540092
14/01/2021;12:03:29,9.754459,6.228272,17.20344,31.418251,4.698014,-6.627796,87.656815
14/01/2021;12:03:30,9.717367,6.211731,17.221466,31.391396,4.600677,-6.681687,87.814262
14/01/2021;12:03:31,9.680273,6.196043,17.239494,31.363249,4.490705,-6.750722,88.037712
14/01/2021;12:03:32,9.643002,6.180892,17.257607,31.337328,4.393368,-6.821352,88.246574
14/01/2021;12:03:33,9.605908,6.167729,17.275633,31.315422,4.393368,-6.821352,88.246574
14/01/2021;12:03:34,9.559542,6.154461,17.298166,31.288692,4.271696,-6.904719,88.493706
14/01/2021;12:03:35,9.52227,6.145294,17.31628,31.271875,4.160789,-6.977491,88.690216
14/01/2021;12:03:36,9.485176,6.137721,17.334307,31.253788,4.051753,-7.046782,88.891365
14/01/2021;12:03:37,9.443269,6.130335,17.354673,31.241098,3.942716,-7.110168,89.117882
14/01/2021;12:03:38,9.405996,6.123706,17.372787,31.231647,3.85661,-7.152578,89.310562
14/01/2021;12:03:39,9.405996,6.123706,17.372787,31.231647,3.747575,-7.203262,89.501266
14/01/2021;12:03:40,9.364445,6.118402,17.392981,31.226078,3.63807,-7.260047,89.679245
14/01/2021;12:03:41,9.317722,6.112247,17.415688,31.222401,3.552432,-7.317432,89.848503
14/01/2021;12:03:42,9.27617,6.108855,17.435881,31.220333,3.442459,-7.367023,90.017776
14/01/2021;12:03:43,9.239077,6.10076,17.453907,31.213606,3.442459,-7.367023,90.017776
14/01/2021;12:03:44,9.197168,6.094123,17.474274,31.208138,3.333424,-7.411997,90.232651
14/01/2021;12:03:45,9.160075,6.087732,17.4923,31.199804,3.247787,-7.450129,90.474503
14/01/2021;12:03:46,9.122982,6.083397,17.510326,31.196739,3.150449,-7.485431,90.825043
14/01/2021;12:03:47,9.122982,6.083397,17.510326,31.196739,3.028777,-7.524177,91.199829
14/01/2021;12:03:48,9.081074,6.078973,17.530693,31.190392,2.943139,-7.559915,91.57515
14/01/2021;12:03:49,9.04398,6.075616,17.548719,31.183826,2.833635,-7.59193,91.873329
14/01/2021;12:03:50,9.006887,6.06903,17.566746,31.175714,2.736298,-7.626326,92.077202
14/01/2021;12:03:51,8.969616,6.066066,17.58486,31.167166,2.638493,-7.656552,92.250237
14/01/2021;12:03:52,8.932522,6.062469,17.602886,31.160686,2.528989,-7.666633,92.40741
14/01/2021;12:03:53,8.890792,6.057948,17.623167,31.151932,2.430716,-7.683631,92.57399
14/01/2021;12:03:54,8.848883,6.051855,17.643534,31.141281,2.333847,-7.704043,92.774918
14/01/2021;12:03:55,8.81179,6.048667,17.66156,31.131527,2.236041,-7.715348,92.978371
14/01/2021;12:03:56,8.774696,6.044481,17.679586,31.122921,2.236041,-7.715348,92.978371
14/01/2021;12:03:57,8.732788,6.042045,17.699953,31.113735,2.12607,-7.728483,93.170906
14/01/2021;12:03:58,8.695695,6.039312,17.717979,31.100746,2.028732,-7.747691,93.342781
14/01/2021;12:03:59,8.658067,6.034557,17.736267,31.092873,1.919697,-7.764642,93.535622
14/01/2021;12:04:00,8.658067,6.034557,17.736267,31.092873,1.820955,-7.773906,93.746582
14/01/2021;12:04:01,8.62133,6.02836,17.75412,31.08176,1.724086,-7.784698,93.921402
14/01/2021;12:04:02,8.579599,6.023954,17.774401,31.069756,1.627217,-7.796175,94.072784
14/01/2021;12:04:03,8.54215,6.018036,17.792601,31.061295,1.516776,-7.81023,94.199562
14/01/2021;12:04:04,8.50042,6.012571,17.81288,31.050524,1.407741,-7.823797,94.300659
14/01/2021;12:04:05,8.463505,6.00679,17.83082,31.03791,1.298236,-7.844798,94.354538
14/01/2021;12:04:06,8.426055,6.001463,17.84902,31.025137,1.212598,-7.866453,94.379875
14/01/2021;12:04:07,8.384503,5.994856,17.869213,31.012896,1.115262,-7.874929,94.427177
14/01/2021;12:04:08,8.342773,5.990948,17.889494,31.00021,1.115262,-7.874929,94.427177
14/01/2021;12:04:09,8.309959,5.982607,17.905439,30.987492,0.9935903549194336,-7.893809,94.550652
14/01/2021;12:04:10,8.268408,5.977318,17.925632,30.975033,0.9079523086547852,-7.918813,94.650597
14/01/2021;12:04:11,8.231316,5.970825,17.943661,30.959839,0.7984485626220703,-7.952157,94.733513
14/01/2021;12:04:12,8.231316,5.970825,17.943661,30.959839,0.6889438629150391,-7.984704,94.817162
14/01/2021;12:04:13,8.194043,5.964701,17.961773,30.949802,0.6033058166503906,-8.023736,94.900116
14/01/2021;12:04:14,8.152135,5.961217,17.98214,30.933392,0.4938020706176758,-8.062967,94.994797
14/01/2021;12:04:15,8.110583,5.95424,18.002333,30.919958,0.3964653015136719,-8.103956,95.198822
14/01/2021;12:04:16,8.073312,5.948186,18.020447,30.906212,0.2864923477172852,-8.13907,95.404572
14/01/2021;12:04:17,8.036219,5.943344,18.038473,30.891987,0.1769886016845703,-8.167917,95.503677
14/01/2021;12:04:18,7.994489,5.937223,18.058754,30.878378,0.07871532440185547,-8.189295,95.531891
14/01/2021;12:04:19,7.95258,5.932341,18.079121,30.864468,0.07871532440185547,-8.189295,95.531891
14/01/2021;12:04:20,7.915486,5.927557,18.097147,30.848484,-0.01862239837646484,-8.207395,95.537506
14/01/2021;12:04:21,7.877858,5.922979,18.115433,30.831886,-0.1276578903198242,-8.229908,95.54084
14/01/2021;12:04:22,7.841122,5.918414,18.133287,30.818119,-0.2259311676025391,-8.255705,95.637474
14/01/2021;12:04:23,7.841122,5.918414,18.133287,30.818119,-0.323267936706543,-8.275073,95.814697
14/01/2021;12:04:24,7.799392,5.911156,18.153566,30.799007,-0.4323043823242188,-8.298654,95.95517
14/01/2021;12:04:25,7.759267,5.908076,18.173067,30.781248,-0.55023193359375,-8.33243,95.993393
14/01/2021;12:04:26,7.721639,5.903203,18.191353,30.7663,-0.6363382339477539,-8.345182,95.982002
14/01/2021;12:04:27,7.679909,5.899034,18.211634,30.750473,-0.7453746795654297,-8.35046,95.927361
14/01/2021;12:04:28,7.642993,5.892945,18.229574,30.734884,-0.8548784255981445,-8.364497,95.904083
14/01/2021;12:04:29,7.601085,5.889117,18.249941,30.715265,-0.940516471862793,-8.389917,95.920807
14/01/2021;12:04:30,7.563992,5.884167,18.267967,30.696321,-1.05002,-8.414539,95.979515
14/01/2021;12:04:31,7.522262,5.879012,18.288246,30.677511,-1.05002,-8.414539,95.979515
14/01/2021;12:04:32,7.48499,5.875343,18.30636,30.659742,-1.159524,-8.446318,96.012344
14/01/2021;12:04:33,7.447897,5.871657,18.324387,30.641769,-1.257797,-8.480287,95.987701
14/01/2021;12:04:34,7.406167,5.867647,18.344667,30.62376,-1.354667,-8.512842,95.994934
14/01/2021;12:04:35,7.406167,5.867647,18.344667,30.62376,-1.452003,-8.548765,96.033646
14/01/2021;12:04:36,7.368895,5.863134,18.36278,30.604177,-1.561975,-8.59058,96.109001
14/01/2021;12:04:37,7.326808,5.860538,18.383234,30.584911,-1.672416,-8.620177,96.191498
14/01/2021;12:04:38,7.28918,5.856395,18.40152,30.564457,-1.770689,-8.638454,96.249535
14/01/2021;12:04:39,7.252265,5.851917,18.41946,30.545664,-1.879725,-8.657143,96.299515
14/01/2021;12:04:40,7.21535,5.848499,18.437401,30.527569,-1.98923,-8.677019,96.348915
14/01/2021;12:04:41,7.173264,5.844688,18.457853,30.504896,-2.074868,-8.699995,96.43557
14/01/2021;12:04:42,7.13617,5.843416,18.47588,30.487982,-2.074868,-8.699995,96.43557
14/01/2021;12:04:43,7.094618,5.839767,18.496073,30.468204,-2.172204,-8.730858,96.499954
14/01/2021;12:04:44,7.05271,5.835765,18.516439,30.44566,-2.293876,-8.766797,96.582893
14/01/2021;12:04:45,7.015617,5.832117,18.534466,30.426468,-2.379514,-8.799101,96.651314
14/01/2021;12:04:46,7.015617,5.832117,18.534466,30.426468,-2.489018,-8.818726,96.706337
14/01/2021;12:04:47,6.978523,5.827731,18.552494,30.406849,-2.598522,-8.83651,96.746704
14/01/2021;12:04:48,6.941252,5.825552,18.570606,30.386965,-2.68416,-8.854166,96.782448
14/01/2021;12:04:49,6.899522,5.82463,18.590887,30.365023,-2.793664,-8.861955,96.806091
14/01/2021;12:04:50,6.862428,5.820453,18.608913,30.340902,-2.891001,-8.873364,96.853569
14/01/2021;12:04:51,6.82052,5.817272,18.62928,30.317522,-2.988807,-8.894341,96.909782
14/01/2021;12:04:52,6.783427,5.812929,18.647306,30.295668,-3.09831,-8.914492,96.943283
14/01/2021;12:04:53,6.736347,5.809009,18.670187,30.270462,-3.09831,-8.914492,96.943283
14/01/2021;12:04:54,6.699253,5.806453,18.688213,30.24736,-3.197519,-8.932382,97.005539
14/01/2021;12:04:55,6.699253,5.806453,18.688213,30.24736,-3.306556,-8.945379,97.105675
14/01/2021;12:04:56,6.657701,5.803315,18.708406,30.226759,-3.416059,-8.945501,97.198112
14/01/2021;12:04:57,6.620252,5.798863,18.726606,30.20108,-3.502166,-8.947162,97.251366
14/01/2021;12:04:58,6.583158,5.794807,18.744633,30.179134,-3.611202,-8.959104,97.259811
14/01/2021;12:04:59,6.541607,5.792771,18.764826,30.157145,-3.720706,-8.97141,97.281364
14/01/2021;12:05:00,6.504335,5.788999,18.78294,30.134275,-3.818511,-8.985638,97.29834
14/01/2021;12:05:01,6.462605,5.784319,18.803221,30.108913,-3.915849,-8.991879,97.317619
14/01/2021;12:05:02,6.425511,5.779934,18.821247,30.087086,-4.037519,-8.994334,97.311554
14/01/2021;12:05:03,6.38824,5.776871,18.839359,30.061161,-4.123158,-9.002823,97.298874
14/01/2021;12:05:04,6.34651,5.77505,18.85964,30.039745,-4.123158,-9.002823,97.298874
14/01/2021;12:05:05,6.309417,5.770604,18.877666,30.015955,-4.232661,-9.023741,97.315407
14/01/2021;12:05:06,6.267509,5.769113,18.898033,29.991232,-4.329998,-9.046987,97.339165
14/01/2021;12:05:07,6.267509,5.769113,18.898033,29.991232,-4.427804,-9.065115,97.379005
14/01/2021;12:05:08,6.230415,5.765022,18.916059,29.965744,-4.537308,-9.088132,97.392227
14/01/2021;12:05:09,6.193322,5.763092,18.934086,29.942015,-4.659915,-9.109638,97.411858
14/01/2021;12:05:10,6.151413,5.760503,18.954453,29.914202,-4.757252,-9.131027,97.486313
14/01/2021;12:05:11,6.109684,5.758657,18.974733,29.889133,-4.878456,-9.152294,97.58419
14/01/2021;12:05:12,6.072233,5.757359,18.992933,29.86544,-4.964561,-9.176998,97.646919
14/01/2021;12:05:13,6.03514,5.754652,19.01096,29.838476,-5.073598,-9.195419,97.669518
14/01/2021;12:05:14,5.998225,5.752014,19.0289,29.813515,-5.073598,-9.195419,97.669518
14/01/2021;12:05:15,5.956139,5.748208,19.049353,29.783964,-5.183102,-9.196095,97.669868
14/01/2021;12:05:16,5.919045,5.746294,19.067381,29.757254,-5.269208,-9.180348,97.67849
14/01/2021;12:05:17,5.877493,5.742008,19.087574,29.731958,-5.366077,-9.179275,97.708702
14/01/2021;12:05:18,5.840043,5.739878,19.105774,29.706629,-5.487749,-9.178004,97.749123
14/01/2021;12:05:19,5.840043,5.739878,19.105774,29.706629,-5.573386,-9.182175,97.801682
14/01/2021;12:05:20,5.80295,5.737242,19.1238,29.680965,-5.671191,-9.191242,97.846092
14/01/2021;12:05:21,5.76122,5.735374,19.144079,29.652142,-5.780695,-9.199665,97.86322
14/01/2021;12:05:22,5.723948,5.729785,19.162193,29.626921,-5.8785,-9.221152,97.896484
14/01/2021;12:05:23,5.686855,5.727146,19.18022,29.597633,-5.975838,-9.251256,97.912415
14/01/2021;12:05:24,5.649762,5.723231,19.198246,29.57378,-6.073175,-9.284582,97.932541
14/01/2021;12:05:25,5.609815,5.718383,19.217661,29.546326,-6.190166,-9.313865,97.954361
14/01/2021;12:05:26,5.572543,5.717112,19.235773,29.522675,-6.287971,-9.333354,97.951927
14/01/2021;12:05:27,5.539908,5.711573,19.251633,29.496048,-6.287971,-9.333354,97.951927
14/01/2021;12:05:28,5.498357,5.702437,19.271828,29.465565,-6.397476,-9.341152,97.941208
14/01/2021;12:05:29,5.461085,5.69607,19.28994,29.439695,-6.495749,-9.357857,97.931107
14/01/2021;12:05:30,5.419355,5.692679,19.310221,29.408184,-6.605253,-9.375273,97.938805
14/01/2021;12:05:31,5.382262,5.687076,19.328247,29.378523,-6.702122,-9.380797,97.971626
14/01/2021;12:05:32,5.340353,5.680501,19.348614,29.349371,-6.800395,-9.389507,97.980774
14/01/2021;12:05:33,5.340353,5.680501,19.348614,29.349371,-6.909899,-9.400666,97.992783
14/01/2021;12:05:34,5.30326,5.675345,19.36664,29.319778,-7.006768,-9.424293,98.032433
14/01/2021;12:05:35,5.26153,5.671466,19.386921,29.288399,-7.129375,-9.458591,98.086655
14/01/2021;12:05:36,5.224258,5.665578,19.405033,29.257046,-7.226245,-9.485217,98.118141
14/01/2021;12:05:37,5.177892,5.661062,19.427567,29.223936,-7.323582,-9.505984,98.129128
14/01/2021;12:05:38,5.140442,5.653207,19.445766,29.18845,-7.323582,-9.505984,98.129128
