P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Current3,TC1,TC2,TC3,TC4,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
6,5.841837,21,22.726967,18.59,18.933969,83.677505,NaN,8.094663,NaN,38.69413,400,399.904144,25,28.680901,9.790131,62.760487,50.01239,401.091705,398.737823,400.01828,3952.245117,9.024867,9.315478,8.982236,57.814278,50.19212,13.734488,-30.85108,24.162176,81.864868,29.224245,20.346563,82.354462,91.26458,80.815041,NaN,89.781448,412.079710119033,1.81366793130636,0.0404154604717105,0.997082222802253,7.74203087176772,454.513899219787,1.8421167198466,0.0109443409397949,1.27737607390231,58.2204862534602,444.473493319393,75.9587245381032,0.0103344402297115,1.32800643438183
6,5.842262,21,22.724701,18.59,18.933115,83.722733,NaN,8.093751,NaN,38.67767,400,399.908325,25,28.689167,9.777343,62.879929,50.01239,401.002045,398.658569,399.940369,3952.732422,9.056875,9.320515,9.005918,57.83786,50.189445,13.72515,-30.863289,24.194397,81.843643,29.209044,20.341351,82.172668,91.252335,80.837372,NaN,89.951187,412.077925321963,1.81365594028997,0.0404119028577254,0.997096527196048,7.74432626890967,454.575318426439,1.84229578593176,0.0109492767060229,1.27708204765496,58.2162015693438,444.466965320248,75.9506546083155,0.010335276714764,1.3279910607196
6,5.839632,21,22.722572,18.59,18.941744,83.756134,NaN,8.092046,NaN,38.68055,400,399.898956,25,28.692562,9.791175,63.045128,50.01239,401.002045,398.658569,399.940369,3952.732422,9.056875,9.320515,9.005918,57.865517,50.197506,13.729723,-30.847795,24.194397,81.843643,29.209044,20.341351,82.172668,91.252335,80.837372,NaN,89.951187,412.092303589655,1.81374156392587,0.0404346405374042,0.997004565950812,7.73011976729657,454.621399875489,1.8424314385059,0.0109532237786108,1.27685360141634,58.2121756144613,444.494656666055,75.9685451406916,0.0103381656678895,1.32776771904366
6,5.839316,21,22.721922,18.59,18.946922,83.766617,NaN,8.089957,NaN,38.685555,400,399.986145,25,28.694967,9.798323,62.907883,50.01239,401.197479,398.796661,399.938416,3950.573242,9.042675,9.327709,8.991545,57.907093,50.191189,13.672964,-30.845949,24.191946,81.796013,29.138649,20.371811,82.171143,91.198471,80.894531,NaN,90.093239,412.098159762002,1.81376598741974,0.0404382583794357,0.996989230799887,7.72841249821045,454.635831380705,1.84247386781937,0.0109544503858662,1.27678247160214,58.2109463981562,444.502511413816,75.9735564814722,0.0103390104597486,1.32770328593803
6,5.839052,21,22.720417,18.59,18.945862,83.772202,NaN,8.09027,NaN,38.704498,400,399.985229,25,28.693981,9.79057,62.700081,50.01239,401.197479,398.796661,399.938416,3950.573242,9.042675,9.327709,8.991545,57.921616,50.175903,13.619827,-30.839149,24.191946,81.796013,29.138649,20.371811,82.171143,91.198471,80.894531,NaN,90.093239,412.097682496902,1.81376800842941,0.0404401306903797,0.996982001875736,7.7269861181498,454.645384959191,1.84250525398132,0.0109558739333894,1.27671455012421,58.2081001792798,444.501660913882,75.9708215580624,0.0103397831283308,1.32767156246464
6,5.839048,21,22.720259,18.59,18.947514,83.742584,NaN,8.090878,NaN,38.709637,400,400.019501,25,28.704292,9.787122,62.777283,50.01239,401.325958,398.842255,400.036804,3953.130371,9.048867,9.323554,8.978365,57.917164,50.163929,13.59987,-30.83588,24.185328,81.834946,29.142597,20.379087,82.205276,91.178246,80.894417,NaN,90.064339,412.099338290457,1.81377373245763,0.0404405153606508,0.996980164521285,7.72696450595163,454.607823429704,1.84240049727308,0.0109537336358487,1.27686375233363,58.2078013646372,444.503495924515,75.9719838225765,0.0103399838803615,1.32765636340468
6,5.838429,21,22.719124,18.59,18.95117,83.707771,NaN,8.08851,NaN,38.70105,400,400.004242,25,28.708689,9.79544,63.099197,49.991798,401.205994,398.690369,399.947205,3949.924316,9.045909,9.317105,8.975964,57.884102,50.169899,13.578908,-30.815651,24.161875,81.905014,29.125914,20.402328,82.070877,91.241066,80.88166,NaN,90.303902,412.104341963066,1.81379943301878,0.0404462179610725,0.996956858171534,7.72361988241084,454.565197829511,1.84228453947858,0.0109518480482557,1.27701476438904,58.2056547664668,444.511294959713,75.9762789008105,0.0103410914023544,1.32758039763443
6,5.837076,21,22.718437,18.59,18.960463,83.694717,NaN,8.086302,NaN,38.705093,400,399.967621,25,28.702467,9.789112,62.89925,49.991798,401.205994,398.690369,399.947205,3949.924316,9.045909,9.317105,8.975964,57.83902,50.174686,13.564363,-30.791348,24.161875,81.905014,29.125914,20.402328,82.070877,91.241066,80.88166,NaN,90.303902,412.11657595743,1.81386005224956,0.0404589646041783,0.996904597241966,7.7163083181058,454.549634506498,1.84224303493115,0.0109513145345033,1.27706466471526,58.204355417313,444.531748674988,75.9907306474186,0.0103427398518419,1.32743749923981
6,5.835807,21,22.717644,18.59,18.969341,83.71299,NaN,8.08534,NaN,38.711372,400,400.000824,25,28.697647,9.797544,62.59697,49.991798,401.356445,398.772247,400.092804,3950.70752,9.047852,9.315823,8.979498,57.808357,50.186508,13.562383,-30.773058,24.151711,81.847313,29.136343,20.381563,82.091324,91.20845,80.889198,NaN,90.396591,412.128210861603,1.81391746085037,0.0404709593891275,0.996855451458429,7.70944951260913,454.574247151942,1.8423144399624,0.0109532276509018,1.27694923525458,58.2028555463969,444.55097249632,76.0041101914508,0.0103443699843303,1.32729969692845
6,5.835652,21,22.716877,18.59,18.973989,83.728653,NaN,8.084697,NaN,38.705078,400,400.046814,25,28.694702,9.784667,62.256783,49.991798,401.266571,398.786285,400.016144,3953.411621,9.033914,9.321712,8.977469,57.805481,50.181477,13.609377,-30.746954,24.152235,81.884117,29.168829,20.369017,82.181923,91.171211,80.932701,NaN,90.312325,412.133184298606,1.8139366335267,0.0404731861766937,0.996845780664759,7.70861167672643,454.595482847424,1.84237629952567,0.010954925369411,1.27684812748578,58.2014048108509,444.556873304171,76.0074891940654,0.010345157722439,1.32724457917358
6,5.833853,21,22.715759,18.59,18.973989,83.728653,NaN,8.083763,NaN,38.705078,400,400.046814,25,28.694702,9.767413,62.489456,49.991798,401.266571,398.786285,400.016144,3953.411621,9.033914,9.321712,8.977469,57.833328,50.186089,13.5909,-30.733685,24.152235,81.884117,29.168829,20.369017,82.181923,91.171211,80.932701,NaN,90.312325,412.1371310342,1.81397507319797,0.0404875102456237,0.996789120952839,7.69888613392567,454.597283657892,1.84238477751293,0.010955668651143,1.27681910356308,58.1992901076467,444.569138285676,76.0151756051824,0.0103465337504473,1.32714174095571
6,5.832396,21,22.714294,18.59,18.978792,83.728485,NaN,8.083881,NaN,38.700024,400,400.033295,25,28.689672,9.767213,62.821266,49.991798,401.18811,398.65863,399.951447,3950.968506,9.06801,9.325134,9.007345,57.844902,50.191029,13.521286,-30.749336,24.154778,81.848137,29.193838,20.336466,82.1567,91.175117,80.921684,NaN,90.306305,412.14511454837,1.81402259873885,0.0405001441167579,0.996738313432173,7.69100779562382,454.599428803041,1.84239528590808,0.0109566299919333,1.27678194582345,58.1965189232092,444.584216876602,76.0245006443657,0.0103482752468672,1.32701317167028
6,5.831932,21,22.711172,18.59,18.987162,83.70932,NaN,8.082522,NaN,38.694244,400,399.994354,25,28.690807,9.762783,63.210575,49.991798,401.18811,398.65863,399.951447,3950.968506,9.06801,9.325134,9.007345,57.810265,50.189487,13.478175,-30.778601,24.154778,81.848137,29.193838,20.336466,82.1567,91.175117,80.921684,NaN,90.306305,412.154474828874,1.81406107304804,0.0405056307816712,0.996715124904373,7.68849852459448,454.579988077046,1.84235039556095,0.0109572527039661,1.27680016120873,58.190612880853,444.594420090727,76.0278489797765,0.0103506238312013,1.32687401891769
6,5.831932,21,22.711172,18.59,18.988556,83.705742,NaN,8.082522,NaN,38.680519,400,399.99942,25,28.6908,9.764213,63.366219,49.991798,401.260956,398.710236,400.007019,3950.96582,9.040918,9.313381,8.990163,57.790539,50.187553,13.448083,-30.797886,24.147104,81.769005,29.150946,20.351076,82.08062,91.193382,80.928558,NaN,90.396591,412.155864248762,1.81406582908991,0.0405059287120667,0.996713696209877,7.68849852459448,454.575419652905,1.84233759374581,0.010956981314329,1.27681870007255,58.190612880853,444.596080798205,76.0291005785213,0.0103507270583313,1.32686382618884
6,5.831765,21,22.71204,18.59,18.983425,83.715813,NaN,8.082458,NaN,38.673847,400,400.000641,25,28.697411,9.761453,63.302395,49.991798,401.352509,398.766083,400.167908,3953.994629,9.048797,9.312966,8.980541,57.796139,50.186581,13.437981,-30.849518,24.139286,81.810043,29.130732,20.348473,82.002861,91.174942,80.927727,NaN,90.529015,412.151116365232,1.81405189231835,0.0405061631201851,0.996713699980546,7.68759536609696,454.586880019952,1.84236704302586,0.0109571678812731,1.27678906290599,58.1922549861465,444.592112792928,76.027316958658,0.0103500037136109,1.32690944931601
6,5.830235,21,22.710209,18.59,18.981428,83.714607,NaN,8.080221,NaN,38.675964,400,400.057953,25,28.700737,9.77081,63.228806,49.991798,401.352509,398.766083,400.167908,3953.994629,9.048797,9.312966,8.980541,57.811821,50.187698,13.433773,-30.879602,24.139286,81.810043,29.130732,20.348473,82.002861,91.174942,80.927727,NaN,90.529015,412.152481502416,1.81407778290723,0.0405179342085844,0.996667597677799,7.67932000206383,454.588289674927,1.84237661531094,0.010958294223184,1.27674777397486,58.1887909920144,444.599258017749,76.0301562638442,0.0103514534764508,1.32682073695515
6,5.829582,21,22.707726,18.59,18.979939,83.709991,NaN,8.080379,NaN,38.693741,400,400.106812,25,28.701328,9.785026,63.157219,49.990898,401.408295,398.863098,400.185272,3949.712646,9.05521,9.326318,8.99081,57.822411,50.167065,13.458575,-30.889591,24.102365,81.827629,29.133434,20.338329,82.120209,91.195641,80.902687,NaN,91.074326,412.1524295638,1.81408666263905,0.0405228238354873,0.996648574710409,7.67578759428534,454.586395924591,1.8423789337282,0.0109595958586213,1.2767072190781,58.1840931409405,444.599788190989,76.0271037019038,0.0103528504382619,1.32675666103738
6,5.827936,21,22.706493,18.59,18.973263,83.733681,NaN,8.077498,NaN,38.698845,400,400.095642,25,28.700634,9.808221,63.197079,49.990898,401.266937,398.679016,400.044495,3949.416748,9.058204,9.318158,8.995831,57.906242,50.162796,13.505188,-30.890402,24.085131,81.840111,29.074894,20.350534,82.008484,91.175812,80.934509,NaN,91.091179,412.149385903488,1.81409907972027,0.0405345289015964,0.99660361437896,7.66688220783254,454.618624988975,1.84247303065753,0.0109622128815148,1.27655267344182,58.1817601414073,444.602847395212,76.027695276414,0.0103537180656238,1.32670769702123
6,5.828619,21,22.706747,18.59,18.96726,83.763458,NaN,8.076646,NaN,38.715527,400,400.035004,25,28.700933,9.813531,63.109161,49.990898,401.266937,398.679016,400.044495,3949.416748,9.058204,9.318158,8.995831,57.87849,50.165672,13.477686,-30.878773,24.085131,81.840111,29.074894,20.350534,82.008484,91.175812,80.934509,NaN,91.091179,412.141905234258,1.81406399503446,0.0405277952564388,0.996631249895857,7.67057768897246,454.656225829986,1.84257760483495,0.0109643016262994,1.27640545367619,58.1822407515647,444.590859730762,76.0190130532553,0.0103528332638744,1.32678745544361
6,5.827797,21,22.704081,18.59,18.970057,83.779449,NaN,8.077346,NaN,38.729862,400,400.026123,25,28.699469,9.812591,62.936665,49.990898,401.368866,398.78299,400.169464,3951.035645,9.04378,9.312799,8.984986,57.854435,50.21386,13.441308,-30.907362,24.102863,81.700211,29.114094,20.3304,81.956482,91.105202,80.983841,NaN,91.211555,412.146495640128,1.81409111444148,0.0405349526601785,0.996602519739039,7.66613008558289,454.680925461227,1.842654997527,0.010967287907349,1.27625395038976,58.1771960180388,444.597568689516,76.020362954487,0.0103547153403446,1.32668099241885
6,5.826997,21,22.704674,18.59,18.967892,83.795181,NaN,8.076512,NaN,38.730591,400,400.094482,25,28.699305,9.803503,62.889721,49.990898,401.368866,398.78299,400.169464,3951.035645,9.04378,9.312799,8.984986,57.852406,50.214413,13.419508,-30.924107,24.102863,81.700211,29.114094,20.3304,81.956482,91.105202,80.983841,NaN,91.211555,412.146092555055,1.81410083632974,0.0405408751927681,0.996579561551476,7.66180105858223,454.700049052861,1.84270675229467,0.0109680856663598,1.27618824442276,58.1783181630602,444.6015773359,76.0242090020834,0.0103546386699641,1.32667093461729
6,5.825553,21,22.702183,18.59,18.970379,83.828148,NaN,8.074168,NaN,38.728233,400,400.145111,25,28.707325,9.806178,62.600502,49.990898,401.524963,398.881226,400.264435,3952.714355,9.077157,9.334724,9.001459,57.887691,50.211891,13.401923,-30.865309,24.118719,81.713593,29.125547,20.330336,82.031242,91.05883,81.017906,NaN,91.380089,412.151737731517,1.81414020434183,0.0405529373321211,0.996531593166962,7.65398601770625,454.746122709056,1.84284347936915,0.0109722417619714,1.27595426961619,58.1736042359803,444.612744130599,76.0291634584132,0.010356702044802,1.32654148799216
6,5.82433,21,22.700499,18.59,18.970379,83.828148,NaN,8.071995,NaN,38.728233,400,400.145111,25,28.707325,9.79661,62.326801,49.990898,401.396057,398.828583,400.182953,3950.981934,9.038377,9.315113,8.994092,57.876526,50.209534,13.392674,-30.870584,24.111849,81.571533,29.116421,20.347868,82.018036,91.011497,81.043503,NaN,91.207947,412.154419579705,1.81416636502888,0.0405627073263115,0.996493127031524,7.64736589100977,454.748829614987,1.8428562384858,0.0109733627852686,1.27591077448817,58.1704172227725,444.620134754533,76.0323940015977,0.0103580873197152,1.32645498895135
6,5.82433,21,22.700499,18.59,18.973339,83.861069,NaN,8.071995,NaN,38.756363,400,400.134613,25,28.710381,9.792305,62.346653,49.990898,401.396057,398.828583,400.182953,3950.981934,9.038377,9.315113,8.994092,57.855507,50.214241,13.359693,-30.939379,24.111849,81.571533,29.116421,20.347868,82.018036,91.011497,81.043503,NaN,91.207947,412.157369194895,1.81417646223695,0.0405633405253887,0.996490109498697,7.64736589100977,454.790831091814,1.84297389145842,0.0109758567232162,1.27574182843947,58.1704172227725,444.623660535306,76.0350520710378,0.0103583065264673,1.32643339721578
6,5.824996,21,22.700882,18.59,18.967625,83.889771,NaN,8.071668,NaN,38.766022,400,400.128357,25,28.696943,9.789397,62.485104,49.990898,401.397858,398.81366,400.232605,3950.269531,9.039839,9.305338,8.978729,57.890221,50.225883,13.365401,-30.971569,24.108902,81.822037,29.157391,20.332384,81.925652,90.990135,81.058029,NaN,91.57872,412.150214763132,1.81414272364977,0.0405567973558106,0.996516883429511,7.65097109550169,454.826830299837,1.84307354485568,0.0109777754262645,1.27560465363134,58.1711420770779,444.612276366121,76.027002200875,0.0103573881664914,1.32651250192121
6,5.824847,21,22.698353,18.59,18.96007,83.888885,NaN,8.071825,NaN,38.752636,400,400.13382,25,28.692629,9.796525,62.700661,50.00066,401.278717,398.794983,400.112183,3951.094971,9.054266,9.313952,9.001455,57.93364,50.222115,13.331629,-30.971647,24.094271,81.763695,29.148241,20.347807,82.000847,90.975136,81.083267,NaN,91.342773,412.143012830679,1.81412013780045,0.0405563715192001,0.996519908409635,7.65016455301702,454.829761116328,1.84308952993037,0.0109793921792766,1.27554402746716,58.1663555826345,444.601770559171,76.0155663258269,0.0103581254188924,1.32651495227917
6,5.823905,21,22.696394,18.59,18.957047,83.872322,NaN,8.070732,NaN,38.745327,400,400.07608,25,28.698891,9.8,62.612694,50.00066,401.278717,398.794983,400.112183,3951.094971,9.054266,9.313952,9.001455,58.027554,50.234272,13.476419,-30.958736,24.094271,81.763695,29.148241,20.347807,82.000847,90.975136,81.083267,NaN,91.342773,412.142066339679,1.81412997744098,0.0405632511911701,0.996493358503876,7.64506510830006,454.811779911338,1.84304519105021,0.0109794424109874,1.27557832701253,58.1626475951334,444.603176943789,76.0139028494616,0.0103592901689533,1.32645836679407
6,5.82328,21,22.695618,18.59,18.960846,83.863579,NaN,8.072372,NaN,38.75972,400,400.073059,25,28.710648,9.796044,62.555374,50.00066,401.392944,398.811493,400.145935,3949.848145,9.057115,9.318043,8.999063,58.120575,50.239758,13.54484,-30.965252,24.102081,81.73941,29.115961,20.368402,81.982414,90.965706,81.080414,NaN,91.57029,412.14722262935,1.81415630896711,0.0405690589360069,0.996469822838199,7.64168137171828,454.801873783899,1.84301983062131,0.0109792970271206,1.27560309588257,58.1611787130426,444.611567113725,76.0191493875281,0.0103602387194896,1.32638797873798
6,5.823356,21,22.696274,18.59,18.959433,83.867462,NaN,8.070632,NaN,38.743797,400,400.102112,25,28.714306,9.794404,62.556366,50.00066,401.392944,398.811493,400.145935,3949.848145,9.057115,9.318043,8.999063,58.198162,50.229942,13.538347,-30.961685,24.102081,81.73941,29.115961,20.368402,81.982414,90.965706,81.080414,NaN,91.57029,412.145647948231,1.81414986275982,0.0405681491733552,0.996473654194549,7.6420928488746,454.805773280056,1.84302873572143,0.0109791542374302,1.27560012037411,58.162420451102,444.609995914488,76.0188768340632,0.0103597802084694,1.32641365978713
6,5.821902,21,22.693073,18.59,18.95027,83.883736,NaN,8.069893,NaN,38.738773,400,400.094421,25,28.719543,9.782984,62.569969,50.00066,401.297455,398.831573,400.130005,3948.456299,9.040535,9.310186,8.991086,58.171597,50.227268,13.628347,-30.956448,24.10775,81.632263,29.158484,20.333792,81.879433,90.920998,81.091866,NaN,91.447495,412.139706148793,1.8141497173049,0.0405778123963974,0.996437259930288,7.63421993114758,454.831671450685,1.84311111955189,0.0109825188688089,1.27543435843422,58.1563610216846,444.60662871262,76.01188786904,0.0103613315719396,1.32635591760903
6,5.822166,21,22.693026,18.59,18.940672,83.901749,NaN,8.069764,NaN,38.750351,400,400.096558,25,28.72681,9.778584,62.655342,50.00066,401.331818,398.840179,400.190094,3949.930176,9.044848,9.304868,8.988522,58.039051,50.229881,13.717624,-30.948254,24.10462,81.73381,29.136168,20.330566,81.762329,90.935219,81.11322,NaN,91.502876,412.129563227005,1.81411132533319,0.0405736475218895,0.996455355962337,7.63564951311412,454.854720461141,1.84317581945707,0.0109839141973919,1.27534108266602,58.1562720464164,444.593175198643,76.0016796142315,0.0103605206959546,1.32643717164539
6,5.821701,21,22.691196,18.59,18.933054,83.908905,NaN,8.068126,NaN,38.766666,400,400.095001,25,28.728775,9.775728,62.64492,50.00066,401.331818,398.840179,400.190094,3949.930176,9.044848,9.304868,8.988522,58.01836,50.220413,13.744544,-30.964165,24.10462,81.73381,29.136168,20.330566,81.762329,90.935219,81.11322,NaN,91.502876,412.122992259462,1.814095288171,0.0405757352587451,0.996448499197391,7.63313146627985,454.866783621416,1.84321523457468,0.0109856752178396,1.27525744939449,58.1528075730225,444.58567983732,75.9934841153709,0.0103610612749234,1.32643828038308
