P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Current3,TC1,TC2,TC3,TC4,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
5,4.903993,22.5,22.917955,12.92,12.845425,88.695503,NaN,6.896898,NaN,38.173763,400,400.14328,25,32.595512,10.331065,65.588943,50.012897,401.619293,398.201569,400.131958,3925.580566,9.13518,9.224972,8.872885,62.950623,51.970112,9.553871,-23.027102,30.055244,68.233871,24.30118,13.76569,68.287239,89.595848,86.818321,0,659.280151,408.181449795358,1.81442361872647,0.0477830493803916,0.972409854716692,2.33355712044209,460.577959714937,1.85840465671715,0.0111899594671616,1.25872066166296,58.5803675065548,444.934195036944,76.5704993998488,0.0102590684645751,1.32984120674174
5,4.90389,22.5,22.917711,12.92,12.852273,88.683533,NaN,6.8969,NaN,38.155552,400,400.045441,25,32.594154,10.35526,65.735909,50.012897,401.684509,398.240845,400.124359,3925.07959,9.136367,9.239349,8.864835,62.92086,51.975494,9.551006,-23.037144,30.054922,68.24527,24.322842,13.745397,68.262573,89.644447,86.790062,0,658.216003,408.188343612792,1.81444944399609,0.0477858731406532,0.972401316388221,2.33292132945076,460.563258760142,1.85836478288446,0.0111892531150031,1.25876445929182,58.5799093032003,444.942976415214,76.5767651510901,0.0102597414345141,1.32978102692014
5,4.903875,22.5,22.917694,12.92,12.850554,88.646355,NaN,6.89822,NaN,38.150703,400,400.018219,25,32.602066,10.387992,65.833771,50.012897,401.684509,398.240845,400.124359,3925.07959,9.136367,9.239349,8.864835,62.877842,51.978649,9.565126,-23.016348,30.054922,68.24527,24.322842,13.745397,68.262573,89.644447,86.790062,0,658.216003,408.18670624471,1.81444396958446,0.0477856140485746,0.9724021214817,2.33282873769184,460.516483101243,1.85823555483484,0.0111865719950699,1.25891709917801,58.5798773790474,444.941044429366,76.5752887678935,0.0102596315290279,1.32979253855076
5,4.904409,22.5,22.917719,12.92,12.856266,88.614693,NaN,6.898763,NaN,38.15942,400,400.020416,25,32.611317,10.379616,65.90696,50.012897,401.608093,398.234314,400.150543,3925.903809,9.163896,9.252882,8.89119,62.837685,51.959553,9.530579,-22.999187,30.047226,68.222542,24.353676,13.73354,68.222542,89.62352,86.806671,0,655.456909,408.191043480037,1.8144502128766,0.0477811458072268,0.97241529712157,2.33612487152038,460.476583640657,1.85812519117086,0.0111842620649756,1.25904820620417,58.5799243263251,444.943253521209,76.5769846084004,0.0102597541960883,1.32977951172135
5,4.902164,22.5,22.915234,12.92,12.863622,88.587036,NaN,6.895959,NaN,38.172226,400,400.075836,25,32.615345,10.346743,65.877441,50.012897,401.608093,398.234314,400.150543,3925.903809,9.163896,9.252882,8.89119,62.802116,51.93924,9.518972,-22.965456,30.047226,68.222542,24.353676,13.73354,68.222542,89.62352,86.806671,0,655.456909,408.203312656662,1.81453062624153,0.0478076811187411,0.972336283956619,2.32226568269601,460.445495553282,1.8580469360865,0.0111838906053281,1.25910718871863,58.5752575617566,444.968826970188,76.592778556746,0.0102626720191689,1.32956107696948
5,4.904621,22.5,22.915573,12.92,12.859427,88.57299,NaN,6.897668,NaN,38.181622,400,400.0755,25,32.61771,10.298692,65.736908,50.011631,401.72879,398.299469,400.099213,3924.083008,9.138349,9.250175,8.866173,62.811142,51.917274,9.496841,-22.95899,30.085779,68.176163,24.345146,13.76084,68.316765,89.652916,86.754478,0,653.905212,408.193634094562,1.81445572905637,0.0477795926026293,0.972419853948905,2.33743337298728,460.427300113384,1.85799558686996,0.0111826499802931,1.25917277194863,58.5758942192547,444.942980803465,76.5738093022923,0.0102608958875533,1.32972878029529
5,4.906177,22.5,22.916534,12.92,12.849251,88.592468,NaN,6.897803,NaN,38.188614,400,400.070648,25,32.616203,10.269086,65.571297,50.011631,401.761566,398.456207,400.13562,3923.158447,9.115546,9.268931,8.864907,62.811031,51.904812,9.502232,-22.94442,30.09012,68.184868,24.354725,13.764981,68.225815,89.660225,86.763527,0,653.227478,408.180191614692,1.8143827390547,0.0477599635142492,0.972478491161298,2.34703595775983,460.450381233265,1.85805642302874,0.0111834301903868,1.25911364164795,58.5776989792408,444.918441059638,76.5566860793065,0.0102588643756757,1.32990380061213
5,4.905145,22.5,22.915586,12.92,12.837394,88.618515,NaN,6.897859,NaN,38.191513,400,400.085632,25,32.61322,10.249487,65.436218,50.011631,401.761566,398.456207,400.13562,3923.158447,9.115546,9.268931,8.864907,62.818596,51.894924,9.527558,-22.915623,30.09012,68.184868,24.354725,13.764981,68.225815,89.660225,86.763527,0,653.227478,408.171013891522,1.81436788395209,0.0477683900733475,0.97245365586145,2.34066740817286,460.484600143438,1.85815394530331,0.0111859401853859,1.25898507354314,58.5759186336944,444.912273628017,76.550736136037,0.0102589959092786,1.32991874160519
5,4.906135,22.5,22.915016,12.92,12.821388,88.626938,NaN,6.89838,NaN,38.196747,400,400.089417,25,32.614204,10.266616,65.381638,50.011631,401.744568,398.41394,400.085999,3926.499756,9.152113,9.287572,8.877615,62.826836,51.908535,9.535136,-22.908794,30.114956,68.167671,24.379311,13.758539,68.286575,89.576614,86.814751,NaN,651.155762,408.153190939059,1.81428902761061,0.0477535510309672,0.972498229802917,2.34677679254844,460.49606061389,1.85818738645633,0.0111869248724546,1.25893769048166,58.5748481437159,444.884113649062,76.5287739207196,0.0102575674097517,1.33007893185803
5,4.906135,22.5,22.915016,12.92,12.821388,88.626938,NaN,6.89838,NaN,38.196747,400,400.089417,25,32.614204,10.302187,65.257393,50.011631,401.761383,398.436005,400.0914,3922.382324,9.132418,9.264671,8.87958,62.836639,51.919422,9.525222,-22.90176,30.113836,68.167831,24.379101,13.747208,68.254028,89.629967,86.783775,NaN,650.650146,408.153190939059,1.81428902761061,0.0477535510309672,0.972498229802917,2.34677679254844,460.49606061389,1.85818738645633,0.0111869248724546,1.25893769048166,58.5748481437159,444.884113649062,76.5287739207196,0.0102575674097517,1.33007893185803
5,4.904983,22.5,22.91379,12.92,12.817399,88.644432,NaN,6.897094,NaN,38.197548,400,400.10611,25,32.614731,10.306607,65.331345,50.011631,401.761383,398.436005,400.0914,3922.382324,9.132418,9.264671,8.87958,62.877209,51.92614,9.541833,-22.896448,30.113836,68.167831,24.379101,13.747208,68.254028,89.629967,86.783775,NaN,650.650146,408.151938990823,1.81430388911004,0.047765238308673,0.972463493598589,2.3396676010592,460.519924869019,1.85825714018137,0.0111889976352639,1.25883841852902,58.5725455773095,444.888052776354,76.5300376978279,0.010258472135548,1.33002457818201
5,4.904761,22.5,22.912598,12.92,12.827593,88.665764,NaN,6.897314,NaN,38.206226,400,400.052124,25,32.616768,10.288927,65.561134,50.011631,401.761383,398.354553,400.069885,3923.087891,9.124458,9.265427,8.856901,62.889881,51.907402,9.548676,-22.906439,30.126545,68.184235,24.372431,13.769955,68.203415,89.601662,86.786118,NaN,649.328369,408.162358463923,1.81434403253848,0.0477701965977347,0.972448492821756,2.33829745401715,460.548566825626,1.8583399909319,0.0111913259273109,1.25872421895864,58.5703067699682,444.900867397763,76.5380223221203,0.0102599058601519,1.32991619597916
5,4.90613,22.5,22.912876,12.92,12.828856,88.636047,NaN,6.899332,NaN,38.211124,400,400.062286,25,32.614773,10.287512,65.747276,50.011631,401.711029,398.36377,400.014252,3925.855469,9.141527,9.281859,8.873791,62.857872,51.922115,9.535771,-22.940132,30.114019,68.218452,24.404919,13.738076,68.25853,89.615456,86.770012,NaN,648.804749,408.1604649366,1.81431454687516,0.0477554486214214,0.972492399387685,2.34674593946534,460.510742008105,1.85823458515929,0.0111889908849382,1.25885267281665,58.5708289164532,444.890841933883,76.530869060441,0.0102591375821513,1.32998497621428
5,4.905171,22.5,22.912205,12.92,12.822631,88.615768,NaN,6.900028,NaN,38.213322,400,400.045502,25,32.612389,10.288479,65.873238,50.011631,401.711029,398.36377,400.014252,3925.855469,9.141527,9.281859,8.873791,62.833149,51.919899,9.621016,-22.96249,30.114019,68.218452,24.404919,13.738076,68.25853,89.615456,86.770012,NaN,648.804749,408.156598183556,1.81431704158534,0.0477644610960979,0.972465688607739,2.34082786868038,460.486220875158,1.85816888043526,0.0111879627510648,1.2589213410457,58.5695686187788,444.891025884627,76.5300781562836,0.010259511222093,1.32996743020723
5,4.905838,22.5,22.912544,12.92,12.805593,88.587357,NaN,6.901242,NaN,38.213188,400,399.969727,25,32.61438,10.278926,65.556656,50.000748,401.625214,398.192596,399.89856,3924.27002,9.143367,9.268879,8.871859,62.892445,51.931267,9.697773,-22.988855,30.094202,68.255859,24.40033,13.736279,68.253777,89.576096,86.779694,NaN,645.366699,408.138507730112,1.81424264078748,0.0477529198656344,0.972500492048304,2.34494407614591,460.449942533147,1.85806754687067,0.0111856813509975,1.25904608378203,58.5702053452277,444.865357873836,76.5112491542711,0.0102577453344559,1.33013453091216
5,4.904455,22.5,22.910805,12.92,12.803687,88.56749,NaN,6.901666,NaN,38.207581,400,399.978027,25,32.620022,10.268939,65.113449,50.000748,401.736237,398.356781,400.07431,3924.8125,9.136969,9.276031,8.870927,62.841263,51.906075,9.71539,-23.025465,30.096428,68.21701,24.344511,13.777268,68.25959,89.582596,86.778923,NaN,644.239929,408.13980888556,1.81427028994091,0.0477676638329726,0.972456588087206,2.33640879531947,460.427542409357,1.85801099887817,0.011185384325956,1.25908949135508,58.5669389882671,444.873241814674,76.5147677971643,0.0102591704867986,1.33004319029774
5,4.905995,22.5,22.91164,12.92,12.80781,88.551674,NaN,6.898918,NaN,38.197021,400,400.031311,25,32.621376,10.262923,64.516464,50.000748,401.736237,398.356781,400.07431,3924.8125,9.136969,9.276031,8.870927,62.784538,51.897854,9.712625,-23.077824,30.096428,68.21701,24.344511,13.777268,68.25959,89.582596,86.778923,NaN,644.239929,408.14030563735,1.8142463063622,0.0477517403070674,0.972503955106372,2.34591289639559,460.406372636864,1.85794988995979,0.0111836891505352,1.2591734436046,58.5685073908785,444.865712258208,76.5102633848306,0.0102582552651811,1.33011021705559
5,4.905993,22.5,22.909889,12.92,12.800514,88.539207,NaN,6.899402,NaN,38.196701,400,400.044373,25,32.616611,10.272476,64.27507,50.000748,401.706024,398.266907,399.966095,3924.146484,9.14855,9.275003,8.874391,62.798523,51.905983,9.790749,-23.107286,30.093962,68.253189,24.333672,13.776775,68.310226,89.662407,86.736107,NaN,643.410522,408.133214790844,1.81422154261585,0.0477499619259283,0.972509439347424,2.34590055488576,460.393307436415,1.85791918203922,0.0111839361131951,1.25918605921136,58.5652183873442,444.855257239761,76.4999776021519,0.0102585559244162,1.33013209168523
5,4.905408,22.5,22.909054,12.92,12.81051,88.522865,NaN,6.898364,NaN,38.187294,400,399.980286,25,32.616749,10.272798,64.364586,50.000748,401.706024,398.266907,399.966095,3924.146484,9.14855,9.275003,8.874391,62.749283,51.900574,9.853053,-23.13158,30.093962,68.253189,24.333672,13.776775,68.310226,89.662407,86.736107,NaN,643.410522,408.144270302491,1.81426997373251,0.0477588627975513,0.972482655034354,2.34229049812882,460.373985237806,1.85786834064951,0.0111833000583695,1.25923511294622,58.5636498865208,444.87133479485,76.5109086703422,0.0102599984588118,1.33001215346356
5,4.906034,22.5,22.909769,12.92,12.81051,88.522865,NaN,6.898297,NaN,38.187294,400,399.980286,25,32.616749,10.260994,64.674362,50.000748,401.533905,398.132782,399.863373,3921.900879,9.110085,9.253781,8.86444,62.754932,51.902496,9.861601,-23.150181,30.079529,68.197533,24.37118,13.742413,68.332848,89.641045,86.734116,NaN,643.369507,408.142842437373,1.81425452630442,0.0477519776528245,0.97250318146932,2.3461535550681,460.372909765987,1.85786315623798,0.0111828301223452,1.25925103096942,58.5649929769318,444.866667018045,76.5083895374294,0.0102593244419847,1.33005852854182
5,4.906633,22.5,22.90962,12.92,12.820783,88.470551,NaN,6.899899,NaN,38.197357,400,399.891968,25,32.617233,10.266872,64.82589,50.000748,401.450714,398.004364,399.809143,3922.708008,9.122804,9.252837,8.854189,62.759155,51.884609,9.848529,-23.165947,30.073732,68.083351,24.378078,13.738441,68.241188,89.584999,86.775398,NaN,641.220764,408.151466798476,1.81427468305776,0.0477479257211353,0.972515015160287,2.34984964205728,460.307251930633,1.85768206447765,0.0111791339665814,1.25946463784344,58.5647130909958,444.873562178943,76.5133673466729,0.0102598301604603,1.33001221949128
5,4.9065,22.5,22.909504,12.92,12.822198,88.444382,NaN,6.900022,NaN,38.222252,400,399.814301,25,32.616459,10.29368,64.880127,50.000748,401.450714,398.004364,399.809143,3922.708008,9.122804,9.252837,8.854189,62.779877,51.893574,9.832106,-23.152802,30.073732,68.083351,24.378078,13.738441,68.241188,89.584999,86.775398,NaN,641.220764,408.153146233866,1.81428277650388,0.0477497372043041,0.972509580191268,2.34902900475959,460.274466263871,1.8575917566095,0.0111773116550776,1.25957078640013,58.564495192186,444.876273153,76.515245001838,0.0102600600001796,1.32999261146465
5,4.906802,22.5,22.908958,12.92,12.830196,88.44735,NaN,6.901824,NaN,38.214565,400,399.858948,25,32.622108,10.327336,65.210106,50.000748,401.551025,398.150055,399.898315,3923.31543,9.146794,9.272059,8.882327,62.819546,52.020706,9.826427,-23.134806,30.069712,68.141304,24.359318,13.763535,68.253197,89.500031,86.838058,NaN,640.83197,408.160235658727,1.81430252431226,0.0477483899190612,0.97251340766993,2.35089238219143,460.279026836157,1.85760605674306,0.0111778858398541,1.25954625992576,58.56346955289,444.88261809734,76.519259545151,0.0102607461883323,1.32994001522695
5,4.906802,22.5,22.908958,12.92,12.828635,88.476868,NaN,6.901824,NaN,38.214561,400,399.876099,25,32.631577,10.337208,65.47982,49.99411,401.580444,398.098969,399.901459,3922.279785,9.128481,9.254333,8.853631,62.819187,51.961102,9.818926,-23.117714,30.019356,68.25856,24.355125,13.754862,68.378235,89.5326,86.786041,NaN,638.844543,408.158717564373,1.81429721590798,0.0477480048117604,0.972514592487186,2.35089238219143,460.316204312601,1.85770886711794,0.0111800272825176,1.2594236510868,58.56346955289,444.880761915107,76.5178638624876,0.0102606317132702,1.32995149380489
5,4.906563,22.5,22.908829,12.92,12.82014,88.50473,NaN,6.901296,NaN,38.229958,400,399.892944,25,32.625561,10.334782,65.577545,49.99411,401.580444,398.098969,399.901459,3922.279785,9.128481,9.254333,8.853631,62.810562,51.941296,9.77715,-23.126747,30.019356,68.25856,24.355125,13.754862,68.378235,89.5326,86.786041,NaN,638.844543,408.151001122165,1.81427422343445,0.0477485367349872,0.972513208706428,2.3494177298038,460.351486849762,1.8578068283359,0.0111821328820787,1.25930522323566,58.5632272285926,444.872589898712,76.5115407038152,0.0102601973838607,1.32999888451229
5,4.906533,22.5,22.908844,12.92,12.820043,88.538445,NaN,6.900682,NaN,38.241184,400,399.906647,25,32.614777,10.30308,65.501854,49.99411,401.612793,398.220154,400.018005,3922.747559,9.117846,9.257392,8.857406,62.858448,51.923622,9.737028,-23.101088,30.021746,68.270325,24.371788,13.727495,68.234581,89.594788,86.757507,NaN,640.018188,408.150975210145,1.81427463373627,0.0477488426617447,0.972512298850612,2.34923262311952,460.393919414601,1.85792410542193,0.0111845677124474,1.25916595951563,58.5632554058918,444.872748755818,76.5116809218894,0.0102601990802232,1.32999826871482
5,4.906167,22.5,22.907988,12.92,12.816746,88.545258,NaN,6.900043,NaN,38.226189,400,399.920959,25,32.61367,10.285492,65.532692,49.99411,401.507782,398.048737,399.818878,3923.889648,9.15292,9.279631,8.866589,62.84853,51.919357,9.631827,-23.100853,30.016632,68.185776,24.362225,13.749578,68.35041,89.569664,86.776573,NaN,643.818665,408.148603609008,1.81427245190518,0.047752053761196,0.972502803915806,2.34697425190637,460.403785113268,1.85795402907888,0.0111856243092509,1.2591187392353,58.5616473970549,444.871107567054,76.5092612810788,0.0102605601814582,1.32998748135836
5,4.907242,22.5,22.908381,12.92,12.797886,88.558792,NaN,6.899525,NaN,38.228512,400,399.865295,25,32.612576,10.282778,65.544189,49.99411,401.507782,398.048737,399.818878,3923.889648,9.15292,9.279631,8.866589,62.876049,51.923576,9.530511,-23.102819,30.016632,68.185776,24.362225,13.749578,68.35041,89.569664,86.776573,NaN,643.818665,408.127809488795,1.81418178599415,0.0477355816165097,0.972552415357721,2.35360707993578,460.420234847787,1.85799829237899,0.011186347083815,1.25907153830411,58.5623856595615,444.839809629191,76.4862750140684,0.0102584174260232,1.33019084781034
5,4.905977,22.5,22.907824,12.92,12.774103,88.572578,NaN,6.899178,NaN,38.245647,400,399.860535,25,32.618294,10.29561,65.494858,49.99411,401.604706,398.154449,399.894257,3921.370117,9.12391,9.257383,8.857262,62.987404,51.931038,9.498258,-23.132545,29.989254,68.253716,24.357628,13.737362,68.253342,89.56189,86.774719,0,655.317261,408.107566092917,1.81413210936484,0.0477436201227257,0.972529047252369,2.34580182267445,460.438429185304,1.85805031515783,0.0111877124921309,1.25900221672697,58.5613393149775,444.821869858891,76.4720170681485,0.0102576115373571,1.33028837998676
5,4.90553,22.5,22.906904,12.92,12.762768,88.567978,NaN,6.89719,NaN,38.231091,400,399.832581,25,32.629208,10.342955,65.307739,49.99411,401.557526,398.092773,399.895721,3921.219971,9.119696,9.258553,8.845001,63.09264,51.928162,9.506514,-23.144806,29.989542,68.437737,24.362167,13.737071,68.392136,89.56366,86.764885,0,674.097656,408.097562706972,1.8141045868346,0.0477457382017358,0.972523030536564,2.34304339180437,460.434020556255,1.85804097272606,0.0111879838822606,1.25900076311612,58.5596110161613,444.811303809198,76.4627995040152,0.010257456503248,1.33033135601712
5,4.910501,22.5,22.906185,12.92,12.764211,88.554955,NaN,6.902261,NaN,38.225739,400,399.809143,25,32.634182,10.358362,65.388809,49.99411,401.557526,398.092773,399.895721,3921.219971,9.119696,9.258553,8.845001,63.047779,51.899906,9.51347,-23.123528,29.989542,68.437737,24.362167,13.737071,68.392136,89.56366,86.764885,0,674.097656,408.087618549538,1.81398684117247,0.0476914784113682,0.9726852104077,2.37370856548216,460.418705131226,1.85800085504311,0.01118751257287,1.25903856629377,58.5582602734793,444.76940289611,76.4303090556292,0.0102552593286206,1.33057380145797
5,4.916959,22.5,22.905956,12.92,12.760469,88.55056,NaN,6.911516,NaN,38.212105,400,399.760101,25,32.624081,10.345148,65.651299,49.99411,401.462006,398.037994,399.776276,3922.471191,9.122053,9.254355,8.858757,63.108849,51.979771,9.489487,-23.135641,30.019434,68.350365,24.400726,13.734825,68.398102,89.604782,86.724281,0,672.390747,408.069231390548,1.81381488934406,0.0476197654603348,0.972900430914559,2.41351136971826,460.413515896721,1.85798721665554,0.0111873445222252,1.25905163300532,58.5578300574609,444.709061039966,76.384647485383,0.0102516586822661,1.3309435151606
5,4.91883,22.5,22.905632,12.92,12.750853,88.536217,NaN,6.914241,NaN,38.180592,400,399.751617,25,32.614136,10.298294,65.708221,49.99411,401.462006,398.037994,399.776276,3922.471191,9.122053,9.254355,8.858757,63.121258,52.021191,9.472409,-23.133604,30.019434,68.350365,24.400726,13.734825,68.398102,89.604782,86.724281,0,672.390747,408.055601794273,1.81373606223379,0.0475969213778131,0.972969471985804,2.42503550439477,460.395944097205,1.85793963673426,0.0111865176844922,1.25910371303002,58.557221361528,444.681176946329,76.3632485922238,0.0102501122194294,1.33110932128113
5,4.91883,22.5,22.905632,12.92,12.744069,88.537735,NaN,6.914241,NaN,38.16555,400,399.775909,25,32.607769,10.254066,65.608101,49.991337,401.562256,398.105438,399.884125,3921.908447,9.115355,9.259173,8.84638,63.070068,52.076046,9.461663,-23.121834,30.011166,68.380264,24.441963,13.719397,68.480965,89.66114,86.681427,0,673.428406,408.049001151457,1.81371297478561,0.0475952498608825,0.972974755129469,2.42503550439477,460.397855411878,1.85794492117854,0.0111866277443954,1.25909743649825,58.557221361528,444.673107646667,76.3571866204445,0.0102496140288173,1.33115964528751
5,4.920045,22.5,22.904221,12.92,12.736844,88.541542,NaN,6.91604,NaN,38.168499,400,399.790253,25,32.605373,10.223524,65.427803,49.991337,401.562256,398.105438,399.884125,3921.908447,9.115355,9.259173,8.84638,63.103607,52.044151,9.607515,-23.103064,30.011166,68.380264,24.441963,13.719397,68.480965,89.66114,86.681427,0,673.428406,408.03919502222,1.81365845027687,0.0475801827414066,0.973020400982189,2.4325173155101,460.404770289255,1.8579684037298,0.0111878315019233,1.25905031590252,58.5545704460663,444.652605225642,76.3398267168615,0.0102491098359512,1.33125288112962
5,4.921753,22.5,22.904428,12.92,12.736844,88.541542,NaN,6.919246,NaN,38.168499,400,399.790253,25,32.605373,10.204056,65.263069,49.991337,401.476471,398.077148,399.851257,3924.76416,9.137325,9.273365,8.864212,63.146339,51.958088,9.598606,-23.101208,30.013536,68.439491,24.438826,13.736925,68.520882,89.64299,86.677383,0,672.622986,408.035291800009,1.81361637655675,0.0475615154947491,0.973076664647827,2.44303256998393,460.404459057316,1.85796690295199,0.0111876953910206,1.25905491953902,58.554959355577,444.63811325649,76.3292285194203,0.01024810319581,1.33134846409366
