REPORT START/STOP
Start Time,19/05/2021,12:59:50
End Time,19/05/2021,14:54:29

Program,R454C_pi_4.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
19/05/2021;14:44:40,?,9.947221,?,39.466919,400,400.035522,25,34.671532
19/05/2021;14:44:41,?,9.953657,?,39.476509,400,400.012299,25,34.668739
19/05/2021;14:44:42,?,9.962655,?,39.491119,400,399.955475,25,34.666275
19/05/2021;14:44:43,?,9.967441,?,39.514801,400,399.829956,25,34.665192
19/05/2021;14:44:44,?,9.972391,?,39.515121,400,399.763794,25,34.669998
19/05/2021;14:44:45,?,9.976395,?,39.497105,400,399.789764,25,34.672661
19/05/2021;14:44:46,?,9.962788,?,39.479149,400,399.748138,25,34.672913
19/05/2021;14:44:47,?,9.95282,?,39.473835,400,399.7724,25,34.672615
19/05/2021;14:44:48,?,9.944842,?,39.454502,400,399.860901,25,34.672062
19/05/2021;14:44:49,?,9.942698,?,39.453514,400,399.879639,25,34.667625
19/05/2021;14:44:50,?,9.948488,?,39.473595,400,399.857819,25,34.65876
19/05/2021;14:44:51,?,9.948488,?,39.495193,400,399.88913,25,34.651318
19/05/2021;14:44:52,?,9.957668,?,39.529633,400,399.870667,25,34.658394
19/05/2021;14:44:53,?,9.959305,?,39.537174,400,399.948456,25,34.663403
19/05/2021;14:44:54,?,9.969049,?,39.537834,400,399.978027,25,34.666313
19/05/2021;14:44:55,?,9.984433,?,39.537834,400,399.978027,25,34.666313
19/05/2021;14:44:56,?,9.985453,?,39.542503,400,399.944946,25,34.67598
19/05/2021;14:44:57,?,9.990663,?,39.559109,400,399.967896,25,34.679653
19/05/2021;14:44:58,?,9.989153,?,39.589027,400,399.988953,25,34.66729
19/05/2021;14:44:59,?,9.985715,?,39.606129,400,400.019928,25,34.654549
19/05/2021;14:45:00,?,9.98436,?,39.611153,400,400.020538,25,34.651772
19/05/2021;14:45:01,?,9.984669,?,39.607964,400,399.941345,25,34.655144
19/05/2021;14:45:02,?,9.964706,?,39.60688,400,399.880493,25,34.652611
19/05/2021;14:45:03,?,9.946817,?,39.611843,400,399.904816,25,34.641304
19/05/2021;14:45:04,?,9.954842,?,39.619633,400,399.895081,25,34.628719
19/05/2021;14:45:05,?,9.957179,?,39.611431,400,399.911743,25,34.623356
19/05/2021;14:45:06,?,9.957179,?,39.582581,400,400.07547,25,34.63213
19/05/2021;14:45:07,?,9.91378,?,39.544285,400,400.144806,25,34.642555
19/05/2021;14:45:08,?,9.886368,?,39.489979,400,400.098633,25,34.651974
19/05/2021;14:45:09,?,9.874714,?,39.489979,400,400.098633,25,34.651974
19/05/2021;14:45:10,?,9.894385,?,39.448444,400,400.069031,25,34.656097
19/05/2021;14:45:11,?,9.905755,?,39.419868,400,399.973175,25,34.652943
19/05/2021;14:45:12,?,9.937771,?,39.404198,400,399.998108,25,34.651218
19/05/2021;14:45:13,?,9.94282,?,39.40461,400,400.00589,25,34.647942
19/05/2021;14:45:14,?,9.946645,?,39.400452,400,399.968872,25,34.64724
19/05/2021;14:45:15,?,9.959596,?,39.404465,400,399.946533,25,34.650379
19/05/2021;14:45:16,?,9.958614,?,39.414101,400,399.91983,25,34.655151
19/05/2021;14:45:17,?,9.938375,?,39.403759,400,399.879517,25,34.660328
19/05/2021;14:45:18,?,9.928432,?,39.418167,400,399.882629,25,34.666653
19/05/2021;14:45:19,?,9.935009,?,39.412346,400,399.888947,25,34.672215
19/05/2021;14:45:20,?,9.935009,?,39.404873,400,399.875336,25,34.677437
19/05/2021;14:45:21,?,9.944273,?,39.404873,400,399.875336,25,34.677437
19/05/2021;14:45:22,?,9.945508,?,39.397224,400,399.906097,25,34.680992
19/05/2021;14:45:23,?,9.928862,?,39.4291,400,400.03476,25,34.686275
19/05/2021;14:45:24,?,9.93095,?,39.431694,400,400.083649,25,34.689846
19/05/2021;14:45:25,?,9.945661,?,39.446571,400,400.076813,25,34.680782
19/05/2021;14:45:26,?,9.9496,?,39.448772,400,400.044189,25,34.675121
19/05/2021;14:45:27,?,9.957014,?,39.433189,400,400.061829,25,34.671143
19/05/2021;14:45:28,?,9.954681,?,39.447243,400,400.057739,25,34.67112
19/05/2021;14:45:29,?,9.950866,?,39.458679,400,399.982147,25,34.674469
19/05/2021;14:45:30,?,9.941316,?,39.46236,400,400.075745,25,34.681637
19/05/2021;14:45:31,?,9.936488,?,39.4599,400,400.148315,25,34.679714
19/05/2021;14:45:32,?,9.94174,?,39.460144,400,400.129272,25,34.674789
19/05/2021;14:45:33,?,9.936161,?,39.460144,400,400.129272,25,34.674789
19/05/2021;14:45:34,?,9.936161,?,39.447338,400,400.024048,25,34.667847
19/05/2021;14:45:35,?,9.923918,?,39.427582,400,400.052673,25,34.667336
19/05/2021;14:45:36,?,9.926546,?,39.419876,400,400.027985,25,34.665375
19/05/2021;14:45:37,?,9.920278,?,39.413582,400,399.959534,25,34.667244
19/05/2021;14:45:38,?,9.907665,?,39.397316,400,399.927887,25,34.679379
19/05/2021;14:45:39,?,9.913225,?,39.391827,400,399.991852,25,34.682476
19/05/2021;14:45:40,?,9.926654,?,39.398792,400,400.005859,25,34.679749
19/05/2021;14:45:41,?,9.924263,?,39.366962,400,400.021637,25,34.679367
19/05/2021;14:45:42,?,9.936775,?,39.360428,400,399.959778,25,34.671421
19/05/2021;14:45:43,?,9.94351,?,39.382153,400,400.109863,25,34.671402
19/05/2021;14:45:44,?,9.960641,?,39.415939,400,400.193787,25,34.681309
19/05/2021;14:45:45,?,9.976575,?,39.4258,400,400.121704,25,34.691948
19/05/2021;14:45:46,?,9.980563,?,39.415409,400,400.083923,25,34.698044
19/05/2021;14:45:47,?,9.980563,?,39.383476,400,400.118866,25,34.70414
19/05/2021;14:45:48,?,9.959512,?,39.352573,400,400.110046,25,34.702438
19/05/2021;14:45:49,?,9.922606,?,39.352573,400,400.110046,25,34.702438
19/05/2021;14:45:50,?,9.899756,?,39.344543,400,400.148224,25,34.695805
19/05/2021;14:45:51,?,9.913693,?,39.374313,400,400.120117,25,34.684891
19/05/2021;14:45:52,?,9.934037,?,39.37439,400,399.923401,25,34.674809
19/05/2021;14:45:53,?,9.956116,?,39.34782,400,399.980408,25,34.672462
19/05/2021;14:45:54,?,9.941359,?,39.336681,400,400.049011,25,34.672043
19/05/2021;14:45:55,?,9.920199,?,39.326126,400,399.977356,25,34.677086
19/05/2021;14:45:56,?,9.919233,?,39.330494,400,399.962921,25,34.685585
19/05/2021;14:45:57,?,9.934887,?,39.324921,400,399.970764,25,34.697884
19/05/2021;14:45:58,?,9.956395,?,39.324921,400,399.970764,25,34.697884
19/05/2021;14:45:59,?,9.96379,?,39.321556,400,399.897949,25,34.707928
19/05/2021;14:46:00,?,9.96379,?,39.346863,400,399.860596,25,34.712681
19/05/2021;14:46:01,?,9.933379,?,39.380917,400,399.864349,25,34.709099
19/05/2021;14:46:02,?,9.897835,?,39.403488,400,399.866364,25,34.709579
19/05/2021;14:46:03,?,9.888206,?,39.419209,400,399.894135,25,34.712746
19/05/2021;14:46:04,?,9.888079,?,39.433449,400,399.945099,25,34.712357
19/05/2021;14:46:05,?,9.889767,?,39.45467,400,399.993317,25,34.706589
19/05/2021;14:46:06,?,9.901228,?,39.464226,400,400.006378,25,34.699528
19/05/2021;14:46:07,?,9.908063,?,39.47221,400,400.005554,25,34.694305
19/05/2021;14:46:08,?,9.878558,?,39.479485,400,400.055267,25,34.69392
19/05/2021;14:46:09,?,9.872138,?,39.471561,400,400.004303,25,34.698685
19/05/2021;14:46:10,?,9.88312,?,39.450394,400,399.950684,25,34.701019
19/05/2021;14:46:11,?,9.894664,?,39.422127,400,399.934265,25,34.699917
19/05/2021;14:46:12,?,9.90033,?,39.422127,400,399.934265,25,34.699917
19/05/2021;14:46:13,?,9.90033,?,39.43362,400,399.945282,25,34.70525
19/05/2021;14:46:14,?,9.891613,?,39.435654,400,399.8909,25,34.702202
19/05/2021;14:46:15,?,9.890859,?,39.440514,400,399.92392,25,34.697781
19/05/2021;14:46:16,?,9.896306,?,39.432358,400,400.010559,25,34.693798
19/05/2021;14:46:17,?,9.901175,?,39.427353,400,400.03299,25,34.696491
19/05/2021;14:46:18,?,9.898407,?,39.43045,400,399.999817,25,34.704498
19/05/2021;14:46:19,?,9.895095,?,39.443607,400,399.97937,25,34.705982
19/05/2021;14:46:20,?,9.88922,?,39.455555,400,399.921661,25,34.703274
19/05/2021;14:46:21,?,9.881307,?,39.451874,400,399.972961,25,34.69812
19/05/2021;14:46:22,?,9.887284,?,39.427265,400,400.017578,25,34.693954
19/05/2021;14:46:23,?,9.895853,?,39.384254,400,399.987915,25,34.688244
19/05/2021;14:46:24,?,9.894183,?,39.349457,400,399.864471,25,34.692623
19/05/2021;14:46:25,?,9.890014,?,39.337437,400,399.758606,25,34.712639
19/05/2021;14:46:26,?,9.890014,?,39.337437,400,399.758606,25,34.712639
19/05/2021;14:46:27,?,9.891657,?,39.342072,400,399.734985,25,34.720146
19/05/2021;14:46:28,?,9.895313,?,39.347881,400,399.726929,25,34.717716
19/05/2021;14:46:29,?,9.899843,?,39.336178,400,399.770691,25,34.716209
19/05/2021;14:46:30,?,9.88883,?,39.352634,400,399.821014,25,34.725216
19/05/2021;14:46:31,?,9.878063,?,39.362679,400,399.776611,25,34.733376
19/05/2021;14:46:32,?,9.876902,?,39.382008,400,399.774445,25,34.73
19/05/2021;14:46:33,?,9.86348,?,39.386177,400,399.77887,25,34.722923
19/05/2021;14:46:34,?,9.861778,?,39.381786,400,399.795471,25,34.722099
19/05/2021;14:46:35,?,9.876457,?,39.354748,400,399.806122,25,34.724503
19/05/2021;14:46:36,?,9.886528,?,39.354748,400,399.806122,25,34.724503
19/05/2021;14:46:37,?,9.886528,?,39.330154,400,399.824402,25,34.7164
19/05/2021;14:46:38,?,9.876004,?,39.307453,400,399.837219,25,34.70462
19/05/2021;14:46:39,?,9.861984,?,39.302311,400,399.832703,25,34.701385
19/05/2021;14:46:40,?,9.856227,?,39.310375,400,399.813782,25,34.712261
19/05/2021;14:46:41,?,9.846936,?,39.282192,400,399.784302,25,34.722008
19/05/2021;14:46:42,?,9.835977,?,39.267021,400,399.804871,25,34.727493
19/05/2021;14:46:43,?,9.839262,?,39.247429,400,399.898529,25,34.738777
19/05/2021;14:46:44,?,9.849101,?,39.223709,400,399.976624,25,34.745872
19/05/2021;14:46:45,?,9.851109,?,39.19458,400,399.984344,25,34.738708
19/05/2021;14:46:46,?,9.843314,?,39.169392,400,399.991486,25,34.741276
19/05/2021;14:46:47,?,9.849149,?,39.146156,400,399.96637,25,34.748119
19/05/2021;14:46:48,?,9.865942,?,39.160614,400,399.937164,25,34.748676
19/05/2021;14:46:49,?,9.870715,?,39.160614,400,399.937164,25,34.748676
19/05/2021;14:46:50,?,9.870715,?,39.164772,400,399.941559,25,34.735088
19/05/2021;14:46:51,?,9.867233,?,39.160816,400,399.956665,25,34.722214
19/05/2021;14:46:52,?,9.864641,?,39.190662,400,399.94574,25,34.729889
19/05/2021;14:46:53,?,9.847898,?,39.220509,400,399.961853,25,34.734539
19/05/2021;14:46:54,?,9.847982,?,39.239403,400,399.967133,25,34.733494
19/05/2021;14:46:55,?,9.858794,?,39.238853,400,399.879822,25,34.740307
19/05/2021;14:46:56,?,9.863446,?,39.241547,400,399.811371,25,34.752113
19/05/2021;14:46:57,?,9.876572,?,39.229538,400,399.784546,25,34.764324
19/05/2021;14:46:58,?,9.899925,?,39.256958,400,399.772583,25,34.76247
19/05/2021;14:46:59,?,9.927441,?,39.267048,400,399.842499,25,34.760551
19/05/2021;14:47:00,?,9.942833,?,39.249809,400,399.962494,25,34.757305
19/05/2021;14:47:01,?,9.955455,?,39.249809,400,399.962494,25,34.757305
19/05/2021;14:47:02,?,9.955455,?,39.223389,400,399.970245,25,34.750366
19/05/2021;14:47:03,?,9.937405,?,39.223431,400,399.922577,25,34.74152
19/05/2021;14:47:04,?,9.905958,?,39.233612,400,399.901978,25,34.732315
19/05/2021;14:47:05,?,9.899856,?,39.240154,400,399.87146,25,34.735725
19/05/2021;14:47:06,?,9.890352,?,39.232094,400,399.883087,25,34.740402
19/05/2021;14:47:07,?,9.87419,?,39.230015,400,399.945862,25,34.732014
19/05/2021;14:47:08,?,9.852473,?,39.221733,400,399.979797,25,34.731209
19/05/2021;14:47:09,?,9.840559,?,39.205639,400,399.939209,25,34.740307
19/05/2021;14:47:10,?,9.850118,?,39.205994,400,399.912781,25,34.739647
19/05/2021;14:47:11,?,9.847791,?,39.192589,400,399.982208,25,34.735687
19/05/2021;14:47:12,?,9.856253,?,39.192589,400,399.982208,25,34.735687
19/05/2021;14:47:13,?,9.856253,?,39.186764,400,400.094696,25,34.739212
19/05/2021;14:47:14,?,9.875428,?,39.192394,400,400.152466,25,34.734856
19/05/2021;14:47:15,?,9.899828,?,39.228718,400,400.121216,25,34.726925
19/05/2021;14:47:16,?,9.895471,?,39.260033,400,400.112,25,34.730133
19/05/2021;14:47:17,?,9.874652,?,39.267799,400,400.038727,25,34.746048
19/05/2021;14:47:18,?,9.854959,?,39.302719,400,400.064331,25,34.745647
19/05/2021;14:47:19,?,9.854918,?,39.304176,400,400.04718,25,34.728046
19/05/2021;14:47:20,?,9.863964,?,39.290031,400,400.013153,25,34.713612
19/05/2021;14:47:21,?,9.863964,?,39.267246,400,399.994934,25,34.703869
19/05/2021;14:47:22,?,9.872058,?,39.267246,400,399.994934,25,34.703869
19/05/2021;14:47:23,?,9.881797,?,39.261185,400,400.05777,25,34.699581
19/05/2021;14:47:24,?,9.884229,?,39.257355,400,400.023315,25,34.708031
19/05/2021;14:47:25,?,9.882793,?,39.257538,400,399.954681,25,34.720879
19/05/2021;14:47:26,?,9.883449,?,39.276569,400,399.988007,25,34.723274
19/05/2021;14:47:27,?,9.890125,?,39.253872,400,400.069489,25,34.713821
19/05/2021;14:47:28,?,9.904513,?,39.256443,400,400.118378,25,34.71093
19/05/2021;14:47:29,?,9.909988,?,39.2384,400,400.083374,25,34.713188
19/05/2021;14:47:30,?,9.916444,?,39.247784,400,400.133057,25,34.7164
19/05/2021;14:47:31,?,9.917595,?,39.261723,400,400.144104,25,34.712719
19/05/2021;14:47:32,?,9.878758,?,39.275265,400,400.12381,25,34.701317
19/05/2021;14:47:33,?,9.878758,?,39.264805,400,400.147614,25,34.700813
19/05/2021;14:47:34,?,9.88019,?,39.259411,400,400.173248,25,34.706768
19/05/2021;14:47:35,?,9.894943,?,39.259411,400,400.173248,25,34.706768
19/05/2021;14:47:36,?,9.886746,?,39.259392,400,400.160248,25,34.709038
19/05/2021;14:47:37,?,9.868388,?,39.264881,400,400.131287,25,34.703598
19/05/2021;14:47:38,?,9.86218,?,39.290279,400,400.17569,25,34.69416
19/05/2021;14:47:39,?,9.863569,?,39.311481,400,400.221558,25,34.695572
19/05/2021;14:47:40,?,9.860994,?,39.328957,400,400.158417,25,34.699608
19/05/2021;14:47:41,?,9.854058,?,39.360382,400,400.189728,25,34.702522
19/05/2021;14:47:42,?,9.854058,?,39.358612,400,400.234039,25,34.702129
19/05/2021;14:47:43,?,9.856359,?,39.343113,400,400.24231,25,34.709183
19/05/2021;14:47:44,?,9.87177,?,39.357655,400,400.221771,25,34.72419
19/05/2021;14:47:45,?,9.880191,?,39.382744,400,400.206207,25,34.725021
19/05/2021;14:47:46,?,9.891632,?,39.402954,400,400.175293,25,34.717022
19/05/2021;14:47:47,?,9.893217,?,39.402954,400,400.175293,25,34.717022
19/05/2021;14:47:48,?,9.878271,?,39.425659,400,400.272095,25,34.712494
19/05/2021;14:47:49,?,9.878452,?,39.448776,400,400.324768,25,34.708866
19/05/2021;14:47:50,?,9.86391,?,39.448559,400,400.380157,25,34.706398
19/05/2021;14:47:51,?,9.865688,?,39.454365,400,400.38385,25,34.704613
19/05/2021;14:47:52,?,9.880301,?,39.448109,400,400.326508,25,34.707806
19/05/2021;14:47:53,?,9.876647,?,39.464546,400,400.30896,25,34.712158
19/05/2021;14:47:54,?,9.876647,?,39.468811,400,400.366882,25,34.717575
19/05/2021;14:47:55,?,9.88065,?,39.452808,400,400.389374,25,34.715992
19/05/2021;14:47:56,?,9.889681,?,39.440308,400,400.467194,25,34.715736
19/05/2021;14:47:57,?,9.893274,?,39.4263,400,400.491028,25,34.711258
19/05/2021;14:47:58,?,9.884297,?,39.394897,400,400.449463,25,34.707417
19/05/2021;14:47:59,?,9.866484,?,39.394897,400,400.449463,25,34.707417
19/05/2021;14:48:00,?,9.849258,?,39.381817,400,400.479156,25,34.704983
19/05/2021;14:48:01,?,9.844576,?,39.388603,400,400.489532,25,34.710033
19/05/2021;14:48:02,?,9.863628,?,39.400513,400,400.414368,25,34.71312
19/05/2021;14:48:03,?,9.878251,?,39.383827,400,400.397247,25,34.709084
19/05/2021;14:48:04,?,9.888667,?,39.370453,400,400.412476,25,34.707222
19/05/2021;14:48:05,?,9.896137,?,39.318249,400,400.381317,25,34.708267
19/05/2021;14:48:06,?,9.896137,?,39.283939,400,400.335571,25,34.70816
19/05/2021;14:48:07,?,9.894148,?,39.283939,400,400.335571,25,34.70816
19/05/2021;14:48:08,?,9.883511,?,39.266727,400,400.292572,25,34.695152
19/05/2021;14:48:09,?,9.86707,?,39.249199,400,400.300659,25,34.698765
19/05/2021;14:48:10,?,9.861408,?,39.25943,400,400.315308,25,34.705009
19/05/2021;14:48:11,?,9.878515,?,39.243618,400,400.345795,25,34.712318
19/05/2021;14:48:12,?,9.874969,?,39.215698,400,400.397217,25,34.726807
19/05/2021;14:48:13,?,9.854152,?,39.215698,400,400.397217,25,34.726807
19/05/2021;14:48:14,?,9.851819,?,39.225914,400,400.338715,25,34.7262
19/05/2021;14:48:15,?,9.875353,?,39.235909,400,400.347046,25,34.720139
19/05/2021;14:48:16,?,9.875353,?,39.252563,400,400.333008,25,34.718384
19/05/2021;14:48:17,?,9.893513,?,39.273178,400,400.371979,25,34.715256
19/05/2021;14:48:18,?,9.892816,?,39.306297,400,400.266785,25,34.711365
19/05/2021;14:48:19,?,9.893806,?,39.32584,400,400.171661,25,34.711815
19/05/2021;14:48:20,?,9.892279,?,39.351746,400,400.111572,25,34.713245
19/05/2021;14:48:21,?,9.893744,?,39.351746,400,400.111572,25,34.713245
19/05/2021;14:48:22,?,9.90254,?,39.370087,400,400.050751,25,34.7104
19/05/2021;14:48:23,?,9.902677,?,39.370277,400,400.028992,25,34.704773
19/05/2021;14:48:24,?,9.9103,?,39.38459,400,400.077759,25,34.706676
19/05/2021;14:48:25,?,9.9103,?,39.364861,400,400.128357,25,34.70924
19/05/2021;14:48:26,?,9.921823,?,39.345505,400,400.082001,25,34.715481
19/05/2021;14:48:27,?,9.917683,?,39.358833,400,400.06366,25,34.710415
19/05/2021;14:48:28,?,9.921881,?,39.382854,400,400.037445,25,34.70245
19/05/2021;14:48:29,?,9.894794,?,39.370926,400,400.037506,25,34.701153
19/05/2021;14:48:30,?,9.852234,?,39.344692,400,400.083527,25,34.701042
19/05/2021;14:48:31,?,9.833582,?,39.344692,400,400.083527,25,34.701042
19/05/2021;14:48:32,?,9.854033,?,39.33868,400,400.16217,25,34.690651
19/05/2021;14:48:33,?,9.872709,?,39.335503,400,400.213715,25,34.684647
19/05/2021;14:48:34,?,9.890744,?,39.335781,400,400.233765,25,34.689083
19/05/2021;14:48:35,?,9.908648,?,39.310074,400,400.153015,25,34.68161
19/05/2021;14:48:36,?,9.908648,?,39.288971,400,400.118805,25,34.674286
19/05/2021;14:48:37,?,9.902493,?,39.287529,400,400.124176,25,34.68681
19/05/2021;14:48:38,?,9.896751,?,39.287228,400,400.178101,25,34.69173
19/05/2021;14:48:39,?,9.897426,?,39.299973,400,400.177826,25,34.688812
19/05/2021;14:48:40,?,9.904361,?,39.313881,400,400.152649,25,34.697662
19/05/2021;14:48:41,?,9.907104,?,39.327057,400,400.109955,25,34.707115
19/05/2021;14:48:42,?,9.919765,?,39.361507,400,400.195099,25,34.704334
19/05/2021;14:48:43,?,9.917698,?,39.361507,400,400.195099,25,34.704334
19/05/2021;14:48:44,?,9.902734,?,39.373943,400,400.261139,25,34.71376
19/05/2021;14:48:45,?,9.867175,?,39.368637,400,400.157837,25,34.726208
19/05/2021;14:48:46,?,9.840719,?,39.360294,400,399.996582,25,34.723747
19/05/2021;14:48:47,?,9.831142,?,39.373806,400,399.896362,25,34.706322
19/05/2021;14:48:48,?,9.831142,?,39.394424,400,399.787048,25,34.683655
19/05/2021;14:48:49,?,9.838702,?,39.410671,400,399.906097,25,34.687386
19/05/2021;14:48:50,?,9.870842,?,39.410671,400,399.906097,25,34.687386
19/05/2021;14:48:51,?,9.87727,?,39.40728,400,400.087341,25,34.68972
19/05/2021;14:48:52,?,9.874641,?,39.414082,400,400.112335,25,34.692825
19/05/2021;14:48:53,?,9.887389,?,39.434727,400,400.1185,25,34.696152
19/05/2021;14:48:54,?,9.877995,?,39.431259,400,400.089478,25,34.691406
19/05/2021;14:48:55,?,9.854986,?,39.434734,400,400.092926,25,34.687176
19/05/2021;14:48:56,?,9.86403,?,39.432602,400,400.031342,25,34.682098
19/05/2021;14:48:57,?,9.878318,?,39.417244,400,400.026245,25,34.671837
19/05/2021;14:48:58,?,9.885515,?,39.417484,400,400.007385,25,34.671268
19/05/2021;14:48:59,?,9.885515,?,39.396347,400,400.012634,25,34.669884
19/05/2021;14:49:00,?,9.888232,?,39.379974,400,400.019073,25,34.66436
19/05/2021;14:49:01,?,9.872866,?,39.384911,400,400.030121,25,34.665527
19/05/2021;14:49:02,?,9.864031,?,39.381535,400,400.001129,25,34.665668
19/05/2021;14:49:03,?,9.872149,?,39.381535,400,400.001129,25,34.665668
19/05/2021;14:49:04,?,9.880241,?,39.386528,400,400.018005,25,34.666771
19/05/2021;14:49:05,?,9.881071,?,39.372231,400,399.974823,25,34.675022
19/05/2021;14:49:06,?,9.887335,?,39.356922,400,400.017426,25,34.678669
19/05/2021;14:49:07,?,9.889995,?,39.343948,400,399.962616,25,34.677063
19/05/2021;14:49:08,?,9.902663,?,39.333214,400,399.937988,25,34.678577
19/05/2021;14:49:09,?,9.925213,?,39.321453,400,399.928223,25,34.676743
19/05/2021;14:49:10,?,9.925213,?,39.312782,400,399.876526,25,34.681595
19/05/2021;14:49:11,?,9.935478,?,39.300041,400,399.883057,25,34.677666
19/05/2021;14:49:12,?,9.927433,?,39.296185,400,399.928619,25,34.671066
19/05/2021;14:49:13,?,9.919893,?,39.296185,400,399.928619,25,34.671066
19/05/2021;14:49:14,?,9.906107,?,39.332539,400,399.90271,25,34.684208
19/05/2021;14:49:15,?,9.904029,?,39.356831,400,399.896729,25,34.69212
19/05/2021;14:49:16,?,9.898671,?,39.388714,400,399.951233,25,34.686073
19/05/2021;14:49:17,?,9.881742,?,39.397789,400,399.904327,25,34.681625
19/05/2021;14:49:18,?,9.877606,?,39.411289,400,399.891632,25,34.679512
19/05/2021;14:49:19,?,9.886111,?,39.429684,400,399.934082,25,34.678833
19/05/2021;14:49:20,?,9.874205,?,39.440563,400,399.955627,25,34.683762
19/05/2021;14:49:21,?,9.862513,?,39.4618,400,399.845398,25,34.685917
19/05/2021;14:49:22,?,9.858577,?,39.470863,400,399.858063,25,34.689484
19/05/2021;14:49:23,?,9.858577,?,39.461975,400,399.898926,25,34.690086
19/05/2021;14:49:24,?,9.8479,?,39.465549,400,399.874969,25,34.689156
19/05/2021;14:49:25,?,9.836016,?,39.465549,400,399.874969,25,34.689156
19/05/2021;14:49:26,?,9.848561,?,39.435871,400,399.946838,25,34.689468
19/05/2021;14:49:27,?,9.910912,?,39.433083,400,399.997986,25,34.691082
19/05/2021;14:49:28,?,9.934747,?,39.437321,400,399.946716,25,34.681732
19/05/2021;14:49:29,?,9.933289,?,39.433632,400,399.936035,25,34.677933
19/05/2021;14:49:30,?,9.929307,?,39.4478,400,399.927917,25,34.668724
19/05/2021;14:49:31,?,9.912275,?,39.455029,400,399.932648,25,34.665981
19/05/2021;14:49:32,?,9.879861,?,39.445518,400,399.945496,25,34.674278
19/05/2021;14:49:33,?,9.877432,?,39.440071,400,399.944763,25,34.681442
19/05/2021;14:49:34,?,9.877432,?,39.422169,400,399.892761,25,34.686531
19/05/2021;14:49:35,?,9.854852,?,39.407166,400,399.928253,25,34.687923
19/05/2021;14:49:36,?,9.844863,?,39.407166,400,399.928253,25,34.687923
19/05/2021;14:49:37,?,9.846311,?,39.389668,400,399.955322,25,34.686855
19/05/2021;14:49:38,?,9.863939,?,39.390881,400,399.949799,25,34.688065
19/05/2021;14:49:39,?,9.879057,?,39.36359,400,399.947693,25,34.684978
19/05/2021;14:49:40,?,9.878724,?,39.339111,400,399.945374,25,34.67931
19/05/2021;14:49:41,?,9.874103,?,39.352375,400,399.862701,25,34.679653
19/05/2021;14:49:42,?,9.864756,?,39.360516,400,399.871429,25,34.684395
19/05/2021;14:49:43,?,9.86924,?,39.360516,400,399.871429,25,34.684395
19/05/2021;14:49:44,?,9.862534,?,39.336781,400,399.908844,25,34.687351
19/05/2021;14:49:45,?,9.865662,?,39.334068,400,399.878723,25,34.684731
19/05/2021;14:49:46,?,9.883787,?,39.34264,400,399.922119,25,34.68412
19/05/2021;14:49:47,?,9.883787,?,39.334,400,399.94751,25,34.688736
19/05/2021;14:49:48,?,9.896083,?,39.336624,400,399.941498,25,34.682545
19/05/2021;14:49:49,?,9.904587,?,39.335255,400,399.930328,25,34.668457
19/05/2021;14:49:50,?,9.905254,?,39.335449,400,400.011292,25,34.664829
19/05/2021;14:49:51,?,9.899266,?,39.33527,400,400.048004,25,34.671055
19/05/2021;14:49:52,?,9.876308,?,39.329491,400,400.021851,25,34.677338
19/05/2021;14:49:53,?,9.848175,?,39.334564,400,400.01236,25,34.677433
19/05/2021;14:49:54,?,9.859998,?,39.31826,400,400.004547,25,34.677826
19/05/2021;14:49:55,?,9.868269,?,39.281185,400,399.944977,25,34.683685
19/05/2021;14:49:56,?,9.861472,?,39.284561,400,399.946289,25,34.686794
19/05/2021;14:49:57,?,9.859211,?,39.284561,400,399.946289,25,34.686794
19/05/2021;14:49:58,?,9.873233,?,39.321224,400,400.014771,25,34.679478
19/05/2021;14:49:59,?,9.873233,?,39.348866,400,400.019287,25,34.672577
19/05/2021;14:50:00,?,9.881516,?,39.348133,400,399.922852,25,34.66893
19/05/2021;14:50:01,?,9.893661,?,39.332043,400,399.815552,25,34.666634
19/05/2021;14:50:02,?,9.916086,?,39.327618,400,399.798065,25,34.676952
19/05/2021;14:50:03,?,9.910287,?,39.36393,400,399.839661,25,34.682045
19/05/2021;14:50:04,?,9.914637,?,39.367493,400,399.872131,25,34.68264
19/05/2021;14:50:05,?,9.935432,?,39.360447,400,399.840454,25,34.676582
19/05/2021;14:50:06,?,9.93272,?,39.341129,400,399.791351,25,34.67231
19/05/2021;14:50:07,?,9.917802,?,39.338367,400,399.776062,25,34.676952
19/05/2021;14:50:08,?,9.910568,?,39.317989,400,399.806854,25,34.680843
19/05/2021;14:50:09,?,9.894088,?,39.317989,400,399.806854,25,34.680843
19/05/2021;14:50:10,?,9.879407,?,39.323521,400,399.771667,25,34.681225
19/05/2021;14:50:11,?,9.8883,?,39.32967,400,399.782654,25,34.686272
19/05/2021;14:50:12,?,9.878177,?,39.334785,400,399.792603,25,34.68977
19/05/2021;14:50:13,?,9.855116,?,39.369167,400,399.761566,25,34.690792
19/05/2021;14:50:14,?,9.835452,?,39.380745,400,399.802246,25,34.693336
19/05/2021;14:50:15,?,9.835452,?,39.376133,400,399.830414,25,34.685959
