REPORT START/STOP
Start Time,20/05/2021,12:23:27
End Time,20/05/2021,13:52:20

Program,R454C_pi_5.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;12:26:11,?,5.667995,?,25.373604,400,399.613892,25,28.894882
20/05/2021;12:26:12,?,5.66553,?,25.389942,400,399.548523,25,28.903727
20/05/2021;12:26:13,?,5.664046,?,25.385834,400,399.5354,25,28.908953
20/05/2021;12:26:14,?,5.665346,?,25.384222,400,399.552185,25,28.909964
20/05/2021;12:26:15,?,5.666131,?,25.388229,400,399.547607,25,28.919115
20/05/2021;12:26:16,?,5.666384,?,25.391411,400,399.610046,25,28.92712
20/05/2021;12:26:17,?,5.663837,?,25.381876,400,399.615936,25,28.924866
20/05/2021;12:26:18,?,5.662527,?,25.386707,400,399.637817,25,28.916153
20/05/2021;12:26:19,?,5.662527,?,25.387619,400,399.623596,25,28.915054
20/05/2021;12:26:20,?,5.658707,?,25.380199,400,399.672119,25,28.91724
20/05/2021;12:26:21,?,5.656349,?,25.380199,400,399.672119,25,28.91724
20/05/2021;12:26:22,?,5.656009,?,25.395868,400,399.6315,25,28.921537
20/05/2021;12:26:23,?,5.656754,?,25.395788,400,399.578369,25,28.915663
20/05/2021;12:26:24,?,5.654259,?,25.395527,400,399.623749,25,28.920773
20/05/2021;12:26:25,?,5.651719,?,25.408026,400,399.5867,25,28.927429
20/05/2021;12:26:26,?,5.649664,?,25.424654,400,399.566772,25,28.93082
20/05/2021;12:26:27,?,5.650972,?,25.431063,400,399.539032,25,28.932495
20/05/2021;12:26:28,?,5.64985,?,25.418358,400,399.545288,25,28.942026
20/05/2021;12:26:29,?,5.650253,?,25.407986,400,399.518188,25,28.946342
20/05/2021;12:26:30,?,5.65147,?,25.421415,400,399.555939,25,28.949631
20/05/2021;12:26:31,?,5.653024,?,25.421415,400,399.555939,25,28.949631
20/05/2021;12:26:32,?,5.657425,?,25.42239,400,399.526215,25,28.963181
20/05/2021;12:26:33,?,5.657425,?,25.420536,400,399.571106,25,28.962759
20/05/2021;12:26:34,?,5.66104,?,25.42181,400,399.579132,25,28.951403
20/05/2021;12:26:35,?,5.66293,?,25.427505,400,399.594696,25,28.947657
20/05/2021;12:26:36,?,5.665758,?,25.439901,400,399.640472,25,28.945705
20/05/2021;12:26:37,?,5.668337,?,25.45191,400,399.626953,25,28.941507
20/05/2021;12:26:38,?,5.671686,?,25.444954,400,399.644043,25,28.941429
20/05/2021;12:26:39,?,5.674282,?,25.441689,400,399.660034,25,28.943047
20/05/2021;12:26:40,?,5.676661,?,25.444149,400,399.656281,25,28.945944
20/05/2021;12:26:41,?,5.677971,?,25.463461,400,399.5896,25,28.953886
20/05/2021;12:26:42,?,5.678296,?,25.456568,400,399.672516,25,28.956961
20/05/2021;12:26:43,?,5.68179,?,25.478142,400,399.786438,25,28.962715
20/05/2021;12:26:44,?,5.682489,?,25.462357,400,399.863647,25,28.970842
20/05/2021;12:26:45,?,5.683454,?,25.462357,400,399.863647,25,28.970842
20/05/2021;12:26:46,?,5.683454,?,25.431288,400,399.9776,25,28.970579
20/05/2021;12:26:47,?,5.68591,?,25.424059,400,399.997253,25,28.978161
20/05/2021;12:26:48,?,5.683848,?,25.42312,400,400.03299,25,28.989779
