REPORT START/STOP
Start Time,19/05/2021,15:06:45
End Time,19/05/2021,17:31:48

Program,R454C_pi_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
19/05/2021;15:08:23,6.682667,4.612226,15.976,26.694517,17.130028,14.368217,90.022156
19/05/2021;15:08:24,6.668933,4.587234,15.9966,26.654928,17.06785,14.452601,90.455956
19/05/2021;15:08:25,6.655,4.566214,16.0175,26.621683,17.00597,14.548094,90.871597
19/05/2021;15:08:26,6.641,4.546306,16.0385,26.590227,16.935463,14.651955,91.312775
19/05/2021;15:08:27,6.627267,4.526485,16.059101,26.56024,16.881912,14.733858,91.635025
19/05/2021;15:08:28,6.6134,4.51031,16.079901,26.532669,16.812298,14.826027,91.948013
19/05/2021;15:08:29,6.5976,4.494631,16.1036,26.505245,16.749525,14.925349,92.26001
19/05/2021;15:08:30,6.5838,4.479577,16.1243,26.477497,16.68824,15.004907,92.52327
19/05/2021;15:08:31,6.569933,4.468151,16.1451,26.447992,16.62636,15.072818,92.822006
19/05/2021;15:08:32,6.555933,4.458606,16.1661,26.422962,16.563292,15.140499,93.134476
19/05/2021;15:08:33,6.542067,4.449919,16.186901,26.394798,16.493973,15.208862,93.418777
19/05/2021;15:08:34,6.526533,4.442598,16.210199,26.365711,16.43239,15.264233,93.693779
19/05/2021;15:08:35,6.512533,4.437328,16.231199,26.336342,16.369915,15.317852,93.928215
19/05/2021;15:08:36,6.498667,4.438276,16.252001,26.309471,16.300301,15.376803,94.152313
19/05/2021;15:08:37,6.498667,4.438276,16.252001,26.309471,16.300301,15.376803,94.152313
19/05/2021;15:08:38,6.483666,4.433537,16.2745,26.28161,16.241098,15.424887,94.350555
19/05/2021;15:08:39,6.469867,4.426833,16.2952,26.252262,16.171782,15.460622,94.513908
19/05/2021;15:08:40,6.455867,4.423455,16.3162,26.227501,16.101868,15.500216,94.670227
19/05/2021;15:08:41,6.442,4.41843,16.337,26.201635,16.039988,15.525531,94.82473
19/05/2021;15:08:42,6.426467,4.408158,16.3603,26.173927,15.978107,15.539725,94.969986
19/05/2021;15:08:43,6.412534,4.400189,16.381201,26.146301,15.91593,15.552335,95.088905
19/05/2021;15:08:44,6.398666,4.398317,16.402,26.1241,15.85405,15.561707,95.235802
19/05/2021;15:08:45,6.383067,4.397368,16.4254,26.097078,15.776701,15.574711,95.395828
19/05/2021;15:08:46,6.369133,4.396045,16.446301,26.071871,15.722258,15.584463,95.530716
19/05/2021;15:08:47,6.355267,4.393145,16.4671,26.04464,15.660378,15.588541,95.650452
19/05/2021;15:08:48,6.3414,4.383579,16.4879,26.017477,15.590763,15.593666,95.770622
19/05/2021;15:08:49,6.325733,4.332936,16.5114,25.975801,15.53632,15.594897,95.895958
19/05/2021;15:08:50,6.311867,4.261936,16.5322,25.917336,15.474442,15.593614,96.004623
19/05/2021;15:08:51,6.298,4.208886,16.552999,25.862717,15.474442,15.593614,96.004623
19/05/2021;15:08:52,6.298,4.208886,16.552999,25.862717,15.397091,15.584769,96.106514
19/05/2021;15:08:53,6.284067,4.164008,16.5739,25.803997,15.342648,15.569313,96.210083
19/05/2021;15:08:54,6.268467,4.132741,16.5973,25.747881,15.280767,15.555017,96.318893
19/05/2021;15:08:55,6.256333,4.11438,16.615499,25.702309,15.211153,15.541088,96.442749
19/05/2021;15:08:56,6.240667,4.092028,16.639,25.647509,15.15671,15.520092,96.592194
19/05/2021;15:08:57,6.2268,4.070951,16.6598,25.594852,15.094532,15.507112,96.760094
19/05/2021;15:08:58,6.212934,4.066611,16.680599,25.548069,15.025215,15.490107,96.94191
19/05/2021;15:08:59,6.197267,4.075325,16.7041,25.512341,14.963037,15.485583,97.088638
19/05/2021;15:09:00,6.185133,4.081298,16.7223,25.479931,14.901157,15.485492,97.238213
