REPORT START/STOP
Start Time,20/05/2021,14:51:10
End Time,20/05/2021,16:32:52

Program,R454C_pi_5.5_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;14:52:51,?,5.832018,?,29.736042,400,400.171204,25,33.038422
20/05/2021;14:52:52,?,5.825527,?,29.77099,400,400.17688,25,33.043987
20/05/2021;14:52:53,?,5.823229,?,29.830925,400,400.221405,25,33.053818
20/05/2021;14:52:54,?,5.825924,?,29.864502,400,400.257965,25,33.061768
20/05/2021;14:52:55,?,5.830735,?,29.864502,400,400.257965,25,33.061768
20/05/2021;14:52:56,?,5.837405,?,29.92601,400,400.256775,25,33.071613
20/05/2021;14:52:57,?,5.839345,?,29.998444,400,400.240265,25,33.081032
20/05/2021;14:52:58,?,5.836911,?,30.050411,400,400.23587,25,33.095993
20/05/2021;14:52:59,?,5.833258,?,30.105227,400,400.261597,25,33.106922
20/05/2021;14:53:00,?,5.837629,?,30.184687,400,400.307526,25,33.108959
20/05/2021;14:53:01,?,5.853243,?,30.269842,400,400.321808,25,33.109119
20/05/2021;14:53:02,?,5.876521,?,30.347176,400,400.298553,25,33.108288
20/05/2021;14:53:03,?,5.90404,?,30.419573,400,400.283356,25,33.103489
20/05/2021;14:53:04,?,5.90404,?,30.512121,400,400.327362,25,33.113365
20/05/2021;14:53:05,?,5.926048,?,30.610596,400,400.338043,25,33.124722
20/05/2021;14:53:06,?,5.94742,?,30.737959,400,400.325195,25,33.13562
20/05/2021;14:53:07,?,5.973974,?,30.848732,400,400.350555,25,33.143875
20/05/2021;14:53:08,?,5.988936,?,30.93778,400,400.324219,25,33.146912
20/05/2021;14:53:09,?,6.005143,?,30.93778,400,400.324219,25,33.146912
20/05/2021;14:53:10,?,6.024115,?,31.041847,400,400.170471,25,33.143845
20/05/2021;14:53:11,?,6.041395,?,31.153891,400,399.998383,25,33.143051
20/05/2021;14:53:12,?,6.056404,?,31.290232,400,399.907715,25,33.15218
20/05/2021;14:53:13,?,6.072315,?,31.388388,400,399.874603,25,33.161377
20/05/2021;14:53:14,?,6.089863,?,31.484278,400,399.910858,25,33.173191
20/05/2021;14:53:15,?,6.105061,?,31.596521,400,399.908752,25,33.182438
20/05/2021;14:53:16,?,6.120429,?,31.710176,400,399.931366,25,33.188011
20/05/2021;14:53:17,?,6.135992,?,31.865227,400,399.960907,25,33.188202
20/05/2021;14:53:18,?,6.151982,?,31.971355,400,399.928589,25,33.187187
20/05/2021;14:53:19,?,6.165059,?,32.078083,400,399.963135,25,33.198769
20/05/2021;14:53:20,?,6.174286,?,32.078083,400,399.963135,25,33.198769
20/05/2021;14:53:21,?,6.174286,?,32.244755,400,399.942596,25,33.203346
20/05/2021;14:53:22,?,6.177333,?,32.405094,400,399.915192,25,33.207584
20/05/2021;14:53:23,?,6.26891,?,32.509689,400,399.898041,25,33.210598
20/05/2021;14:53:24,?,6.473957,?,32.62328,400,399.870117,25,33.21822
20/05/2021;14:53:25,?,6.644421,?,32.744091,400,399.807281,25,33.227592
20/05/2021;14:53:26,?,6.750606,?,32.88559,400,399.778778,25,33.238205
