P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Current3,THD1,THD2,THD3,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
8,8.140605,28,28.003441,9.9735,10.314038,85.3405,NaN,0.988507211208344,NaN,28.025486,400,400.100098,25,28.121857,8.887938,44.05582,49.973038,401.843872,399.276306,399.126282,5103.064941,10.694998,10.099782,10.117819,1.40916,1.440609,1.34985,55.787624,89.171165,34.171482,9.26805,89.127403,79.227997,83.380508,1.356263,535.470093,433.223584483057,1.91764821231338,0.0342140324587621,1.04299072993072,0.62434112187168,482.077936006635,1.95341425712914,0.0116363467101852,1.21807961198211,46.141717811829,469.439664420995,75.2150601878025,0.0108883078297391,1.28363109729139
8,8.141401,28,28.004429,9.9735,10.315297,85.305573,NaN,0.989439606666565,NaN,28.048065,400,400.112213,25,28.128426,8.895201,44.71291,49.973038,401.955383,399.203278,399.108948,5104.11084,10.688324,10.099884,10.079758,1.393907,1.435648,1.35233,55.774746,88.959526,34.194248,9.271819,89.223869,79.147499,83.404022,1.309955,532.560608,433.222834102567,1.91763595798378,0.0342103137240858,1.04302381840511,0.627422561539902,482.0340301802,1.95328857027274,0.0116333400733113,1.21827459286867,46.143221921432,469.436471182207,75.2138087856467,0.0108876845070455,1.28366835290763
8,8.142879,28,28.003675,9.9735,10.316376,85.228882,NaN,0.988320648670197,NaN,28.040342,400,400.083313,25,28.135614,8.902275,44.974461,49.973038,401.955383,399.203278,399.108948,5104.11084,10.688324,10.099884,10.079758,1.393907,1.435648,1.35233,55.774746,88.959526,34.194248,9.271819,89.223869,79.147499,83.404022,1.309955,532.560608,433.220127883133,1.91760857558734,0.034203143775773,1.04309362805319,0.633143525799937,481.941622799566,1.95303319633955,0.011628313806625,1.21864744540528,46.1420740520221,469.426111348129,75.2047949792111,0.010887388971006,1.28372213255595
8,8.142463,28,28.002146,9.9735,10.318561,85.156418,NaN,0.988843858242035,NaN,28.035748,400,400.110382,25,28.144005,8.887266,44.997059,49.973038,401.998688,399.372589,399.194977,5095.140137,10.703767,10.115565,10.111482,1.395032,1.426172,1.345888,55.764225,89.028061,34.127151,9.294487,89.120361,79.090668,83.465836,1.25978,525.399292,433.223485470326,1.91762543992437,0.0342056894900538,1.04305743620501,0.63153337429145,481.855408770043,1.95279756602706,0.0116240022527864,1.21898515299291,46.1397462700203,469.43032138041,75.2061612790641,0.0108883095454258,1.28366916397851
8,8.1419,28,28.000956,9.9735,10.324114,85.078629,NaN,0.988901317119598,NaN,28.036474,400,400.163422,25,28.157822,8.883274,44.819534,49.973038,401.998688,399.372589,399.194977,5095.140137,10.703767,10.115565,10.111482,1.395032,1.426172,1.345888,55.764225,89.028061,34.127151,9.294487,89.120361,79.090668,83.465836,1.25978,525.399292,433.230736790652,1.91765781431968,0.0342096857632902,1.04299122549812,0.629354152040548,481.762211625154,1.95254129334393,0.0116191270202947,1.2193576494732,46.137934520816,469.440303527696,75.2124487500751,0.0108894302362638,1.2835848784772
8,8.1419,28,28.000956,9.9735,10.329979,85.004425,NaN,0.988901317119598,NaN,28.023516,400,400.208405,25,28.160646,8.882805,44.632435,49.973038,402.163116,399.492035,399.352661,5099.710449,10.687797,10.103909,10.097509,1.403407,1.434497,1.345807,55.77002,88.854645,34.150951,9.267732,89.172783,79.003784,83.486198,1.36117,533.767944,433.236853819971,1.91767939288977,0.0342109298001111,1.04295227893466,0.629354152040548,481.671716371092,1.95228864846528,0.0116138607827716,1.2197362559263,46.137934520816,469.447820755259,75.2183052921987,0.0108898833025185,1.28353661111513
8,8.14072,28,28.001297,9.9735,10.33127,84.945534,NaN,0.988790094852448,NaN,28.021069,400,400.202454,25,28.154129,8.886758,44.374332,49.973038,401.91745,399.197632,399.062958,5099.661133,10.680316,10.105902,10.086477,1.398653,1.434954,1.364048,55.774845,88.957855,34.136341,9.271266,89.047783,79.084373,83.471497,1.358616,531.96228,433.241258295906,1.91770917175175,0.0342171120779634,1.04288230327901,0.624786318790484,481.599404649602,1.95208562526307,0.0116094951996443,1.2200442933983,46.1384536920067,469.458566252742,75.227103919471,0.0108903821622416,1.28347341484443
8,8.13948,28,28.000443,9.9735,10.33127,84.945534,NaN,0.988885819911957,NaN,28.021069,400,400.202454,25,28.154129,8.893043,44.299801,49.973038,401.91745,399.197632,399.062958,5099.661133,10.680316,10.105902,10.086477,1.398653,1.434954,1.364048,55.774845,88.957855,34.136341,9.271266,89.047783,79.084373,83.471497,1.358616,531.96228,433.244471599042,1.91773547546513,0.0342233227471741,1.04281778937583,0.619985684024925,481.60058512478,1.95209169053207,0.0116099559656481,1.22002767137287,46.1371534710768,469.466799859619,75.2324508078265,0.0108912509443515,1.28340611622055
8,8.139272,28,27.998316,9.9735,10.336166,84.897354,NaN,0.988938570022583,NaN,28.023855,400,400.121399,25,28.14032,8.891466,44.515392,49.973038,401.98584,399.23111,399.10025,5091.011719,10.706143,10.121075,10.09363,1.394024,1.425762,1.353553,55.753586,88.935318,34.164051,9.278138,89.262688,79.071609,83.470131,1.299748,530.212036,433.250116086099,1.91775789775398,0.034225403317646,1.0427745061471,0.619180362167015,481.544740289247,1.95194262631353,0.0116076811123616,1.22023339107289,46.1339149655567,469.472294707032,75.2340715542588,0.0108925101641355,1.28333484251393
8,8.139552,28,27.996717,9.9735,10.339064,84.886467,NaN,0.989076137542725,NaN,28.02774,400,400.141235,25,28.129248,8.897227,44.674316,49.975662,401.990082,399.330017,399.120361,5098.025879,10.658298,10.103731,10.083625,1.407148,1.439547,1.368967,55.775799,88.972702,34.144875,9.283398,89.097427,79.091331,83.43808,1.294316,522.569092,433.252412575949,1.91776261820566,0.0342246153908069,1.04276985701164,0.620264445663224,481.533667296565,1.95191688374803,0.0116077703970451,1.22025813288435,46.1314802515679,469.472197464358,75.2319954699045,0.0108932020810354,1.2833083840683
