P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Current3,THD1,THD2,THD3,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
5,5.087867,25,25.001749,-3.958,-3.843512,96.218887,NaN,0.980262815952301,NaN,26.035612,400,400.049896,25,26.829363,8.92154,40.93988,49.986015,402.001038,399.38269,398.873901,4583.334961,10.0765,9.59319,9.487892,1.757982,1.778373,1.738363,32.484692,53.963223,22.680965,-6.092915,54.052963,67.712242,93.661324,0.271774798631668,515.573425,427.344234237154,1.94358480902899,0.054254062141782,0.957445656085791,-13.3741269872596,498.594266908686,2.00944240192312,0.0142237845585913,1.13441566520734,41.370509924401,474.950066632314,75.916661077705,0.0127231702669563,1.20559190772999
5,5.088569,25,25.003206,-3.958,-3.861191,96.135727,NaN,0.980184674263,NaN,26.035517,400,400.099213,25,26.825874,8.924326,40.690361,49.986015,402.001038,399.38269,398.873901,4583.334961,10.0765,9.59319,9.487892,1.757982,1.778373,1.738363,32.484692,53.963223,22.680965,-6.092915,54.052963,67.712242,93.661324,0.271774798631668,515.573425,427.325301267777,1.94350036300176,0.0542401594165642,0.957571477119987,-13.3702455240425,498.498242642592,2.0091767942215,0.0142169883454833,1.13461240999763,41.3729299318313,474.922443807087,75.8955494386665,0.0127205377822221,1.20573781769458
5,5.088257,25,25.002714,-3.958,-3.869217,96.100021,NaN,0.980330526828766,NaN,26.04459,400,400.022827,25,26.823072,8.923573,40.64608,49.986015,401.959229,399.446289,398.918365,4587.95752,10.075789,9.592908,9.509459,1.753674,1.780425,1.720455,32.482876,53.898964,22.675144,-6.102963,54.087616,67.763985,93.626709,0.265458047389984,544.421143,427.318507149213,1.9434814172407,0.0542414535748854,0.957592156051323,-13.3719705684127,498.458295945047,2.00907051019994,0.0142148372914138,1.13468288050025,41.3721127553771,474.915205091155,75.8889382935218,0.0127203397995065,1.20576273742862
5,5.088257,25,25.002714,-3.958,-3.871225,96.084671,NaN,0.980330526828766,NaN,26.044155,400,399.917694,25,26.824379,8.930584,40.837688,49.986015,401.959229,399.446289,398.918365,4587.95752,10.075789,9.592908,9.509459,1.753674,1.780425,1.720455,32.482876,53.898964,22.675144,-6.102963,54.087616,67.763985,93.626709,0.265458047389984,544.421143,427.316584294431,1.94347427650853,0.0542408360270107,0.957601850095961,-13.3719705684127,498.440878309391,2.00902333891569,0.0142137671325839,1.1347159059409,41.3721127553771,474.912712705149,75.8868712413682,0.0127201762720572,1.20577390553476
5,5.085707,25,25.003729,-3.958,-3.866236,96.056267,NaN,0.980053961277008,NaN,26.06307,400,399.768066,25,26.819143,8.928563,40.92445,49.986015,401.511627,398.962494,398.462646,4592.064453,10.100076,9.618397,9.506508,1.750798,1.76228,1.721835,32.494694,53.949497,22.638683,-6.104897,54.059814,67.760178,93.627991,0.113137103617191,507.621216,427.328646899132,1.943570451544,0.05427313742431,0.957430234092262,-13.3860725119874,498.407476380449,2.00892896578803,0.0142110896043373,1.13479001859443,41.3737985835641,474.94757397141,75.9170383334944,0.0127218920468651,1.20563327416256
5,5.08711,25,25.004742,-3.958,-3.872616,96.024117,NaN,0.980620324611664,NaN,26.076775,400,399.680023,25,26.816114,8.929913,40.845673,49.986015,401.738434,399.272461,398.690735,4595.206543,10.073923,9.616179,9.520702,1.746943,1.748159,1.714558,32.563427,53.895344,22.625153,-6.118121,54.109409,67.701195,93.65554,0.293429285287857,518.483032,427.318529753246,1.94350460817004,0.0542542433502477,0.957542174147702,-13.3783130111868,498.369823054035,2.00882307792346,0.0142081520766801,1.13487228832666,41.3754810377565,474.925879399348,75.9002957453818,0.0127198986227494,1.20574587434819
5,5.087058,25,25.003874,-3.958,-3.87132,96.023369,NaN,0.981256723403931,NaN,26.094196,400,399.748077,25,26.818287,8.930499,40.883396,49.986015,401.738434,399.272461,398.690735,4595.206543,10.073923,9.616179,9.520702,1.746943,1.748159,1.714558,32.563427,53.895344,22.625153,-6.118121,54.109409,67.701195,93.65554,0.293429285287857,518.483032,427.319919300906,1.94351081614914,0.0542552693599562,0.957532911422031,-13.3786005758308,498.369975602377,2.00882683181867,0.0142086959318716,1.13486282800697,41.3740394118903,474.926942184274,75.9001052372509,0.0127204569012135,1.20572786449872
5,5.087397,25,25.004118,-3.958,-3.865922,96.016098,NaN,0.980489611625671,NaN,26.103415,400,399.766693,25,26.815706,8.920879,40.879345,49.99234,401.595123,399.04953,398.553406,4584.283691,10.09365,9.613418,9.494114,1.765565,1.771923,1.733889,32.579903,53.964489,22.626181,-6.137737,54.051731,67.712242,93.652061,0.353874653577805,544.196106,427.324119481536,1.94351958381138,0.0542528398787184,0.957526487282053,-13.3767259158478,498.361442427178,2.00880277822396,0.0142080213023755,1.13488163962782,41.3744446654228,474.930312931164,75.9032021885272,0.0127205406988143,1.20571649165879
5,5.086452,25,25.004883,-3.958,-3.865922,96.016098,NaN,0.980094313621521,NaN,26.103415,400,399.766693,25,26.815706,8.918048,40.889065,49.99234,401.595123,399.04953,398.553406,4584.283691,10.09365,9.613418,9.494114,1.765565,1.771923,1.733889,32.579903,53.964489,22.626181,-6.137737,54.051731,67.712242,93.652061,0.353874653577805,544.196106,427.326819259114,1.9435486505491,0.0542642420598321,0.957471814645948,-13.3819519751943,498.360559754419,2.00879744304744,0.014207496025213,1.13489140221346,41.3757152153035,474.941432048653,75.9133690034371,0.0127208395496215,1.20567837712838
5,5.086202,25,25.004286,-3.958,-3.87254,95.999123,NaN,0.980886101722717,NaN,26.122608,400,399.797516,25,26.824339,8.924472,41.220814,49.99234,401.634949,399.04245,398.567383,4586.347168,10.070892,9.585992,9.479476,1.782083,1.790264,1.744192,32.635254,53.876835,22.626404,-6.139975,54.073673,67.741219,93.642723,0.335911840200424,553.165527,427.321196898413,1.94353280930503,0.0542652233862994,0.957489261440824,-13.3833346543771,498.341983622587,2.00874942028718,0.0142067220382188,1.13492045432969,41.374723690686,474.935143066498,75.9074157122485,0.0127207630117586,1.20569742510438
5,5.086534,25,25.004742,-3.958,-3.876283,95.997429,NaN,0.980447292327881,NaN,26.136948,400,399.754822,25,26.834641,8.922567,41.336548,49.99234,401.590759,399.001617,398.509399,4588.703613,10.085723,9.581428,9.491978,1.761564,1.767803,1.729381,32.669456,53.912777,22.612442,-6.145489,54.050911,67.786842,93.617683,0.222098425030708,535.738281,427.316664326157,1.94350928659329,0.0542600653485461,0.957526531040715,-13.3814984677114,498.339534813294,2.00874103171764,0.0142062907927727,1.13492993713909,41.3754810377565,474.927512407409,75.9016501045791,0.0127200057540796,1.20573855947546
5,5.086097,25,25.004791,-3.958,-3.885961,96.02076,NaN,0.980560779571533,NaN,26.150608,400,399.728821,25,26.838528,8.92867,41.203926,49.99234,401.590759,399.001617,398.509399,4588.703613,10.085723,9.581428,9.491978,1.761564,1.767803,1.729381,32.669456,53.912777,22.612442,-6.145489,54.050911,67.786842,93.617683,0.222098425030708,535.738281,427.30864608166,1.94348831488089,0.0542623617558635,0.95754794387811,-13.3839153950802,498.365956741122,2.00881241642279,0.0142078843203005,1.13488016118901,41.3755624187208,474.920254586423,75.8956913032241,0.012719502032533,1.20577182136459
