P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is,PI_Set,PI_Process,delta_h,delta_his,delta_s,eta_is,Q_v,lambda,eta_is_alternative,uc_t1,uc_t2,uc_h1,uc_h2,uc_s1,uc_PI,uc_eta_is,uc_eta_is_alternative,M,t_crit,p_crit,rho_crit
12,12.0385973683333,30,29.8057498983333,44.3800010000004,44.6022569283333,96.045878275,NaN,16.4527162516667,NaN,56.2269315033333,400,399.988106901666,25,35.4735110933333,12.1506863066667,80.5655071316667,49.9993024883334,401.33230592,398.201244706666,400.418862791667,5019.95152754333,10.1439107933333,10.34031217,43.5103070216667,77.5855749799999,25.05865873,47.5683421433334,77.6495558216665,54.7470751033333,93.9658642399999,0.036389412228018,576.021290473334,631.081980682777,2.41269762382701,0.0406213055689088,2.10876886086063,34.5145688540083,690.561198086098,2.45661315225791,0.0162175095872233,2.81769264078342,77.3683132698149,674.471244028046,90.4791824158812,0.0153770490336445,2.97608139388123,2.5,2.47586407705321,59.4792174033199,43.3892633452684,0.0439155284309005,0.729596215933553,4614.65670656647,0.939353473891224,0.917853228316622,0.289821508508806,0.293952949352319,1.82177675713962,1.99347846803459,0.0020652782975652,0.00480224901878096,0.0417003584453565,0.00897286988332333,44.1,96.74,42.512,220.48
13,13.0674258566667,32.5,32.6466767733334,47.7599980000005,48.37592954,101.649051693333,NaN,17.7595172166667,NaN,58.5608618566665,400,399.975293163333,25,37.2530953433333,11.4152492833333,86.7774741933334,50.0044222500001,401.36969274,398.18447743,400.36561838,5480.45658203333,10.6125468266667,10.8968737266667,39.82672639,83.33681343,26.83363905,51.60550195,83.4167226166667,60.6009716833334,99.7810211733332,0.0462273148616322,536.310657776666,635.253933344381,2.41320725093454,0.0374045056030511,2.15506257570139,37.9834725748078,696.172866415117,2.45991548557602,0.0146916546818357,2.93063252042823,82.2279375647543,678.802641902659,95.9006983577061,0.0138527816283415,3.13012400392324,2.5,2.49832973766533,60.9189330707363,43.5487085582788,0.0467082346414807,0.714997630389007,5076.81441513796,0.929081753389756,0.923698108029598,0.290023156235698,0.29458025118128,1.83382014710073,2.00967795913641,0.00213024420170908,0.00445867831050756,0.0408111709602598,0.00877510463267325,44.1,96.74,42.512,220.48
8,7.905029035,24,24.3048790533333,28.3199999999998,28.8511155666667,88.2224815249999,NaN,10.89367702,NaN,46.8667703483333,400,400.002049145,25,34.20024222,11.27581518,70.5717202166667,50.0096086316668,401.285438415,398.407170553333,400.298416605,4181.85152508834,9.31266207000001,9.46518067333334,32.2152270983334,50.7884804866666,16.7850546833333,30.21306468,50.8143457699999,43.498465035,86.5505632700001,NaN,127.10188268,614.867357129708,2.42706713850145,0.0622494637977617,1.91534131394148,17.8707962601769,688.959716126696,2.47989216648367,0.0208258215493231,2.54510149813698,66.8383411913258,670.064569533119,80.9324962155081,0.0196790019947273,2.64822377679733,3,3.07461781953654,74.0923589969879,55.197212403412,0.0528250279822159,0.745012923917588,3763.02848038352,0.942333139677737,0.895716989043264,0.289155321271776,0.293134350307725,1.77496917077375,1.98885538783278,0.00190914091624123,0.0088551702000485,0.0334508842437457,0.00794765671783899,44.1,96.74,42.512,220.48
9,8.90119223000001,27,27.275148515,32.8100010000002,32.6146164266667,93.0410856966666,NaN,12.2495579016667,NaN,49.9556922466667,400,400.01048043,25,35.1497542833333,11.3237118633333,76.8733857633334,49.9882738350001,401.219913221667,398.476926353334,400.335422498333,4642.83111656666,9.72834983666667,9.96079072166666,38.1839006266667,57.1434269833333,18.8703437633333,34.3555425449999,57.1681309449999,49.9700060366667,91.317929365,0.00312140990616912,588.218680428333,618.454060056126,2.41967941148856,0.0551322314400015,1.96278349538604,22.3790827949876,691.377674338247,2.47065573271199,0.01818510732643,2.67721087586172,72.725792699597,672.884414539486,86.2921787909245,0.0171568781691399,2.8157214299992,3,3.06427470682451,72.9236142821207,54.4303544833602,0.0509763212234225,0.746462829034209,4167.01217974506,0.93894672655786,0.912294758811751,0.289288661223419,0.293630559415095,1.78532309027411,1.99583543195442,0.00192877603111915,0.00784074617511882,0.0341429490137831,0.0079227543079748,44.1,96.74,42.512,220.48
10,9.94152773666667,30,30.2315995133333,36.9399989999997,37.2347052333333,98.8033469083334,NaN,13.7464930583333,NaN,53.8957096266667,400,400.01845643,25,36.6154795683333,11.3055190633333,83.2853518350001,50.0065451633333,401.037770618334,398.410962623333,400.595379461667,5127.742556185,10.21639372,10.4369440333333,41.9169648166666,63.4105925183333,20.8456660033333,39.3599399883333,63.4360162900001,56.0557280949999,97.0687436516667,0.0170489522938927,590.06030569,623.755065675293,2.41926088838682,0.0494462568821478,2.01107972158248,26.708651118219,696.760604642447,2.47148095184724,0.016237271987493,2.79446032906607,78.1189574719932,677.514211709991,92.1070491257411,0.0152553339685315,2.97049424604858,3,3.04095461423498,73.0055389671539,53.7591460346976,0.0522200634604175,0.73642871123584,4629.3096903283,0.934493440386165,0.920564784997784,0.289474530874067,0.294257343176076,1.80062577538012,2.01137461325522,0.00196216060020887,0.00697172403748768,0.0342329968878833,0.00785959284305013,44.1,96.74,42.512,220.48
11,11.040493575,33,32.88892079,40.7900010000002,40.8081534833334,102.712438593333,NaN,15.24285695,NaN,56.1476446966666,400,400.01432798,25,37.8831114533333,11.4900536316667,88.3139846983334,49.9967289566669,401.294142345,398.327876228333,400.390386033333,5568.19976647,10.6923266283333,11.0123607916667,44.514744345,70.3216640866666,22.9605499383333,43.09850574,70.3434951116667,61.787341655,101.287821893333,0.024771351882567,586.152607713333,626.923959653386,2.41293851515223,0.0443129555622511,2.06314052388086,30.9351885425405,698.394731640406,2.46488775312533,0.0146560708028156,2.92440274659602,82.6266413582798,679.037532819593,96.3108193843911,0.0137294407367946,3.14498398162593,3,2.97895520347515,71.47077198702,52.1135731662071,0.0519492379730998,0.729266927036358,5025.85841199494,0.928781925703245,0.931969143454006,0.289635040382959,0.294703196593892,1.80977358433654,2.01609193156602,0.00201080932143249,0.00616232112418428,0.0349706286975003,0.00788833995317295,44.1,96.74,42.512,220.48
7,7.00326220166667,24.5,24.7087482133333,23.3999999999998,23.8399207266667,90.1606974916667,NaN,9.71100619333333,NaN,44.15912829,400,400.005551225,25,32.7873130066667,11.2249845733333,72.2332697500001,50.01749716,401.126681563334,398.7156726,400.176390046667,4256.36970870666,9.31338342166666,9.58479602500001,31.304018875,44.9565358516667,15.0410482533333,24.7590570416667,44.9872767933333,44.9997202483334,87.9334200733335,0.212834375412905,141.654575576667,608.747451966288,2.4264902936707,0.069907687428329,1.87128286044492,13.4119254433621,692.553703325957,2.48750564358394,0.0206190960786813,2.54883419598485,67.6688917039102,670.64579490747,81.7431325653774,0.0193123447632937,2.66899022258944,3.5,3.52823569592653,83.8062513596695,61.8983429411821,0.061015349913237,0.738612582764165,3767.6643804443,0.936666465890336,0.894559394614337,0.289003110031267,0.293330888468844,1.75730252630618,1.99923033521757,0.00191234060736709,0.0113382068691009,0.0295673915254251,0.00734674401935024,44.1,96.74,42.512,220.48
8,8.00231644333333,28,27.97765306,28.3199999999998,28.0537101116667,95.4929156616668,NaN,11.1188575283333,NaN,47.353330525,400,400.019497308333,25,34.090321495,11.3260415866667,79.2774521483334,49.9955408116665,401.367490631667,398.302634245,400.38667083,4789.38381348167,9.92464583333333,10.12599799,31.6731918666667,51.2144701416667,17.20744451,29.465374955,51.234244165,51.9970609133333,93.51055259,0.0813344316175838,185.677132253333,612.974853219408,2.41880189649169,0.0610938909571704,1.91997474900328,18.3287134556332,695.530216124469,2.47851116935585,0.0178335169249577,2.68818589860999,74.0469895258864,673.757343622069,87.6116748847522,0.0166525992671605,2.85458897186044,3.5,3.49624237214339,82.555362905062,60.7824904026619,0.0597092728641576,0.736298982694705,4228.0349987436,0.932589990263897,0.911732126577609,0.289129325733158,0.29389289219388,1.76950598256348,2.0078227875449,0.00191487587813203,0.0098389239678788,0.0301298760186659,0.00733988881802999,44.1,96.74,42.512,220.48
6,5.97880181,24,24.152657855,17.9200000000001,18.4837790483333,92.7282465850001,NaN,8.36530514333334,NaN,42.1123896133333,400,399.972594831667,25,30.9358819233333,11.2735162916667,72.4348016750001,50.0023693299999,401.355725765,398.431811133333,400.142885835,4188.675675485,9.31473306999999,9.51573283666668,27.8991197416666,38.00649628,13.1700409716667,18.7796335066667,38.05545852,43.4058836316667,90.6060837383333,0,69.4643421183335,602.726894646563,2.43230332366392,0.081641732056787,1.81970767898571,7.80041156183696,700.799950334126,2.51334753132703,0.0216791997672044,2.49643481238155,66.5217327683145,671.617072391704,81.2999579242136,0.0199326232383382,2.62876758152929,4,4.03979991247405,98.0730556875638,68.8901777451424,0.0810442076631008,0.702462493987299,3727.42932117692,0.924793273170109,0.869487690724031,0.288872379727239,0.293597553961702,1.7399226743601,2.02303519986742,0.00193794002437475,0.0150716613680821,0.0250741186753142,0.00671809254002019,44.1,96.74,42.512,220.48
7,6.95694401666667,28,28.4488005233333,23.4000069699998,23.9109711466667,100.785446768333,NaN,9.76095722666666,NaN,46.7580866683334,400,400.029715311667,25,33.374718165,11.868949885,82.1877442650001,50.0145443266667,401.540113318334,398.20930222,400.337970473333,4886.12344484834,10.0283396283333,10.2425804,29.9616890633333,43.8515063583333,15.0031559233334,24.8450093033333,43.9060569266667,52.0011972916667,98.8757424100001,NaN,72.629680565,609.054364875456,2.42861261106582,0.0704709316777345,1.86918273104775,13.172584902045,708.092565269698,2.51006714870852,0.0181060623146589,2.64665253385605,74.918696403379,678.088582483768,89.8009118397373,0.0165356594991943,2.84354088276615,4,4.08929130883397,99.0382003942421,69.0342176083121,0.0814545376426932,0.697071053099861,4342.94937564612,0.921075093243282,0.890461147320119,0.289005045657065,0.294481324562397,1.75818850755981,2.04408716584816,0.00191111031446641,0.0131014547962006,0.025032434582383,0.00666030741311183,44.1,96.74,42.512,220.48
