REPORT START/STOP
Start Time,01/06/2021,09:18:59
End Time,01/06/2021,09:34:07

Program,R290_pi_4.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
01/06/2021;09:19:53,?,8.812352,?,19.572378,400,396.751984,25,21.398272
01/06/2021;09:19:54,?,11.286968,?,19.575275,400,394.461182,25,21.438171
01/06/2021;09:19:55,?,12.118613,?,19.59436,400,391.956482,25,21.476761
01/06/2021;09:19:56,?,9.643957,?,19.607536,400,399.287842,25,21.5359
01/06/2021;09:19:57,?,9.137677,?,19.637577,400,401.209686,25,21.583101
01/06/2021;09:19:58,?,9.122275,?,19.637577,400,401.209686,25,21.583101
01/06/2021;09:19:59,?,9.200127,?,19.680264,400,399.894623,25,21.634485
01/06/2021;09:20:00,?,8.819727,?,19.678967,400,398.995697,25,21.678652
01/06/2021;09:20:01,?,8.752733,?,19.690435,400,398.921143,25,21.721405
01/06/2021;09:20:02,?,8.666834,?,19.683208,400,398.948395,25,21.761074
01/06/2021;09:20:03,?,8.652031,?,19.671249,400,398.876617,25,21.805883
01/06/2021;09:20:04,?,8.652031,?,19.673203,400,399.095398,25,21.854366
01/06/2021;09:20:05,?,8.66172,?,19.672153,400,399.147461,25,21.909204
01/06/2021;09:20:06,?,8.5711,?,19.654593,400,399.142822,25,21.966761
01/06/2021;09:20:07,?,8.363837,?,19.644829,400,399.320038,25,22.025831
01/06/2021;09:20:08,?,8.11779,?,19.608002,400,399.36319,25,22.111601
01/06/2021;09:20:09,?,7.948845,?,19.546633,400,399.400726,25,22.199177
01/06/2021;09:20:10,?,8.064678,?,19.470819,400,399.414001,25,22.266043
01/06/2021;09:20:11,?,8.058952,?,19.411997,400,399.470062,25,22.314037
01/06/2021;09:20:12,?,7.959694,?,19.411997,400,399.470062,25,22.314037
01/06/2021;09:20:13,?,7.859573,?,19.339672,400,399.478058,25,22.361488
01/06/2021;09:20:14,?,7.7596,?,19.241507,400,399.432556,25,22.43956
01/06/2021;09:20:15,?,7.535839,?,19.136971,400,399.428528,25,22.539619
01/06/2021;09:20:16,?,7.2065,?,19.019732,400,399.479645,25,22.622812
01/06/2021;09:20:17,?,7.2065,?,18.895918,400,399.447235,25,22.691854
01/06/2021;09:20:18,?,7.017763,?,18.755583,400,399.338837,25,22.769917
01/06/2021;09:20:19,?,6.944537,?,18.571421,400,399.353455,25,22.875574
01/06/2021;09:20:20,?,6.891403,?,18.417149,400,399.379852,25,22.983059
01/06/2021;09:20:21,?,6.838841,?,18.2185,400,399.431061,25,23.102564
01/06/2021;09:20:22,?,6.762131,?,18.029922,400,399.468628,25,23.228399
01/06/2021;09:20:23,?,6.678091,?,17.857067,400,399.414276,25,23.335577
01/06/2021;09:20:24,?,6.603314,?,17.857067,400,399.414276,25,23.335577
01/06/2021;09:20:25,?,6.537464,?,17.663687,400,399.40564,25,23.421385
01/06/2021;09:20:26,?,6.487517,?,17.485203,400,399.58374,25,23.508215
01/06/2021;09:20:27,?,6.487517,?,17.288208,400,399.68045,25,23.611456
01/06/2021;09:20:28,?,6.440675,?,17.094379,400,399.711365,25,23.710043
01/06/2021;09:20:29,?,6.404447,?,16.900576,400,399.677368,25,23.790203
01/06/2021;09:20:30,?,6.361257,?,16.720169,400,399.683594,25,23.833443
01/06/2021;09:20:31,?,6.320789,?,16.511696,400,399.786804,25,23.862831
01/06/2021;09:20:32,?,6.279485,?,16.339842,400,399.871704,25,23.896824
01/06/2021;09:20:33,?,6.242893,?,16.143799,400,399.934662,25,23.964495
01/06/2021;09:20:34,?,6.206536,?,15.962824,400,399.919708,25,24.042809
01/06/2021;09:20:35,?,6.153737,?,15.769138,400,399.947479,25,24.130932
01/06/2021;09:20:36,?,6.073815,?,15.769138,400,399.947479,25,24.130932
01/06/2021;09:20:37,?,5.973038,?,15.608548,400,399.80014,25,24.214958
01/06/2021;09:20:38,?,5.883404,?,15.431559,400,399.826874,25,24.322403
01/06/2021;09:20:39,?,5.805726,?,15.234395,400,399.97345,25,24.450703
01/06/2021;09:20:40,?,5.805726,?,14.983112,400,400.085236,25,24.610428
01/06/2021;09:20:41,?,5.748946,?,14.796194,400,400.050079,25,24.718801
01/06/2021;09:20:42,?,5.699839,?,14.617718,400,399.857635,25,24.825352
01/06/2021;09:20:43,?,5.659917,?,14.420246,400,399.757874,25,24.919359
01/06/2021;09:20:44,?,5.616138,?,14.226441,400,399.75058,25,25.009174
01/06/2021;09:20:45,?,5.574655,?,14.226441,400,399.75058,25,25.009174
01/06/2021;09:20:46,?,5.540543,?,14.033213,400,399.851532,25,25.097954
01/06/2021;09:20:47,?,5.509344,?,13.836674,400,400.039917,25,25.182316
01/06/2021;09:20:48,?,5.482588,?,13.663167,400,400.094086,25,25.263399
01/06/2021;09:20:49,?,5.456606,?,13.47744,400,400.053802,25,25.363741
01/06/2021;09:20:50,?,5.433759,?,13.286001,400,400.006287,25,25.444626
01/06/2021;09:20:51,?,5.408004,?,13.119475,400,399.955597,25,25.496229
01/06/2021;09:20:52,?,5.408004,?,12.946578,400,399.965118,25,25.524101
01/06/2021;09:20:53,?,5.380219,?,12.758058,400,400.019348,25,25.534325
01/06/2021;09:20:54,?,5.355489,?,12.758058,400,400.019348,25,25.534325
01/06/2021;09:20:55,?,5.347345,?,12.585785,400,399.963226,25,25.537708
01/06/2021;09:20:56,?,5.347118,?,12.431587,400,399.858337,25,25.534502
01/06/2021;09:20:57,?,5.332575,?,12.274559,400,399.803894,25,25.528255
01/06/2021;09:20:58,?,5.278244,?,12.12713,400,400.187988,25,25.515467
01/06/2021;09:20:59,?,5.23341,?,11.988452,400,400.756561,25,25.513386
01/06/2021;09:21:00,?,5.214822,?,11.849299,400,401.097656,25,25.520231
01/06/2021;09:21:01,?,5.19644,?,11.69251,400,401.194489,25,25.516493
01/06/2021;09:21:02,?,5.19644,?,11.530801,400,401.084808,25,25.509922
01/06/2021;09:21:03,?,5.175586,?,11.380841,400,400.839355,25,25.502258
01/06/2021;09:21:04,?,5.156216,?,11.227681,400,400.600708,25,25.498501
01/06/2021;09:21:05,?,5.14168,?,11.11856,400,400.510437,25,25.50366
01/06/2021;09:21:06,?,5.120793,?,11.020593,400,400.562317,25,25.50659
01/06/2021;09:21:07,?,5.100075,?,11.020593,400,400.562317,25,25.50659
01/06/2021;09:21:08,?,5.078807,?,10.925655,400,400.618011,25,25.497084
01/06/2021;09:21:09,?,5.060925,?,10.820904,400,400.621277,25,25.477577
01/06/2021;09:21:10,?,5.040667,?,10.716372,400,400.585052,25,25.458824
01/06/2021;09:21:11,?,5.027046,?,10.603449,400,400.552155,25,25.435022
01/06/2021;09:21:12,?,5.006493,?,10.530055,400,400.547241,25,25.401989
01/06/2021;09:21:13,?,4.986474,?,10.45672,400,400.541473,25,25.366159
01/06/2021;09:21:14,?,4.97041,?,10.367476,400,400.553772,25,25.327822
01/06/2021;09:21:15,?,4.97041,?,10.302339,400,400.566925,25,25.294426
01/06/2021;09:21:16,?,4.956549,?,10.252451,400,400.48999,25,25.257011
01/06/2021;09:21:17,?,4.933153,?,10.18828,400,400.147583,25,25.216608
01/06/2021;09:21:18,?,4.916227,?,10.130708,400,400.090363,25,25.175211
01/06/2021;09:21:19,?,4.903116,?,10.130708,400,400.090363,25,25.175211
01/06/2021;09:21:20,?,4.889189,?,10.077959,400,400.224915,25,25.134521
01/06/2021;09:21:21,?,5.406093,?,10.033372,400,400.285339,25,25.100214
01/06/2021;09:21:22,?,7.126737,?,9.979774,400,400.192444,25,25.059725
01/06/2021;09:21:23,?,7.773424,?,9.919302,400,399.997162,25,25.017347
01/06/2021;09:21:24,?,7.033393,?,9.907594,400,399.678558,25,24.981018
01/06/2021;09:21:25,?,5.789061,?,9.92678,400,399.509399,25,24.951931
01/06/2021;09:21:26,?,4.982873,?,9.899634,400,399.696716,25,24.915558
01/06/2021;09:21:27,?,4.982873,?,9.880948,400,399.910461,25,24.881851
01/06/2021;09:21:28,?,4.8375,?,9.85212,400,399.942657,25,24.857555
01/06/2021;09:21:29,?,4.797528,?,9.85212,400,399.942657,25,24.857555
01/06/2021;09:21:30,?,4.933875,?,9.811581,400,399.922272,25,24.823824
01/06/2021;09:21:31,?,5.838685,?,9.790018,400,399.937347,25,24.798796
01/06/2021;09:21:32,?,6.82656,?,9.760822,400,399.981873,25,24.766802
01/06/2021;09:21:33,?,6.328009,?,9.742243,400,399.943787,25,24.734722
01/06/2021;09:21:34,?,5.791323,?,9.707937,400,399.934326,25,24.716112
01/06/2021;09:21:35,?,5.067459,?,9.652365,400,399.899506,25,24.696215
01/06/2021;09:21:36,?,4.759761,?,9.567922,400,399.859497,25,24.667076
01/06/2021;09:21:37,?,4.759761,?,9.47484,400,399.944702,25,24.629408
01/06/2021;09:21:38,?,4.692471,?,9.382316,400,399.999298,25,24.602032
01/06/2021;09:21:39,?,4.671823,?,9.303459,400,400.008728,25,24.582657
01/06/2021;09:21:40,?,4.657744,?,9.303459,400,400.008728,25,24.582657
01/06/2021;09:21:41,?,4.646292,?,9.23084,400,399.994202,25,24.543295
01/06/2021;09:21:42,?,4.626712,?,9.148908,400,399.90799,25,24.503906
01/06/2021;09:21:43,?,4.6078,?,9.08818,400,399.828491,25,24.474579
01/06/2021;09:21:44,?,4.59304,?,9.02451,400,399.850037,25,24.439995
01/06/2021;09:21:45,?,4.57806,?,8.980498,400,399.75116,25,24.397427
01/06/2021;09:21:46,?,4.562842,?,8.943487,400,399.70993,25,24.355398
01/06/2021;09:21:47,?,4.562842,?,8.892378,400,399.681793,25,24.315071
01/06/2021;09:21:48,?,4.549012,?,8.87424,400,399.612244,25,24.274429
01/06/2021;09:21:49,?,4.535623,?,8.857945,400,399.536133,25,24.231482
01/06/2021;09:21:50,?,4.520209,?,8.841464,400,399.491669,25,24.200775
01/06/2021;09:21:51,?,4.505078,?,8.831917,400,399.509583,25,24.174713
01/06/2021;09:21:52,?,4.490111,?,8.831917,400,399.509583,25,24.174713
01/06/2021;09:21:53,?,4.475293,?,8.819913,400,399.591248,25,24.141493
01/06/2021;09:21:54,?,4.460103,?,8.813977,400,399.727356,25,24.108364
01/06/2021;09:21:55,?,4.444062,?,8.818689,400,399.909821,25,24.070488
01/06/2021;09:21:56,?,4.426476,?,8.821661,400,399.910736,25,24.036657
01/06/2021;09:21:57,?,4.411124,?,8.833912,400,399.86673,25,24.004025
01/06/2021;09:21:58,?,4.393658,?,8.833566,400,399.91568,25,23.971069
01/06/2021;09:21:59,?,4.393658,?,8.829458,400,399.808228,25,23.936943
01/06/2021;09:22:00,?,4.377189,?,8.816594,400,399.708801,25,23.905775
01/06/2021;09:22:01,?,4.35917,?,8.818556,400,399.731995,25,23.866152
01/06/2021;09:22:02,?,4.341802,?,8.83433,400,399.763855,25,23.826622
01/06/2021;09:22:03,?,4.322591,?,8.842104,400,399.74057,25,23.792299
01/06/2021;09:22:04,?,4.304781,?,8.842104,400,399.74057,25,23.792299
01/06/2021;09:22:05,?,4.286038,?,8.83807,400,399.708984,25,23.760443
01/06/2021;09:22:06,?,4.266998,?,8.855683,400,399.693146,25,23.735426
01/06/2021;09:22:07,?,4.249512,?,8.878915,400,399.735382,25,23.713348
01/06/2021;09:22:08,?,4.23354,?,8.89864,400,399.833771,25,23.69836
01/06/2021;09:22:09,?,4.219471,?,8.941214,400,399.854797,25,23.695444
01/06/2021;09:22:10,?,4.219471,?,8.978069,400,399.840515,25,23.695749
01/06/2021;09:22:11,?,4.200611,?,9.012529,400,399.80426,25,23.69124
01/06/2021;09:22:12,?,4.185161,?,9.053967,400,399.869019,25,23.693951
01/06/2021;09:22:13,?,4.175216,?,9.053967,400,399.869019,25,23.693951
01/06/2021;09:22:14,?,4.165423,?,9.101504,400,399.917053,25,23.701738
01/06/2021;09:22:15,?,4.155497,?,9.128603,400,399.971252,25,23.709707
01/06/2021;09:22:16,?,4.144027,?,9.16142,400,399.921844,25,23.715219
01/06/2021;09:22:17,?,4.133471,?,9.20184,400,399.802094,25,23.727806
01/06/2021;09:22:18,?,4.123854,?,9.244364,400,399.827179,25,23.747229
01/06/2021;09:22:19,?,4.114442,?,9.281998,400,399.904602,25,23.757854
01/06/2021;09:22:20,?,4.107759,?,9.332869,400,399.907349,25,23.759298
01/06/2021;09:22:21,?,4.10084,?,9.377361,400,399.850464,25,23.757999
01/06/2021;09:22:22,?,4.10084,?,9.432076,400,399.725128,25,23.775431
01/06/2021;09:22:23,?,4.092264,?,9.469482,400,399.694214,25,23.83674
01/06/2021;09:22:24,?,4.086195,?,9.495697,400,399.780731,25,23.941101
01/06/2021;09:22:25,?,4.079949,?,9.495697,400,399.780731,25,23.941101
01/06/2021;09:22:26,?,4.074819,?,9.532495,400,399.84845,25,24.047634
01/06/2021;09:22:27,?,4.069551,?,9.568622,400,399.941772,25,24.144478
01/06/2021;09:22:28,?,4.065612,?,9.60341,400,399.946381,25,24.234241
01/06/2021;09:22:29,?,4.062329,?,9.628177,400,399.806274,25,24.319328
01/06/2021;09:22:30,?,4.060422,?,9.642864,400,399.805084,25,24.399708
01/06/2021;09:22:31,?,4.0576,?,9.668063,400,399.832123,25,24.474977
01/06/2021;09:22:32,?,4.055601,?,9.714563,400,399.836487,25,24.553505
01/06/2021;09:22:33,?,4.054904,?,9.742954,400,399.899536,25,24.627712
01/06/2021;09:22:34,?,4.054904,?,9.784598,400,399.889771,25,24.699665
01/06/2021;09:22:35,?,4.055136,?,9.830417,400,399.88681,25,24.766279
01/06/2021;09:22:36,?,4.055887,?,9.865317,400,399.920471,25,24.838299
01/06/2021;09:22:37,?,4.056972,?,9.865317,400,399.920471,25,24.838299
01/06/2021;09:22:38,?,4.058466,?,9.925988,400,399.949341,25,24.925428
01/06/2021;09:22:39,?,4.058321,?,9.967942,400,399.91803,25,25.023638
01/06/2021;09:22:40,?,4.060125,?,10.019687,400,399.958435,25,25.119194
01/06/2021;09:22:41,?,4.059185,?,10.063201,400,400.053009,25,25.219097
01/06/2021;09:22:42,?,4.059357,?,10.097602,400,400.11673,25,25.311655
01/06/2021;09:22:43,?,4.062174,?,10.127183,400,400.188599,25,25.392841
01/06/2021;09:22:44,?,4.063118,?,10.166475,400,400.213898,25,25.477928
01/06/2021;09:22:45,?,4.063118,?,10.189186,400,400.219971,25,25.547523
01/06/2021;09:22:46,?,4.064821,?,10.206693,400,400.174896,25,25.596579
01/06/2021;09:22:47,?,4.06693,?,10.228934,400,400.094055,25,25.619667
01/06/2021;09:22:48,?,4.068995,?,10.246723,400,400.060211,25,25.641762
01/06/2021;09:22:49,?,4.068933,?,10.246723,400,400.060211,25,25.641762
01/06/2021;09:22:50,?,4.069714,?,10.252279,400,400.087616,25,25.648722
01/06/2021;09:22:51,?,4.07339,?,10.304631,400,400.02124,25,25.635677
01/06/2021;09:22:52,?,4.075567,?,10.410916,400,399.976227,25,25.618011
01/06/2021;09:22:53,?,4.077054,?,10.438334,400,400.039215,25,25.610558
01/06/2021;09:22:54,?,4.077054,?,10.483675,400,400.067352,25,25.621973
01/06/2021;09:22:55,?,4.079148,?,10.533751,400,400.078644,25,25.633953
01/06/2021;09:22:56,?,4.082117,?,10.603811,400,400.175995,25,25.647781
01/06/2021;09:22:57,?,4.084488,?,10.668012,400,400.283569,25,25.654322
01/06/2021;09:22:58,?,4.088078,?,10.725618,400,400.416016,25,25.645405
01/06/2021;09:22:59,?,4.088789,?,10.780428,400,400.449432,25,25.633701
01/06/2021;09:23:00,?,4.090051,?,10.846205,400,400.391754,25,25.63269
01/06/2021;09:23:01,?,4.090581,?,10.901093,400,400.309937,25,25.631021
01/06/2021;09:23:02,?,4.093467,?,10.901093,400,400.309937,25,25.631021
01/06/2021;09:23:03,?,4.093897,?,10.939514,400,400.347198,25,25.621853
01/06/2021;09:23:04,?,4.098703,?,10.965862,400,400.454376,25,25.610218
01/06/2021;09:23:05,?,4.100051,?,10.94707,400,400.506927,25,25.609741
01/06/2021;09:23:06,?,4.104057,?,10.955438,400,400.464722,25,25.608013
01/06/2021;09:23:07,?,4.104057,?,10.980207,400,400.438995,25,25.597584
01/06/2021;09:23:08,?,4.10725,?,11.017483,400,400.366791,25,25.587862
01/06/2021;09:23:09,?,4.108952,?,11.045627,400,400.335693,25,25.578333
01/06/2021;09:23:10,?,4.113317,?,11.07551,400,400.384033,25,25.56522
01/06/2021;09:23:11,?,4.116331,?,11.110479,400,400.397156,25,25.556074
01/06/2021;09:23:12,?,4.121078,?,11.153818,400,400.410431,25,25.547379
01/06/2021;09:23:13,?,4.125658,?,11.193957,400,400.343567,25,25.536333
01/06/2021;09:23:14,?,4.13006,?,11.193957,400,400.343567,25,25.536333
01/06/2021;09:23:15,?,4.133252,?,11.245971,400,400.313782,25,25.5177
01/06/2021;09:23:16,?,4.136776,?,11.318404,400,400.284485,25,25.495338
01/06/2021;09:23:17,?,4.136776,?,11.390335,400,400.329803,25,25.477211
01/06/2021;09:23:18,?,4.140456,?,11.448324,400,400.340302,25,25.451319
01/06/2021;09:23:19,?,4.144859,?,11.521796,400,400.35022,25,25.426704
01/06/2021;09:23:20,?,4.141495,?,11.552459,400,400.308594,25,25.408905
01/06/2021;09:23:21,?,4.136781,?,11.589483,400,400.286865,25,25.379486
01/06/2021;09:23:22,?,4.105532,?,11.631442,400,400.277466,25,25.346676
01/06/2021;09:23:23,?,4.061211,?,11.673155,400,400.304443,25,25.319407
01/06/2021;09:23:24,?,4.01923,?,11.68162,400,400.413177,25,25.294271
01/06/2021;09:23:25,?,3.991005,?,11.723989,400,400.220215,25,25.271729
01/06/2021;09:23:26,?,3.972806,?,11.764652,400,399.973907,25,25.251017
01/06/2021;09:23:27,?,3.95631,?,11.823425,400,399.929871,25,25.238197
01/06/2021;09:23:28,?,3.942422,?,11.872828,400,399.931702,25,25.21772
01/06/2021;09:23:29,?,3.930001,?,11.872828,400,399.931702,25,25.21772
01/06/2021;09:23:30,?,3.916547,?,11.895077,400,399.936523,25,25.178944
01/06/2021;09:23:31,?,3.908669,?,11.920708,400,399.98407,25,25.138
01/06/2021;09:23:32,?,3.908669,?,11.949833,400,399.96933,25,25.113659
01/06/2021;09:23:33,?,3.900965,?,11.982594,400,399.947418,25,25.102692
01/06/2021;09:23:34,?,3.894614,?,12.019167,400,399.894897,25,25.084452
01/06/2021;09:23:35,?,3.886272,?,12.060089,400,399.874268,25,25.071909
01/06/2021;09:23:36,?,3.880051,?,12.104192,400,399.850403,25,25.046082
01/06/2021;09:23:37,?,3.876473,?,12.119049,400,399.841461,25,25.011301
01/06/2021;09:23:38,?,3.874649,?,12.149201,400,399.811981,25,24.978338
01/06/2021;09:23:39,?,3.872431,?,12.204701,400,399.799316,25,24.952738
01/06/2021;09:23:40,?,3.869653,?,12.208579,400,399.828552,25,24.936825
01/06/2021;09:23:41,?,3.866063,?,12.178979,400,399.78714,25,24.918058
01/06/2021;09:23:42,?,3.865435,?,12.172726,400,399.650879,25,24.891296
01/06/2021;09:23:43,?,3.864174,?,12.172726,400,399.650879,25,24.891296
01/06/2021;09:23:44,?,3.864174,?,12.195105,400,399.716553,25,24.861603
01/06/2021;09:23:45,?,3.862317,?,12.236493,400,399.743713,25,24.83494
01/06/2021;09:23:46,?,3.860348,?,12.267085,400,399.669464,25,24.80044
01/06/2021;09:23:47,?,3.861054,?,12.315858,400,399.645264,25,24.777201
01/06/2021;09:23:48,?,3.863724,?,12.368877,400,399.656708,25,24.750208
01/06/2021;09:23:49,?,3.865809,?,12.416866,400,399.722473,25,24.71143
01/06/2021;09:23:50,?,3.866923,?,12.453494,400,399.726685,25,24.669693
01/06/2021;09:23:51,?,3.869184,?,12.49744,400,399.647827,25,24.636375
01/06/2021;09:23:52,?,3.875998,?,12.552699,400,399.692383,25,24.606541
01/06/2021;09:23:53,?,3.877548,?,12.595124,400,399.753662,25,24.573626
01/06/2021;09:23:54,?,3.884429,?,12.649049,400,399.875,25,24.540661
01/06/2021;09:23:55,?,3.89201,?,12.649049,400,399.875,25,24.540661
01/06/2021;09:23:56,?,3.899933,?,12.704155,400,399.959595,25,24.514076
01/06/2021;09:23:57,?,3.90572,?,12.754095,400,400.018524,25,24.494986
01/06/2021;09:23:58,?,3.90572,?,12.78381,400,399.953094,25,24.463726
01/06/2021;09:23:59,?,3.92557,?,12.826617,400,399.788818,25,24.430548
01/06/2021;09:24:00,?,3.954959,?,12.854049,400,399.691772,25,24.405996
01/06/2021;09:24:01,?,3.984845,?,12.898436,400,399.671051,25,24.384823
01/06/2021;09:24:02,?,4.009712,?,12.950054,400,399.715118,25,24.365885
01/06/2021;09:24:03,?,4.03385,?,13.025158,400,399.771271,25,24.341312
01/06/2021;09:24:04,?,4.055367,?,13.080069,400,399.833923,25,24.316416
01/06/2021;09:24:05,?,4.08563,?,13.135237,400,399.818909,25,24.304686
01/06/2021;09:24:06,?,4.112196,?,13.189277,400,399.675323,25,24.297308
01/06/2021;09:24:07,?,4.152373,?,13.260496,400,399.562164,25,24.273602
01/06/2021;09:24:08,?,4.248404,?,13.341236,400,399.529236,25,24.246393
01/06/2021;09:24:09,?,4.259901,?,13.407439,400,400.047852,25,24.212496
01/06/2021;09:24:10,?,4.131696,?,13.470619,400,400.452393,25,24.178513
01/06/2021;09:24:11,?,4.001722,?,13.522338,400,400.67514,25,24.149567
01/06/2021;09:24:12,?,3.929768,?,13.587325,400,400.718872,25,24.129278
01/06/2021;09:24:13,?,3.98433,?,13.587325,400,400.718872,25,24.129278
01/06/2021;09:24:14,?,4.052093,?,13.644776,400,400.475159,25,24.110401
01/06/2021;09:24:15,?,4.036295,?,13.713241,400,400.266876,25,24.091749
01/06/2021;09:24:16,?,4.036295,?,13.773687,400,400.215393,25,24.074499
01/06/2021;09:24:17,?,3.994898,?,13.81991,400,400.230225,25,24.056206
01/06/2021;09:24:18,?,3.98215,?,13.870656,400,400.247955,25,24.035908
01/06/2021;09:24:19,?,3.988539,?,13.935123,400,400.298492,25,24.017681
01/06/2021;09:24:20,?,3.991335,?,13.989985,400,400.365051,25,23.998341
01/06/2021;09:24:21,?,3.992888,?,14.065257,400,400.330414,25,23.987717
01/06/2021;09:24:22,?,3.996768,?,14.118703,400,400.233459,25,23.981337
01/06/2021;09:24:23,?,3.997088,?,14.17769,400,400.099243,25,23.971365
01/06/2021;09:24:24,?,3.997041,?,14.25229,400,400.058472,25,23.959385
01/06/2021;09:24:25,?,4.002715,?,14.317186,400,400.080475,25,23.94887
01/06/2021;09:24:26,?,4.002715,?,14.392163,400,400.075928,25,23.930378
01/06/2021;09:24:27,?,4.004946,?,14.453665,400,400.07666,25,23.906626
