REPORT START/STOP
Start Time,09/06/2021,13:06:00
End Time,09/06/2021,14:49:53

Program,R290_pi_3.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
09/06/2021;13:06:34,?,16.526926,?,40.634998,400,392.00882,25,29.6936
09/06/2021;13:06:35,?,16.514874,?,40.631935,400,393.315216,25,29.693195
09/06/2021;13:06:36,?,16.514874,?,40.628761,400,393.906067,25,29.696514
09/06/2021;13:06:37,?,16.503607,?,40.629498,400,394.543823,25,29.697973
09/06/2021;13:06:38,?,16.493223,?,40.626915,400,395.013885,25,29.705029
09/06/2021;13:06:39,?,16.483799,?,40.634716,400,395.335876,25,29.717873
09/06/2021;13:06:40,?,16.472214,?,40.645985,400,395.590668,25,29.718447
09/06/2021;13:06:41,?,16.461697,?,40.668304,400,395.776398,25,29.713497
09/06/2021;13:06:42,?,16.806021,?,40.660519,400,395.827179,25,29.708462
09/06/2021;13:06:43,?,18.05497,?,40.633942,400,387.035339,25,29.691702
09/06/2021;13:06:44,?,18.00033,?,40.620235,400,393.662415,25,29.6749
09/06/2021;13:06:45,?,18.02726,?,40.625458,400,401.415344,25,29.675808
09/06/2021;13:06:46,?,17.634809,?,40.641716,400,402.916351,25,29.691097
09/06/2021;13:06:47,?,17.207405,?,40.67168,400,400.286835,25,29.708189
09/06/2021;13:06:48,?,16.42244,?,40.677444,400,398.93985,25,29.710276
09/06/2021;13:06:49,?,15.533863,?,40.677444,400,398.93985,25,29.710276
09/06/2021;13:06:50,?,15.533863,?,40.676388,400,399.045593,25,29.702526
09/06/2021;13:06:51,?,15.182562,?,40.619347,400,399.361053,25,29.688084
09/06/2021;13:06:52,?,14.878821,?,40.568165,400,399.457397,25,29.682383
09/06/2021;13:06:53,?,14.511037,?,40.510567,400,399.517456,25,29.688866
09/06/2021;13:06:54,?,14.149676,?,40.443062,400,399.596619,25,29.692583
09/06/2021;13:06:55,?,13.800665,?,40.346466,400,399.689911,25,29.702631
09/06/2021;13:06:56,?,13.414021,?,40.224201,400,399.757294,25,29.711823
09/06/2021;13:06:57,?,12.883097,?,40.066345,400,399.752899,25,29.712746
09/06/2021;13:06:58,?,12.631474,?,39.876663,400,399.78241,25,29.710352
09/06/2021;13:06:59,?,12.47826,?,39.624729,400,399.770386,25,29.707853
09/06/2021;13:07:00,?,12.406621,?,39.624729,400,399.770386,25,29.707853
09/06/2021;13:07:01,?,12.33187,?,39.371723,400,399.631531,25,29.711273
09/06/2021;13:07:02,?,12.241844,?,39.12146,400,399.468414,25,29.703363
09/06/2021;13:07:03,?,12.241844,?,38.847656,400,399.418396,25,29.700085
09/06/2021;13:07:04,?,12.137209,?,38.533382,400,399.462402,25,29.695557
09/06/2021;13:07:05,?,12.067157,?,38.238014,400,399.555908,25,29.695179
09/06/2021;13:07:06,?,11.951294,?,37.964169,400,399.755585,25,29.691698
09/06/2021;13:07:07,?,11.834834,?,37.663795,400,399.789307,25,29.695053
09/06/2021;13:07:08,?,11.73565,?,37.402283,400,399.847504,25,29.707523
09/06/2021;13:07:09,?,11.639312,?,37.099781,400,399.808136,25,29.723976
09/06/2021;13:07:10,?,11.586601,?,36.790783,400,399.732452,25,29.733797
09/06/2021;13:07:11,?,11.47939,?,36.50819,400,399.671021,25,29.74456
09/06/2021;13:07:12,?,11.411895,?,36.50819,400,399.671021,25,29.74456
09/06/2021;13:07:13,?,11.393003,?,36.17524,400,399.640503,25,29.748974
09/06/2021;13:07:14,?,11.289772,?,35.862389,400,399.62854,25,29.760962
09/06/2021;13:07:15,?,11.289772,?,35.568478,400,399.460571,25,29.765001
09/06/2021;13:07:16,?,11.251636,?,35.262123,400,399.321289,25,29.7607
09/06/2021;13:07:17,?,11.17461,?,34.973103,400,399.32489,25,29.75736
09/06/2021;13:07:18,?,11.062141,?,34.640732,400,399.251617,25,29.757105
09/06/2021;13:07:19,?,10.93766,?,34.336491,400,399.134583,25,29.760244
09/06/2021;13:07:20,?,10.830435,?,34.011364,400,399.014343,25,29.760153
09/06/2021;13:07:21,?,10.736015,?,33.689919,400,399.27359,25,29.76132
09/06/2021;13:07:22,?,10.615412,?,33.364689,400,399.436584,25,29.763222
09/06/2021;13:07:23,?,10.458044,?,33.020901,400,399.497131,25,29.76853
09/06/2021;13:07:24,?,10.255075,?,32.695599,400,399.560944,25,29.764851
09/06/2021;13:07:25,?,10.01335,?,32.695599,400,399.560944,25,29.764851
09/06/2021;13:07:26,?,10.01335,?,32.376442,400,399.595703,25,29.757843
09/06/2021;13:07:27,?,9.897184,?,32.076363,400,399.748657,25,29.758286
09/06/2021;13:07:28,?,9.762777,?,31.773735,400,399.867401,25,29.755363
09/06/2021;13:07:29,?,9.646338,?,31.446411,400,399.876709,25,29.751701
09/06/2021;13:07:30,?,9.534852,?,31.113916,400,399.825653,25,29.747673
09/06/2021;13:07:31,?,9.471375,?,30.758673,400,399.867737,25,29.744474
09/06/2021;13:07:32,?,9.405272,?,30.445204,400,399.882965,25,29.747484
09/06/2021;13:07:33,?,9.338056,?,30.132877,400,399.885223,25,29.751768
09/06/2021;13:07:34,?,9.251526,?,29.827728,400,399.83667,25,29.746859
09/06/2021;13:07:35,?,9.113345,?,29.528824,400,399.78595,25,29.744349
09/06/2021;13:07:36,?,9.015038,?,29.221527,400,399.706085,25,29.740017
09/06/2021;13:07:37,?,9.015038,?,28.955721,400,399.604065,25,29.731052
09/06/2021;13:07:38,?,8.920727,?,28.955721,400,399.604065,25,29.731052
09/06/2021;13:07:39,?,8.844538,?,28.620655,400,399.513916,25,29.730436
09/06/2021;13:07:40,?,8.785743,?,28.32267,400,399.659271,25,29.738424
09/06/2021;13:07:41,?,8.723713,?,28.034538,400,399.764679,25,29.743662
09/06/2021;13:07:42,?,8.663382,?,27.754244,400,399.826813,25,29.74404
09/06/2021;13:07:43,?,8.604511,?,27.497726,400,399.791626,25,29.748829
09/06/2021;13:07:44,?,8.528388,?,27.202579,400,399.702606,25,29.758755
09/06/2021;13:07:45,?,8.528388,?,26.948793,400,399.648041,25,29.759283
09/06/2021;13:07:46,?,8.429606,?,26.697094,400,399.816986,25,29.75201
09/06/2021;13:07:47,?,8.344728,?,26.398735,400,400.141724,25,29.750111
09/06/2021;13:07:48,?,8.234487,?,26.164267,400,400.222321,25,29.769299
09/06/2021;13:07:49,?,8.234487,?,26.164267,400,400.222321,25,29.769299
09/06/2021;13:07:50,?,8.040615,?,25.934683,400,400.224915,25,29.792677
09/06/2021;13:07:51,?,7.801919,?,25.727306,400,400.273468,25,29.809256
09/06/2021;13:07:52,?,8.624489,?,25.560974,400,400.322662,25,29.818588
09/06/2021;13:07:53,?,9.211085,?,25.344395,400,400.249237,25,29.82523
09/06/2021;13:07:54,?,9.965179,?,25.120281,400,400.06134,25,29.830376
09/06/2021;13:07:55,?,9.965179,?,24.88566,400,400.003845,25,29.828785
09/06/2021;13:07:56,?,9.475373,?,24.652134,400,400.052521,25,29.825384
09/06/2021;13:07:57,?,8.931507,?,24.422691,400,400.059387,25,29.829111
09/06/2021;13:07:58,?,8.288218,?,24.191324,400,400.142029,25,29.836456
09/06/2021;13:07:59,?,7.582119,?,24.191324,400,400.142029,25,29.836456
09/06/2021;13:08:00,?,7.005411,?,23.906858,400,400.26001,25,29.840948
09/06/2021;13:08:01,?,6.773092,?,23.672028,400,400.369995,25,29.850584
09/06/2021;13:08:02,?,6.667748,?,23.402803,400,400.41217,25,29.854824
09/06/2021;13:08:03,?,6.667748,?,23.132036,400,400.445984,25,29.855772
09/06/2021;13:08:04,?,6.607547,?,22.879671,400,400.483246,25,29.863525
09/06/2021;13:08:05,?,6.569134,?,22.66325,400,400.375397,25,29.870695
09/06/2021;13:08:06,?,6.549854,?,22.466707,400,400.338745,25,29.874409
09/06/2021;13:08:07,?,6.536704,?,22.269415,400,400.338257,25,29.880737
09/06/2021;13:08:08,?,6.525482,?,22.133038,400,400.370178,25,29.878975
09/06/2021;13:08:09,?,6.520108,?,21.992252,400,400.362,25,29.87431
09/06/2021;13:08:10,?,6.515285,?,21.896852,400,400.368378,25,29.877764
09/06/2021;13:08:11,?,6.513868,?,21.827967,400,400.364136,25,29.877607
09/06/2021;13:08:12,?,6.507917,?,21.827967,400,400.364136,25,29.877607
09/06/2021;13:08:13,?,6.507917,?,21.774338,400,400.409637,25,29.880167
09/06/2021;13:08:14,?,6.498222,?,21.711641,400,400.325592,25,29.891348
09/06/2021;13:08:15,?,6.488164,?,21.683535,400,400.160126,25,29.892618
09/06/2021;13:08:16,?,6.481529,?,21.65823,400,399.992523,25,29.891193
09/06/2021;13:08:17,?,6.475441,?,21.637115,400,399.869995,25,29.904659
09/06/2021;13:08:18,?,6.466158,?,21.640026,400,399.855743,25,29.910288
09/06/2021;13:08:19,?,6.466036,?,21.652481,400,399.902374,25,29.90963
09/06/2021;13:08:20,?,6.463582,?,21.668329,400,400.045776,25,29.918064
09/06/2021;13:08:21,?,6.463801,?,21.705492,400,400.148621,25,29.925728
09/06/2021;13:08:22,?,6.463801,?,21.752041,400,400.147369,25,29.925508
09/06/2021;13:08:23,?,6.463858,?,21.801153,400,400.080231,25,29.925339
09/06/2021;13:08:24,?,6.465558,?,21.856207,400,399.998199,25,29.929028
09/06/2021;13:08:25,?,6.461965,?,21.856207,400,399.998199,25,29.929028
09/06/2021;13:08:26,?,6.454829,?,21.91441,400,400.090546,25,29.942362
09/06/2021;13:08:27,?,6.454731,?,21.960102,400,400.274078,25,29.954002
09/06/2021;13:08:28,?,6.455926,?,22.024879,400,400.358978,25,29.958858
09/06/2021;13:08:29,?,6.46079,?,22.124166,400,400.389038,25,29.959282
09/06/2021;13:08:30,?,6.464002,?,22.202948,400,400.457611,25,29.965376
09/06/2021;13:08:31,?,6.462451,?,22.297178,400,400.427246,25,29.974472
09/06/2021;13:08:32,?,6.464072,?,22.404352,400,400.36264,25,29.978329
09/06/2021;13:08:33,?,6.470817,?,22.522829,400,400.353058,25,29.992765
09/06/2021;13:08:34,?,6.470817,?,22.625725,400,400.458954,25,30.008492
09/06/2021;13:08:35,?,6.475957,?,22.625725,400,400.458954,25,30.008492
09/06/2021;13:08:36,?,6.484616,?,22.743437,400,400.504333,25,30.018578
09/06/2021;13:08:37,?,6.488215,?,22.858938,400,400.218109,25,30.028297
09/06/2021;13:08:38,?,6.499021,?,22.982395,400,399.905487,25,30.044022
09/06/2021;13:08:39,?,6.505435,?,23.095537,400,399.80896,25,30.05608
09/06/2021;13:08:40,?,6.509645,?,23.245567,400,399.750427,25,30.05809
09/06/2021;13:08:41,?,6.509645,?,23.385704,400,399.728394,25,30.05969
09/06/2021;13:08:42,?,6.512512,?,23.500866,400,399.675049,25,30.076498
09/06/2021;13:08:43,?,6.519929,?,23.621666,400,399.695374,25,30.094873
09/06/2021;13:08:44,?,6.526501,?,23.751694,400,399.725403,25,30.098597
09/06/2021;13:08:45,?,6.535462,?,23.878101,400,399.824707,25,30.097784
09/06/2021;13:08:46,?,6.543547,?,24.006208,400,399.869202,25,30.101791
09/06/2021;13:08:47,?,6.547079,?,24.006208,400,399.869202,25,30.101791
09/06/2021;13:08:48,?,6.548388,?,24.113918,400,399.741669,25,30.116589
09/06/2021;13:08:49,?,6.550643,?,24.24222,400,399.667847,25,30.126371
09/06/2021;13:08:50,?,6.560455,?,24.351109,400,399.635651,25,30.141911
09/06/2021;13:08:51,?,6.560455,?,24.489367,400,399.647491,25,30.156361
09/06/2021;13:08:52,?,6.565203,?,24.615679,400,399.689941,25,30.161751
09/06/2021;13:08:53,?,6.568352,?,24.745043,400,399.763245,25,30.170347
09/06/2021;13:08:54,?,6.573669,?,24.860397,400,399.709778,25,30.163227
09/06/2021;13:08:55,?,6.580212,?,24.975399,400,399.688049,25,30.150236
09/06/2021;13:08:56,?,6.584048,?,25.08057,400,399.704865,25,30.147209
09/06/2021;13:08:57,?,6.585928,?,25.196379,400,399.797363,25,30.158117
09/06/2021;13:08:58,?,6.587508,?,25.196379,400,399.797363,25,30.158117
09/06/2021;13:08:59,?,6.597878,?,25.327637,400,399.773376,25,30.159098
09/06/2021;13:09:00,?,6.602222,?,25.455172,400,399.807953,25,30.168764
09/06/2021;13:09:01,?,6.602222,?,25.590393,400,399.853577,25,30.180084
09/06/2021;13:09:02,?,6.607081,?,25.709749,400,399.868988,25,30.185038
09/06/2021;13:09:03,?,6.616363,?,25.853834,400,399.929535,25,30.198692
09/06/2021;13:09:04,?,6.622138,?,25.976393,400,399.947937,25,30.21187
09/06/2021;13:09:05,?,6.622583,?,25.976393,400,399.947937,25,30.21187
09/06/2021;13:09:06,?,6.630019,?,26.105698,400,400.020386,25,30.21047
09/06/2021;13:09:07,?,6.641889,?,26.235302,400,400.014374,25,30.208658
09/06/2021;13:09:08,?,6.6529,?,26.366674,400,399.931274,25,30.215076
09/06/2021;13:09:09,?,6.664343,?,26.474815,400,399.926514,25,30.227348
09/06/2021;13:09:10,?,6.672092,?,26.566977,400,399.986542,25,30.232225
09/06/2021;13:09:11,?,6.672092,?,26.684237,400,400.047119,25,30.232849
09/06/2021;13:09:12,?,6.676327,?,26.81176,400,400.051208,25,30.244577
09/06/2021;13:09:13,?,6.682663,?,26.901936,400,400.084137,25,30.262566
09/06/2021;13:09:14,?,6.695617,?,26.999907,400,400.123138,25,30.2852
09/06/2021;13:09:15,?,6.70996,?,26.999907,400,400.123138,25,30.2852
09/06/2021;13:09:16,?,6.722374,?,27.118664,400,400.184113,25,30.301126
09/06/2021;13:09:17,?,6.734945,?,27.24622,400,400.260284,25,30.305382
09/06/2021;13:09:18,?,6.749702,?,27.368559,400,400.227478,25,30.305759
09/06/2021;13:09:19,?,6.755898,?,27.485035,400,400.26239,25,30.314468
09/06/2021;13:09:20,?,6.758095,?,27.597839,400,400.226044,25,30.323112
09/06/2021;13:09:21,?,6.761981,?,27.704273,400,400.156525,25,30.317158
09/06/2021;13:09:22,?,6.761981,?,27.831104,400,400.096466,25,30.312775
09/06/2021;13:09:23,?,6.77095,?,27.943228,400,400.017609,25,30.307182
09/06/2021;13:09:24,?,6.786014,?,28.056761,400,399.949097,25,30.304106
09/06/2021;13:09:25,?,6.803901,?,28.168997,400,399.960236,25,30.307072
09/06/2021;13:09:26,?,6.822331,?,28.265247,400,399.935242,25,30.31226
09/06/2021;13:09:27,?,6.822331,?,28.265247,400,399.935242,25,30.31226
09/06/2021;13:09:28,?,6.837608,?,28.386505,400,400.009644,25,30.318771
09/06/2021;13:09:29,?,6.850821,?,28.493622,400,400.094666,25,30.323126
09/06/2021;13:09:30,?,6.864748,?,28.587498,400,400.159363,25,30.338112
09/06/2021;13:09:31,?,6.876979,?,28.693403,400,400.138397,25,30.361364
09/06/2021;13:09:32,?,6.886156,?,28.781624,400,400.143188,25,30.376265
09/06/2021;13:09:33,?,6.891132,?,28.862785,400,400.088074,25,30.381268
09/06/2021;13:09:34,?,6.900275,?,28.947311,400,400.015106,25,30.381634
09/06/2021;13:09:35,?,6.913437,?,29.0322,400,399.875275,25,30.388649
09/06/2021;13:09:36,?,6.927196,?,29.135601,400,399.854065,25,30.39817
09/06/2021;13:09:37,?,6.940929,?,29.232174,400,399.999969,25,30.401154
09/06/2021;13:09:38,?,6.940929,?,29.232174,400,399.999969,25,30.401154
09/06/2021;13:09:39,?,6.950801,?,29.320969,400,399.993042,25,30.412514
09/06/2021;13:09:40,?,6.960332,?,29.422991,400,399.982483,25,30.422691
09/06/2021;13:09:41,?,6.985128,?,29.553682,400,399.998535,25,30.435099
09/06/2021;13:09:42,?,7.006382,?,29.661427,400,399.96167,25,30.450731
09/06/2021;13:09:43,?,7.019867,?,29.774752,400,400.006531,25,30.472334
09/06/2021;13:09:44,?,7.031565,?,29.879211,400,400.068817,25,30.486446
09/06/2021;13:09:45,?,7.040567,?,29.979967,400,400.04892,25,30.502459
09/06/2021;13:09:46,?,7.045209,?,30.098866,400,400.107117,25,30.509014
09/06/2021;13:09:47,?,7.053712,?,30.098866,400,400.107117,25,30.509014
09/06/2021;13:09:48,?,7.053712,?,30.221968,400,400.128967,25,30.516693
09/06/2021;13:09:49,?,7.061535,?,30.324036,400,400.017273,25,30.519146
09/06/2021;13:09:50,?,7.072619,?,30.418413,400,400.046112,25,30.51251
09/06/2021;13:09:51,?,7.082675,?,30.498699,400,400.135498,25,30.512028
09/06/2021;13:09:52,?,7.089301,?,30.559746,400,400.123383,25,30.521669
09/06/2021;13:09:53,?,7.090821,?,30.629715,400,400.141083,25,30.529406
09/06/2021;13:09:54,?,7.092048,?,30.690231,400,400.19281,25,30.538141
09/06/2021;13:09:55,?,7.093495,?,30.772392,400,400.259552,25,30.540749
09/06/2021;13:09:56,?,7.103206,?,30.835075,400,400.205078,25,30.538021
09/06/2021;13:09:57,?,7.11034,?,30.835075,400,400.205078,25,30.538021
09/06/2021;13:09:58,?,7.11034,?,30.907415,400,400.185913,25,30.53483
09/06/2021;13:09:59,?,7.124805,?,31.002123,400,400.219666,25,30.533051
09/06/2021;13:10:00,?,7.132986,?,31.080263,400,400.238281,25,30.53521
09/06/2021;13:10:01,?,7.142522,?,31.165924,400,400.190674,25,30.531382
09/06/2021;13:10:02,?,7.148554,?,31.258633,400,400.237152,25,30.530172
09/06/2021;13:10:03,?,7.153898,?,31.341394,400,400.295197,25,30.537563
09/06/2021;13:10:04,?,7.158792,?,31.426456,400,400.371826,25,30.554535
09/06/2021;13:10:05,?,7.159833,?,31.509449,400,400.457703,25,30.566742
09/06/2021;13:10:06,?,7.159666,?,31.614082,400,400.552612,25,30.572033
09/06/2021;13:10:07,?,7.161909,?,31.71512,400,400.54657,25,30.584547
09/06/2021;13:10:08,?,7.16553,?,31.828178,400,400.417999,25,30.608908
09/06/2021;13:10:09,?,7.175121,?,31.828178,400,400.417999,25,30.608908
09/06/2021;13:10:10,?,7.180588,?,31.927864,400,400.344116,25,30.639688
09/06/2021;13:10:11,?,7.180588,?,32.00473,400,400.320618,25,30.665684
09/06/2021;13:10:12,?,7.180234,?,32.086803,400,400.30072,25,30.677296
09/06/2021;13:10:13,?,7.180873,?,32.154686,400,400.31488,25,30.675859
09/06/2021;13:10:14,?,7.188479,?,32.218853,400,400.31311,25,30.675098
09/06/2021;13:10:15,?,7.194964,?,32.279366,400,400.386536,25,30.672472
09/06/2021;13:10:16,?,7.196624,?,32.341377,400,400.418976,25,30.670801
09/06/2021;13:10:17,?,7.194056,?,32.3974,400,400.378723,25,30.668629
09/06/2021;13:10:18,?,7.191655,?,32.450699,400,400.329865,25,30.668606
09/06/2021;13:10:19,?,7.193489,?,32.497929,400,400.323517,25,30.670311
09/06/2021;13:10:20,?,7.196443,?,32.497929,400,400.323517,25,30.670311
09/06/2021;13:10:21,?,7.193408,?,32.528526,400,400.249664,25,30.674555
09/06/2021;13:10:22,?,7.18859,?,32.557678,400,400.237671,25,30.683073
09/06/2021;13:10:23,?,7.18859,?,32.588737,400,400.223633,25,30.694069
09/06/2021;13:10:24,?,7.179852,?,32.64024,400,400.173828,25,30.697813
09/06/2021;13:10:25,?,7.179561,?,32.689949,400,400.149139,25,30.689285
09/06/2021;13:10:26,?,7.179561,?,32.738087,400,400.198364,25,30.681532
09/06/2021;13:10:27,?,7.17857,?,32.799908,400,400.206421,25,30.674709
09/06/2021;13:10:28,?,7.171855,?,32.866421,400,400.12381,25,30.673452
09/06/2021;13:10:29,?,7.164255,?,32.932209,400,400.19223,25,30.67787
09/06/2021;13:10:30,?,7.16082,?,33.032932,400,400.252106,25,30.692238
09/06/2021;13:10:31,?,7.158699,?,33.032932,400,400.252106,25,30.692238
09/06/2021;13:10:32,?,7.153985,?,33.163086,400,400.170319,25,30.700924
09/06/2021;13:10:33,?,7.149284,?,33.275982,400,400.243866,25,30.718594
09/06/2021;13:10:34,?,7.148982,?,33.362408,400,400.231445,25,30.722561
09/06/2021;13:10:35,?,7.262029,?,33.428341,400,400.154724,25,30.717096
09/06/2021;13:10:36,?,7.262029,?,33.428341,400,400.154724,25,30.717096
09/06/2021;13:10:37,?,7.399192,?,33.511501,400,400.136902,25,30.707272
09/06/2021;13:10:38,?,7.46163,?,33.58107,400,400.236877,25,30.713047
09/06/2021;13:10:39,?,7.50024,?,33.657726,400,400.344849,25,30.723782
09/06/2021;13:10:40,?,7.522878,?,33.71352,400,400.290558,25,30.725813
09/06/2021;13:10:41,?,7.541235,?,33.759743,400,400.12854,25,30.732176
09/06/2021;13:10:42,?,7.553274,?,33.829266,400,399.993652,25,30.750252
09/06/2021;13:10:43,?,7.572824,?,33.897259,400,399.985657,25,30.771469
09/06/2021;13:10:44,?,7.587543,?,33.958122,400,400.072632,25,30.792311
09/06/2021;13:10:45,?,7.599487,?,34.002792,400,400.089691,25,30.818272
09/06/2021;13:10:46,?,7.607672,?,34.030418,400,400.154907,25,30.838057
09/06/2021;13:10:47,?,7.612414,?,34.063885,400,400.170624,25,30.850548
09/06/2021;13:10:48,?,7.612414,?,34.063885,400,400.170624,25,30.850548
09/06/2021;13:10:49,?,7.616556,?,34.096397,400,400.172668,25,30.858374
09/06/2021;13:10:50,?,7.61061,?,34.128296,400,400.195221,25,30.862953
09/06/2021;13:10:51,?,7.599211,?,34.175945,400,400.194946,25,30.865011
09/06/2021;13:10:52,?,7.581227,?,34.219807,400,400.281769,25,30.867294
09/06/2021;13:10:53,?,7.557459,?,34.243916,400,400.256348,25,30.867085
09/06/2021;13:10:54,?,7.531711,?,34.277679,400,400.200287,25,30.86389
09/06/2021;13:10:55,?,7.502216,?,34.339481,400,400.129578,25,30.859241
09/06/2021;13:10:56,?,7.472565,?,34.392868,400,400.119293,25,30.850624
09/06/2021;13:10:57,?,7.444844,?,34.430088,400,400.134613,25,30.858126
09/06/2021;13:10:58,?,7.420872,?,34.470177,400,400.109985,25,30.875191
09/06/2021;13:10:59,?,7.400867,?,34.472763,400,400.034149,25,30.8811
09/06/2021;13:11:00,?,7.38109,?,34.484108,400,399.784241,25,30.882442
09/06/2021;13:11:01,?,7.364854,?,34.484108,400,399.784241,25,30.882442
09/06/2021;13:11:02,?,7.364854,?,34.506138,400,399.737976,25,30.883972
09/06/2021;13:11:03,?,7.350322,?,34.516697,400,399.827057,25,30.877312
09/06/2021;13:11:04,?,7.343406,?,34.534809,400,399.950256,25,30.874161
09/06/2021;13:11:05,?,7.340819,?,34.569473,400,400.049774,25,30.869034
09/06/2021;13:11:06,?,7.345776,?,34.584648,400,399.98941,25,30.860077
09/06/2021;13:11:07,?,7.349851,?,34.603039,400,399.905579,25,30.857513
09/06/2021;13:11:08,?,7.351964,?,34.611862,400,399.955109,25,30.866066
09/06/2021;13:11:09,?,7.349533,?,34.63295,400,399.990387,25,30.87294
09/06/2021;13:11:10,?,7.347364,?,34.642979,400,400.041199,25,30.881752
09/06/2021;13:11:11,?,7.346473,?,34.665112,400,400.044342,25,30.886435
09/06/2021;13:11:12,?,7.344832,?,34.695641,400,400.081665,25,30.892687
09/06/2021;13:11:13,?,7.341817,?,34.713497,400,400.131348,25,30.9
09/06/2021;13:11:14,?,7.341817,?,34.754612,400,400.113434,25,30.903439
09/06/2021;13:11:15,?,7.333762,?,34.754612,400,400.113434,25,30.903439
09/06/2021;13:11:16,?,7.321389,?,34.771374,400,400.09314,25,30.896097
09/06/2021;13:11:17,?,7.321389,?,34.801582,400,400.108948,25,30.885967
09/06/2021;13:11:18,?,7.312387,?,34.832424,400,400.108704,25,30.869099
09/06/2021;13:11:19,?,7.303576,?,34.842766,400,400.134949,25,30.860752
09/06/2021;13:11:20,?,7.292036,?,34.85714,400,400.158264,25,30.867668
09/06/2021;13:11:21,?,7.273714,?,34.871792,400,400.17218,25,30.86952
09/06/2021;13:11:22,?,7.249703,?,34.862766,400,400.169922,25,30.863596
09/06/2021;13:11:23,?,7.226418,?,34.851151,400,400.137726,25,30.859623
09/06/2021;13:11:24,?,7.196278,?,34.862003,400,400.073212,25,30.864807
09/06/2021;13:11:25,?,7.170411,?,34.87825,400,400.159912,25,30.865669
09/06/2021;13:11:26,?,7.142571,?,34.916576,400,400.160522,25,30.86515
09/06/2021;13:11:27,?,7.111681,?,34.941982,400,400.111176,25,30.866425
09/06/2021;13:11:28,?,7.083278,?,34.949406,400,400.056213,25,30.871964
