REPORT START/STOP
Start Time,01/06/2021,14:21:14
End Time,01/06/2021,14:30:15

Program,R290_pi_4.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
01/06/2021;14:21:40,?,29.670565,?,47.959312,400,387.366364,25,34.897915
01/06/2021;14:21:41,?,29.659557,?,48.004478,400,388.864655,25,34.90427
01/06/2021;14:21:42,?,29.647158,?,48.039162,400,389.669891,25,34.904411
01/06/2021;14:21:43,?,29.634113,?,48.09544,400,390.417267,25,34.887665
01/06/2021;14:21:44,?,29.620939,?,48.154446,400,391.40274,25,34.878075
01/06/2021;14:21:45,?,29.609419,?,48.17223,400,392.713623,25,34.878017
01/06/2021;14:21:46,?,29.595921,?,48.17223,400,392.713623,25,34.878017
01/06/2021;14:21:47,?,29.581953,?,48.220638,400,393.497345,25,34.892429
01/06/2021;14:21:48,?,29.564236,?,48.265583,400,393.872498,25,34.90398
01/06/2021;14:21:49,?,29.541826,?,48.308624,400,394.101013,25,34.899738
01/06/2021;14:21:50,?,29.512274,?,48.343563,400,394.724274,25,34.89687
01/06/2021;14:21:51,?,29.475178,?,48.347866,400,395.732361,25,34.896976
01/06/2021;14:21:52,?,29.475178,?,48.369446,400,396.266479,25,34.89645
01/06/2021;14:21:53,?,29.426804,?,48.384739,400,396.376556,25,34.897041
01/06/2021;14:21:54,?,31.920143,?,48.414192,400,392.044983,25,34.887871
01/06/2021;14:21:55,?,46.181423,?,48.438206,400,383.638794,25,34.871689
01/06/2021;14:21:56,?,28.246487,?,48.461639,400,399.550537,25,34.858601
01/06/2021;14:21:57,?,20.464087,?,48.461639,400,399.550537,25,34.858601
01/06/2021;14:21:58,?,20.114349,?,48.466404,400,405.992767,25,34.852627
01/06/2021;14:21:59,?,20.421032,?,48.472897,400,402.113281,25,34.84594
01/06/2021;14:22:00,?,20.549278,?,48.520672,400,397.752655,25,34.839409
01/06/2021;14:22:01,?,20.187767,?,48.588142,400,396.843872,25,34.830708
01/06/2021;14:22:02,?,19.454405,?,48.675491,400,397.402405,25,34.827202
01/06/2021;14:22:03,?,18.845194,?,48.723,400,398.796204,25,34.833748
01/06/2021;14:22:04,?,18.671436,?,48.747208,400,399.633301,25,34.837456
01/06/2021;14:22:05,?,18.671436,?,48.746071,400,399.920349,25,34.828056
01/06/2021;14:22:06,?,18.768177,?,48.741867,400,399.795563,25,34.818359
01/06/2021;14:22:07,?,18.676191,?,48.734028,400,399.56662,25,34.815079
01/06/2021;14:22:08,?,17.927288,?,48.734028,400,399.56662,25,34.815079
01/06/2021;14:22:09,?,17.14658,?,48.689465,400,399.226013,25,34.813816
01/06/2021;14:22:10,?,17.06584,?,48.615757,400,398.988373,25,34.815159
01/06/2021;14:22:11,?,17.065802,?,48.513275,400,398.909088,25,34.820023
01/06/2021;14:22:12,?,17.151886,?,48.37859,400,398.825439,25,34.824287
01/06/2021;14:22:13,?,17.195932,?,48.178452,400,399.613861,25,34.822773
01/06/2021;14:22:14,?,17.167971,?,47.967583,400,400.023895,25,34.815712
01/06/2021;14:22:15,?,17.111692,?,47.784008,400,400.23938,25,34.813396
01/06/2021;14:22:16,?,17.111692,?,47.576145,400,400.454132,25,34.814217
01/06/2021;14:22:17,?,17.069269,?,47.411617,400,400.490875,25,34.812363
01/06/2021;14:22:18,?,17.031397,?,47.251324,400,400.49231,25,34.810932
01/06/2021;14:22:19,?,16.607342,?,47.251324,400,400.49231,25,34.810932
01/06/2021;14:22:20,?,16.093937,?,47.042042,400,400.35614,25,34.813
01/06/2021;14:22:21,?,16.173557,?,46.838078,400,400.298096,25,34.804073
01/06/2021;14:22:22,?,16.215763,?,46.617786,400,400.390991,25,34.800186
01/06/2021;14:22:23,?,16.149403,?,46.401951,400,400.34317,25,34.805428
01/06/2021;14:22:24,?,16.039833,?,46.193794,400,400.293488,25,34.799614
01/06/2021;14:22:25,?,15.958871,?,46.006054,400,400.307617,25,34.796062
01/06/2021;14:22:26,?,15.923513,?,45.763344,400,400.302246,25,34.798676
01/06/2021;14:22:27,?,15.934707,?,45.5322,400,400.254852,25,34.788273
01/06/2021;14:22:28,?,15.934707,?,45.303219,400,400.184204,25,34.779163
01/06/2021;14:22:29,?,15.938217,?,45.303219,400,400.184204,25,34.779163
01/06/2021;14:22:30,?,15.87788,?,45.067074,400,400.212463,25,34.777794
01/06/2021;14:22:31,?,15.837401,?,44.875858,400,400.231262,25,34.776958
01/06/2021;14:22:32,?,15.799683,?,44.665409,400,400.215546,25,34.769585
01/06/2021;14:22:33,?,15.7579,?,44.452801,400,400.059357,25,34.768421
01/06/2021;14:22:34,?,15.690443,?,44.245926,400,400.098938,25,34.772068
01/06/2021;14:22:35,?,15.4988,?,44.058449,400,400.298035,25,34.775894
01/06/2021;14:22:36,?,15.260806,?,43.878143,400,400.416321,25,34.7798
01/06/2021;14:22:37,?,15.377646,?,43.647453,400,400.06955,25,34.784687
01/06/2021;14:22:38,?,15.589339,?,43.463474,400,399.884674,25,34.790733
01/06/2021;14:22:39,?,15.589339,?,43.298103,400,399.934387,25,34.793797
01/06/2021;14:22:40,?,15.551177,?,43.298103,400,399.934387,25,34.793797
01/06/2021;14:22:41,?,15.454844,?,43.147877,400,400.086365,25,34.784966
01/06/2021;14:22:42,?,15.476856,?,42.991844,400,400.13028,25,34.776711
01/06/2021;14:22:43,?,15.486626,?,42.829121,400,400.03241,25,34.777187
01/06/2021;14:22:44,?,15.463537,?,42.708218,400,399.928528,25,34.774208
01/06/2021;14:22:45,?,15.329826,?,42.585148,400,399.79834,25,34.772564
01/06/2021;14:22:46,?,15.255998,?,42.433929,400,399.831024,25,34.77021
01/06/2021;14:22:47,?,15.261542,?,42.31155,400,399.880341,25,34.768932
01/06/2021;14:22:48,?,15.298462,?,42.188759,400,399.894318,25,34.769714
01/06/2021;14:22:49,?,15.373143,?,42.096985,400,399.735565,25,34.766033
01/06/2021;14:22:50,?,15.417796,?,42.025105,400,399.524719,25,34.75848
01/06/2021;14:22:51,?,15.417796,?,41.979202,400,399.524689,25,34.755974
01/06/2021;14:22:52,?,15.443058,?,41.930786,400,399.47699,25,34.760818
01/06/2021;14:22:53,?,15.446959,?,41.893566,400,399.399841,25,34.774296
01/06/2021;14:22:54,?,15.26479,?,41.893566,400,399.399841,25,34.774296
01/06/2021;14:22:55,?,14.506938,?,41.822063,400,399.273285,25,34.788166
01/06/2021;14:22:56,?,14.415174,?,41.758148,400,399.211487,25,34.78817
01/06/2021;14:22:57,?,14.430658,?,41.664883,400,399.214935,25,34.784317
01/06/2021;14:22:58,?,14.505003,?,41.54192,400,399.325653,25,34.789413
01/06/2021;14:22:59,?,14.681874,?,41.393993,400,399.538513,25,34.779255
01/06/2021;14:23:00,?,14.869384,?,41.255955,400,399.743591,25,34.775478
01/06/2021;14:23:01,?,14.927274,?,41.158894,400,399.735168,25,34.784149
01/06/2021;14:23:02,?,14.913603,?,41.04982,400,399.72348,25,34.786728
01/06/2021;14:23:03,?,14.913603,?,40.996376,400,399.696106,25,34.78727
01/06/2021;14:23:04,?,14.909696,?,40.996376,400,399.696106,25,34.78727
01/06/2021;14:23:05,?,14.962854,?,40.931786,400,399.664307,25,34.776917
01/06/2021;14:23:06,?,15.023421,?,40.883633,400,399.693176,25,34.767174
01/06/2021;14:23:07,?,15.066583,?,40.838314,400,399.730316,25,34.765812
01/06/2021;14:23:08,?,15.048244,?,40.788715,400,399.727051,25,34.756905
01/06/2021;14:23:09,?,14.995619,?,40.72691,400,399.608215,25,34.752583
01/06/2021;14:23:10,?,14.955841,?,40.666538,400,399.56839,25,34.75647
01/06/2021;14:23:11,?,14.93757,?,40.621925,400,399.633392,25,34.759274
01/06/2021;14:23:12,?,14.949294,?,40.580299,400,399.659821,25,34.768913
01/06/2021;14:23:13,?,14.955298,?,40.529713,400,399.587128,25,34.777622
01/06/2021;14:23:14,?,14.953846,?,40.511517,400,399.562836,25,34.78196
01/06/2021;14:23:15,?,14.946256,?,40.494038,400,399.594879,25,34.783783
01/06/2021;14:23:16,?,14.946256,?,40.494038,400,399.594879,25,34.783783
01/06/2021;14:23:17,?,14.930199,?,40.47971,400,399.643219,25,34.785858
01/06/2021;14:23:18,?,14.907658,?,40.438175,400,399.628571,25,34.780087
01/06/2021;14:23:19,?,14.880764,?,40.406342,400,399.502777,25,34.780754
01/06/2021;14:23:20,?,14.854481,?,40.385555,400,399.632935,25,34.785866
01/06/2021;14:23:21,?,14.861186,?,40.365448,400,399.71283,25,34.782196
01/06/2021;14:23:22,?,14.865291,?,40.350441,400,399.740051,25,34.779675
01/06/2021;14:23:23,?,14.854144,?,40.326797,400,399.709686,25,34.774021
01/06/2021;14:23:24,?,14.847277,?,40.297935,400,399.68045,25,34.775616
01/06/2021;14:23:25,?,14.848452,?,40.242546,400,399.695953,25,34.779804
01/06/2021;14:23:26,?,14.827934,?,40.20256,400,399.640442,25,34.785542
01/06/2021;14:23:27,?,14.821201,?,40.167007,400,399.740875,25,34.794353
01/06/2021;14:23:28,?,14.825274,?,40.127346,400,399.8284,25,34.797462
01/06/2021;14:23:29,?,14.825274,?,40.078396,400,399.98349,25,34.800591
01/06/2021;14:23:30,?,14.818913,?,40.027828,400,400.080902,25,34.806789
01/06/2021;14:23:31,?,14.800815,?,39.987469,400,400.108826,25,34.820633
01/06/2021;14:23:32,?,14.768787,?,39.987469,400,400.108826,25,34.820633
01/06/2021;14:23:33,?,14.752554,?,39.944042,400,400.018677,25,34.835712
01/06/2021;14:23:34,?,14.749094,?,39.896782,400,399.92514,25,34.839783
01/06/2021;14:23:35,?,14.733267,?,39.834625,400,399.844727,25,34.837009
01/06/2021;14:23:36,?,14.728338,?,39.761127,400,399.843781,25,34.836998
01/06/2021;14:23:37,?,14.704561,?,39.710434,400,399.919983,25,34.833527
01/06/2021;14:23:38,?,14.655621,?,39.661015,400,399.895996,25,34.837093
01/06/2021;14:23:39,?,14.623738,?,39.61425,400,399.870605,25,34.841034
01/06/2021;14:23:40,?,14.601106,?,39.588169,400,399.932465,25,34.843475
01/06/2021;14:23:41,?,14.583777,?,39.563324,400,399.888702,25,34.843525
01/06/2021;14:23:42,?,14.570973,?,39.51329,400,399.811127,25,34.847515
01/06/2021;14:23:43,?,14.555232,?,39.48954,400,399.816864,25,34.852169
01/06/2021;14:23:44,?,14.531954,?,39.494129,400,399.837067,25,34.854961
01/06/2021;14:23:45,?,14.531954,?,39.488911,400,399.903229,25,34.858982
01/06/2021;14:23:46,?,14.52486,?,39.501213,400,399.77417,25,34.863422
01/06/2021;14:23:47,?,14.500082,?,39.501213,400,399.77417,25,34.863422
01/06/2021;14:23:48,?,14.467603,?,39.495342,400,399.630341,25,34.874729
01/06/2021;14:23:49,?,14.432305,?,39.493851,400,400.831299,25,34.876137
01/06/2021;14:23:50,?,14.412066,?,39.512386,400,401.499603,25,34.866512
01/06/2021;14:23:51,?,14.40302,?,39.515545,400,401.431793,25,34.861298
01/06/2021;14:23:52,?,14.41351,?,39.489494,400,401.29303,25,34.860565
01/06/2021;14:23:53,?,14.403297,?,39.446419,400,401.023956,25,34.871735
01/06/2021;14:23:54,?,14.365469,?,39.409649,400,400.942474,25,34.884331
01/06/2021;14:23:55,?,14.29534,?,39.371326,400,401.075256,25,34.887138
01/06/2021;14:23:56,?,14.246127,?,39.358391,400,401.152435,25,34.88139
01/06/2021;14:23:57,?,14.208771,?,39.328934,400,401.04425,25,34.880039
01/06/2021;14:23:58,?,14.174173,?,39.306671,400,400.657532,25,34.886795
01/06/2021;14:23:59,?,14.143634,?,39.274021,400,400.5289,25,34.896591
01/06/2021;14:24:00,?,14.143634,?,39.22459,400,400.549286,25,34.900345
01/06/2021;14:24:01,?,14.114209,?,39.185745,400,400.540466,25,34.901257
01/06/2021;14:24:02,?,14.08823,?,39.185745,400,400.540466,25,34.901257
01/06/2021;14:24:03,?,14.067569,?,39.149284,400,400.502869,25,34.896866
01/06/2021;14:24:04,?,14.050155,?,39.069649,400,400.453094,25,34.890156
01/06/2021;14:24:05,?,14.03575,?,39.021297,400,400.468384,25,34.886734
01/06/2021;14:24:06,?,14.033203,?,38.959644,400,400.469849,25,34.885433
01/06/2021;14:24:07,?,14.02824,?,38.910885,400,400.434357,25,34.886395
01/06/2021;14:24:08,?,14.010507,?,38.890858,400,400.341797,25,34.886147
01/06/2021;14:24:09,?,13.985024,?,38.878014,400,400.298553,25,34.885624
01/06/2021;14:24:10,?,13.959386,?,38.870216,400,400.373138,25,34.882496
01/06/2021;14:24:11,?,13.938823,?,38.858181,400,400.384033,25,34.879944
01/06/2021;14:24:12,?,13.932472,?,38.852154,400,400.175629,25,34.885345
01/06/2021;14:24:13,?,13.919193,?,38.857292,400,399.940277,25,34.903202
01/06/2021;14:24:14,?,13.904863,?,38.848049,400,399.946533,25,34.911915
01/06/2021;14:24:15,?,13.887199,?,38.836533,400,399.992493,25,34.907909
01/06/2021;14:24:16,?,13.87096,?,38.804565,400,400.068481,25,34.908043
01/06/2021;14:24:17,?,13.87096,?,38.744377,400,400.056519,25,34.919247
01/06/2021;14:24:18,?,13.854876,?,38.678009,400,400.020996,25,34.929218
01/06/2021;14:24:19,?,13.842312,?,38.678009,400,400.020996,25,34.929218
01/06/2021;14:24:20,?,13.825976,?,38.612873,400,399.954346,25,34.929569
01/06/2021;14:24:21,?,13.815943,?,38.554352,400,400.053741,25,34.928398
01/06/2021;14:24:22,?,13.797896,?,38.50367,400,400.233276,25,34.936302
01/06/2021;14:24:23,?,13.781805,?,38.452995,400,400.263824,25,34.955101
01/06/2021;14:24:24,?,13.765118,?,38.394287,400,400.235413,25,34.965805
01/06/2021;14:24:25,?,13.753599,?,38.339458,400,400.210693,25,34.97308
01/06/2021;14:24:26,?,13.856199,?,38.309467,400,400.053314,25,34.971817
01/06/2021;14:24:27,?,14.12654,?,38.282738,400,400.02356,25,34.970097
01/06/2021;14:24:28,?,14.122561,?,38.256908,400,400.092194,25,34.980362
01/06/2021;14:24:29,?,14.040987,?,38.228096,400,400.045532,25,34.980583
01/06/2021;14:24:30,?,14.010813,?,38.231609,400,399.984283,25,34.979805
01/06/2021;14:24:31,?,13.993816,?,38.235699,400,399.967682,25,34.983124
01/06/2021;14:24:32,?,13.976699,?,38.223549,400,400.011322,25,34.989655
01/06/2021;14:24:33,?,13.96065,?,38.184952,400,399.936768,25,34.993958
01/06/2021;14:24:34,?,13.950199,?,38.184952,400,399.936768,25,34.993958
01/06/2021;14:24:35,?,13.950199,?,38.153812,400,399.87738,25,35.0019
01/06/2021;14:24:36,?,13.951319,?,38.147892,400,399.948334,25,35.017609
01/06/2021;14:24:37,?,13.954802,?,38.12225,400,399.897095,25,35.027981
01/06/2021;14:24:38,?,13.95327,?,38.089954,400,399.495117,25,35.0341
01/06/2021;14:24:39,?,13.931317,?,38.06345,400,399.507935,25,35.031769
01/06/2021;14:24:40,?,13.891145,?,38.050804,400,399.690186,25,35.032303
01/06/2021;14:24:41,?,13.858485,?,38.02084,400,399.772888,25,35.033829
01/06/2021;14:24:42,?,13.84746,?,37.988228,400,399.735291,25,35.044174
01/06/2021;14:24:43,?,13.833418,?,37.966099,400,399.658112,25,35.05389
01/06/2021;14:24:44,?,13.818674,?,37.930916,400,399.637634,25,35.060375
01/06/2021;14:24:45,?,13.804153,?,37.919018,400,399.651642,25,35.069599
01/06/2021;14:24:46,?,13.790224,?,37.923798,400,399.693726,25,35.078693
01/06/2021;14:24:47,?,13.78503,?,37.913818,400,399.664001,25,35.081589
01/06/2021;14:24:48,?,13.774473,?,37.884335,400,399.686035,25,35.078472
01/06/2021;14:24:49,?,13.759225,?,37.855572,400,399.738464,25,35.080162
01/06/2021;14:24:50,?,13.731761,?,37.850712,400,399.747437,25,35.069229
01/06/2021;14:24:51,?,13.71155,?,37.850712,400,399.747437,25,35.069229
01/06/2021;14:24:52,?,13.701508,?,37.818192,400,399.714142,25,35.058662
01/06/2021;14:24:53,?,13.698806,?,37.787251,400,399.768494,25,35.065281
01/06/2021;14:24:54,?,13.698806,?,37.752293,400,399.787292,25,35.077564
01/06/2021;14:24:55,?,13.70361,?,37.733032,400,399.733612,25,35.082054
01/06/2021;14:24:56,?,13.702076,?,37.700584,400,399.730621,25,35.082829
01/06/2021;14:24:57,?,13.700548,?,37.666088,400,399.733978,25,35.089111
01/06/2021;14:24:58,?,13.705244,?,37.656406,400,399.709442,25,35.095131
01/06/2021;14:24:59,?,13.714417,?,37.666702,400,399.694214,25,35.101074
01/06/2021;14:25:00,?,13.722715,?,37.662895,400,399.687195,25,35.111538
01/06/2021;14:25:01,?,13.722596,?,37.649654,400,399.656219,25,35.108261
01/06/2021;14:25:02,?,13.709206,?,37.644165,400,399.713074,25,35.104504
01/06/2021;14:25:03,?,13.680418,?,37.621502,400,399.744843,25,35.107239
01/06/2021;14:25:04,?,13.643192,?,37.621502,400,399.744843,25,35.107239
01/06/2021;14:25:05,?,13.618732,?,37.606815,400,399.722412,25,35.115036
01/06/2021;14:25:06,?,13.601248,?,37.597424,400,399.604279,25,35.129856
01/06/2021;14:25:07,?,13.595585,?,37.567619,400,399.495117,25,35.140289
01/06/2021;14:25:08,?,13.617864,?,37.56591,400,399.446442,25,35.157837
01/06/2021;14:25:09,?,13.65065,?,37.578533,400,399.564819,25,35.173954
01/06/2021;14:25:10,?,13.65065,?,37.56881,400,399.707245,25,35.185532
01/06/2021;14:25:11,?,13.658956,?,37.541023,400,399.773865,25,35.189674
01/06/2021;14:25:12,?,13.642167,?,37.511208,400,399.77951,25,35.189091
01/06/2021;14:25:13,?,13.611298,?,37.486458,400,399.770874,25,35.188637
01/06/2021;14:25:14,?,13.586613,?,37.425968,400,399.638245,25,35.189713
01/06/2021;14:25:15,?,13.567707,?,37.385143,400,399.62796,25,35.185448
01/06/2021;14:25:16,?,13.549397,?,37.375702,400,399.648712,25,35.17778
01/06/2021;14:25:17,?,13.538377,?,37.350052,400,399.723663,25,35.168243
01/06/2021;14:25:18,?,13.528162,?,37.305729,400,399.729065,25,35.159206
01/06/2021;14:25:19,?,13.531949,?,37.305729,400,399.729065,25,35.159206
01/06/2021;14:25:20,?,13.517562,?,37.258343,400,399.943024,25,35.151112
01/06/2021;14:25:21,?,13.494795,?,37.229713,400,400.260925,25,35.153053
01/06/2021;14:25:22,?,13.485668,?,37.196438,400,400.379669,25,35.161304
01/06/2021;14:25:23,?,13.468847,?,37.151989,400,400.454651,25,35.173317
01/06/2021;14:25:24,?,13.451625,?,37.113079,400,400.465057,25,35.177948
01/06/2021;14:25:25,?,13.434148,?,37.112583,400,400.465698,25,35.175797
01/06/2021;14:25:26,?,13.41265,?,37.128712,400,400.4487,25,35.178486
01/06/2021;14:25:27,?,13.392843,?,37.119862,400,400.496246,25,35.185291
01/06/2021;14:25:28,?,13.372341,?,37.111534,400,400.548004,25,35.1842
01/06/2021;14:25:29,?,13.356852,?,37.089478,400,400.552124,25,35.186432
01/06/2021;14:25:30,?,13.356852,?,37.078453,400,400.414459,25,35.188644
01/06/2021;14:25:31,?,13.340091,?,37.04348,400,400.228394,25,35.192661
01/06/2021;14:25:32,?,13.316255,?,36.996986,400,400.264496,25,35.195686
01/06/2021;14:25:33,?,13.306127,?,36.996986,400,400.264496,25,35.195686
01/06/2021;14:25:34,?,13.300661,?,36.944241,400,400.286499,25,35.209084
01/06/2021;14:25:35,?,13.299298,?,36.917183,400,400.235321,25,35.215397
01/06/2021;14:25:36,?,13.293921,?,36.90419,400,400.252991,25,35.2136
01/06/2021;14:25:37,?,13.271598,?,36.872345,400,400.295746,25,35.213486
01/06/2021;14:25:38,?,13.250961,?,36.836395,400,400.31073,25,35.215302
01/06/2021;14:25:39,?,13.230719,?,36.816437,400,400.220276,25,35.217564
01/06/2021;14:25:40,?,13.212021,?,36.800003,400,400.217194,25,35.226151
01/06/2021;14:25:41,?,13.191229,?,36.794334,400,400.252441,25,35.235077
01/06/2021;14:25:42,?,13.17892,?,36.759613,400,400.21936,25,35.243057
01/06/2021;14:25:43,?,13.161776,?,36.725525,400,400.177948,25,35.246006
01/06/2021;14:25:44,?,13.155461,?,36.703251,400,400.164307,25,35.248367
01/06/2021;14:25:45,?,13.140874,?,36.68784,400,400.220184,25,35.247505
01/06/2021;14:25:46,?,13.111563,?,36.649582,400,400.186218,25,35.246273
01/06/2021;14:25:47,?,13.111563,?,36.629387,400,400.12793,25,35.248486
01/06/2021;14:25:48,?,13.056261,?,36.568272,400,400.173157,25,35.256828
01/06/2021;14:25:49,?,13.01139,?,36.513451,400,400.307556,25,35.258659
01/06/2021;14:25:50,?,12.981413,?,36.470673,400,400.361389,25,35.256741
01/06/2021;14:25:51,?,12.953387,?,36.443428,400,400.365784,25,35.260754
01/06/2021;14:25:52,?,12.936906,?,36.415268,400,400.331787,25,35.257954
01/06/2021;14:25:53,?,12.937676,?,36.382687,400,400.185791,25,35.242065
01/06/2021;14:25:54,?,12.950154,?,36.355732,400,400.034119,25,35.234524
01/06/2021;14:25:55,?,12.952387,?,36.355732,400,400.034119,25,35.234524
01/06/2021;14:25:56,?,12.921075,?,36.306156,400,400.014404,25,35.237
01/06/2021;14:25:57,?,12.870255,?,36.247879,400,400.081482,25,35.240784
01/06/2021;14:25:58,?,12.820521,?,36.179722,400,400.062286,25,35.252346
01/06/2021;14:25:59,?,12.785716,?,36.117962,400,399.978668,25,35.264305
01/06/2021;14:26:00,?,12.755999,?,36.069309,400,399.921844,25,35.270115
01/06/2021;14:26:01,?,12.755999,?,36.029816,400,399.999756,25,35.265442
01/06/2021;14:26:02,?,12.73944,?,35.963097,400,400.140961,25,35.260471
01/06/2021;14:26:03,?,12.753393,?,35.91256,400,400.164337,25,35.259827
01/06/2021;14:26:04,?,12.770212,?,35.864605,400,400.060974,25,35.255672
01/06/2021;14:26:05,?,12.790335,?,35.807156,400,399.847107,25,35.252796
01/06/2021;14:26:06,?,12.782958,?,35.763977,400,399.727417,25,35.253529
01/06/2021;14:26:07,?,12.752233,?,35.720989,400,399.671082,25,35.256706
01/06/2021;14:26:08,?,12.7027,?,35.688202,400,399.757263,25,35.256622
01/06/2021;14:26:09,?,12.648294,?,35.629982,400,399.919769,25,35.247303
01/06/2021;14:26:10,?,12.614267,?,35.589233,400,399.966492,25,35.226791
01/06/2021;14:26:11,?,12.579941,?,35.541752,400,399.902527,25,35.236042
01/06/2021;14:26:12,?,12.557181,?,35.541752,400,399.902527,25,35.236042
01/06/2021;14:26:13,?,12.553742,?,35.491055,400,399.827332,25,35.260658
01/06/2021;14:26:14,?,12.558754,?,35.452625,400,399.78653,25,35.271332
01/06/2021;14:26:15,?,12.584507,?,35.423298,400,399.786591,25,35.268299
01/06/2021;14:26:16,?,12.605035,?,35.38332,400,399.780762,25,35.262405
01/06/2021;14:26:17,?,12.603877,?,35.358147,400,399.799622,25,35.254772
01/06/2021;14:26:18,?,12.603877,?,35.300201,400,399.733246,25,35.244667
01/06/2021;14:26:19,?,12.567505,?,35.282307,400,399.697418,25,35.240597
01/06/2021;14:26:20,?,12.521613,?,35.24004,400,399.737183,25,35.241528
01/06/2021;14:26:21,?,12.474841,?,35.196865,400,399.770233,25,35.239151
01/06/2021;14:26:22,?,12.426245,?,35.166687,400,399.868256,25,35.235874
01/06/2021;14:26:23,?,12.397142,?,35.133392,400,399.959137,25,35.235336
01/06/2021;14:26:24,?,12.383445,?,35.105206,400,399.903473,25,35.24329
01/06/2021;14:26:25,?,12.367634,?,35.055302,400,399.790802,25,35.263355
01/06/2021;14:26:26,?,12.351604,?,35.005692,400,399.775604,25,35.274998
01/06/2021;14:26:27,?,12.344239,?,35.005692,400,399.775604,25,35.274998
01/06/2021;14:26:28,?,12.344765,?,34.948837,400,399.848755,25,35.276974
01/06/2021;14:26:29,?,12.35835,?,34.896873,400,399.938812,25,35.278648
01/06/2021;14:26:30,?,12.363768,?,34.848454,400,399.887878,25,35.292282
01/06/2021;14:26:31,?,12.343604,?,34.805908,400,399.757202,25,35.314182
01/06/2021;14:26:32,?,12.343604,?,34.762245,400,399.604218,25,35.326004
01/06/2021;14:26:33,?,12.305469,?,34.718422,400,399.587891,25,35.320694
01/06/2021;14:26:34,?,12.253114,?,34.669971,400,399.670715,25,35.322117
01/06/2021;14:26:35,?,12.201519,?,34.626709,400,399.768555,25,35.334076
01/06/2021;14:26:36,?,12.175431,?,34.57391,400,399.835938,25,35.33773
01/06/2021;14:26:37,?,12.158909,?,34.497761,400,399.83606,25,35.338543
01/06/2021;14:26:38,?,12.151059,?,34.429146,400,399.821381,25,35.344448
01/06/2021;14:26:39,?,12.152789,?,34.363476,400,399.858246,25,35.355698
01/06/2021;14:26:40,?,12.165058,?,34.310329,400,399.859406,25,35.359848
01/06/2021;14:26:41,?,12.171168,?,34.243969,400,399.859741,25,35.367546
01/06/2021;14:26:42,?,12.166275,?,34.243969,400,399.859741,25,35.367546
