REPORT START/STOP
Start Time,31/05/2021,12:51:50
End Time,31/05/2021,14:14:53

Program,R290_pi_4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
31/05/2021;12:54:53,?,3.918562,?,9.547431,400,399.609558,25,21.800205
31/05/2021;12:54:54,?,3.919702,?,9.539468,400,400.029633,25,21.81695
31/05/2021;12:54:55,?,3.923327,?,9.531838,400,400.214478,25,21.836777
31/05/2021;12:54:56,?,3.927805,?,9.530632,400,400.217346,25,21.854809
31/05/2021;12:54:57,?,3.937458,?,9.527596,400,400.251984,25,21.877211
31/05/2021;12:54:58,?,3.948418,?,9.515064,400,400.329773,25,21.886576
31/05/2021;12:54:59,?,3.956592,?,9.518833,400,400.240509,25,21.894247
31/05/2021;12:55:00,?,3.966919,?,9.526658,400,400.209961,25,21.905745
31/05/2021;12:55:01,?,3.973696,?,9.526658,400,400.209961,25,21.905745
31/05/2021;12:55:02,?,3.973696,?,9.525786,400,400.262268,25,21.924456
31/05/2021;12:55:03,?,3.980274,?,9.521887,400,400.270966,25,21.945463
31/05/2021;12:55:04,?,3.986808,?,9.534718,400,400.250763,25,21.965912
31/05/2021;12:55:05,?,3.991264,?,9.553318,400,400.183472,25,21.982397
31/05/2021;12:55:06,?,4.00409,?,9.563888,400,400.139954,25,21.983185
31/05/2021;12:55:07,?,4.010934,?,9.575344,400,400.107697,25,21.988707
31/05/2021;12:55:08,?,4.014053,?,9.599813,400,400.113647,25,22.008968
31/05/2021;12:55:09,?,4.019605,?,9.594836,400,400.119232,25,22.031744
31/05/2021;12:55:10,?,4.022888,?,9.609896,400,400.141418,25,22.053246
31/05/2021;12:55:11,?,4.033069,?,9.627966,400,400.111084,25,22.06777
31/05/2021;12:55:12,?,4.036964,?,9.635306,400,400.042023,25,22.08342
31/05/2021;12:55:13,?,4.036964,?,9.635306,400,400.042023,25,22.08342
31/05/2021;12:55:14,?,4.040658,?,9.658052,400,400.041321,25,22.091995
31/05/2021;12:55:15,?,4.046401,?,9.676176,400,399.990417,25,22.110035
31/05/2021;12:55:16,?,4.052155,?,9.688616,400,400.029694,25,22.12513
31/05/2021;12:55:17,?,4.062256,?,9.682954,400,400.064362,25,22.136402
31/05/2021;12:55:18,?,4.067061,?,9.695607,400,400.076263,25,22.154026
31/05/2021;12:55:19,?,4.075461,?,9.711715,400,400.04718,25,22.156862
31/05/2021;12:55:20,?,4.081524,?,9.72828,400,400.046448,25,22.156134
31/05/2021;12:55:21,?,4.084769,?,9.747953,400,400.012482,25,22.1653
31/05/2021;12:55:22,?,4.095062,?,9.747953,400,400.012482,25,22.1653
31/05/2021;12:55:23,?,4.098691,?,9.771178,400,399.979065,25,22.186573
31/05/2021;12:55:24,?,4.098691,?,9.793641,400,399.917847,25,22.210491
31/05/2021;12:55:25,?,4.107111,?,9.821332,400,399.9151,25,22.222191
31/05/2021;12:55:26,?,4.116587,?,9.839104,400,399.947021,25,22.229307
31/05/2021;12:55:27,?,4.125644,?,9.850558,400,399.904602,25,22.237015
31/05/2021;12:55:28,?,4.135362,?,9.869509,400,399.845032,25,22.254148
31/05/2021;12:55:29,?,4.151398,?,9.882174,400,399.848267,25,22.269068
31/05/2021;12:55:30,?,4.161655,?,9.901248,400,399.892487,25,22.285719
31/05/2021;12:55:31,?,4.166217,?,9.901248,400,399.892487,25,22.285719
31/05/2021;12:55:32,?,4.172611,?,9.931278,400,399.87085,25,22.308817
31/05/2021;12:55:33,?,4.178093,?,9.936833,400,399.863647,25,22.32962
31/05/2021;12:55:34,?,4.191181,?,9.936575,400,399.90506,25,22.347078
31/05/2021;12:55:35,?,4.197918,?,9.956436,400,399.929047,25,22.36252
31/05/2021;12:55:36,?,4.197918,?,9.960746,400,399.904205,25,22.360909
31/05/2021;12:55:37,?,4.206338,?,9.978142,400,399.876709,25,22.362055
31/05/2021;12:55:38,?,4.209907,?,10.001009,400,399.866058,25,22.372858
31/05/2021;12:55:39,?,4.216001,?,10.019183,400,399.942566,25,22.380264
31/05/2021;12:55:40,?,4.22815,?,10.028022,400,399.98877,25,22.3873
31/05/2021;12:55:41,?,4.238301,?,10.041447,400,399.998779,25,22.392281
31/05/2021;12:55:42,?,4.244158,?,10.063357,400,400.016266,25,22.404158
31/05/2021;12:55:43,?,4.251647,?,10.066225,400,399.994293,25,22.423441
31/05/2021;12:55:44,?,4.260682,?,10.066225,400,399.994293,25,22.423441
31/05/2021;12:55:45,?,4.268084,?,10.099266,400,399.953461,25,22.432718
