REPORT START/STOP
Start Time,10/06/2021,11:25:50
End Time,10/06/2021,11:27:07

Program,R290_pi_2.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
10/06/2021;11:26:10,?,23.49099,?,60.280945,400,0,25,36.102158
10/06/2021;11:26:11,?,23.489393,?,60.105515,400,0,25,36.080414
10/06/2021;11:26:12,?,23.484987,?,59.974274,400,0,25,36.059349
10/06/2021;11:26:13,?,23.483009,?,59.938038,400,0,25,36.035465
10/06/2021;11:26:14,?,23.479431,?,59.93903,400,0,25,36.023029
10/06/2021;11:26:15,?,23.474657,?,59.940475,400,0,25,36.01619
10/06/2021;11:26:16,?,23.470158,?,59.944122,400,0,25,36.004559
10/06/2021;11:26:17,?,23.464777,?,59.968742,400,0,25,35.998711
10/06/2021;11:26:18,?,23.461555,?,59.986996,400,0,25,35.98164
10/06/2021;11:26:19,?,23.457119,?,60.047092,400,0,25,35.961552
10/06/2021;11:26:20,?,23.457119,?,60.120758,400,0,25,35.949886
10/06/2021;11:26:21,?,23.450537,?,60.120758,400,0,25,35.949886
10/06/2021;11:26:22,?,23.434103,?,60.215767,400,0,25,35.952118
10/06/2021;11:26:22,?,23.414913,?,60.292854,400,0,25,35.954735
10/06/2021;11:26:23,?,23.398258,?,60.325497,400,0,25,35.93959
10/06/2021;11:26:24,?,23.382946,?,60.36034,400,0,25,35.93198
10/06/2021;11:26:25,?,23.365599,?,60.382027,400,0,25,35.924576
10/06/2021;11:26:26,?,23.349098,?,60.422249,400,0,25,35.928513
10/06/2021;11:26:27,?,23.334227,?,60.441219,400,0,25,35.939468
10/06/2021;11:26:28,?,23.321514,?,60.489998,400,0,25,35.944683
10/06/2021;11:26:29,?,23.310051,?,60.540329,400,77.144264,25,35.949356
10/06/2021;11:26:30,?,23.310051,?,60.594784,400,164.879852,25,35.971161
10/06/2021;11:26:31,?,23.298098,?,60.594784,400,164.879852,25,35.971161
10/06/2021;11:26:32,?,23.285606,?,60.651924,400,192.901443,25,35.990559
10/06/2021;11:26:33,?,23.279469,?,60.6553,400,200.488495,25,35.999691
10/06/2021;11:26:34,?,23.271795,?,60.644348,400,202.327148,25,35.99865
10/06/2021;11:26:35,?,23.264801,?,60.651333,400,202.784943,25,35.994961
10/06/2021;11:26:36,?,23.254536,?,60.693913,400,202.86731,25,35.987255
10/06/2021;11:26:37,?,23.245071,?,60.692139,400,202.863937,25,35.974106
10/06/2021;11:26:38,?,23.237297,?,60.668457,400,202.86731,25,35.956059
10/06/2021;11:26:39,?,23.231684,?,60.613152,400,202.877655,25,35.942539
10/06/2021;11:26:40,?,23.231684,?,60.544571,400,202.881409,25,35.931011
10/06/2021;11:26:41,?,23.225447,?,60.497406,400,202.863113,25,35.920532
10/06/2021;11:26:42,?,23.216501,?,60.427555,400,202.863037,25,35.908474
10/06/2021;11:26:43,?,23.208639,?,60.332359,400,202.854141,25,35.88826
10/06/2021;11:26:44,?,23.200216,?,60.245392,400,202.86554,25,35.878994
10/06/2021;11:26:45,?,23.194607,?,60.245392,400,202.86554,25,35.878994
10/06/2021;11:26:46,?,23.188208,?,60.175667,400,202.877808,25,35.878323
10/06/2021;11:26:47,?,23.182659,?,60.107895,400,202.850922,25,35.864712
10/06/2021;11:26:48,?,23.176376,?,60.009197,400,202.832947,25,35.85907
10/06/2021;11:26:49,?,23.170378,?,59.889645,400,202.835876,25,35.864426
10/06/2021;11:26:50,?,23.167038,?,59.808483,400,202.83107,25,35.860264
10/06/2021;11:26:51,?,23.167038,?,59.711609,400,202.838058,25,35.860378
10/06/2021;11:26:52,?,23.1628,?,59.671856,400,202.846939,25,35.857586
10/06/2021;11:26:53,?,23.15962,?,59.659966,400,202.847275,25,35.840092
10/06/2021;11:26:54,?,23.155912,?,59.625523,400,202.863281,25,35.830765
10/06/2021;11:26:55,?,23.152214,?,59.625523,400,202.863281,25,35.830765
10/06/2021;11:26:56,?,23.147774,?,59.53212,400,202.866165,25,35.835274
10/06/2021;11:26:57,?,23.14337,?,59.412441,400,202.90976,25,35.841305
10/06/2021;11:26:58,?,23.137264,?,59.268692,400,202.909775,25,35.834763
10/06/2021;11:26:59,?,23.129692,?,59.122002,400,202.890244,25,35.82872
10/06/2021;11:27:00,?,23.124603,?,58.992374,400,202.870361,25,35.829197
10/06/2021;11:27:01,?,23.119488,?,58.885513,400,202.828629,25,35.822701
10/06/2021;11:27:02,?,23.114704,?,58.832634,400,202.819778,25,35.8041
10/06/2021;11:27:03,?,23.111425,?,58.800747,400,202.846146,25,35.76886
10/06/2021;11:27:04,?,23.111425,?,58.784405,400,202.883057,25,35.73621
10/06/2021;11:27:05,?,23.10564,?,58.733021,?,202.913788,?,35.710346
10/06/2021;11:27:06,?,23.098799,?,58.620247,?,202.96434,?,35.688744
10/06/2021;11:27:07,?,23.098799,?,58.620247,?,202.96434,?,35.688744
10/06/2021;11:27:08,?,23.095436,?,58.515205,?,202.957733,?,35.670177

RECORDED VALUES : FR_5
Date;Time,CPU.Suction mf.Process_value,CPU.Suc density.Process_value,CPU.Suction temp.Process_value,CPU.Discharge mf.Process_value,CPU.Disch density.Process_value,CPU.Discharge temp.Process_value,CPU.Oil mf.Process_value,CPU.Oil density.Process_value
10/06/2021;11:25:50,0,344.939606,58.028606,1.916812,45.991486,86.494843,0,854.754883
10/06/2021;11:25:51,0,349.417755,58.060818,1.921666,46.053349,86.426613,0,854.428589
10/06/2021;11:25:52,0,353.767181,58.025692,1.892331,46.048615,86.366837,0,854.219177
10/06/2021;11:25:53,0,353.767181,58.025692,1.892331,46.048615,86.366837,0,854.219177
10/06/2021;11:25:54,3.133258,358.172882,58.05991,1.892395,46.002438,86.342613,0,853.770142
10/06/2021;11:25:55,3.126217,362.380676,58.039577,1.885413,46.014278,86.305832,0,853.369324
10/06/2021;11:25:56,3.126217,362.380676,58.039577,1.885413,46.014278,86.305832,0,853.369324
10/06/2021;11:25:57,3.274865,366.600098,58.063938,1.900379,46.02523,86.267151,0,853.121277
10/06/2021;11:25:58,3.28219,371.077057,58.109764,1.929812,46.066372,86.182556,0,853.016602
10/06/2021;11:25:59,3.28219,371.077057,58.109764,1.929812,46.066372,86.182556,0,853.016602
10/06/2021;11:26:00,3.151908,376.182434,58.135754,1.951081,46.083538,86.115929,0,852.962402
10/06/2021;11:26:01,3.151908,376.182434,58.135754,1.951081,46.083538,86.115929,0,852.962402
10/06/2021;11:26:02,2.830777,381.257202,58.133728,1.952472,46.084423,86.089836,0,853.051514
10/06/2021;11:26:03,3.155187,386.262787,58.160107,1.872339,46.094791,86.04393,0,852.994934
10/06/2021;11:26:04,3.155187,386.262787,58.160107,1.872339,46.094791,86.04393,0,852.994934
10/06/2021;11:26:05,3.484641,391.353394,58.190144,1.838558,46.094791,86.025261,0,852.722839
10/06/2021;11:26:06,3.302938,397.081604,58.180935,1.820501,46.070522,85.993347,0,852.277405
10/06/2021;11:26:07,3.302938,397.081604,58.180935,1.820501,46.070522,85.993347,0,852.277405
10/06/2021;11:26:08,0,403.332275,58.206264,1.83369,46.081177,85.956482,0,852.03186
10/06/2021;11:26:09,0,410.405518,58.23204,1.847436,46.083546,85.920097,0,851.963257
10/06/2021;11:26:10,0,410.405518,58.23204,1.847436,46.083546,85.920097,0,851.963257
10/06/2021;11:26:11,?,415.59079,58.24337,1.84893,46.07851,85.874191,0,851.830872
10/06/2021;11:26:12,?,415.59079,58.24337,1.84893,46.07851,85.874191,0,851.830872
10/06/2021;11:26:13,?,418.589539,58.26516,1.88231,46.144218,85.773857,0,851.727356
10/06/2021;11:26:14,?,419.994781,58.232685,1.899255,46.151619,85.749405,0,851.552734
10/06/2021;11:26:15,?,421.622711,58.242012,1.899048,46.214073,85.683647,0,851.175964
10/06/2021;11:26:16,?,421.622711,58.242012,1.899048,46.214073,85.683647,0,851.175964
10/06/2021;11:26:17,?,422.816071,58.278492,1.913004,46.255512,85.602623,0,850.988159
10/06/2021;11:26:18,?,422.816071,58.278492,1.913004,46.255512,85.602623,0,850.988159
10/06/2021;11:26:19,?,423.053009,58.321171,1.924512,46.355556,85.509102,0,850.907532
10/06/2021;11:26:20,?,424.163483,58.310909,1.969796,46.307602,85.503807,0,850.889465
10/06/2021;11:26:21,?,424.163483,58.310909,1.969796,46.307602,85.503807,0,850.889465
10/06/2021;11:26:22,?,425.126282,58.352844,2.187616,46.287167,85.487007,0,851.21814
10/06/2021;11:26:22,?,425.785614,58.382488,2.330897,46.145668,85.524643,0,851.490173
10/06/2021;11:26:23,?,425.785614,58.382488,2.330897,46.145668,85.524643,0,851.490173
10/06/2021;11:26:24,0,427.174194,58.396679,2.35031,46.1362,85.50621,0,851.750244
10/06/2021;11:26:25,0,427.174194,58.396679,2.35031,46.1362,85.50621,0,851.750244
10/06/2021;11:26:26,0,427.845978,58.404072,2.338308,46.204571,85.405769,0,851.820007
10/06/2021;11:26:27,0,428.323853,58.414124,2.334833,46.183258,85.388382,0,851.697205
10/06/2021;11:26:28,0,428.323853,58.414124,2.334833,46.183258,85.388382,0,851.697205
10/06/2021;11:26:29,0,428.465057,58.404316,2.308304,46.159882,85.340294,0,851.667114
10/06/2021;11:26:30,0,428.519836,58.459114,2.286521,46.168762,85.301964,0,851.490173
10/06/2021;11:26:31,0,428.519836,58.459114,2.286521,46.168762,85.301964,0,851.490173
10/06/2021;11:26:32,0,428.6875,58.49976,2.248642,46.127323,85.262573,0,851.272278
10/06/2021;11:26:33,0,428.6875,58.49976,2.248642,46.127323,85.262573,0,851.272278
10/06/2021;11:26:34,0,428.725037,58.511383,2.256973,46.102757,85.224861,0,851.175964
10/06/2021;11:26:35,0,428.787292,58.490147,2.261486,46.083221,85.208023,0,851.125427
10/06/2021;11:26:36,0,428.787292,58.490147,2.261486,46.083221,85.208023,0,851.125427
10/06/2021;11:26:37,0,428.874573,58.486294,2.261893,46.068718,85.183807,0,851.143494
10/06/2021;11:26:38,3.232004,429.000793,58.49881,2.236794,45.980217,85.18029,0,850.96051
10/06/2021;11:26:39,3.232004,429.000793,58.49881,2.236794,45.980217,85.18029,0,850.96051
10/06/2021;11:26:40,0,429.002502,58.526733,2.241924,45.97607,85.153641,0,851.000183
10/06/2021;11:26:41,3.036876,428.979767,58.53989,2.242651,45.967487,85.100395,0,850.925598
10/06/2021;11:26:42,3.036876,428.979767,58.53989,2.242651,45.967487,85.100395,0,850.925598
10/06/2021;11:26:43,3.202046,428.970795,58.522121,2.229282,45.938778,85.088463,0,850.855774
10/06/2021;11:26:44,3.058584,428.813721,58.54501,2.238159,45.876324,85.068855,0,850.877441
10/06/2021;11:26:45,3.058584,428.813721,58.54501,2.238159,45.876324,85.068855,0,850.877441
10/06/2021;11:26:46,2.920173,428.629211,58.557178,2.258697,45.832809,85.063583,0,850.940002
10/06/2021;11:26:47,2.920173,428.629211,58.557178,2.258697,45.832809,85.063583,0,850.940002
10/06/2021;11:26:48,3.132034,428.435242,58.557743,2.220858,45.895859,84.966347,0,850.879883
10/06/2021;11:26:49,3.118504,428.290894,58.541668,2.239293,45.896744,84.934792,0,850.718506
10/06/2021;11:26:50,3.118504,428.290894,58.541668,2.239293,45.896744,84.934792,0,850.718506
10/06/2021;11:26:51,2.985484,428.138214,58.579075,2.271358,45.822151,84.933044,0,850.631836
10/06/2021;11:26:52,3.050146,428.058411,58.592308,2.262725,45.829262,84.904144,0,850.533142
10/06/2021;11:26:53,3.050146,428.058411,58.592308,2.262725,45.829262,84.904144,0,850.533142
10/06/2021;11:26:54,3.079577,427.998627,58.609909,2.226544,45.88224,84.814407,0,850.446472
10/06/2021;11:26:55,3.079577,427.998627,58.609909,2.226544,45.88224,84.814407,0,850.446472
10/06/2021;11:26:56,3.05204,427.951752,58.614563,2.258853,45.929302,84.732246,0,850.245422
10/06/2021;11:26:57,3.153284,427.891357,58.6422,2.299549,45.934925,84.70005,0,850.305664
10/06/2021;11:26:58,3.153284,427.891357,58.6422,2.299549,45.934925,84.70005,0,850.305664
10/06/2021;11:26:59,3.163449,427.904266,58.611389,2.339306,45.905617,84.688164,0,850.222534
10/06/2021;11:27:00,3.068158,427.821808,58.673351,2.359462,45.932259,84.619247,0,850.111816
10/06/2021;11:27:01,3.068158,427.821808,58.673351,2.359462,45.932259,84.619247,0,850.111816
10/06/2021;11:27:02,3.026438,427.819916,58.658775,2.363771,45.905613,84.582397,0,850.069641
10/06/2021;11:27:03,2.984223,427.815338,58.646576,2.361172,45.913609,84.56176,0,850.090149
10/06/2021;11:27:04,2.984223,427.815338,58.646576,2.361172,45.913609,84.56176,0,850.090149
10/06/2021;11:27:05,3.028037,427.749481,58.679073,2.37666,45.845821,84.583977,0,849.979431
10/06/2021;11:27:06,3.028037,427.749481,58.679073,2.37666,45.845821,84.583977,0,849.979431
10/06/2021;11:27:07,3.028037,427.749481,58.679073,2.37666,45.845821,84.583977,0,849.979431
10/06/2021;11:27:08,2.959217,427.770569,58.649059,2.358,45.856186,84.518906,0,849.821716

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
10/06/2021;11:25:50,8,23.545776,16.0138,23.532938,20.021492,59.034439,80.401489
10/06/2021;11:25:51,8,23.53907,16.027666,23.526375,20.057549,59.020405,80.3293
10/06/2021;11:25:52,8,23.533573,16.041599,23.52092,20.082924,59.007504,80.25737
10/06/2021;11:25:53,8,23.527065,20,23.515173,28.32,58.983425,80.185692
10/06/2021;11:25:54,8,23.520329,20,23.507576,28.32,58.951843,80.096542
10/06/2021;11:25:55,8,23.515129,20,23.502136,28.32,58.918736,79.977745
10/06/2021;11:25:56,8,23.509314,20,23.495979,28.32,58.882412,79.860123
10/06/2021;11:25:57,8,23.509314,20,23.495979,28.32,58.882412,79.860123
10/06/2021;11:25:58,8,23.501404,20,23.489727,28.32,58.857109,79.777901
10/06/2021;11:25:59,8,23.495266,20,23.481153,28.32,58.834049,79.72834
10/06/2021;11:26:00,8.002584,23.488262,20.006458,23.474831,28.329653,58.776066,79.649963
10/06/2021;11:26:01,8.006083,23.482838,20.015209,23.469812,28.345367,58.707355,79.504326
10/06/2021;11:26:02,8.009983,23.47764,20.024958,23.465139,28.360859,58.661877,79.323524
10/06/2021;11:26:03,9,23.475338,22.5,23.463245,32.810001,58.675587,79.152527
10/06/2021;11:26:04,9,23.47509,22.5,23.463041,32.810001,58.720097,78.971832
10/06/2021;11:26:05,9,23.473927,22.5,23.461487,32.810001,58.763176,78.853683
10/06/2021;11:26:06,9,23.472805,22.5,23.458895,32.810001,58.839718,78.728104
10/06/2021;11:26:07,9,23.469341,22.5,23.456289,32.810001,58.955147,78.614761
10/06/2021;11:26:08,9,23.469341,22.5,23.456289,32.810001,59.038025,78.522293
10/06/2021;11:26:09,9.000433,23.465549,22.501083,23.452511,32.82074,59.058842,78.460068
10/06/2021;11:26:10,9.0039,23.46228,22.50975,23.449276,32.82074,59.058842,78.460068
10/06/2021;11:26:11,9.007383,23.459349,22.518457,23.445906,32.838703,59.025356,78.455826
10/06/2021;11:26:12,9.01085,23.456295,22.527124,23.441628,32.853024,58.96788,78.4879
10/06/2021;11:26:13,9.01475,23.452377,22.536875,23.439068,32.870918,58.904152,78.468864
10/06/2021;11:26:14,9.018233,23.449635,22.545584,23.436064,32.883514,58.860416,78.459663
10/06/2021;11:26:15,9.022133,23.444901,22.555334,23.431543,32.897835,58.816067,78.449753
10/06/2021;11:26:16,10,23.440237,25,23.427855,36.939999,58.757465,78.422821
10/06/2021;11:26:17,10,23.434752,25,23.423145,36.939999,58.673023,78.326195
10/06/2021;11:26:18,10,23.431271,25,23.418352,36.939999,58.580341,78.162956
10/06/2021;11:26:19,10,23.426472,25,23.412811,36.939999,58.463116,77.958305
10/06/2021;11:26:20,10,23.426472,25,23.412811,36.939999,58.339333,77.763382
10/06/2021;11:26:21,10,23.42131,25,23.406357,36.939999,58.339333,77.763382
10/06/2021;11:26:22,10,23.403255,25,23.388367,36.939999,58.212696,77.604271
10/06/2021;11:26:22,10.00345,23.383846,25.008625,23.369919,36.949944,58.115067,77.458641
10/06/2021;11:26:23,10.00695,23.365736,25.017374,23.35202,36.965088,58.033253,77.278328
10/06/2021;11:26:24,10.010834,23.350916,25.027082,23.336338,36.978436,57.996452,77.188301
10/06/2021;11:26:25,11,23.335098,27.5,23.319298,36.991718,57.988575,77.145889
10/06/2021;11:26:26,11,23.317879,27.5,23.302155,40.790001,58.009583,77.140541
10/06/2021;11:26:27,11,23.303871,27.5,23.289394,40.790001,58.054607,77.091797
10/06/2021;11:26:28,11,23.290854,27.5,23.275465,40.790001,58.08691,77.035217
10/06/2021;11:26:29,11,23.280115,27.5,23.265369,40.790001,58.087151,76.96582
10/06/2021;11:26:30,11,23.280115,27.5,23.265369,40.791557,58.074226,76.869347
10/06/2021;11:26:31,11.000867,23.268124,27.502167,23.254684,40.791557,58.074226,76.869347
10/06/2021;11:26:32,11.004766,23.256428,27.511917,23.241451,40.805557,58.051071,76.782272
10/06/2021;11:26:33,11.00825,23.248188,27.520624,23.232683,40.816505,58.039532,76.753815
10/06/2021;11:26:34,11.011717,23.242376,27.529291,23.227562,40.829014,58.033581,76.770157
10/06/2021;11:26:35,11.01565,23.234375,27.539125,23.220226,40.844509,58.029991,76.851395
10/06/2021;11:26:36,11.0191,23.224003,27.54775,23.209682,40.857075,58.034958,76.879967
10/06/2021;11:26:37,11.022567,23.216015,27.556416,23.200743,40.869461,58.082283,76.854294
10/06/2021;11:26:38,11.026083,23.206949,27.565208,23.192837,40.881905,58.188118,76.729286
10/06/2021;11:26:39,11.030833,23.202106,27.577084,23.186481,40.894409,58.313061,76.582314
10/06/2021;11:26:40,11.030833,23.202106,27.577084,23.186481,40.908409,58.388603,76.50264
10/06/2021;11:26:41,11.034284,23.195505,27.585709,23.180557,40.920975,58.408848,76.435654
10/06/2021;11:26:42,11.0382,23.186459,27.595499,23.172934,40.933361,58.389557,76.33622
10/06/2021;11:26:43,11.04125,23.178724,27.603125,23.164064,40.947361,58.368904,76.214516
10/06/2021;11:26:44,11.045134,23.171335,27.612833,23.155523,40.958431,58.340328,76.119316
10/06/2021;11:26:45,11.04905,23.164223,27.622625,23.14954,40.958431,58.340328,76.119316
10/06/2021;11:26:46,11.052517,23.157494,27.631292,23.14249,40.97393,58.300583,76.049294
10/06/2021;11:26:47,11.055984,23.152538,27.639957,23.138302,40.986313,58.286068,76.024948
10/06/2021;11:26:48,11.0599,23.147011,27.64975,23.131346,40.998878,58.296612,76.007889
10/06/2021;11:26:49,11.0638,23.141624,27.6595,23.125521,41.011326,58.31052,76.014168
10/06/2021;11:26:50,11.067266,23.137886,27.668167,23.123142,41.026821,58.329197,76.01931
10/06/2021;11:26:51,11.067266,23.137886,27.668167,23.123142,41.039326,58.341297,75.999725
10/06/2021;11:26:52,11.071183,23.132336,27.677958,23.117119,41.051773,58.352203,75.988831
10/06/2021;11:26:53,11.07465,23.129778,27.686625,23.113451,41.067329,58.348236,75.986359
10/06/2021;11:26:54,11.07815,23.125874,27.695375,23.109997,41.076721,58.324032,75.950569
10/06/2021;11:26:55,11.08205,23.122353,27.705124,23.106274,41.076721,58.324032,75.950569
10/06/2021;11:26:56,11.0855,23.118118,27.713749,23.102453,41.090725,58.295708,75.863731
10/06/2021;11:26:57,11.089,23.113466,27.7225,23.09823,41.104725,58.30098,75.773468
10/06/2021;11:26:58,11.0929,23.107073,27.73225,23.091522,41.117229,58.313419,75.687721
10/06/2021;11:26:59,11.096784,23.100082,27.741959,23.08292,41.129677,58.311462,75.598686
10/06/2021;11:27:00,11.100284,23.094099,27.750708,23.078033,41.143677,58.302616,75.518387
10/06/2021;11:27:01,11.103316,23.088697,27.758291,23.072685,41.156242,58.286053,75.464195
10/06/2021;11:27:02,11.1072,23.084438,27.768,23.068491,41.167072,58.261974,75.453308
10/06/2021;11:27:03,11.1107,23.081551,27.776751,23.064989,41.181072,58.238003,75.427742
10/06/2021;11:27:04,11.1107,23.081551,27.776751,23.064989,41.193577,58.211266,75.44101
10/06/2021;11:27:05,11.114166,23.076445,27.785416,23.060162,?,58.171326,75.459663
10/06/2021;11:27:06,?,23.069744,?,23.053297,?,58.123894,75.445892
10/06/2021;11:27:07,?,23.069744,?,23.053297,?,58.123894,75.445892
10/06/2021;11:27:08,?,23.066988,?,23.050917,?,58.097382,75.416351

RECORDED VALUES : FR_3
Date;Time,R3.TWI.Process_value,R3.TWO.Process_value,CPU.Frequency.Process_value,CPU.Voltage 1_2.Process_value,CPU.Voltage 2_3.Process_value,CPU.Voltage 3_1.Process_value,CPU.Power Watt.Process_value
10/06/2021;11:25:50,12.808973,73.094955,?,0,0,0,0
10/06/2021;11:25:51,12.800169,73.060852,?,0,0,0,0
10/06/2021;11:25:52,12.799328,73.038643,?,0,0,0,0
10/06/2021;11:25:53,12.796924,73.03154,?,0,0,0,0
10/06/2021;11:25:54,12.798274,72.99646,?,0,0,0,0
10/06/2021;11:25:55,12.798783,72.97477,?,0,0,0,0
10/06/2021;11:25:56,12.796818,72.931213,?,0,0,0,0
10/06/2021;11:25:57,12.803347,72.90509,?,0,0,0,0
10/06/2021;11:25:58,12.811589,72.888618,?,0,0,0,0
10/06/2021;11:25:59,12.811839,72.852768,?,0,0,0,0
10/06/2021;11:26:00,12.815828,72.822311,?,0,0,0,0
10/06/2021;11:26:01,12.818987,72.81134,?,0,0,0,0
10/06/2021;11:26:02,12.831993,72.802132,?,0,0,0,0
10/06/2021;11:26:03,12.839646,72.781311,?,0,0,0,0
10/06/2021;11:26:04,12.835759,72.742958,?,0,0,0,0
10/06/2021;11:26:05,12.862584,72.703499,?,0,0,0,0
10/06/2021;11:26:06,12.882298,72.670647,?,0,0,0,0
10/06/2021;11:26:07,12.883927,72.626701,?,0,0,0,0
10/06/2021;11:26:08,12.896099,72.597267,?,0,0,0,0
10/06/2021;11:26:09,12.906682,72.571854,?,0,0,0,0
10/06/2021;11:26:10,12.92533,72.528603,?,0,0,0,0
10/06/2021;11:26:11,12.936421,72.505737,?,0,0,0,0
10/06/2021;11:26:12,12.947849,72.486336,?,0,0,0,0
10/06/2021;11:26:13,12.951476,72.456123,?,0,0,0,0
10/06/2021;11:26:14,12.957923,72.423477,?,0,0,0,0
10/06/2021;11:26:15,12.974673,72.390022,?,0,0,0,0
10/06/2021;11:26:16,12.989388,72.366104,?,0,0,0,0
10/06/2021;11:26:17,13.002647,72.329834,?,0,0,0,0
10/06/2021;11:26:18,13.003721,72.304886,?,0,0,0,0
10/06/2021;11:26:19,12.995227,72.259827,?,0,0,0,0
10/06/2021;11:26:20,13.005133,72.222244,?,0,0,0,0
10/06/2021;11:26:21,13.015736,72.103806,?,0,0,0,0
10/06/2021;11:26:22,13.029242,71.609383,?,0,0,0,0
10/06/2021;11:26:22,13.029287,71.043144,?,0,0,0,0
10/06/2021;11:26:23,13.040593,70.516647,?,0,0,0,0
10/06/2021;11:26:24,13.075743,70.162575,?,0,0,0,0
10/06/2021;11:26:25,13.078019,69.935158,?,0,0,0,0
10/06/2021;11:26:26,13.078948,69.487976,?,0,0,0,0
10/06/2021;11:26:27,13.103321,68.899521,?,0,0,0,0
10/06/2021;11:26:28,13.136109,68.612236,?,0,0,0,0
10/06/2021;11:26:29,13.142917,68.5,50.016941,204.427139,200.642075,203.694305,0
10/06/2021;11:26:30,13.157168,68.415047,50.012657,204.328644,200.64563,203.710876,0
10/06/2021;11:26:31,13.190094,68.170807,50.012657,204.328644,200.64563,203.710876,0
10/06/2021;11:26:32,13.207116,67.866035,50.012657,204.341751,200.655365,203.735855,0
10/06/2021;11:26:33,13.232122,67.625549,50.012657,204.341751,200.655365,203.735855,0
10/06/2021;11:26:34,13.247372,67.55201,50.012657,204.305588,200.637573,203.719543,0
10/06/2021;11:26:35,13.270438,67.46582,50.012657,204.304794,200.620743,203.731491,0
10/06/2021;11:26:36,13.283772,67.409294,50.012657,204.304794,200.620743,203.731491,0
10/06/2021;11:26:37,13.288289,67.341072,50.012657,204.257675,200.603302,203.685577,0
10/06/2021;11:26:38,13.275374,67.296722,50.012657,204.276764,200.617004,203.752747,0
10/06/2021;11:26:39,13.284052,67.262283,50.012657,204.276764,200.617004,203.752747,0
10/06/2021;11:26:40,13.310593,67.174232,50.008549,204.287735,200.650375,203.751068,0
10/06/2021;11:26:41,13.310638,67.082924,50.008549,204.25148,200.570877,203.704895,0
10/06/2021;11:26:42,13.292826,66.997154,50.008549,204.25148,200.570877,203.704895,0
10/06/2021;11:26:43,13.255323,66.930428,50.008549,204.21608,200.553162,203.681519,0
10/06/2021;11:26:44,13.262196,66.888206,50.008549,204.307648,200.598236,203.733887,0
10/06/2021;11:26:45,13.285761,66.887436,50.008549,204.307648,200.598236,203.733887,0
10/06/2021;11:26:46,13.280461,66.924713,50.008549,204.225891,200.544006,203.68132,0
10/06/2021;11:26:47,13.278775,66.892036,50.008549,204.225891,200.544006,203.68132,0
10/06/2021;11:26:48,13.250189,66.818069,50.008549,204.258606,200.566849,203.684113,0
10/06/2021;11:26:49,13.195702,66.706055,50.012394,204.243713,200.564987,203.638016,0
10/06/2021;11:26:50,13.155324,66.505203,50.012394,204.243713,200.564987,203.638016,0
10/06/2021;11:26:51,13.128471,66.379776,50.012394,204.286774,200.597672,203.701111,0
10/06/2021;11:26:52,13.124874,66.250824,50.012394,204.220352,200.575912,203.634903,0
