REPORT START/STOP
Start Time,26/01/2021,11:15:17
End Time,26/01/2021,13:17:45

Program,R410A_wiederholgenaui
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
26/01/2021;11:15:35,11.527867,21.928131,18.236067,21.873352,15.415669,34.495789,38.081448
26/01/2021;11:15:36,11.496533,21.927481,18.251734,21.872421,15.321919,34.489204,38.088596
26/01/2021;11:15:37,11.465466,21.926514,18.267267,21.872831,15.216447,34.492104,38.085476
26/01/2021;11:15:38,11.434134,21.926025,18.282932,21.871609,15.133962,34.497963,38.063179
26/01/2021;11:15:39,11.402933,21.924622,18.298534,21.870377,15.040212,34.489864,38.045303
26/01/2021;11:15:40,11.374933,21.923042,18.312534,21.868402,14.923018,34.487053,38.017921
26/01/2021;11:15:41,11.3472,21.92441,18.326401,21.869318,14.840537,34.487434,38.003555
26/01/2021;11:15:42,11.319599,21.923414,18.3402,21.868608,14.734612,34.488235,37.979366
26/01/2021;11:15:43,11.319599,21.923414,18.3402,21.868608,14.62959,34.486908,37.963802
26/01/2021;11:15:44,11.288134,21.922478,18.355934,21.868061,14.53539,34.486019,37.942902
26/01/2021;11:15:45,11.260401,21.921291,18.369801,21.867298,14.446145,34.480572,37.927357
26/01/2021;11:15:46,11.230534,21.922855,18.384733,21.868065,14.446145,34.480572,37.927357
26/01/2021;11:15:47,11.199467,21.921196,18.400267,21.866615,14.328952,34.473564,37.912838
26/01/2021;11:15:48,11.174933,21.9212,18.412533,21.867243,14.21086,34.462486,37.907642
26/01/2021;11:15:49,11.143734,21.919949,18.428133,21.865765,14.105392,34.448521,37.896057
26/01/2021;11:15:50,11.116134,21.920107,18.441933,21.865389,14.012088,34.439716,37.884274
26/01/2021;11:15:51,11.084667,21.919128,18.457666,21.864456,13.917434,34.428535,37.897148
26/01/2021;11:15:52,11.056934,21.91901,18.471533,21.864334,13.811963,34.429001,37.897686
26/01/2021;11:15:53,11.029333,21.918385,18.485332,21.863762,13.811963,34.429001,37.897686
26/01/2021;11:15:54,10.997999,21.917253,18.500999,21.863529,13.718661,34.42556,37.908096
26/01/2021;11:15:55,10.997999,21.917253,18.500999,21.863529,13.60102,34.411186,37.932983
26/01/2021;11:15:56,10.966801,21.916363,18.5166,21.860874,13.507266,34.399036,37.900719
26/01/2021;11:15:57,10.939067,21.916851,18.530466,21.862459,13.390075,34.38855,37.884293
26/01/2021;11:15:58,10.911201,21.915524,18.544399,21.861053,13.307591,34.377712,37.86422
26/01/2021;11:15:59,10.879867,21.742573,18.560066,23.388451,13.213387,34.364765,37.88884
26/01/2021;11:16:00,10.852266,20.309326,18.573866,29.684633,13.108365,34.334461,38.477318
26/01/2021;11:16:01,10.820934,18.379082,18.589533,34.341148,13.014165,34.259197,40.033047
26/01/2021;11:16:02,10.7932,15.783043,18.603399,35.963657,12.908692,33.948879,42.230804
26/01/2021;11:16:03,10.7616,13.67241,18.6192,37.542282,12.908692,33.948879,42.230804
26/01/2021;11:16:04,10.734133,13.997301,18.632933,37.983833,12.813588,33.212696,44.70631
26/01/2021;11:16:05,10.7064,14.50921,18.646799,37.330673,12.720737,32.0257,47.399277
26/01/2021;11:16:06,10.7064,14.50921,18.646799,37.330673,12.615266,30.265404,50.296852
26/01/2021;11:16:07,10.674933,13.871254,18.662533,35.212185,12.52061,27.778858,53.152134
26/01/2021;11:16:08,10.643734,12.222027,18.678133,33.169392,12.426858,24.784172,56.129585
26/01/2021;11:16:09,10.6196,10.763203,18.690201,32.002892,12.321837,21.814047,58.961277
26/01/2021;11:16:10,10.588133,9.700043,18.705933,31.431528,12.227183,19.617104,61.486877
26/01/2021;11:16:11,10.5604,9.087366,18.719799,31.296247,12.133431,18.378172,63.836506
26/01/2021;11:16:12,10.532801,8.84646,18.733601,31.330853,12.04013,17.900343,66.116188
26/01/2021;11:16:13,10.501333,8.661731,18.749332,31.455713,11.933757,17.971415,68.147667
26/01/2021;11:16:14,10.4736,8.494605,18.763201,31.585855,11.840003,18.251755,69.991188
26/01/2021;11:16:15,10.446,8.330625,18.777,31.693964,11.734982,18.520376,71.627319
26/01/2021;11:16:16,10.418,8.187674,18.791,31.767038,11.64078,18.682928,73.170494
26/01/2021;11:16:17,10.386933,8.023864,18.806534,31.827543,11.64078,18.682928,73.170494
26/01/2021;11:16:18,10.386933,8.023864,18.806534,31.827543,11.547027,18.661848,74.57589
26/01/2021;11:16:19,10.355734,7.992717,18.822134,31.904467,11.429837,18.433681,75.873077
26/01/2021;11:16:20,10.327867,7.892633,18.836067,31.977352,11.323915,17.849792,77.270668
26/01/2021;11:16:21,10.296667,7.733836,18.851667,32.0019,11.218444,16.973389,78.40329
26/01/2021;11:16:22,10.268934,7.582633,18.865534,31.994656,11.123338,15.857127,79.307236
26/01/2021;11:16:23,10.241066,7.461357,18.879467,31.968723,11.018317,14.699147,80.170296
26/01/2021;11:16:24,10.209867,7.369625,18.895067,31.941622,10.925015,13.645041,80.952766
26/01/2021;11:16:25,10.182134,7.299563,18.908934,31.925035,10.925015,13.645041,80.952766
26/01/2021;11:16:26,10.150801,7.200768,18.924601,31.904392,10.830361,12.654364,81.735916
26/01/2021;11:16:27,10.126534,7.093541,18.936733,31.87505,10.724889,11.848102,82.501892
26/01/2021;11:16:28,10.094934,6.970912,18.952534,31.822416,10.60815,11.10313,83.335236
26/01/2021;11:16:29,10.067467,6.885735,18.966267,31.769043,10.513947,10.578306,84.030098
26/01/2021;11:16:30,10.067467,6.885735,18.966267,31.769043,10.420194,10.182002,84.728096
26/01/2021;11:16:31,10.036266,6.810348,18.981867,31.709801,10.303004,9.872353,85.413971
26/01/2021;11:16:32,10.008266,6.754644,18.995867,31.655502,10.220519,9.640832,86.057091
26/01/2021;11:16:33,9.980534,6.705761,19.009733,31.598501,10.126767,9.466224,86.684204
26/01/2021;11:16:34,9.952933,6.665909,19.023533,31.545221,10.021295,9.344362,87.269569
26/01/2021;11:16:35,9.921467,6.627923,19.039267,31.494175,9.938811,9.249838,87.837196
26/01/2021;11:16:36,9.893734,6.59655,19.053133,31.4473,9.938811,9.249838,87.837196
26/01/2021;11:16:37,9.866133,6.573493,19.066933,31.406126,9.832889,9.155462,88.384758
26/01/2021;11:16:38,9.834667,6.554458,19.082666,31.370653,9.727868,9.063345,88.893097
26/01/2021;11:16:39,9.807067,6.533783,19.096466,31.338306,9.633664,8.964218,89.374649
26/01/2021;11:16:40,9.779333,6.517307,19.110332,31.309023,9.53991,8.864097,89.864571
26/01/2021;11:16:41,9.748,6.50147,19.125999,31.278278,9.433087,8.771562,90.324219
26/01/2021;11:16:42,9.720266,6.488069,19.139866,31.246948,9.340238,8.679944,90.745163
26/01/2021;11:16:43,9.720266,6.488069,19.139866,31.246948,9.234765,8.576918,91.14151
26/01/2021;11:16:44,9.689067,6.474378,19.155466,31.216702,9.127942,8.464601,91.548218
26/01/2021;11:16:45,9.657734,6.46145,19.171133,31.183052,9.026526,8.350971,91.936798
26/01/2021;11:16:46,9.6276,6.447809,19.186199,31.155548,9.026526,8.350971,91.936798
26/01/2021;11:16:47,9.599867,6.436448,19.200066,31.129871,8.921506,8.247791,92.247757
26/01/2021;11:16:48,9.568267,6.421113,19.215866,31.097986,8.816033,8.149131,92.521095
26/01/2021;11:16:49,9.537201,6.410563,19.2314,31.072105,8.744819,8.054252,92.755058
26/01/2021;11:16:50,9.5096,6.400468,19.245199,31.04389,8.639796,7.948802,93.05394
26/01/2021;11:16:51,9.4816,6.39022,19.259199,31.019239,8.546044,7.861442,93.312523
26/01/2021;11:16:52,9.4504,6.378778,19.274799,30.991457,8.451842,7.756549,93.563713
26/01/2021;11:16:53,9.4504,6.378778,19.274799,30.991457,8.358088,7.658082,93.811127
26/01/2021;11:16:54,9.4228,6.369109,19.288601,30.959694,8.240899,7.55821,94.036201
26/01/2021;11:16:55,9.394667,6.362471,19.302666,30.932354,8.170133,7.46136,94.254219
26/01/2021;11:16:56,9.367067,6.357213,19.316467,30.905632,8.064662,7.363579,94.478951
26/01/2021;11:16:57,9.339466,6.347626,19.330267,30.878202,7.959191,7.274105,94.660225
26/01/2021;11:16:58,9.308001,6.340013,19.346001,30.848221,7.864985,7.183122,94.858719
26/01/2021;11:16:59,9.280267,6.335032,19.359867,30.823467,7.771234,7.090852,95.088547
26/01/2021;11:17:00,9.249201,6.326992,19.375401,30.795422,7.665763,7.020115,95.289619
26/01/2021;11:17:01,9.224667,6.318225,19.387667,30.770754,7.583278,6.95943,95.450272
26/01/2021;11:17:02,9.1936,6.30745,19.4032,30.742943,7.583278,6.95943,95.450272
26/01/2021;11:17:03,9.165867,6.301977,19.417067,30.716652,7.477807,6.90777,95.608322
26/01/2021;11:17:04,9.134533,6.2962,19.432734,30.689819,7.384055,6.844426,95.773582
26/01/2021;11:17:05,9.1068,6.291785,19.4466,30.661457,7.289851,6.796173,95.912323
26/01/2021;11:17:06,9.079067,6.284736,19.460466,30.638145,7.196097,6.756166,96.026917
26/01/2021;11:17:07,9.0512,6.276321,19.4744,30.611774,7.102345,6.705321,96.161583
26/01/2021;11:17:08,9.0512,6.276321,19.4744,30.611774,7.008143,6.659571,96.280876
26/01/2021;11:17:09,9.023467,6.27135,19.488266,30.584806,6.902671,6.619389,96.402191
26/01/2021;11:17:10,8.995733,6.269281,19.502132,30.558546,6.807567,6.582682,96.527451
26/01/2021;11:17:11,8.964399,6.264349,19.517799,30.532469,6.702546,6.550199,96.645599
26/01/2021;11:17:12,8.936666,6.257638,19.531666,30.508259,6.608792,6.532904,96.772018
26/01/2021;11:17:13,8.908934,6.249879,19.545532,30.486916,6.514138,6.532893,96.909508
26/01/2021;11:17:14,8.881067,6.247675,19.559467,30.467196,6.420838,6.536975,96.993622
26/01/2021;11:17:15,8.853333,6.245887,19.573334,30.4498,6.327535,6.53663,97.071785
26/01/2021;11:17:16,8.8256,6.242614,19.5872,30.43441,6.232881,6.529193,97.146881
26/01/2021;11:17:17,8.794267,6.237589,19.602867,30.421469,6.232881,6.529193,97.146881
26/01/2021;11:17:18,8.766133,6.235755,19.616934,30.41437,6.126958,6.523748,97.258728
26/01/2021;11:17:19,8.738267,6.230946,19.630867,30.409374,6.021487,6.529764,97.376968
26/01/2021;11:17:20,8.707067,6.230149,19.646467,30.40554,5.939004,6.529634,97.49176
26/01/2021;11:17:21,8.679466,6.229805,19.660267,30.404655,5.84525,6.52594,97.584915
26/01/2021;11:17:22,8.679466,6.229805,19.660267,30.404655,5.739779,6.544433,97.653198
26/01/2021;11:17:23,8.651466,6.232102,19.674267,30.400757,5.657295,6.574975,97.713608
26/01/2021;11:17:24,8.620266,6.237994,19.689867,30.398945,5.551824,6.601161,97.789589
26/01/2021;11:17:25,8.5892,6.242521,19.7054,30.398739,5.446352,6.621161,97.858696
26/01/2021;11:17:26,8.561334,6.246355,19.719334,30.393591,5.352148,6.644282,97.918129
26/01/2021;11:17:27,8.5336,6.250336,19.7332,30.3908,5.258396,6.673501,98.002922
26/01/2021;11:17:28,8.505867,6.252894,19.747066,30.385645,5.152473,6.706967,98.086014
26/01/2021;11:17:29,8.474533,6.252542,19.762733,30.380566,5.058722,6.738225,98.159157
26/01/2021;11:17:30,8.4468,6.252885,19.7766,30.37233,5.058722,6.738225,98.159157
26/01/2021;11:17:31,8.419067,6.253779,19.790466,30.364408,4.964968,6.767411,98.221809
26/01/2021;11:17:32,8.387733,6.252629,19.806133,30.356247,4.871216,6.808762,98.279449
26/01/2021;11:17:33,8.360001,6.253057,19.82,30.348913,4.765294,6.858419,98.306946
26/01/2021;11:17:34,8.360001,6.253057,19.82,30.348913,4.671542,6.898631,98.353889
26/01/2021;11:17:35,8.332267,6.254179,19.833866,30.337496,4.589508,6.935457,98.40239
26/01/2021;11:17:36,8.300934,6.254878,19.849533,30.332691,4.471416,6.986629,98.460587
26/01/2021;11:17:37,8.2732,6.255032,19.8634,30.324095,4.378114,7.033013,98.51709
26/01/2021;11:17:38,8.245466,6.256194,19.877266,30.315971,4.28346,7.085331,98.573708
26/01/2021;11:17:39,8.2176,6.256771,19.891199,30.305647,4.177988,7.135734,98.632843
26/01/2021;11:17:40,8.1864,6.256547,19.906799,30.296133,4.084686,7.188095,98.680344
26/01/2021;11:17:41,8.1584,6.256926,19.920799,30.285793,3.990032,7.247796,98.721703
26/01/2021;11:17:42,8.1272,6.259291,19.936399,30.272625,3.89628,7.302641,98.752174
26/01/2021;11:17:43,8.0996,6.263714,19.950199,30.263474,3.89628,7.302641,98.752174
26/01/2021;11:17:44,8.0716,6.270505,19.964199,30.253906,3.802978,7.366385,98.79892
26/01/2021;11:17:45,8.044933,6.280518,19.977533,30.24518,3.696606,7.423316,98.85849
26/01/2021;11:17:46,8.013733,6.290521,19.993134,30.235956,3.59519,7.472385,98.916321
26/01/2021;11:17:47,8.013733,6.290521,19.993134,30.235956,3.501437,7.528297,98.971886
26/01/2021;11:17:48,7.982667,6.304811,20.008667,30.22876,3.395966,7.567937,98.995773
26/01/2021;11:17:49,7.954667,6.315087,20.022667,30.222239,3.301763,7.612386,99.033318
26/01/2021;11:17:50,7.926933,6.330123,20.036533,30.215685,3.208011,7.667331,99.057114
26/01/2021;11:17:51,7.899333,6.349913,20.050333,30.207497,3.114258,7.728951,99.064262
26/01/2021;11:17:52,7.871334,6.367822,20.064333,30.201084,3.020054,7.800241,99.060112
26/01/2021;11:17:53,7.843733,6.383678,20.078133,30.194872,2.926302,7.848509,99.055565
26/01/2021;11:17:54,7.812533,6.39814,20.093733,30.186573,2.809112,7.905829,99.053635
26/01/2021;11:17:55,7.784667,6.411131,20.107666,30.179688,2.809112,7.905829,99.053635
26/01/2021;11:17:56,7.756933,6.427734,20.121532,30.171989,2.714909,7.95003,99.034889
26/01/2021;11:17:57,7.725733,6.444084,20.137133,30.167265,2.621155,7.996762,99.000519
26/01/2021;11:17:58,7.6944,6.453773,20.1528,30.159645,2.527403,8.040141,98.968681
26/01/2021;11:17:59,7.666667,6.467389,20.166666,30.153511,2.42148,8.06996,98.942902
26/01/2021;11:18:00,7.666667,6.467389,20.166666,30.153511,2.327728,8.099036,98.907425
26/01/2021;11:18:01,7.611067,6.493369,20.194468,30.139885,2.232623,8.127109,98.895416
26/01/2021;11:18:02,7.611067,6.493369,20.194468,30.139885,2.139772,8.162912,98.850906
26/01/2021;11:18:03,7.583333,6.503846,20.208334,30.129705,2.034301,8.204758,98.805946
26/01/2021;11:18:04,7.5556,6.51314,20.2222,30.117367,1.939647,8.232189,98.754944
26/01/2021;11:18:05,7.527733,6.522038,20.236134,30.105312,1.834175,8.251364,98.732132
26/01/2021;11:18:06,7.496533,6.534689,20.251734,30.093943,1.752592,8.261428,98.705566
26/01/2021;11:18:07,7.472267,6.541979,20.263866,30.092121,1.657938,8.267539,98.672874
26/01/2021;11:18:08,7.440933,6.53119,20.279533,30.090651,1.552466,8.263422,98.63472
26/01/2021;11:18:09,7.413067,6.516492,20.293467,30.078358,1.470433,8.253976,98.588982
26/01/2021;11:18:10,7.378134,6.513098,20.310934,30.066601,1.375779,8.239535,98.546272
26/01/2021;11:18:11,7.3504,6.522295,20.3248,30.056696,1.282026,8.212216,98.470322
26/01/2021;11:18:12,7.3228,6.537357,20.3386,30.052773,1.282026,8.212216,98.470322
26/01/2021;11:18:13,7.2948,6.554913,20.3526,30.052021,1.188725,8.173382,98.401398
26/01/2021;11:18:14,7.267067,6.574852,20.366467,30.053112,1.082353,8.110384,98.327515
26/01/2021;11:18:15,7.267067,6.574852,20.366467,30.053112,0.9890499114990234,8.046778,98.269005
26/01/2021;11:18:16,7.239467,6.596759,20.380266,30.055225,0.8835783004760742,7.975436,98.229469
26/01/2021;11:18:17,7.211467,6.622333,20.394266,30.058914,0.8006439208984375,7.897433,98.193474
26/01/2021;11:18:18,7.180267,6.648923,20.409866,30.070152,0.7068910598754883,7.820477,98.137016
26/01/2021;11:18:19,7.152667,6.671824,20.423666,30.078112,0.6018705368041992,7.730564,98.068733
26/01/2021;11:18:20,7.124667,6.695461,20.437666,30.087862,0.5189352035522461,7.634933,97.994644
26/01/2021;11:18:21,7.097067,6.714837,20.451468,30.095089,0.425633430480957,7.5467,97.901932
26/01/2021;11:18:22,7.065866,6.733928,20.467066,30.102304,0.3201618194580078,7.46009,97.798195
26/01/2021;11:18:23,7.038,6.756652,20.480999,30.106106,0.2259588241577148,7.353625,97.697319
26/01/2021;11:18:24,7.010267,6.779591,20.494867,30.114569,0.1322059631347656,7.259026,97.612236
26/01/2021;11:18:25,6.982533,6.805611,20.508734,30.124233,0.01501560211181641,7.159827,97.507179
26/01/2021;11:18:26,6.9512,6.831329,20.524401,30.135458,-0.05574893951416016,7.067818,97.427185
26/01/2021;11:18:27,6.923333,6.861371,20.538334,30.140001,-0.1616716384887695,6.958318,97.314507
26/01/2021;11:18:28,6.8992,6.889491,20.5504,30.149181,-0.266693115234375,6.832274,97.178474
26/01/2021;11:18:29,6.867867,6.92056,20.566067,30.166727,-0.266693115234375,6.832274,97.178474
26/01/2021;11:18:30,6.840134,6.941522,20.579933,30.191154,-0.349177360534668,6.701362,97.046288
26/01/2021;11:18:31,6.8124,6.948853,20.5938,30.222731,-0.4429302215576172,6.561927,96.887192
26/01/2021;11:18:32,6.8124,6.948853,20.5938,30.222731,-0.54840087890625,6.397865,96.711159
26/01/2021;11:18:33,6.784534,6.947804,20.607733,30.263523,-0.630885124206543,6.192909,96.551315
26/01/2021;11:18:34,6.7568,6.94236,20.621599,30.304523,-0.7246379852294922,5.958286,96.423805
26/01/2021;11:18:35,6.729067,6.938578,20.635468,30.350788,-0.8301095962524414,5.677612,96.331078
26/01/2021;11:18:36,6.7012,6.936231,20.649401,30.401667,-0.9243125915527344,5.348239,96.260704
26/01/2021;11:18:37,6.67,6.939984,20.665001,30.461212,-1.018065,4.924438,96.158852
26/01/2021;11:18:38,6.6388,6.944493,20.680599,30.525143,-1.123537,4.439561,96.063324
26/01/2021;11:18:39,6.610933,6.945156,20.694532,30.580212,-1.21774,3.810255,95.972794
26/01/2021;11:18:40,6.5832,6.951474,20.708401,30.638042,-1.311492,3.031466,95.842842
26/01/2021;11:18:41,6.555333,6.957262,20.722334,30.695564,-1.405696,2.0681,95.682304
26/01/2021;11:18:42,6.5276,6.960682,20.7362,30.757072,-1.511168,1.059404,95.519035
26/01/2021;11:18:43,6.499866,6.965155,20.750067,30.814247,-1.60492,0.2594625949859619,95.351227
26/01/2021;11:18:44,6.468266,6.961923,20.765867,30.877771,-1.60492,0.2594625949859619,95.351227
26/01/2021;11:18:45,6.438666,6.95348,20.780666,30.929392,-1.700025,-0.4515771567821503,95.191177
26/01/2021;11:18:46,6.438666,6.95348,20.780666,30.929392,-1.800088,-0.953032910823822,95.055046
26/01/2021;11:18:47,6.410933,6.93848,20.794533,30.983536,-1.89384,-1.371701,94.887428
26/01/2021;11:18:48,6.3832,6.916071,20.808399,31.023544,-1.987593,-1.682855,94.750031
26/01/2021;11:18:49,6.355467,6.886185,20.822266,31.062332,-2.081345,-1.95527,94.631554
26/01/2021;11:18:50,6.3276,6.852758,20.836201,31.090961,-2.175548,-2.168512,94.523666
26/01/2021;11:18:51,6.2964,6.814229,20.851799,31.114323,-2.28102,-2.359867,94.429459
26/01/2021;11:18:52,6.268267,6.767677,20.865868,31.127586,-2.363053,-2.52663,94.343147
26/01/2021;11:18:53,6.2408,6.724249,20.879601,31.1357,-2.457256,-2.662076,94.248787
26/01/2021;11:18:54,6.213067,6.688521,20.893467,31.140518,-2.562728,-2.738342,94.238556
26/01/2021;11:18:55,6.184934,6.652198,20.907534,31.139553,-2.657833,-2.751458,94.27993
26/01/2021;11:18:56,6.157467,6.614939,20.921267,31.135452,-2.750684,-2.728185,94.353653
26/01/2021;11:18:57,6.126266,6.588275,20.936867,31.129244,-2.844437,-2.670166,94.434875
26/01/2021;11:18:58,6.098267,6.571923,20.950867,31.12368,-2.95081,-2.56442,94.541893
26/01/2021;11:18:59,6.070533,6.559309,20.964733,31.121798,-3.032393,-2.446778,94.667824
26/01/2021;11:19:00,6.042933,6.559072,20.978533,31.11961,-3.126145,-2.319292,94.793427
26/01/2021;11:19:01,6.014934,6.558558,20.992533,31.118771,-3.126145,-2.319292,94.793427
26/01/2021;11:19:02,5.9872,6.557277,21.006399,31.123123,-3.232518,-2.182631,94.931259
26/01/2021;11:19:03,5.9872,6.557277,21.006399,31.123123,-3.326271,-2.067963,95.065376
26/01/2021;11:19:04,5.9596,6.553952,21.020201,31.125835,-3.419572,-1.976993,95.136543
26/01/2021;11:19:05,5.928133,6.548581,21.035933,31.13121,-3.525945,-1.91702,95.159477
26/01/2021;11:19:06,5.9004,6.542249,21.049801,31.137705,-3.619698,-1.892655,95.179649
26/01/2021;11:19:07,5.8728,6.53631,21.063601,31.143044,-3.712999,-1.903971,95.223763
26/01/2021;11:19:08,5.8448,6.528169,21.0776,31.151604,-3.807653,-1.945651,95.274986
26/01/2021;11:19:09,5.8136,6.522336,21.093201,31.161362,-3.901406,-2.022778,95.32531
26/01/2021;11:19:10,5.786,6.515917,21.107,31.171322,-4.018146,-2.148536,95.341629
26/01/2021;11:19:11,5.758,6.508771,21.121,31.178535,-4.101081,-2.300545,95.324158
26/01/2021;11:19:12,5.726933,6.503172,21.136534,31.187973,-4.194833,-2.485522,95.347168
26/01/2021;11:19:13,5.702667,6.501386,21.148666,31.194824,-4.299854,-2.703825,95.388283
26/01/2021;11:19:14,5.671333,6.496679,21.164333,31.205154,-4.38279,-2.981866,95.426773
26/01/2021;11:19:15,5.6436,6.487153,21.1782,31.214394,-4.476542,-3.242326,95.451881
26/01/2021;11:19:16,5.615867,6.480085,21.192066,31.224794,-4.593282,-3.513836,95.439766
26/01/2021;11:19:17,5.588,6.470498,21.205999,31.231642,-4.664498,-3.740775,95.41304
26/01/2021;11:19:18,5.560266,6.46109,21.219866,31.240955,-4.664498,-3.740775,95.41304
26/01/2021;11:19:19,5.532534,6.452536,21.233734,31.248383,-4.75825,-3.938926,95.387909
26/01/2021;11:19:20,5.532534,6.452536,21.233734,31.248383,-4.87499,-4.118519,95.378761
26/01/2021;11:19:21,5.504667,6.443897,21.247667,31.260048,-4.957474,-4.275887,95.366592
26/01/2021;11:19:22,5.476933,6.434133,21.261534,31.267517,-5.051227,-4.401609,95.373444
26/01/2021;11:19:23,5.445734,6.42487,21.277134,31.277695,-5.168417,-4.519334,95.370644
26/01/2021;11:19:24,5.417867,6.415802,21.291067,31.284822,-5.250902,-4.630316,95.363022
26/01/2021;11:19:25,5.390133,6.401794,21.304934,31.291771,-5.344654,-4.731754,95.358383
26/01/2021;11:19:26,5.358933,6.391487,21.320534,31.295677,-5.450126,-4.84744,95.349937
26/01/2021;11:19:27,5.331067,6.385709,21.334467,31.304478,-5.53261,-4.94648,95.35067
26/01/2021;11:19:28,5.303333,6.374315,21.348333,31.309723,-5.638082,-5.034438,95.364487
26/01/2021;11:19:29,5.2756,6.365842,21.3622,31.31621,-5.731834,-5.114069,95.347359
26/01/2021;11:19:30,5.247733,6.357812,21.376133,31.32214,-5.826037,-5.214083,95.3116
26/01/2021;11:19:31,5.213067,6.34638,21.393467,31.333399,-5.908071,-5.298384,95.274139
26/01/2021;11:19:32,5.1888,6.33623,21.4056,31.338669,-6.013543,-5.383732,95.240707
26/01/2021;11:19:33,5.160933,6.324994,21.419533,31.346077,-6.107746,-5.473644,95.228188
26/01/2021;11:19:34,5.160933,6.324994,21.419533,31.346077,-6.189779,-5.544335,95.257736
26/01/2021;11:19:35,5.129734,6.315637,21.435133,31.353088,-6.295251,-5.615767,95.29348
26/01/2021;11:19:36,5.105333,6.30471,21.447334,31.359144,-6.295251,-5.615767,95.29348
26/01/2021;11:19:37,5.074133,6.293845,21.462933,31.364405,-6.389454,-5.674392,95.289711
26/01/2021;11:19:38,5.0464,6.284962,21.476799,31.371983,-6.494925,-5.733212,95.270981
26/01/2021;11:19:39,5.018267,6.273973,21.490868,31.379246,-6.588678,-5.788073,95.254364
26/01/2021;11:19:40,4.9872,6.262187,21.506399,31.386036,-6.671163,-5.836071,95.277733
26/01/2021;11:19:41,4.963067,6.251379,21.518467,31.391504,-6.776634,-5.886186,95.300034
26/01/2021;11:19:42,4.9316,6.238489,21.534201,31.398525,-6.870386,-5.933598,95.328621
26/01/2021;11:19:43,4.903867,6.227217,21.548067,31.403618,-6.96459,-5.979078,95.367844
26/01/2021;11:19:44,4.876266,6.218777,21.561867,31.409912,-7.070061,-6.028478,95.404861
26/01/2021;11:19:45,4.846267,6.208656,21.576866,31.414913,-7.165166,-6.079961,95.420944
26/01/2021;11:19:46,4.818267,6.200528,21.590866,31.418575,-7.25351,-6.12332,95.434158
26/01/2021;11:19:47,4.790534,6.193598,21.604733,31.422283,-7.359432,-6.175884,95.473564
26/01/2021;11:19:48,4.762933,6.182967,21.618534,31.430443,-7.453185,-6.222619,95.53347
26/01/2021;11:19:49,4.762933,6.182967,21.618534,31.430443,-7.548289,-6.266979,95.554214
26/01/2021;11:19:50,4.731467,6.172131,21.634266,31.43985,-7.548289,-6.266979,95.554214
26/01/2021;11:19:51,4.703733,6.163839,21.648134,31.445778,-7.65331,-6.307313,95.542313
26/01/2021;11:19:52,4.676133,6.155033,21.661934,31.452232,-7.746612,-6.353451,95.514236
26/01/2021;11:19:53,4.648133,6.143951,21.675934,31.460764,-7.841717,-6.41492,95.498192
