REPORT START/STOP
Start Time,26/01/2021,09:07:48
End Time,26/01/2021,10:56:10

Program,R410A_wiederholgenaui
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
26/01/2021;09:09:40,8.998533,3.859725,19.500732,21.797554,6.853541,-12.868737,65.76841
26/01/2021;09:09:41,8.974267,3.850236,19.512867,21.820938,6.759789,-13.149263,66.060135
26/01/2021;09:09:42,8.946533,3.839482,19.526733,21.845015,6.642598,-13.473191,66.406502
26/01/2021;09:09:43,8.9152,3.823947,19.5424,21.865557,6.548394,-13.716997,66.654472
26/01/2021;09:09:44,8.887333,3.810025,19.556334,21.882801,6.442924,-13.945781,66.919518
26/01/2021;09:09:45,8.856267,3.795577,19.571867,21.901384,6.336551,-14.143825,67.159691
26/01/2021;09:09:46,8.8284,3.781195,19.5858,21.913961,6.254966,-14.294048,67.405655
26/01/2021;09:09:47,8.7972,3.760391,19.6014,21.92415,6.254966,-14.294048,67.405655
26/01/2021;09:09:48,8.769466,3.736476,19.615267,21.930212,6.149495,-14.448867,67.700714
26/01/2021;09:09:49,8.7416,3.715351,19.6292,21.931145,6.054391,-14.581885,67.978668
26/01/2021;09:09:50,8.7104,3.694662,19.6448,21.927658,5.961089,-14.679759,68.25074
26/01/2021;09:09:51,8.7104,3.694662,19.6448,21.927658,5.856069,-14.781908,68.56218
26/01/2021;09:09:52,8.678934,3.675327,19.660534,21.924461,5.749695,-14.860358,68.864479
26/01/2021;09:09:53,8.6512,3.657131,19.6744,21.919479,5.655943,-14.914544,69.180267
26/01/2021;09:09:54,8.6236,3.638086,19.6882,21.91123,5.539204,-14.946527,69.492867
26/01/2021;09:09:55,8.592134,3.622694,19.703934,21.900352,5.456718,-14.963155,69.808388
26/01/2021;09:09:56,8.5644,3.605436,19.7178,21.888931,5.351247,-14.961159,70.06279
26/01/2021;09:09:57,8.533199,3.58768,19.7334,21.875917,5.244875,-14.94453,70.32402
26/01/2021;09:09:58,8.505333,3.57621,19.747334,21.864162,5.244875,-14.94453,70.32402
26/01/2021;09:09:59,8.474133,3.566976,19.762934,21.849293,5.151121,-14.926476,70.546951
26/01/2021;09:10:00,8.4464,3.560791,19.7768,21.834717,5.057369,-14.900131,70.810814
26/01/2021;09:10:01,8.418533,3.555792,19.790733,21.821808,4.950545,-14.875416,71.071236
26/01/2021;09:10:02,8.387333,3.552636,19.806334,21.805401,4.857694,-14.844222,71.295876
26/01/2021;09:10:03,8.387333,3.552636,19.806334,21.805401,4.775209,-14.80663,71.511726
26/01/2021;09:10:04,8.3596,3.54961,19.8202,21.791767,4.668838,-14.73377,71.788422
26/01/2021;09:10:05,8.331734,3.546121,19.834133,21.776333,4.563816,-14.674136,72.060158
26/01/2021;09:10:06,8.304,3.543869,19.848,21.76165,4.470513,-14.623362,72.31324
26/01/2021;09:10:07,8.2728,3.541213,19.8636,21.746485,4.36369,-14.575989,72.503906
26/01/2021;09:10:08,8.244934,3.539961,19.877533,21.736536,4.270388,-14.525391,72.692184
26/01/2021;09:10:09,8.213734,3.539049,19.893133,21.723394,4.177087,-14.480083,72.885597
26/01/2021;09:10:10,8.1856,3.539515,19.9072,21.709557,4.177087,-14.480083,72.885597
26/01/2021;09:10:11,8.158133,3.539898,19.920933,21.699162,4.082433,-14.445309,73.049782
26/01/2021;09:10:12,8.1304,3.541138,19.934799,21.68634,3.965693,-14.412752,73.26593
26/01/2021;09:10:13,8.102266,3.539878,19.948866,21.674488,3.860222,-14.373735,73.456787
26/01/2021;09:10:14,8.071199,3.539404,19.964399,21.661804,3.754299,-14.317098,73.679001
26/01/2021;09:10:15,8.0436,3.539102,19.978199,21.651001,3.660546,-14.262669,73.868973
26/01/2021;09:10:16,8.0436,3.539102,19.978199,21.651001,3.555075,-14.211087,74.053192
26/01/2021;09:10:17,8.015467,3.539413,19.992268,21.641615,3.47259,-14.166202,74.223679
26/01/2021;09:10:18,7.9844,3.541739,20.007799,21.630451,3.378838,-14.119394,74.391716
26/01/2021;09:10:19,7.9568,3.54358,20.021601,21.620472,3.273366,-14.073238,74.556084
26/01/2021;09:10:20,7.928667,3.546427,20.035667,21.612617,3.273366,-14.073238,74.556084
26/01/2021;09:10:21,7.897733,3.54928,20.051134,21.602671,3.179163,-14.033944,74.676392
26/01/2021;09:10:22,7.863067,3.551853,20.068466,21.594437,3.085411,-14.013252,74.807083
26/01/2021;09:10:23,7.8352,3.551716,20.082399,21.587339,2.991658,-13.988884,74.932961
26/01/2021;09:10:24,7.807467,3.556101,20.096266,21.580404,2.909174,-13.950469,75.103149
26/01/2021;09:10:25,7.776267,3.562109,20.111866,21.57382,2.803702,-13.89177,75.297615
26/01/2021;09:10:26,7.776267,3.562109,20.111866,21.57382,2.709949,-13.830009,75.440788
26/01/2021;09:10:27,7.7484,3.566091,20.125799,21.567097,2.604027,-13.772984,75.566231
26/01/2021;09:10:28,7.720667,3.570239,20.139668,21.559803,2.510275,-13.714289,75.67971
26/01/2021;09:10:29,7.689466,3.575706,20.155266,21.551912,2.415621,-13.638288,75.775284
26/01/2021;09:10:30,7.658134,3.579338,20.170933,21.546049,2.310149,-13.56703,75.872879
26/01/2021;09:10:31,7.6304,3.584285,20.184799,21.541567,2.216847,-13.505025,75.942642
26/01/2021;09:10:32,7.602267,3.591745,20.198866,21.536203,2.110023,-13.440324,76.011452
26/01/2021;09:10:33,7.5712,3.598783,20.214399,21.53125,2.016722,-13.392073,76.072365
26/01/2021;09:10:34,7.5436,3.602991,20.228201,21.526892,1.923421,-13.351477,76.146317
26/01/2021;09:10:35,7.516933,3.607668,20.241533,21.522783,1.923421,-13.351477,76.146317
26/01/2021;09:10:36,7.488934,3.615358,20.255533,21.516758,1.809835,-13.314553,76.252464
26/01/2021;09:10:37,7.457733,3.62161,20.271133,21.512568,1.7269,-13.261148,76.351875
26/01/2021;09:10:38,7.457733,3.62161,20.271133,21.512568,1.62188,-13.208154,76.465073
26/01/2021;09:10:39,7.426667,3.629013,20.286667,21.50621,1.516409,-13.164927,76.555511
26/01/2021;09:10:40,7.398666,3.637621,20.300667,21.500916,1.422205,-13.123453,76.661118
26/01/2021;09:10:41,7.3676,3.643909,20.3162,21.497833,1.328452,-13.090977,76.793411
26/01/2021;09:10:42,7.339867,3.648208,20.330067,21.492258,1.22298,-13.034567,76.886894
26/01/2021;09:10:43,7.312,3.655308,20.344,21.488506,1.128778,-12.969845,76.948547
26/01/2021;09:10:44,7.284267,3.661237,20.357866,21.484566,1.034574,-12.905746,76.977646
26/01/2021;09:10:45,7.256534,3.668996,20.371733,21.48032,0.9295539855957031,-12.831059,76.978706
26/01/2021;09:10:46,7.228667,3.676919,20.385666,21.475567,0.8470697402954102,-12.760496,76.986923
26/01/2021;09:10:47,7.200933,3.682423,20.399532,21.470053,0.7533168792724609,-12.689861,77.043152
26/01/2021;09:10:48,7.169733,3.684577,20.415133,21.465542,0.7533168792724609,-12.689861,77.043152
26/01/2021;09:10:49,7.1384,3.686233,20.430799,21.459297,0.6473941802978516,-12.606089,77.10186
26/01/2021;09:10:50,7.110667,3.68675,20.444666,21.45656,0.5297527313232422,-12.496516,77.143089
26/01/2021;09:10:51,7.110667,3.68675,20.444666,21.45656,0.4364509582519531,-12.407518,77.179031
26/01/2021;09:10:52,7.079467,3.687793,20.460266,21.450689,0.341796875,-12.326125,77.201889
26/01/2021;09:10:53,7.0516,3.688877,20.474199,21.445908,0.2363252639770508,-12.248978,77.230492
26/01/2021;09:10:54,7.023867,3.689027,20.488068,21.441942,0.1430234909057617,-12.16976,77.258987
26/01/2021;09:10:55,6.996134,3.689466,20.501934,21.434792,0.048370361328125,-12.100404,77.321045
26/01/2021;09:10:56,6.9648,3.689304,20.517599,21.431507,-0.05665111541748047,-12.033122,77.391609
26/01/2021;09:10:57,6.937067,3.68819,20.531467,21.423887,-0.1621227264404297,-11.978961,77.454636
26/01/2021;09:10:58,6.908934,3.688114,20.545534,21.415972,-0.1621227264404297,-11.978961,77.454636
26/01/2021;09:10:59,6.877867,3.689241,20.561066,21.407919,-0.2563266754150391,-11.908117,77.550537
26/01/2021;09:11:00,6.850266,3.694213,20.574867,21.400652,-0.3500785827636719,-11.841134,77.61232
26/01/2021;09:11:01,6.815333,3.699641,20.592333,21.394384,-0.4672689437866211,-11.766434,77.620659
26/01/2021;09:11:02,6.815333,3.699641,20.592333,21.394384,-0.5497531890869141,-11.70129,77.648636
26/01/2021;09:11:03,6.787601,3.702344,20.606199,21.38858,-0.6435060501098633,-11.63539,77.718193
26/01/2021;09:11:04,6.76,3.707261,20.620001,21.383291,-0.7606964111328125,-11.561107,77.749001
26/01/2021;09:11:05,6.732,3.710963,20.634001,21.380112,-0.8431806564331055,-11.484466,77.825447
26/01/2021;09:11:06,6.700933,3.71517,20.649532,21.375528,-0.9369335174560547,-11.410424,77.907455
26/01/2021;09:11:07,6.6732,3.720323,20.663401,21.371124,-1.042404,-11.327357,77.95945
26/01/2021;09:11:08,6.641867,3.724593,20.679066,21.369944,-1.136608,-11.245029,78.033264
26/01/2021;09:11:09,6.6072,3.729071,20.6964,21.365261,-1.230361,-11.164621,78.145409
26/01/2021;09:11:10,6.575733,3.732365,20.712133,21.361835,-1.230361,-11.164621,78.145409
26/01/2021;09:11:11,6.575733,3.732365,20.712133,21.361835,-1.324113,-11.094329,78.262215
26/01/2021;09:11:12,6.548133,3.73596,20.725933,21.358829,-1.418317,-11.026416,78.372559
26/01/2021;09:11:13,6.5204,3.743806,20.739799,21.356468,-1.523788,-10.959592,78.433998
26/01/2021;09:11:14,6.492267,3.750757,20.753866,21.356586,-1.618893,-10.896706,78.484268
26/01/2021;09:11:15,6.4648,3.757076,20.767599,21.357199,-1.723914,-10.829153,78.548729
26/01/2021;09:11:16,6.430133,3.762714,20.784933,21.361107,-1.828935,-10.762062,78.568756
26/01/2021;09:11:17,6.4056,3.768242,20.797199,21.367348,-1.923589,-10.694067,78.591949
26/01/2021;09:11:18,6.3744,3.772732,20.812799,21.372721,-2.017341,-10.613491,78.603577
26/01/2021;09:11:19,6.3468,3.77947,20.826599,21.37882,-2.134081,-10.512598,78.606575
26/01/2021;09:11:20,6.315333,3.785265,20.842333,21.386814,-2.217016,-10.424014,78.619339
26/01/2021;09:11:21,6.2876,3.79302,20.856199,21.395372,-2.310768,-10.344615,78.670502
26/01/2021;09:11:22,6.26,3.799054,20.870001,21.408056,-2.40407,-10.258016,78.734909
26/01/2021;09:11:23,6.232,3.797792,20.884001,21.420082,-2.498724,-10.177334,78.788391
26/01/2021;09:11:24,6.204267,3.789764,20.897867,21.428598,-2.498724,-10.177334,78.788391
26/01/2021;09:11:25,6.204267,3.789764,20.897867,21.428598,-2.592476,-10.088029,78.782074
26/01/2021;09:11:26,6.152133,3.764648,20.923933,21.434364,-2.697497,-9.991633,78.782646
26/01/2021;09:11:27,6.1244,3.741721,20.937799,21.429142,-2.791701,-9.884393,78.765472
26/01/2021;09:11:28,6.1244,3.741721,20.937799,21.429142,-2.897172,-9.782291,78.746094
26/01/2021;09:11:29,6.0968,3.716713,20.951599,21.417517,-2.990925,-9.685668,78.785736
26/01/2021;09:11:30,6.0688,3.69664,20.965599,21.40568,-3.096847,-9.560414,78.865242
26/01/2021;09:11:31,6.034266,3.687222,20.982866,21.391415,-3.190599,-9.460876,78.918159
26/01/2021;09:11:32,6.006534,3.685743,20.996733,21.380028,-3.296522,-9.353319,78.98275
26/01/2021;09:11:33,5.9752,3.687924,21.0124,21.369404,-3.390275,-9.233148,79.063324
26/01/2021;09:11:34,5.947467,3.692986,21.026266,21.361412,-3.484027,-9.115053,79.136314
26/01/2021;09:11:35,5.921067,3.698276,21.039467,21.357428,-3.484027,-9.115053,79.136314
26/01/2021;09:11:36,5.8864,3.703135,21.056801,21.35387,-3.584991,-8.985552,79.232536
26/01/2021;09:11:37,5.858533,3.708131,21.070734,21.351402,-3.703535,-8.834703,79.339722
26/01/2021;09:11:38,5.8308,3.716897,21.0846,21.350447,-3.796385,-8.722159,79.431854
26/01/2021;09:11:39,5.8308,3.716897,21.0846,21.350447,-3.890138,-8.627131,79.532249
26/01/2021;09:11:40,5.803067,3.72478,21.098467,21.353212,-3.996511,-8.518679,79.639244
26/01/2021;09:11:41,5.7752,3.732629,21.1124,21.354469,-4.090264,-8.403506,79.744736
26/01/2021;09:11:42,5.747334,3.7409,21.126333,21.357882,-4.183565,-8.286176,79.853104
26/01/2021;09:11:43,5.716267,3.750553,21.141867,21.363457,-4.301657,-8.130727,79.924362
26/01/2021;09:11:44,5.684934,3.759341,21.157534,21.368711,-4.383691,-8.015273,80.001015
26/01/2021;09:11:45,5.6572,3.770947,21.1714,21.374512,-4.383691,-8.015273,80.001015
26/01/2021;09:11:46,5.629467,3.781563,21.185266,21.381752,-4.500431,-7.883872,80.118774
26/01/2021;09:11:47,5.6016,3.793928,21.1992,21.385803,-4.583365,-7.761505,80.235207
26/01/2021;09:11:48,5.5704,3.803312,21.2148,21.39333,-4.676667,-7.657435,80.313156
26/01/2021;09:11:49,5.542,3.814878,21.229,21.403992,-4.782589,-7.55486,80.379723
26/01/2021;09:11:50,5.517867,3.825552,21.241066,21.414089,-4.865525,-7.457559,80.411629
26/01/2021;09:11:51,5.4868,3.83868,21.256599,21.425549,-4.970996,-7.362175,80.453667
26/01/2021;09:11:52,5.4588,3.849405,21.270599,21.435345,-5.064749,-7.268415,80.497833
26/01/2021;09:11:53,5.431067,3.859053,21.284466,21.447462,-5.147233,-7.166485,80.553757
26/01/2021;09:11:54,5.403467,3.870295,21.298267,21.458729,-5.252705,-7.054669,80.638626
26/01/2021;09:11:55,5.403467,3.870295,21.298267,21.458729,-5.358627,-6.969939,80.746338
26/01/2021;09:11:56,5.375467,3.881246,21.312267,21.471573,-5.44066,-6.868654,80.8713
26/01/2021;09:11:57,5.347733,3.894028,21.326134,21.48597,-5.534413,-6.742291,80.984161
26/01/2021;09:11:58,5.320133,3.906365,21.339933,21.500214,-5.639884,-6.622967,81.07077
26/01/2021;09:11:59,5.292133,3.917658,21.353933,21.515255,-5.722369,-6.524363,81.107285
26/01/2021;09:12:00,5.2576,3.932422,21.371201,21.531239,-5.816121,-6.429303,81.135727
26/01/2021;09:12:01,5.229867,3.948097,21.385067,21.547104,-5.922044,-6.336637,81.146538
26/01/2021;09:12:02,5.202,3.960594,21.399,21.562078,-5.922044,-6.336637,81.146538
26/01/2021;09:12:03,5.174267,3.97645,21.412867,21.58033,-6.015796,-6.251867,81.144371
26/01/2021;09:12:04,5.146533,3.992162,21.426733,21.593843,-6.121268,-6.178829,81.112198
26/01/2021;09:12:05,5.118667,4.006027,21.440666,21.610834,-6.216372,-6.110303,81.126137
26/01/2021;09:12:06,5.087467,4.021011,21.456266,21.627224,-6.309223,-6.044049,81.187515
26/01/2021;09:12:07,5.059733,4.033467,21.470133,21.643906,-6.402976,-5.97469,81.249428
26/01/2021;09:12:08,5.031867,4.047086,21.484066,21.662395,-6.498081,-5.915853,81.302368
26/01/2021;09:12:09,5.004133,4.059579,21.497932,21.67963,-6.603102,-5.871948,81.382271
26/01/2021;09:12:10,5.004133,4.059579,21.497932,21.67963,-6.696404,-5.814744,81.432442
26/01/2021;09:12:11,4.9764,4.073743,21.511801,21.698917,-6.791508,-5.758934,81.488533
26/01/2021;09:12:12,4.948534,4.084924,21.525734,21.712509,-6.88481,-5.722899,81.525246
26/01/2021;09:12:13,4.9208,4.097317,21.5396,21.723629,-6.989831,-5.693732,81.534668
26/01/2021;09:12:14,4.8896,4.109574,21.555201,21.732901,-7.084935,-5.674016,81.500809
26/01/2021;09:12:15,4.861733,4.12302,21.569134,21.747595,-7.166518,-5.661862,81.47287
26/01/2021;09:12:16,4.834,4.134166,21.583,21.76634,-7.271539,-5.6478,81.474739
26/01/2021;09:12:17,4.806267,4.145338,21.596867,21.788572,-7.271539,-5.6478,81.474739
26/01/2021;09:12:18,4.7784,4.159081,21.6108,21.811325,-7.366644,-5.635541,81.485062
26/01/2021;09:12:19,4.750667,4.172153,21.624666,21.83663,-7.459946,-5.637436,81.476021
26/01/2021;09:12:20,4.719467,4.183239,21.640266,21.863766,-7.553247,-5.649939,81.452782
26/01/2021;09:12:21,4.6916,4.19515,21.6542,21.89065,-7.65962,-5.664482,81.414246
