REPORT START/STOP
Start Time,18/01/2021,15:41:45
End Time,18/01/2021,17:44:13

Program,R410A_pi_5.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
18/01/2021;15:42:06,11.4376,13.906193,18.2812,13.895149,15.098805,17.509792,21.553661
18/01/2021;15:42:07,11.409866,13.906987,18.295067,13.893976,14.993333,17.508942,21.548439
18/01/2021;15:42:08,11.382133,13.905741,18.308933,13.895321,14.88651,17.519049,21.53982
18/01/2021;15:42:09,11.354267,13.906833,18.322866,13.894796,14.793208,17.532988,21.534552
18/01/2021;15:42:10,11.323067,13.907508,18.338467,13.895053,14.793208,17.532988,21.534552
18/01/2021;15:42:11,11.294933,13.906699,18.352533,13.895231,14.688188,17.540361,21.535309
18/01/2021;15:42:12,11.263866,13.906561,18.368067,13.895536,14.581813,17.550255,21.546484
18/01/2021;15:42:13,11.236267,13.908211,18.381866,13.8957,14.488063,17.564304,21.551411
18/01/2021;15:42:14,11.236267,13.908211,18.381866,13.8957,14.394761,17.563732,21.555056
18/01/2021;15:42:15,11.2048,13.908213,18.3976,13.896803,14.300105,17.553654,21.540012
18/01/2021;15:42:16,11.177067,13.908781,18.411467,13.897491,14.183366,17.549019,21.551971
18/01/2021;15:42:17,11.146,13.908566,18.427,13.897396,14.077893,17.555296,21.548649
18/01/2021;15:42:18,11.118,13.90858,18.441,13.896832,13.995412,17.551702,21.531696
18/01/2021;15:42:19,11.086933,13.909552,18.456533,13.897619,13.889939,17.534899,21.532331
18/01/2021;15:42:20,11.0592,13.908696,18.4704,13.897966,13.889939,17.534899,21.532331
18/01/2021;15:42:21,11.031333,13.90955,18.484333,13.897564,13.784467,17.538504,21.533363
18/01/2021;15:42:22,11,13.910912,18.5,13.898827,13.690265,17.553843,21.514576
18/01/2021;15:42:23,10.972401,13.911218,18.5138,13.898478,13.596511,17.556561,21.517687
18/01/2021;15:42:24,10.944534,13.910512,18.527733,13.898769,13.490138,17.550236,21.511042
18/01/2021;15:42:25,10.944534,13.910512,18.527733,13.898769,13.384665,17.554119,21.504112
18/01/2021;15:42:26,10.9132,13.91172,18.5434,13.899055,13.267928,17.555332,21.513233
18/01/2021;15:42:27,10.882133,13.911879,18.558933,13.899863,13.162004,17.547779,21.525522
18/01/2021;15:42:28,10.8508,13.912676,18.5746,13.900726,13.162004,17.547779,21.525522
18/01/2021;15:42:29,10.8196,13.913945,18.5902,13.901568,13.068254,17.539953,21.524563
18/01/2021;15:42:30,10.7916,13.919264,18.6042,13.907372,12.962781,17.545715,21.537777
18/01/2021;15:42:31,10.763866,13.921123,18.618067,13.9104,12.868125,17.560631,21.54336
18/01/2021;15:42:32,10.736267,13.923788,18.631866,13.911626,12.763106,17.570175,21.545343
18/01/2021;15:42:33,10.704667,13.925793,18.647667,13.913877,12.657634,17.572414,21.541401
18/01/2021;15:42:34,10.677067,13.926965,18.661467,13.914876,12.575149,17.570408,21.560762
18/01/2021;15:42:35,10.677067,13.926965,18.661467,13.914876,12.481397,17.569139,21.545795
18/01/2021;15:42:36,10.649467,13.928916,18.675266,13.916237,12.375926,17.577587,21.543247
18/01/2021;15:42:37,10.621467,13.929341,18.689266,13.916069,12.281722,17.58515,21.550688
18/01/2021;15:42:38,10.593733,13.929976,18.703133,13.917366,12.18797,17.58886,21.547564
18/01/2021;15:42:39,10.562667,13.676058,18.718666,14.451632,12.094218,17.599163,21.585497
18/01/2021;15:42:40,10.534667,12.961163,18.732666,16.013845,12.000014,17.60215,21.88261
18/01/2021;15:42:41,10.5036,12.181948,18.748199,21.943735,12.000014,17.60215,21.88261
18/01/2021;15:42:42,10.476933,11.206942,18.761534,23.682125,11.898599,17.520348,22.431484
18/01/2021;15:42:43,10.445868,9.916965,18.777067,21.956163,11.804847,17.148632,23.13205
18/01/2021;15:42:44,10.418,8.911051,18.791,23.603397,11.698022,16.413374,24.123806
18/01/2021;15:42:45,10.390266,8.004461,18.804867,24.567776,11.605172,15.368597,25.85458
18/01/2021;15:42:46,10.3556,7.250187,18.822201,24.739243,11.4997,13.808245,28.515306
18/01/2021;15:42:47,10.3556,7.250187,18.822201,24.739243,11.405046,12.195719,30.969261
18/01/2021;15:42:48,10.327734,6.696345,18.836134,24.533047,11.311294,10.766866,33.204407
18/01/2021;15:42:49,10.299867,6.272104,18.850067,23.898222,11.206273,9.705912,35.347027
18/01/2021;15:42:50,10.272266,6.055628,18.863867,22.979528,11.111169,9.097074,37.176662
18/01/2021;15:42:51,10.240933,5.963674,18.879534,21.936247,11.006598,8.718362,38.944279
18/01/2021;15:42:52,10.2132,5.967666,18.8934,21.233114,11.006598,8.718362,38.944279
18/01/2021;15:42:53,10.181601,5.808507,18.909201,20.795048,10.901126,8.393642,40.543884
18/01/2021;15:42:54,10.1576,5.6722,18.9212,20.565786,10.818192,7.93075,42.030441
18/01/2021;15:42:55,10.129867,5.577213,18.935066,20.491337,10.71317,7.259952,43.533516
18/01/2021;15:42:56,10.098267,5.490396,18.950867,20.515802,10.607699,6.384177,44.842117
18/01/2021;15:42:57,10.070534,5.426196,18.964733,20.584332,10.524764,5.388496,45.955956
18/01/2021;15:42:58,10.039467,5.375487,18.980267,20.702616,10.431012,4.085549,47.070152
18/01/2021;15:42:59,10.011333,5.335517,18.994333,20.822525,10.313821,2.232484,48.116848
18/01/2021;15:43:00,10.011333,5.335517,18.994333,20.822525,10.231336,0.1608133316040039,49.013634
18/01/2021;15:43:01,9.983734,5.303216,19.008133,20.940336,10.125415,-1.788439,49.79501
18/01/2021;15:43:02,9.956133,5.273067,19.021933,21.042562,10.032113,-3.566453,50.490726
18/01/2021;15:43:03,9.924667,5.235694,19.037666,21.136883,9.937909,-4.992286,51.099506
18/01/2021;15:43:04,9.897066,5.198096,19.051466,21.25333,9.844155,-6.119579,51.682823
18/01/2021;15:43:05,9.865867,5.142883,19.067066,21.406824,9.844155,-6.119579,51.682823
18/01/2021;15:43:06,9.838,5.086447,19.080999,21.545156,9.737332,-7.140965,52.286243
18/01/2021;15:43:07,9.810266,5.023654,19.094868,21.676266,9.644483,-7.840551,52.745773
18/01/2021;15:43:08,9.782534,4.95331,19.108734,21.804949,9.550729,-8.42944,53.178596
18/01/2021;15:43:09,9.7512,4.880441,19.124399,21.93354,9.444356,-9.012936,53.657757
18/01/2021;15:43:10,9.719867,4.799672,19.140066,22.053532,9.350604,-9.525514,54.100243
18/01/2021;15:43:11,9.692266,4.722153,19.153866,22.151794,9.257302,-10.002674,54.535835
18/01/2021;15:43:12,9.692266,4.722153,19.153866,22.151794,9.127942,-10.619901,55.117687
18/01/2021;15:43:13,9.660933,4.632003,19.169533,22.258804,9.034188,-11.089597,55.542233
18/01/2021;15:43:14,9.629601,4.556628,19.1852,22.351282,8.916999,-11.587675,56.017883
18/01/2021;15:43:15,9.601601,4.483725,19.1992,22.438435,8.916999,-11.587675,56.017883
18/01/2021;15:43:16,9.574133,4.418047,19.212933,22.511326,8.834514,-12.043755,56.483582
18/01/2021;15:43:17,9.5428,4.352423,19.2286,22.574932,8.740762,-12.499956,56.978409
18/01/2021;15:43:18,9.511467,4.2887,19.244267,22.630339,8.635291,-12.938226,57.455765
18/01/2021;15:43:19,9.483734,4.231458,19.258133,22.672348,8.552806,-13.359903,57.953922
18/01/2021;15:43:20,9.456133,4.171482,19.271933,22.708088,8.435615,-13.790788,58.53577
18/01/2021;15:43:21,9.428133,4.116979,19.285933,22.733156,8.341863,-14.132927,59.055256
18/01/2021;15:43:22,9.428133,4.116979,19.285933,22.733156,8.247659,-14.465046,59.667633
18/01/2021;15:43:23,9.397066,4.057101,19.301466,22.754829,8.142188,-14.732339,60.279404
18/01/2021;15:43:24,9.365867,4.00296,19.317066,22.767103,8.047082,-14.940564,60.88932
18/01/2021;15:43:25,9.338,3.954165,19.330999,22.774055,7.942063,-15.11572,61.560104
18/01/2021;15:43:26,9.310266,3.901731,19.344868,22.778036,7.942063,-15.11572,61.560104
18/01/2021;15:43:27,9.282534,3.857149,19.358734,22.774612,7.837041,-15.250334,62.197254
18/01/2021;15:43:28,9.2512,3.816394,19.374399,22.76652,7.742387,-15.333918,62.775261
18/01/2021;15:43:29,9.223467,3.778482,19.388268,22.756884,7.636914,-15.373002,63.379852
18/01/2021;15:43:30,9.195734,3.739572,19.402134,22.740471,7.543614,-15.371984,63.903603
18/01/2021;15:43:31,9.1644,3.700543,19.417801,22.72044,7.437692,-15.328944,64.453224
18/01/2021;15:43:32,9.136667,3.665678,19.431667,22.699982,7.343938,-15.279153,64.979431
18/01/2021;15:43:33,9.108933,3.633093,19.445534,22.676456,7.238467,-15.197955,65.517647
18/01/2021;15:43:34,9.108933,3.633093,19.445534,22.676456,7.144263,-15.070359,66.081863
18/01/2021;15:43:35,9.074133,3.59884,19.462933,22.642477,7.06223,-14.943911,66.509689
18/01/2021;15:43:36,9.042933,3.577893,19.478533,22.617287,6.945041,-14.76894,66.985367
18/01/2021;15:43:37,9.0148,3.556326,19.492599,22.589338,6.862556,-14.58432,67.379051
18/01/2021;15:43:38,8.9872,3.540279,19.506399,22.562693,6.862556,-14.58432,67.379051
18/01/2021;15:43:39,8.956133,3.527794,19.521933,22.535698,6.768353,-14.410667,67.741615
18/01/2021;15:43:40,8.928133,3.515877,19.535933,22.51042,6.663333,-14.248502,68.103432
18/01/2021;15:43:41,8.896933,3.507073,19.551533,22.483475,6.544789,-14.055609,68.596687
18/01/2021;15:43:42,8.863466,3.505902,19.568266,22.460794,6.443374,-13.909508,69.058159
18/01/2021;15:43:43,8.863466,3.505902,19.568266,22.460794,6.350072,-13.782596,69.417923
18/01/2021;15:43:44,8.835733,3.507352,19.582134,22.43693,6.255418,-13.647576,69.712593
18/01/2021;15:43:45,8.807867,3.510987,19.596067,22.414665,6.255418,-13.647576,69.712593
18/01/2021;15:43:46,8.776667,3.515083,19.611668,22.39193,6.115241,-13.459326,70.068153
18/01/2021;15:43:47,8.745333,3.520214,19.627333,22.37431,6.009768,-13.324973,70.357582
18/01/2021;15:43:48,8.717466,3.529412,19.641266,22.360609,5.927284,-13.20429,70.643013
18/01/2021;15:43:49,8.689734,3.544916,19.655132,22.350843,5.833532,-13.085156,70.932838
18/01/2021;15:43:50,8.6548,3.567464,19.6726,22.346325,5.716341,-12.957707,71.259033
18/01/2021;15:43:51,8.6272,3.585527,19.686399,22.346745,5.633856,-12.859987,71.53994
18/01/2021;15:43:52,8.5996,3.60442,19.700199,22.350666,5.527935,-12.792112,71.806099
18/01/2021;15:43:53,8.571466,3.621947,19.714268,22.352596,5.434633,-12.768936,72.058372
18/01/2021;15:43:54,8.571466,3.621947,19.714268,22.352596,5.339978,-12.766666,72.337814
18/01/2021;15:43:55,8.543734,3.636261,19.728134,22.355545,5.246226,-12.778808,72.634621
18/01/2021;15:43:56,8.512667,3.647162,19.743668,22.357111,5.151121,-12.820062,72.971207
18/01/2021;15:43:57,8.488133,3.655005,19.755934,22.359837,5.151121,-12.820062,72.971207
18/01/2021;15:43:58,8.456934,3.661052,19.771534,22.363243,5.046101,-12.88058,73.239784
18/01/2021;15:43:59,8.429334,3.665899,19.785334,22.365891,4.952799,-12.975045,73.462646
18/01/2021;15:44:00,8.401333,3.669199,19.799334,22.368999,4.858145,-13.063058,73.637878
18/01/2021;15:44:01,8.3736,3.674751,19.8132,22.373775,4.764393,-13.162078,73.808487
18/01/2021;15:44:02,8.346001,3.680218,19.827,22.379732,4.67109,-13.262522,73.966286
18/01/2021;15:44:03,8.311067,3.687747,19.844467,22.38649,4.576436,-13.37092,74.161636
18/01/2021;15:44:04,8.286934,3.693358,19.856533,22.387875,4.459246,-13.500186,74.387459
18/01/2021;15:44:05,8.255733,3.699677,19.872133,22.392408,4.377663,-13.636739,74.571548
18/01/2021;15:44:06,8.227867,3.704277,19.886066,22.396999,4.271291,-13.790134,74.698746
18/01/2021;15:44:07,8.200134,3.709307,19.899933,22.401342,4.177537,-13.950831,74.856911
18/01/2021;15:44:08,8.1724,3.712468,19.913799,22.407478,4.072516,-14.157523,75.04287
18/01/2021;15:44:09,8.1724,3.712468,19.913799,22.407478,3.978313,-14.375957,75.173111
18/01/2021;15:44:10,8.141067,3.713648,19.929466,22.413006,3.978313,-14.375957,75.173111
18/01/2021;15:44:11,8.113333,3.714511,19.943333,22.418896,3.884561,-14.570628,75.306389
18/01/2021;15:44:12,8.082133,3.713661,19.958933,22.422148,3.767371,-14.784428,75.451721
18/01/2021;15:44:13,8.054267,3.712802,19.972866,22.425423,3.684886,-14.983535,75.605057
18/01/2021;15:44:14,8.023067,3.71153,19.988466,22.428947,3.591134,-15.164473,75.740265
18/01/2021;15:44:15,7.994933,3.705466,20.002533,22.428301,3.485662,-15.328917,75.874641
18/01/2021;15:44:16,7.967467,3.693541,20.016266,22.427902,3.403177,-15.46628,75.972954
18/01/2021;15:44:17,7.936267,3.679625,20.031866,22.423912,3.297706,-15.591032,76.115608
18/01/2021;15:44:18,7.908134,3.666498,20.045933,22.415348,3.192235,-15.69147,76.270226
18/01/2021;15:44:19,7.880533,3.649104,20.059732,22.405266,3.098032,-15.784286,76.4142
18/01/2021;15:44:20,7.849466,3.631624,20.075266,22.392056,3.003828,-15.886118,76.546883
18/01/2021;15:44:21,7.849466,3.631624,20.075266,22.392056,2.910526,-15.97918,76.666954
18/01/2021;15:44:22,7.821333,3.613746,20.089333,22.373875,2.804604,-16.077694,76.806091
18/01/2021;15:44:23,7.793734,3.598868,20.103134,22.353226,2.804604,-16.077694,76.806091
18/01/2021;15:44:24,7.766133,3.585213,20.116934,22.332092,2.687413,-16.169828,76.985054
18/01/2021;15:44:25,7.741467,3.570098,20.129267,22.310266,2.592758,-16.189306,77.126297
18/01/2021;15:44:26,7.7104,3.555289,20.1448,22.285017,2.499006,-16.167881,77.261223
18/01/2021;15:44:27,7.6828,3.54302,20.1586,22.261265,2.382267,-16.126719,77.404015
18/01/2021;15:44:28,7.651334,3.529822,20.174334,22.234964,2.299332,-16.065834,77.548935
18/01/2021;15:44:29,7.6236,3.516448,20.1882,22.206131,2.205579,-16.013903,77.652344
18/01/2021;15:44:30,7.596,3.505113,20.202,22.178745,2.08884,-15.921959,77.824104
18/01/2021;15:44:31,7.568,3.495816,20.216,22.150265,2.006355,-15.827368,78.008522
18/01/2021;15:44:32,7.536933,3.486522,20.231533,22.119869,1.912602,-15.726032,78.187057
18/01/2021;15:44:33,7.5092,3.480893,20.245399,22.095179,1.912602,-15.726032,78.187057
18/01/2021;15:44:34,7.481334,3.477825,20.259333,22.071011,1.807131,-15.630301,78.331123
18/01/2021;15:44:35,7.481334,3.477825,20.259333,22.071011,1.712928,-15.545962,78.498428
18/01/2021;15:44:36,7.450133,3.474707,20.274933,22.046949,1.630894,-15.485339,78.637413
18/01/2021;15:44:37,7.4224,3.470747,20.288799,22.027109,1.513704,-15.395349,78.803787
18/01/2021;15:44:38,7.3944,3.469392,20.302799,22.005819,1.430769,-15.304504,78.934402
18/01/2021;15:44:39,7.363334,3.473059,20.318333,21.988508,1.325747,-15.217936,79.099075
18/01/2021;15:44:40,7.3356,3.477119,20.332199,21.972326,1.220277,-15.134658,79.274391
18/01/2021;15:44:41,7.307734,3.479223,20.346134,21.957401,1.126074,-15.024697,79.433548
18/01/2021;15:44:42,7.277733,3.482423,20.361134,21.942902,1.036377,-14.927073,79.564987
18/01/2021;15:44:43,7.253467,3.483041,20.373266,21.930031,0.9304542541503906,-14.839912,79.686523
18/01/2021;15:44:44,7.222267,3.489315,20.388866,21.915455,0.8245325088500977,-14.745947,79.824944
18/01/2021;15:44:45,7.194267,3.494394,20.402866,21.903549,0.7312307357788086,-14.66568,79.997704
18/01/2021;15:44:46,7.1632,3.50047,20.4184,21.893024,0.7312307357788086,-14.66568,79.997704
18/01/2021;15:44:47,7.135467,3.509176,20.432266,21.88134,0.6374778747558594,-14.581169,80.139465
18/01/2021;15:44:48,7.1076,3.513168,20.446199,21.871887,0.5423736572265625,-14.493847,80.238571
18/01/2021;15:44:49,7.079733,3.514721,20.460133,21.86109,0.437352180480957,-14.400759,80.351357
18/01/2021;15:44:50,7.079733,3.514721,20.460133,21.86109,0.344050407409668,-14.324512,80.455681
18/01/2021;15:44:51,7.052134,3.522623,20.473934,21.850645,0.2493963241577148,-14.264997,80.566681
18/01/2021;15:44:52,7.0208,3.530527,20.489599,21.842304,0.155644416809082,-14.211828,80.70507
18/01/2021;15:44:53,6.993067,3.538159,20.503468,21.834358,0.06234264373779297,-14.165339,80.859985
18/01/2021;15:44:54,6.964933,3.542791,20.517532,21.827206,-0.03231143951416016,-14.129766,80.970062
18/01/2021;15:44:55,6.933867,3.54951,20.533066,21.822063,-0.1490516662597656,-14.09972,81.103294
18/01/2021;15:44:56,6.906267,3.55868,20.546867,21.819035,-0.2545232772827148,-14.058853,81.21299
18/01/2021;15:44:57,6.878266,3.564325,20.560867,21.815662,-0.3374576568603516,-14.006627,81.335159
18/01/2021;15:44:58,6.847067,3.568505,20.576468,21.815281,-0.3374576568603516,-14.006627,81.335159
18/01/2021;15:44:59,6.816,3.570971,20.591999,21.811348,-0.4424781799316406,-13.952274,81.484093
18/01/2021;15:45:00,6.788,3.573009,20.605999,21.80661,-0.5479507446289063,-13.91115,81.589333
18/01/2021;15:45:01,6.760267,3.580035,20.619867,21.804083,-0.6304340362548828,-13.876438,81.687851
18/01/2021;15:45:02,6.760267,3.580035,20.619867,21.804083,-0.724186897277832,-13.850824,81.811111
18/01/2021;15:45:03,6.725733,3.587723,20.637133,21.802219,-0.8413782119750977,-13.804939,81.989082
18/01/2021;15:45:04,6.687467,3.593802,20.656267,21.801134,-0.9355812072753906,-13.751978,82.169426
18/01/2021;15:45:05,6.659733,3.59586,20.670134,21.797964,-1.029334,-13.701509,82.292526
18/01/2021;15:45:06,6.6316,3.599541,20.6842,21.795439,-1.134805,-13.655412,82.328751
18/01/2021;15:45:07,6.604134,3.600707,20.697933,21.793634,-1.217289,-13.602043,82.306877
18/01/2021;15:45:08,6.604134,3.600707,20.697933,21.793634,-1.323212,-13.550518,82.293747
18/01/2021;15:45:09,6.566,3.604251,20.716999,21.78941,-1.416513,-13.49785,82.332718
18/01/2021;15:45:10,6.538,3.605229,20.730999,21.78532,-1.522436,-13.429053,82.427597
18/01/2021;15:45:11,6.506933,3.603801,20.746532,21.782652,-1.522436,-13.429053,82.427597
18/01/2021;15:45:12,6.4792,3.602864,20.760401,21.776834,-1.616189,-13.354856,82.539398
18/01/2021;15:45:13,6.451334,3.603546,20.774334,21.772331,-1.711293,-13.275339,82.625954
18/01/2021;15:45:14,6.4236,3.604919,20.7882,21.76733,-1.804144,-13.207214,82.66993
18/01/2021;15:45:15,6.395867,3.609559,20.802067,21.762478,-1.897897,-13.147672,82.676537
18/01/2021;15:45:16,6.368,3.61535,20.816,21.75708,-1.992551,-13.084782,82.677261
18/01/2021;15:45:17,6.340267,3.619307,20.829866,21.755005,-2.098022,-13.023485,82.652214
18/01/2021;15:45:18,6.312533,3.622289,20.843733,21.750429,-2.191324,-12.951805,82.602585
18/01/2021;15:45:19,6.284667,3.627408,20.857666,21.744034,-2.285978,-12.87326,82.581421
18/01/2021;15:45:20,6.253333,3.632025,20.873333,21.738819,-2.379731,-12.796062,82.555992
18/01/2021;15:45:21,6.225733,3.637155,20.887133,21.730667,-2.484751,-12.697001,82.564987
18/01/2021;15:45:22,6.225733,3.637155,20.887133,21.730667,-2.579405,-12.604808,82.600914
18/01/2021;15:45:23,6.197866,3.642678,20.901066,21.72279,-2.673158,-12.527698,82.673279
18/01/2021;15:45:24,6.166533,3.647607,20.916733,21.716854,-2.789898,-12.433398,82.788834
18/01/2021;15:45:25,6.138933,3.6538,20.930532,21.712343,-2.861114,-12.345162,82.90519
18/01/2021;15:45:26,6.111067,3.658594,20.944466,21.708008,-2.954866,-12.26307,83.058884
18/01/2021;15:45:27,6.0832,3.662188,20.958401,21.706514,-2.954866,-12.26307,83.058884
18/01/2021;15:45:28,6.0556,3.667783,20.9722,21.705378,-3.071606,-12.161781,83.220268
18/01/2021;15:45:29,6.024267,3.673943,20.987867,21.707598,-3.143272,-12.068293,83.284431
18/01/2021;15:45:30,5.999867,3.680271,21.000067,21.710184,-3.236575,-11.95669,83.275452
18/01/2021;15:45:31,5.972267,3.686191,21.013866,21.712955,-3.353314,-11.82898,83.244476
18/01/2021;15:45:32,5.940933,3.693488,21.029533,21.716732,-3.436249,-11.723672,83.206055
18/01/2021;15:45:33,5.916667,3.700338,21.041666,21.720491,-3.530002,-11.60014,83.162148
18/01/2021;15:45:34,5.885333,3.709412,21.057333,21.726658,-3.635023,-11.496746,83.109245
18/01/2021;15:45:35,5.8576,3.719464,21.071199,21.731388,-3.717957,-11.384074,83.059189
18/01/2021;15:45:36,5.829867,3.725697,21.085066,21.735331,-3.81171,-11.278098,83.074623
18/01/2021;15:45:37,5.802134,3.733079,21.098934,21.739738,-3.928451,-11.149686,83.102982
18/01/2021;15:45:38,5.774267,3.74284,21.112867,21.743525,-4.010934,-11.031484,83.126465
18/01/2021;15:45:39,5.774267,3.74284,21.112867,21.743525,-4.104687,-10.934325,83.126312
18/01/2021;15:45:40,5.743067,3.751368,21.128468,21.745777,-4.210159,-10.821551,83.130501
18/01/2021;15:45:41,5.714933,3.761198,21.142534,21.747757,-4.292643,-10.697931,83.141403
18/01/2021;15:45:42,5.688933,3.770699,21.155533,21.752106,-4.394058,-10.563864,83.218262
18/01/2021;15:45:43,5.6576,3.782327,21.1712,21.758717,-4.499079,-10.442521,83.295303
18/01/2021;15:45:44,5.629867,3.790853,21.185066,21.761786,-4.499079,-10.442521,83.295303
18/01/2021;15:45:45,5.602133,3.802349,21.198933,21.766769,-4.60455,-10.314883,83.358948
18/01/2021;15:45:46,5.574266,3.812198,21.212866,21.768316,-4.687035,-10.18408,83.412628
18/01/2021;15:45:47,5.5396,3.825355,21.2302,21.770882,-4.780787,-10.058556,83.481316
18/01/2021;15:45:48,5.514934,3.83372,21.242533,21.774036,-4.886259,-9.921651,83.535011
18/01/2021;15:45:49,5.483867,3.844463,21.258066,21.778778,-4.980912,-9.780399,83.582352
18/01/2021;15:45:50,5.456267,3.856981,21.271866,21.780666,-5.074214,-9.655693,83.608818
18/01/2021;15:45:51,5.428133,3.869748,21.285933,21.782726,-5.191405,-9.522423,83.607826
18/01/2021;15:45:52,5.428133,3.869748,21.285933,21.782726,-5.273889,-9.404002,83.59877
18/01/2021;15:45:53,5.3936,3.887005,21.3032,21.782906,-5.367641,-9.274153,83.644058
18/01/2021;15:45:54,5.366,3.900218,21.316999,21.786289,-5.473113,-9.137188,83.693451
18/01/2021;15:45:55,5.338,3.909799,21.330999,21.787716,-5.567317,-9.011327,83.777412
18/01/2021;15:45:56,5.310266,3.921013,21.344866,21.790056,-5.661069,-8.893115,83.869064
18/01/2021;15:45:57,5.2792,3.934176,21.360399,21.795464,-5.754821,-8.786365,83.994331
18/01/2021;15:45:58,5.251333,3.948646,21.374332,21.798277,-5.754821,-8.786365,83.994331
18/01/2021;15:45:59,5.2236,3.961048,21.388201,21.80238,-5.849025,-8.680189,84.109306
18/01/2021;15:46:00,5.195867,3.9728,21.402067,21.805277,-5.942778,-8.562567,84.196655
18/01/2021;15:46:01,5.168,3.984328,21.416,21.809668,-6.036981,-8.438316,84.226318
18/01/2021;15:46:02,5.140266,3.996386,21.429867,21.816359,-6.142452,-8.312587,84.192566
18/01/2021;15:46:03,5.112534,4.007892,21.443733,21.823441,-6.236205,-8.215153,84.144516
18/01/2021;15:46:04,5.084667,4.019954,21.457666,21.830153,-6.331309,-8.097167,84.092987
18/01/2021;15:46:05,5.053467,4.032992,21.473267,21.836645,-6.424161,-7.989904,84.034767
18/01/2021;15:46:06,5.025733,4.041763,21.487133,21.843294,-6.517913,-7.880957,84.003853
18/01/2021;15:46:07,5.025733,4.041763,21.487133,21.843294,-6.624286,-7.778029,83.989944
18/01/2021;15:46:08,4.997867,4.053197,21.501066,21.849571,-6.718039,-7.685361,83.992851
18/01/2021;15:46:09,4.970133,4.065967,21.514933,21.855885,-6.81134,-7.593796,83.956657
18/01/2021;15:46:10,4.938933,4.077067,21.530533,21.863811,-6.917713,-7.485794,83.898567
18/01/2021;15:46:11,4.911067,4.091373,21.544466,21.868225,-6.999747,-7.402047,83.879837
18/01/2021;15:46:12,4.883333,4.103091,21.558332,21.877466,-7.104768,-7.31031,83.932091
18/01/2021;15:46:13,4.8556,4.117335,21.572201,21.883993,-7.187703,-7.241633,84.001541
18/01/2021;15:46:14,4.827734,4.130512,21.586134,21.891375,-7.187703,-7.241633,84.001541
18/01/2021;15:46:15,4.8,4.143278,21.6,21.901432,-7.293174,-7.165571,84.00798
18/01/2021;15:46:16,4.772267,4.154554,21.613867,21.91231,-7.386476,-7.086622,83.947281
18/01/2021;15:46:17,4.7444,4.165199,21.6278,21.92485,-7.481581,-7.003309,83.891304
18/01/2021;15:46:18,4.716667,4.173965,21.641666,21.935825,-7.586151,-6.92478,83.860039
18/01/2021;15:46:19,4.688933,4.185883,21.655533,21.947084,-7.668184,-6.858522,83.835388
