P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Current3,THD1,THD2,THD3,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
6,6.091971,21,21.175365,0.849699974060059,0.782337129116058,102.570724,NaN,1.008156,NaN,27.712334,400,400.145294,25,28.254251,9.173533,32.438431,50.018997,401.827606,399.571991,399.148224,4255.730957,9.735029,9.258707,9.216166,1.547051,1.554337,1.479077,22.753895,44.775631,18.42878,0.402141988277435,45.034233,39.124336,98.680923,0.307258009910583,599.963074,523.9235433662,2.22586991522727,0.0638758815029305,1.07038847608166,-8.70787579912809,604.977721148398,2.30025360060329,0.0250194654352388,1.14646972867289,33.6693513701037,577.908024630599,79.3784448412969,0.0225506831053706,1.19638129476567
6,6.094069,21,21.173428,0.849699974060059,0.788097500801086,102.625023,NaN,1.008199,NaN,27.721836,400,400.127411,25,28.266588,9.175786,32.490841,50.018997,401.729797,399.543884,399.074738,4251.572266,9.718151,9.241766,9.188992,1.541625,1.555188,1.484958,22.75732,44.677723,18.376091,0.452792584896088,44.962589,39.185123,98.628487,0.297385185956955,599.817444,523.922313516007,2.22581651354878,0.0638529123937105,1.0704891060252,-8.69784392570779,605.04254925685,2.30043903124313,0.0250276174705599,1.14638189874988,33.6657403115159,577.884831541092,79.3563327176919,0.0225506829782367,1.19641957197887
6,6.091868,21,21.171936,0.849699974060059,0.797958672046661,102.675728,NaN,1.007591,NaN,27.716791,400,400.110504,25,28.27108,9.177418,32.551445,50.007034,401.756958,399.564087,399.069061,4255.666992,9.717514,9.245443,9.197437,1.532697,1.543589,1.469901,22.792818,44.731522,18.397747,0.433764040470123,44.98822,39.254349,98.608391,0.324078559875488,601.621887,523.94062661082,2.22593467828518,0.0638827646570759,1.07027078137297,-8.70836837554788,605.102659598557,2.30060892196851,0.0250348027023287,1.14630389442502,33.6629586754042,577.923122175339,79.3862388399169,0.0225559281932019,1.19628862761257
6,6.091834,21,21.171364,0.849699974060059,0.799041271209717,102.700058,NaN,1.007757,NaN,27.714287,400,400.129364,25,28.27338,9.168961,32.540215,50.007034,401.756958,399.564087,399.069061,4255.666992,9.717514,9.245443,9.197437,1.532697,1.543589,1.469901,22.792818,44.731522,18.397747,0.433764040470123,44.98822,39.254349,98.608391,0.324078559875488,601.621887,523.94190510003,2.22594013804118,0.063883562562774,1.07026081936136,-8.70853097498389,605.131309489706,2.30068896172898,0.0250380562143316,1.1462682612833,33.6618922179832,577.923756717329,79.3859642810495,0.0225566273321306,1.19627855073018
6,6.091559,21,21.168938,0.849699974060059,0.786306798458099,102.666862,NaN,1.007643,NaN,27.730742,400,400.146301,25,28.277086,9.162642,32.429523,50.007034,401.779602,399.60495,399.094299,4247.69043,9.716781,9.247156,9.202229,1.538046,1.550313,1.477148,22.789158,44.781254,18.402946,0.403600543737411,44.893314,39.182858,98.645767,0.316959857940674,604.562805,523.92924467111,2.22590033537379,0.0638822399204045,1.07033254072409,-8.7098461429236,605.096484430289,2.30061246284399,0.0250379437675366,1.14627838857265,33.6573688540644,577.904252890269,79.3662462104104,0.0225575195762372,1.19629917699222
6,6.090851,21,21.168745,0.849699974060059,0.786306798458099,102.666862,NaN,1.007755,NaN,27.730742,400,400.146301,25,28.277086,9.159485,32.329597,50.007034,401.779602,399.60495,399.094299,4247.69043,9.716781,9.247156,9.202229,1.538046,1.550313,1.477148,22.789158,44.781254,18.402946,0.403600543737411,44.893314,39.182858,98.645767,0.316959857940674,604.562805,523.931740246807,2.22592595716092,0.0638906995186597,1.07028480636081,-8.71323231095948,605.096741159856,2.30061443179342,0.0250382042377018,1.14627607122097,33.6570089818256,577.912849705731,79.3731608151917,0.0225585386266255,1.19627183963887
6,6.089015,21,21.16629,0.849699974060059,0.770594537258148,102.627106,NaN,1.008335,NaN,27.753717,400,400.136444,25,28.271515,9.163769,32.412258,50.007034,401.721466,399.546326,399.03302,4254.168457,9.723421,9.252515,9.210656,1.553313,1.562303,1.492217,22.768612,44.739616,18.379622,0.411771714687347,45.041294,39.222595,98.622322,0.325014024972916,602.960571,523.921395846451,2.22593102207662,0.0639069584698573,1.07027239240592,-8.72201478975694,605.054435661677,2.3005182130589,0.0250374614652014,1.14629365840408,33.6524311159579,577.909096773159,79.3665681106838,0.022560935258757,1.1962470724188
6,6.089212,21,21.165731,0.849699974060059,0.765332341194153,102.601807,NaN,1.007963,NaN,27.772945,400,400.078217,25,28.262928,9.165684,32.477791,50.007034,401.717529,399.49176,399.009064,4251.810059,9.735726,9.244517,9.216929,1.53037,1.549016,1.488696,22.78023,44.759769,18.379204,0.407472759485245,44.927105,39.198498,98.622894,0.304258823394775,602.749878,523.915069176085,2.22590332913021,0.0639026981659049,1.07032299879035,-8.72107234644511,605.026179202621,2.30044674031693,0.0250356343721986,1.14631694002557,33.6513886863353,577.898073543349,79.3565664902031,0.022560530956586,1.19627046851363
6,6.087269,21,21.164017,0.849699974060059,0.763255417346954,102.554222,NaN,1.00828,NaN,27.794544,400,400.043274,25,28.268038,9.177441,32.454826,50.007034,401.717529,399.49176,399.009064,4251.810059,9.735726,9.244517,9.216929,1.53037,1.549016,1.488696,22.78023,44.759769,18.379204,0.407472759485245,44.927105,39.198498,98.622894,0.304258823394775,602.749878,523.919696816629,2.22596556070903,0.0639251829910329,1.07020666498612,-8.73036862889899,604.973912581458,2.30031905292186,0.0250330914174974,1.14635285312327,33.648192269725,577.916143795525,79.3692598016707,0.0225641378593146,1.19619410576622
6,6.08718,21,21.162983,0.849699974060059,0.769245982170105,102.52459,NaN,1.008085,NaN,27.810463,400,400.001526,25,28.2784,9.165961,32.449421,50.007034,401.581635,399.367279,398.842133,4249.527344,9.736673,9.251626,9.216305,1.551702,1.56396,1.488981,22.775892,44.629524,18.398386,0.368675768375397,44.869598,39.211605,98.613846,0.312305510044098,603.414368,523.926421574792,2.2259921882153,0.0639284168089661,1.0701582085538,-8.73079450355903,604.941320469381,2.30023918967797,0.0250314624252272,1.14637567300186,33.6462638817738,577.92319733809,79.3737011652037,0.0225659545107384,1.19615903539312
6,6.086885,21,21.161667,0.849699974060059,0.77051568031311,102.555923,NaN,1.007934,NaN,27.791506,400,399.975037,25,28.295437,9.178732,32.599026,50.007034,401.639587,399.456055,398.922882,4247.038086,9.740225,9.247536,9.215898,1.54675,1.560201,1.493369,22.786953,44.752094,18.3967,0.369467884302139,44.956459,39.153755,98.660973,0.331803381443024,604.013916,523.928820245166,2.22600783007925,0.0639324059544559,1.07012932369569,-8.73220614454107,604.978991481606,2.30034823024892,0.0250364374918423,1.14632256322115,33.6438094668446,577.925741675842,79.3739760134606,0.0225676657267311,1.19613275916264
6,6.086885,21,21.161667,0.849699974060059,0.760782837867737,102.594543,NaN,1.007934,NaN,27.767382,400,399.999664,25,28.302925,9.166645,32.663815,50.007034,401.639587,399.456055,398.922882,4247.038086,9.740225,9.247536,9.215898,1.54675,1.560201,1.493369,22.786953,44.752094,18.3967,0.369467884302139,44.956459,39.153755,98.660973,0.331803381443024,604.013916,523.918404509467,2.22596980473922,0.0639288817075433,1.07019829252054,-8.73220614454107,605.023261573241,2.30046605595718,0.0250403794747084,1.14627670852901,33.6438094668446,577.912337043855,79.3627695503004,0.022566413095558,1.19617100558819
6,6.087417,21,21.161224,0.849699974060059,0.762345016002655,102.635689,NaN,1.007948,NaN,27.779634,400,400.000366,25,28.295856,9.164365,32.68079,50.003704,401.654999,399.442322,398.870911,4250.961426,9.739496,9.254594,9.212498,1.546168,1.548916,1.490384,22.757263,44.826591,18.375444,0.38217231631279,44.899757,39.153843,98.662834,0.322197049856186,603.461304,523.918200693993,2.22595664473358,0.0639230828740211,1.07022310090906,-8.72966044335055,605.071014681077,2.30059609065413,0.025045176999964,1.14622263680415,33.6429832206687,577.906698317053,79.3574319933481,0.0225663821756544,1.1961806958993
6,6.087651,21,21.158585,0.849699974060059,0.763642191886902,102.6688,NaN,1.007032,NaN,27.785387,400,400.006714,25,28.286961,9.157572,32.678669,50.003704,401.7995,399.498779,399.006714,4247.759766,9.736192,9.245292,9.207133,1.533437,1.538279,1.478056,22.760027,44.787247,18.342331,0.41155281662941,44.991016,39.112858,98.678307,0.338414669036865,603.283142,523.918763955966,2.22595324032804,0.0639207534699797,1.07022968767714,-8.72854077137526,605.112476694159,2.30072400993137,0.0250521204669585,1.14615180865506,33.6380609098915,577.89954268453,79.3477348025893,0.022568668633345,1.19616297390096
6,6.086044,21,21.157516,0.849699974060059,0.766279339790344,102.67701,NaN,1.007972,NaN,27.786316,400,400.057678,25,28.281673,9.163734,32.574734,50.003704,401.7995,399.498779,399.006714,4247.759766,9.736192,9.245292,9.207133,1.533437,1.538279,1.478056,22.760027,44.787247,18.342331,0.41155281662941,44.991016,39.112858,98.678307,0.338414669036865,603.283142,523.927251487915,2.22602173318608,0.0639409355564737,1.07010263214474,-8.73623080411289,605.123308289603,2.30075995715256,0.0250544025008898,1.14612928695191,33.6360668596092,577.921274070751,79.3643981135835,0.0225718970763701,1.19608551422034
6,6.084299,21,21.155052,0.849699974060059,0.770070552825928,102.646957,NaN,1.00893,NaN,27.770344,400,400.086975,25,28.283056,9.162663,32.512699,50.003704,401.823822,399.585297,399.033539,4248.445801,9.741758,9.257184,9.223927,1.541006,1.539612,1.479704,22.735121,44.866741,18.299196,0.432802885770798,44.915627,39.141678,98.666428,0.325442254543304,601.832581,523.937459107908,2.22609973916543,0.0639631983729782,1.06995816813283,-8.74458296727079,605.092140998027,2.30069345087915,0.0250546645197511,1.14613519400877,33.6314703676003,577.943210574918,79.3792709372991,0.0225767079415377,1.19598736637754
6,6.083436,21,21.155312,0.849699974060059,0.773574233055115,102.586121,NaN,1.00775,NaN,27.741234,400,400.076813,25,28.281933,9.165665,32.528145,50.003704,401.710754,399.443085,398.893921,4245.359375,9.741551,9.249591,9.211357,1.529789,1.537132,1.474003,22.768988,44.837566,18.305868,0.417762905359268,44.977394,39.160236,98.66539,0.335639894008636,599.146912,523.944249290337,2.22614468157659,0.0639748030338399,1.06987523383437,-8.7487142539058,605.022066463372,2.3005052332932,0.0250481031322445,1.14621030820038,33.6319554061437,577.959641419137,79.3933754093325,0.0225779523951648,1.19594431017575
6,6.08322,21,21.155277,0.849699974060059,0.771474301815033,102.489197,NaN,1.008222,NaN,27.743053,400,400.038208,25,28.279724,9.168306,32.438271,50.003704,401.710754,399.443085,398.893921,4245.359375,9.741551,9.249591,9.211357,1.529789,1.537132,1.474003,22.768988,44.837566,18.305868,0.417762905359268,44.977394,39.160236,98.66539,0.335639894008636,599.146912,523.942763857966,2.22614430352481,0.063976629777548,1.0698755329327,-8.74974834229147,604.911012225015,2.30020986402719,0.0250382540808502,1.14632506572735,33.6318901127563,577.959429116645,79.3931486357154,0.0225779717709593,1.19594440928036
6,6.083362,21,21.152308,0.849699974060059,0.772003829479218,102.434303,NaN,1.007745,NaN,27.757605,400,400.082672,25,28.284149,9.168608,32.418068,50.003704,401.79483,399.537964,399.041473,4246.161133,9.748848,9.251301,9.220558,1.534431,1.543534,1.474632,22.741417,44.690453,18.288183,0.419000178575516,44.967232,39.109932,98.686913,0.344515472650528,596.499756,523.942829941909,2.22614122829067,0.0639751206122522,1.06988135481004,-8.74906852177293,604.852041239127,2.30007265488706,0.0250366581477952,1.14635477957937,33.6263510707242,577.951641193756,79.3824582019375,0.0225805711394364,1.19592370063708
6,6.082158,21,21.151587,0.849699974060059,0.769740462303162,102.432632,NaN,1.007761,NaN,27.768696,400,400.119537,25,28.281017,9.164965,32.507542,50.003704,401.676575,399.424438,398.88916,4244.238281,9.744973,9.25026,9.210854,1.546232,1.542849,1.483728,22.744577,44.744255,18.274635,0.418515235185623,44.9095,39.112091,98.69249,0.331831634044647,595.452454,523.944651648139,2.22617600157989,0.0639887254700442,1.06981624700006,-8.75483301760062,604.85108665012,2.30007491958474,0.0250374614974921,1.14634808620039,33.6250058660853,577.962271920369,79.3903327691867,0.0225823730989277,1.1958830085851
6,6.080914,21,21.14971,0.849699974060059,0.769740462303162,102.432632,NaN,1.008677,NaN,27.768696,400,400.119537,25,28.281017,9.167955,32.642738,50.003704,401.676575,399.424438,398.88916,4244.238281,9.744973,9.25026,9.210854,1.546232,1.542849,1.483728,22.744577,44.744255,18.274635,0.418515235185623,44.9095,39.112091,98.69249,0.331831634044647,595.452454,523.949035583349,2.22622106974462,0.0640036352792874,1.06973245282665,-8.76078993926836,604.853588347138,2.30009409370497,0.0250399975470451,1.14632546667552,33.6215036936725,577.973921415689,79.3974328647731,0.0225855664488009,1.19582273301776
6,6.080496,21,21.150257,0.849699974060059,0.766646802425385,102.488945,NaN,1.008711,NaN,27.759964,400,400.067932,25,28.273029,9.175479,32.634407,50.003704,401.779724,399.556946,398.977722,4242.363281,9.735004,9.251919,9.204772,1.537812,1.543376,1.484942,22.714275,44.644199,18.266111,0.41053232550621,44.990513,39.121738,98.69548,0.346528559923172,596.039917,523.94719923947,2.22622413302921,0.0640075255997802,1.06972616026465,-8.76279175021091,604.917410806599,2.30026036324928,0.025045010545714,1.14626492725905,33.6225243297043,577.976236792818,79.4001388411587,0.0225851696206212,1.19582404425421
6,6.081523,21,21.148802,0.849699974060059,0.771873652935028,102.552414,NaN,1.008355,NaN,27.761433,400,400.094055,25,28.268009,9.190842,32.463924,50.003704,401.779724,399.556946,398.977722,4242.363281,9.735004,9.251919,9.204772,1.537812,1.543376,1.484942,22.714275,44.644199,18.266111,0.41053232550621,44.990513,39.121738,98.69548,0.346528559923172,596.039917,523.949171480764,2.22620733685131,0.0639971082517763,1.06975839530311,-8.75787361309216,604.992097832336,2.30046887483655,0.0250534590440638,1.14617200841031,33.6198094311312,577.967029180738,79.390391464933,0.0225859401689219,1.19582923437837
6,6.081391,21,21.147156,0.849699974060059,0.777932405471802,102.587723,NaN,1.008279,NaN,27.749668,400,400.078552,25,28.271393,9.183052,32.352688,50.005642,401.560364,399.34375,398.814545,4240.86084,9.727346,9.232028,9.190229,1.548988,1.559255,1.496198,22.719074,44.709702,18.278391,0.400362432003021,44.831352,39.113983,98.704552,0.356776893138885,595.642639,523.956117854018,2.22623577953734,0.0640008853184293,1.0697066978052,-8.75850570428946,605.034757975495,2.30059339419649,0.0250592899646123,1.14611039005492,33.6167379736287,577.973338572575,79.3933512685057,0.0225883758738005,1.19578750156628
6,6.079596,21,21.146221,0.849699974060059,0.790817320346832,102.555626,NaN,1.007429,NaN,27.754683,400,399.931458,25,28.280985,9.180003,32.323277,50.005642,401.359589,399.162048,398.645752,4243.742188,9.70832,9.222171,9.169333,1.567681,1.578973,1.506702,22.733324,44.650597,18.253817,0.410140603780747,44.918934,39.154404,98.686287,0.36452928185463,596.746521,523.976223132005,2.22635112025451,0.0640270753228917,1.06949494554204,-8.76710222580931,604.999215417793,2.3005050319579,0.0250572763641566,1.1461371660971,33.6149931709448,578.011890731077,79.4242772442759,0.022593029192569,1.19566436746756
6,6.079374,21,21.146021,0.849699974060059,0.800048649311066,102.515892,NaN,1.007261,NaN,27.769396,400,399.806396,25,28.285692,9.174357,32.30925,50.005642,401.359589,399.162048,398.645752,4243.742188,9.70832,9.222171,9.169333,1.567681,1.578973,1.506702,22.733324,44.650597,18.253817,0.410140603780747,44.918934,39.154404,98.686287,0.36452928185463,596.746521,523.986877492278,2.22639520139832,0.064033082529477,1.06941493430406,-8.76816555129489,604.953940219898,2.30038585232644,0.0250534885431945,1.14618190526625,33.6146199435501,578.026981004631,79.4366169406662,0.0225946644562991,1.19561860683381
6,6.081219,21,21.144457,0.849699974060059,0.810284554958344,102.485443,NaN,1.008359,NaN,27.779226,400,399.824615,25,28.280146,9.178204,32.250633,50.005642,401.518677,399.407288,398.822113,4240.975586,9.700813,9.232504,9.177713,1.545987,1.561612,1.497471,22.74876,44.76833,18.248177,0.399242848157883,44.861572,39.142651,98.686378,0.371499866247177,597.921448,523.991327132887,2.22636832559915,0.0640146661231289,1.06946684953899,-8.75932935397714,604.921123010795,2.3003089220189,0.0250524927803668,1.14619927255031,33.61170121331,578.013971284556,79.423535499604,0.0225952026619457,1.19563298759311
6,6.081219,21,21.144457,0.849699974060059,0.8139408826828,102.474777,NaN,1.008359,NaN,27.792141,400,399.875488,25,28.276194,9.167029,32.364159,50.005642,401.489471,399.35556,398.774719,4243.35498,9.701801,9.239239,9.171548,1.535016,1.547045,1.487307,22.743208,44.79533,18.268379,0.37882798910141,44.899849,39.16272,98.677994,0.371643990278244,599.377991,523.995237407072,2.22638259864642,0.0640159904151303,1.06944108277005,-8.75932935397714,604.908897581691,2.30027637556222,0.0250514031610412,1.1462119613987,33.61170121331,578.019003613705,79.4277444494164,0.0225956732111751,1.19561869019162
6,6.081462,21,21.143467,0.849699974060059,0.809014022350311,102.485985,NaN,1.008179,NaN,27.809244,400,399.898438,25,28.267809,9.168775,32.430843,50.005642,401.489471,399.35556,398.774719,4243.35498,9.701801,9.239239,9.171548,1.535016,1.547045,1.487307,22.743208,44.79533,18.268379,0.37882798910141,44.899849,39.16272,98.677994,0.371643990278244,599.377991,523.989112638694,2.22635456441349,0.0640112929580331,1.06949214377138,-8.75816571454175,604.923063027978,2.3003206894915,0.0250538867700853,1.14618671098913,33.6098535951319,578.00688255718,79.4162137382989,0.0225956505681618,1.19563883711155
6,6.07943,21,21.142456,0.849699974060059,0.805938839912415,102.512863,NaN,1.007889,NaN,27.826881,400,399.932312,25,28.252781,9.171035,32.513866,50.005642,401.52774,399.483246,398.862366,4235.55957,9.698483,9.236925,9.185842,1.529105,1.54379,1.487777,22.744652,44.763748,18.229429,0.400339484214783,44.901199,39.147919,98.685051,0.382169663906097,600.597473,523.992979239842,2.22641616542624,0.0640345447199556,1.06937719674137,-8.76789732225296,604.955216218036,2.30041302650501,0.0250579997334378,1.14614261018312,33.6079667175737,578.026316881691,79.4310461254084,0.0225986023605702,1.19556903139299
6,6.080016,21,21.14056,0.849699974060059,0.803654670715332,102.533836,NaN,1.00799,NaN,27.828005,400,399.988098,25,28.256598,9.173617,32.641251,50.005642,401.615295,399.585327,398.922882,4244.834961,9.725709,9.240364,9.193048,1.546607,1.548131,1.49561,22.767601,44.804333,18.172348,0.447957396507263,44.919785,39.133976,98.719414,0.381081253290176,600.518005,523.988473025085,2.22638602027458,0.064026688940232,1.06943268987959,-8.76509060996239,604.981778520174,2.3004963801556,0.0250627066969137,1.14609492360277,33.6044279384068,578.011403734963,79.4159049246481,0.02259933556391,1.19558401791327
6,6.080603,21,21.139053,0.849699974060059,0.797659397125244,102.605621,NaN,1.007484,NaN,27.816662,400,400.022217,25,28.268513,9.177123,32.57708,50.005642,401.615295,399.585327,398.922882,4244.834961,9.725709,9.240364,9.193048,1.546607,1.548131,1.49561,22.767601,44.804333,18.172348,0.447957396507263,44.919785,39.133976,98.719414,0.381081253290176,600.518005,523.979993974161,2.22634135110913,0.0640174782580451,1.06951443281975,-8.76227931492593,605.066053127346,2.30073073639755,0.0250720780544811,1.14599188832048,33.6016150351336,577.992249601468,79.3977638086317,0.0225992355692995,1.19561668631423
6,6.082185,21,21.138245,0.849699974060059,0.804163813591003,102.678413,NaN,1.008412,NaN,27.808933,400,400.041016,25,28.26383,9.159697,32.577225,49.990227,401.671204,399.539551,398.901459,4244.027344,9.717122,9.244238,9.186102,1.579512,1.57502,1.51654,22.773584,44.733433,18.170692,0.437316775321961,44.874996,39.118652,98.708176,0.376520216464996,599.039795,523.98137903246,2.22630944322847,0.064000870695015,1.06957496857051,-8.75470373780496,605.150543463736,2.30096096083362,0.0250806054703408,1.14589642287939,33.6001067936591,577.979174735571,79.385691116903,0.0225989195492075,1.19564218771833
6,6.080484,21,21.137711,0.849699974060059,0.811972260475159,102.728416,NaN,1.007957,NaN,27.820593,400,400.055298,25,28.258942,9.178483,32.49839,49.990227,401.683838,399.53598,398.965973,4243.67334,9.72191,9.229812,9.188354,1.562114,1.56797,1.497893,22.74481,44.708649,18.170071,0.421592861413956,44.848087,39.153622,98.691597,0.384907454252243,596.096497,523.995720068489,2.22640153600355,0.0640240897422786,1.06940554514516,-8.7628492200177,605.208550003401,2.30111885749614,0.0250864340184765,1.14583130356064,33.5991099863942,578.010435020876,79.4110858723178,0.0226024429640148,1.19554563427231
6,6.07864,21,21.135874,0.849699974060059,0.817953705787659,102.732971,NaN,1.00834,NaN,27.805367,400,400.067993,25,28.261438,9.164926,32.466309,49.990227,401.683838,399.53598,398.965973,4243.67334,9.72191,9.229812,9.188354,1.562114,1.56797,1.497893,22.74481,44.708649,18.170071,0.421592861413956,44.848087,39.153622,98.691597,0.384907454252243,596.096497,524.008608220304,2.22649168049704,0.0640483747114597,1.06923951232267,-8.7716814419212,605.216210719739,2.30115149914447,0.0250893861410369,1.14580395073731,33.5956807493811,578.038064892819,79.4316129053541,0.0226070899668093,1.19544067197274
